[2024/8/20 16:0:18] 物品:强效金创药	怪物:246345E0祖玛雕像8	地图:H204	X:79	Y:24 
[2024/8/20 16:5:33] 物品:太阳水	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效金创药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:强效魔法药	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:攻击力药水	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:HP强化药水	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:沃玛号角	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:攻击神水	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:躲避手链	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:思贝儿手镯	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:灵魂战衣(男)	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:偃月	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:破魂	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:降魔	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:斩马刀	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:修罗	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:骷髅头盔	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:道士头盔	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:蓝翡翠项链	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:放大镜	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:竹笛	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:小手镯	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:魔法手镯	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:黑檀手镯	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:道士手镯	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:死神手套	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:金手镯	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:黑色水晶戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:蛇眼戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:珍珠戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:金戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:骷髅戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:魅力戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:道德戒指	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:33] 物品:圣言术	怪物:2C72A730沃玛教主	地图:T119	X:20	Y:56 
[2024/8/20 16:5:41] 物品:强效太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:太阳水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:金创药(中量)	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:金创药(中量)	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效金创药	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效金创药	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效金创药	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:魔法药(中量)	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:魔法药(中量)	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效魔法药	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效魔法药	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:强效魔法药	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:41] 物品:攻击神水	怪物:19C79EC0沃玛卫士8	地图:H204	X:38	Y:20 
[2024/8/20 16:5:50] 物品:强效太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:太阳水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:金创药(中量)	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:金创药(中量)	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效金创药	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效金创药	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效金创药	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:魔法药(中量)	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:魔法药(中量)	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效魔法药	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效魔法药	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:强效魔法药	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:攻击神水	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:魔法长袍(女)	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:野蛮冲撞	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:50] 物品:地狱雷光	怪物:1B71C0F0沃玛卫士8	地图:H204	X:43	Y:17 
[2024/8/20 16:5:53] 物品:凌风	怪物:21D8F5D0祖玛卫士8	地图:H204	X:45	Y:13 
[2024/8/20 16:5:53] 物品:修罗	怪物:21D8F5D0祖玛卫士8	地图:H204	X:45	Y:13 
[2024/8/20 16:5:53] 物品:魔鬼项链	怪物:21D8F5D0祖玛卫士8	地图:H204	X:45	Y:13 
[2024/8/20 16:6:0] 物品:骷髅头盔	怪物:1A5AFB30祖玛卫士8	地图:H204	X:53	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:太阳水	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:金创药(中量)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:金创药(中量)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:金创药(中量)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:魔法药(中量)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:魔法药(中量)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:魔法药(中量)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效金创药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:强效魔法药	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:虹魔项链	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:恶魔长袍(女)	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:5] 物品:斩马刀	怪物:2A2308D0白野猪8	地图:H204	X:52	Y:10 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:太阳水	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效金创药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:强效魔法药	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:沃玛号角	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:重盔甲(男)	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:魔法长袍(女)	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:偃月	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:破魂	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:降魔	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:斩马刀	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:修罗	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:凝霜	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:骷髅头盔	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:道士头盔	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:蓝翡翠项链	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:放大镜	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:竹笛	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:小手镯	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:魔法手镯	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:黑檀手镯	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:道士手镯	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:死神手套	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:金手镯	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:黑色水晶戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:蛇眼戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:珍珠戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:金戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:骷髅戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:魅力戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:道德戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:降妖除魔戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:珊瑚戒指	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:14] 物品:群体治疗术	怪物:034F3490沃玛教主	地图:T119	X:19	Y:61 
[2024/8/20 16:6:21] 物品:强效太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:强效太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:强效太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:强效太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:强效太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:太阳水	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
[2024/8/20 16:6:21] 物品:金创药(中量)	怪物:298173C0沃玛卫士8	地图:H003	X:54	Y:52 
