[2024/8/17 11:0:10] 物品:金创药(中量)	怪物:309A1A60僵尸2	地图:D401	X:126	Y:145 
[2024/8/17 11:25:27] 物品:太阳水	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:太阳水	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:太阳水	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:金创药(中量)	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:金创药(中量)	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:强效金创药	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:强效金创药	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:强效金创药	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:魔法药(中量)	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:魔法药(中量)	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:强效魔法药	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:强效魔法药	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:强效魔法药	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:群体治疗术	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:刺杀剑术	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:27] 物品:地狱火	怪物:29A898D0沃玛卫士8	地图:H003	X:32	Y:47 
[2024/8/17 11:25:28] 物品:铁剑	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:金创药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:金创药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:金创药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:金创药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:魔法药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:魔法药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:魔法药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:28] 物品:魔法药(中量)	怪物:30D8C7D0骷髅战士0	地图:D011	X:34	Y:354 
[2024/8/17 11:25:38] 物品:魔法药(小量)	怪物:2876D390骷髅战士	地图:D003	X:334	Y:150 
[2024/8/17 11:25:40] 物品:大手镯	怪物:30306190骷髅战士	地图:D003	X:74	Y:208 
[2024/8/17 11:25:44] 物品:大手镯	怪物:1C2B3D20掷斧骷髅	地图:D002	X:290	Y:303 
[2024/8/17 11:25:46] 物品:强效金创药	怪物:18D01B00祖玛雕像8	地图:H204	X:43	Y:87 
[2024/8/17 11:25:46] 物品:强效魔法药	怪物:18D01B00祖玛雕像8	地图:H204	X:43	Y:87 
[2024/8/17 11:25:48] 物品:玻璃戒指	怪物:1C9719A0骷髅战士	地图:D003	X:62	Y:214 
[2024/8/17 11:25:53] 物品:凤凰明珠	怪物:0DC90680掷斧骷髅	地图:D003	X:62	Y:215 
[2024/8/17 11:26:1] 物品:金创药(中量)	怪物:0550B4D0骷髅战将	地图:D003	X:62	Y:214 
[2024/8/17 11:26:6] 物品:金创药(小量)	怪物:2FB16B20骷髅战士	地图:D003	X:61	Y:215 
[2024/8/17 11:26:6] 物品:银手镯	怪物:2FB16B20骷髅战士	地图:D003	X:61	Y:215 
[2024/8/17 11:26:8] 物品:太阳水	怪物:284E9100跳跳蜂	地图:D601	X:176	Y:213 
[2024/8/17 11:26:17] 物品:太阳水	怪物:2869D3B0跳跳蜂	地图:D601	X:183	Y:212 
[2024/8/17 11:26:17] 物品:青铜头盔	怪物:2869D3B0跳跳蜂	地图:D601	X:183	Y:212 
[2024/8/17 11:26:23] 物品:青铜剑	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:金创药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:金创药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:金创药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:金创药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:魔法药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:魔法药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:魔法药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:23] 物品:魔法药(中量)	怪物:2A808A40骷髅战士0	地图:D011	X:31	Y:320 
[2024/8/17 11:26:31] 物品:太阳水	怪物:1F3A4430黑野猪8	地图:H002	X:256	Y:65 
[2024/8/17 11:26:31] 物品:金创药(小量)	怪物:0DDC28A0骷髅战士	地图:D011	X:27	Y:314 
[2024/8/17 11:26:31] 物品:魔法药(小量)	怪物:0DDC28A0骷髅战士	地图:D011	X:27	Y:314 
[2024/8/17 11:26:33] 物品:青铜头盔	怪物:1B736500跳跳蜂	地图:D601	X:191	Y:212 
[2024/8/17 11:26:46] 物品:大手镯	怪物:27246FD0骷髅	地图:D001	X:380	Y:26 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:太阳水	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:金创药(中量)	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:金创药(中量)	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:金创药(中量)	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:魔法药(中量)	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:魔法药(中量)	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:魔法药(中量)	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效金创药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:26:55] 物品:强效魔法药	怪物:27FBE2B0白野猪8	地图:H204	X:41	Y:87 
[2024/8/17 11:27:3] 物品:大手镯	怪物:236C4E70骷髅战士	地图:D002	X:306	Y:333 
[2024/8/17 11:27:7] 物品:金创药(小量)	怪物:237B4910山洞蝙蝠	地图:D002	X:306	Y:335 
[2024/8/17 11:27:8] 物品:太阳水	怪物:29C66980黑野猪8	地图:H002	X:227	Y:81 
[2024/8/17 11:27:12] 物品:黑檀手镯	怪物:1B734ED0跳跳蜂	地图:D601	X:202	Y:230 
[2024/8/17 11:27:13] 物品:金创药(小量)	怪物:0DB07010骷髅战士	地图:D002	X:322	Y:17 
[2024/8/17 11:27:13] 物品:魔法药(小量)	怪物:0DB07010骷髅战士	地图:D002	X:322	Y:17 
[2024/8/17 11:27:15] 物品:黄色水晶项链	怪物:18E0E790骷髅战士	地图:D011	X:62	Y:286 
[2024/8/17 11:27:25] 物品:牛角戒指	怪物:28259CF0骷髅战将	地图:D003	X:67	Y:242 
[2024/8/17 11:27:27] 物品:魔法药(小量)	怪物:30F08010骷髅战士	地图:D002	X:312	Y:333 
[2024/8/17 11:27:31] 物品:金创药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:金创药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:金创药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:金创药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:魔法药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:魔法药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:魔法药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:31] 物品:魔法药(中量)	怪物:27EB5520掷斧骷髅0	地图:D003	X:64	Y:244 
[2024/8/17 11:27:39] 物品:金创药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:金创药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:金创药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:金创药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:魔法药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:魔法药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:魔法药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:39] 物品:魔法药(中量)	怪物:18D63D40骷髅战将0	地图:D003	X:64	Y:243 
[2024/8/17 11:27:41] 物品:金创药(小量)	怪物:18AEBCA0山洞蝙蝠	地图:D002	X:315	Y:15 
[2024/8/17 11:27:42] 物品:坚固手套	怪物:28699120巨型蠕虫	地图:D601	X:191	Y:114 
[2024/8/17 11:27:54] 物品:金创药(中量)	怪物:298FD260骷髅战将	地图:D003	X:64	Y:244 
[2024/8/17 11:27:56] 物品:金创药(小量)	怪物:27A65270山洞蝙蝠	地图:D003	X:64	Y:245 
[2024/8/17 11:28:7] 物品:太阳水	怪物:1EED8BC0巨型蠕虫	地图:D601	X:177	Y:111 
[2024/8/17 11:28:11] 物品:重盔甲(女)	怪物:3083A220跳跳蜂8	地图:H001	X:60	Y:102 
[2024/8/17 11:28:11] 物品:道士手镯	怪物:28442D80巨型蠕虫	地图:D601	X:42	Y:95 
[2024/8/17 11:28:12] 物品:金创药(小量)	怪物:29C5FA90骷髅战士	地图:D003	X:73	Y:253 
[2024/8/17 11:28:14] 物品:大手镯	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:金创药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:金创药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:金创药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:金创药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:魔法药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:魔法药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:魔法药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:14] 物品:魔法药(中量)	怪物:28A8BD60骷髅战将0	地图:D002	X:330	Y:328 
[2024/8/17 11:28:17] 物品:魔法力药水	怪物:18130F10掷斧骷髅	地图:D002	X:311	Y:49 
[2024/8/17 11:28:19] 物品:强效太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:太阳水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:金创药(中量)	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:金创药(中量)	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效金创药	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效金创药	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效金创药	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:魔法药(中量)	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:魔法药(中量)	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效魔法药	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效魔法药	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:强效魔法药	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:攻击神水	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:困魔咒	怪物:0D6A2210沃玛卫士8	地图:H003	X:34	Y:46 
[2024/8/17 11:28:19] 物品:皮制手套	怪物:2FB154F0掷斧骷髅	地图:D003	X:78	Y:255 
[2024/8/17 11:28:19] 物品:太阳水	怪物:19550120黑野猪8	地图:H002	X:184	Y:224 
[2024/8/17 11:28:20] 物品:半月	怪物:264E39F0蜈蚣	地图:D601	X:174	Y:122 
[2024/8/17 11:28:23] 物品:黑色水晶项链	怪物:2860E730蜈蚣	地图:D601	X:42	Y:96 
[2024/8/17 11:28:27] 物品:HP强化药水	怪物:2838BF10骷髅战士	地图:D011	X:37	Y:255 
[2024/8/17 11:28:32] 物品:强效太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:强效太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:强效太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:强效太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:太阳水	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:修罗	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:32] 物品:黑檀手镯	怪物:2FB01E50白野猪0	地图:M100	X:285	Y:279 
[2024/8/17 11:28:41] 物品:青铜头盔	怪物:19072790骷髅	地图:D011	X:29	Y:249 
[2024/8/17 11:28:41] 物品:小手镯	怪物:19072790骷髅	地图:D011	X:29	Y:249 
[2024/8/17 11:28:50] 物品:金创药(中量)	怪物:30F35C30骷髅战将	地图:D002	X:310	Y:69 
[2024/8/17 11:28:55] 物品:金创药(中量)	怪物:28E0EEA0骷髅战将	地图:D003	X:66	Y:257 
[2024/8/17 11:29:4] 物品:轻型盔甲(女)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:金创药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:金创药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:金创药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:金创药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:魔法药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:魔法药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:魔法药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:4] 物品:魔法药(中量)	怪物:182A0E50骷髅战将0	地图:D003	X:61	Y:263 
[2024/8/17 11:29:9] 物品:骷髅戒指	怪物:1EFB4F10巨型蠕虫	地图:D601	X:64	Y:130 
[2024/8/17 11:29:23] 物品:太阳水	怪物:051AED40黑野猪8	地图:H002	X:130	Y:263 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:太阳水	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效金创药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:24] 物品:强效魔法药	怪物:27FBA020虹魔蝎卫8	地图:H204	X:37	Y:82 
[2024/8/17 11:29:35] 物品:金创药(小量)	怪物:285C0E30山洞蝙蝠	地图:D002	X:279	Y:79 
[2024/8/17 11:29:35] 物品:魔力手镯	怪物:19401AC0掷斧骷髅	地图:D003	X:61	Y:266 
