[2024/8/21 22:0:1] 物品:黑铁头盔	怪物:266B0B60祖玛雕像83	地图:H008	X:57	Y:19 
[2024/8/21 22:18:21] 物品:道士手镯	怪物:2B45E590牛魔侍卫8	地图:H010	X:153	Y:359 
[2024/8/21 22:18:22] 物品:紫宝石矿	怪物:23201640骷髅精灵8	地图:H001	X:38	Y:113 
[2024/8/21 22:18:22] 物品:金创药(小量)	怪物:25CD1EB0僵尸4	地图:H201	X:46	Y:152 
[2024/8/21 22:18:22] 物品:施毒术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:攻杀剑术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:隐身术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:抗拒火环	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:精神力战法	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:火球术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:治愈术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:基本剑术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:22] 物品:魔法药(小量)	怪物:23C304F0僵尸40	地图:H201	X:56	Y:153 
[2024/8/21 22:18:37] 物品:强效魔法药	怪物:2ACC8800牛魔将军8	地图:H010	X:153	Y:358 
[2024/8/21 22:18:37] 物品:强效太阳水	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:37] 物品:火墙	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:37] 物品:施毒术	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:37] 物品:雷电术	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:37] 物品:诱惑之光	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:37] 物品:地狱火	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:37] 物品:大火球	怪物:2508E6C0恶灵尸王	地图:H201	X:57	Y:151 
[2024/8/21 22:18:38] 物品:强效太阳水	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效太阳水	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效太阳水	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效太阳水	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效太阳水	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效金创药	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效金创药	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效魔法药	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:强效魔法药	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:黑色水晶戒指	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:38] 物品:凝霜	怪物:1867C830尸王8	地图:H201	X:47	Y:150 
[2024/8/21 22:18:39] 物品:强效太阳水	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效太阳水	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效太阳水	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效太阳水	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效太阳水	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效金创药	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效金创药	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效魔法药	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:强效魔法药	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:骷髅戒指	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:39] 物品:魅力戒指	怪物:26830230尸王8	地图:H201	X:57	Y:153 
[2024/8/21 22:18:42] 物品:强效魔法药	怪物:2B5A3FB0牛魔将军8	地图:H010	X:155	Y:360 
[2024/8/21 22:18:42] 物品:强效金创药	怪物:2B5A3FB0牛魔将军8	地图:H010	X:155	Y:360 
[2024/8/21 22:18:44] 物品:偃月	怪物:28E59070牛魔法师8	地图:H010	X:154	Y:360 
[2024/8/21 22:18:44] 物品:金创药(小量)	怪物:23827890僵尸4	地图:H201	X:47	Y:150 
[2024/8/21 22:18:48] 物品:强效太阳水	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效太阳水	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效太阳水	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效太阳水	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效太阳水	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效金创药	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效金创药	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效魔法药	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:强效魔法药	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:骷髅戒指	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:黑檀手镯	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:魔力手镯	怪物:2A7C4D80尸王8	地图:H201	X:58	Y:151 
[2024/8/21 22:18:48] 物品:施毒术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:隐身术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:抗拒火环	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:精神力战法	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:火球术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:治愈术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:基本剑术	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:魔鬼项链	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:铁剑	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:短剑	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:48] 物品:魔法药(小量)	怪物:23C304F0僵尸40	地图:H201	X:56	Y:152 
[2024/8/21 22:18:49] 物品:金创药(小量)	怪物:23DBF420僵尸5	地图:H201	X:59	Y:150 
[2024/8/21 22:18:55] 物品:强效太阳水	怪物:2A88F4B0牛魔将军0	地图:H010	X:153	Y:360 
[2024/8/21 22:18:55] 物品:强效太阳水	怪物:2A88F4B0牛魔将军0	地图:H010	X:153	Y:360 
[2024/8/21 22:18:55] 物品:强效太阳水	怪物:2A88F4B0牛魔将军0	地图:H010	X:153	Y:360 
[2024/8/21 22:18:55] 物品:魔法长袍(女)	怪物:2A88F4B0牛魔将军0	地图:H010	X:153	Y:360 
[2024/8/21 22:18:55] 物品:白金项链	怪物:2A88F4B0牛魔将军0	地图:H010	X:153	Y:360 
[2024/8/21 22:18:58] 物品:施毒术	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:抗拒火环	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:精神力战法	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:火球术	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:治愈术	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:基本剑术	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:凤凰明珠	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:短剑	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:18:58] 物品:黑檀项链	怪物:23C304F0僵尸40	地图:H201	X:54	Y:151 
[2024/8/21 22:19:1] 物品:金创药(小量)	怪物:23DBF420僵尸5	地图:H201	X:59	Y:150 
[2024/8/21 22:19:1] 物品:施毒术	怪物:28D2DF50僵尸1	地图:H201	X:53	Y:157 
[2024/8/21 22:19:14] 物品:太阳水	怪物:23450F00牛魔祭司0	地图:H010	X:153	Y:356 
[2024/8/21 22:19:14] 物品:太阳水	怪物:23450F00牛魔祭司0	地图:H010	X:153	Y:356 
[2024/8/21 22:19:14] 物品:炼狱	怪物:23450F00牛魔祭司0	地图:H010	X:153	Y:356 
[2024/8/21 22:19:14] 物品:金创药(小量)	怪物:13ED9940僵尸3	地图:D401	X:28	Y:136 
[2024/8/21 22:19:22] 物品:金创药(小量)	怪物:172EA8E0僵尸3	地图:D401	X:25	Y:127 
[2024/8/21 22:19:23] 物品:强效太阳水	怪物:25BE50A0牛魔将军0	地图:H010	X:153	Y:355 
[2024/8/21 22:19:23] 物品:太阳水	怪物:25BE50A0牛魔将军0	地图:H010	X:153	Y:355 
[2024/8/21 22:19:23] 物品:太阳水	怪物:25BE50A0牛魔将军0	地图:H010	X:153	Y:355 
[2024/8/21 22:19:23] 物品:太阳水	怪物:25BE50A0牛魔将军0	地图:H010	X:153	Y:355 
[2024/8/21 22:19:28] 物品:强效太阳水	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效太阳水	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效太阳水	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效太阳水	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效太阳水	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效金创药	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效金创药	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效魔法药	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:强效魔法药	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:蛇眼戒指	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:黑檀手镯	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:魔力手镯	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:28] 物品:烈火剑法	怪物:2B2DDAA0尸王8	地图:H201	X:40	Y:155 
[2024/8/21 22:19:46] 物品:强效太阳水	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效太阳水	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效太阳水	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效太阳水	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效太阳水	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效金创药	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效金创药	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效魔法药	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:强效魔法药	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:骷髅戒指	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:蓝翡翠项链	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:46] 物品:魔力手镯	怪物:15640E10尸王8	地图:H201	X:42	Y:144 
[2024/8/21 22:19:55] 物品:魔法长袍(男)	怪物:255C3810牛魔侍卫8	地图:H010	X:149	Y:362 
[2024/8/21 22:19:58] 物品:诱惑之光	怪物:23027710恶灵尸王	地图:H201	X:40	Y:140 
[2024/8/21 22:19:58] 物品:召唤骷髅	怪物:23027710恶灵尸王	地图:H201	X:40	Y:140 
[2024/8/21 22:20:2] 物品:攻击力药水	怪物:13ED9940僵尸3	地图:D401	X:28	Y:136 
[2024/8/21 22:20:10] 物品:强效太阳水	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效太阳水	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效太阳水	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效太阳水	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效太阳水	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效金创药	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效金创药	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效魔法药	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:强效魔法药	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:蓝翡翠项链	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:10] 物品:黑檀手镯	怪物:24C5D050尸王8	地图:H201	X:36	Y:137 
[2024/8/21 22:20:13] 物品:偃月	怪物:24AE5700牛魔侍卫8	地图:H010	X:146	Y:356 
[2024/8/21 22:20:16] 物品:强效太阳水	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效太阳水	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效太阳水	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效太阳水	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效太阳水	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效金创药	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效金创药	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效魔法药	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:强效魔法药	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:黑色水晶戒指	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:16] 物品:黑檀手镯	怪物:2A8F1920尸王8	地图:H201	X:37	Y:131 
[2024/8/21 22:20:34] 物品:蓝翡翠项链	怪物:065E08A0牛魔法师8	地图:H010	X:145	Y:359 
[2024/8/21 22:20:35] 物品:强效太阳水	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效太阳水	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效太阳水	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效太阳水	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效太阳水	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效金创药	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效金创药	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效魔法药	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:强效魔法药	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:黑色水晶戒指	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:蛇眼戒指	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:凝霜	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:蓝翡翠项链	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:35] 物品:黑檀手镯	怪物:290F9AE0尸王8	地图:H201	X:34	Y:144 
[2024/8/21 22:20:42] 物品:金创药(小量)	怪物:239C74C0僵尸4	地图:H201	X:29	Y:134 
[2024/8/21 22:20:42] 物品:火球术	怪物:239C74C0僵尸4	地图:H201	X:29	Y:134 
[2024/8/21 22:21:3] 物品:强效太阳水	怪物:23539780牛魔将军8	地图:H010	X:142	Y:359 
[2024/8/21 22:21:12] 物品:强效太阳水	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效太阳水	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效太阳水	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效太阳水	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效太阳水	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效金创药	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效金创药	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效魔法药	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:强效魔法药	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:骷髅戒指	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:黑色水晶戒指	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:珍珠戒指	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:凝霜	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:12] 物品:黑檀手镯	怪物:25A14560尸王8	地图:H201	X:112	Y:185 
[2024/8/21 22:21:14] 物品:金创药(小量)	怪物:231A28B0僵尸4	地图:H201	X:111	Y:181 
[2024/8/21 22:21:17] 物品:强效太阳水	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效太阳水	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效太阳水	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效太阳水	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效太阳水	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效金创药	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效金创药	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效魔法药	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:强效魔法药	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:骷髅戒指	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:蓝翡翠项链	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:黑檀手镯	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:17] 物品:魔力手镯	怪物:28DAD1C0尸王8	地图:H001	X:113	Y:84 
[2024/8/21 22:21:22] 物品:强效太阳水	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效太阳水	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效太阳水	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效太阳水	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效太阳水	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效金创药	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效金创药	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效魔法药	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:强效魔法药	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:珍珠戒指	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:魅力戒指	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:黑檀手镯	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:22] 物品:魔力手镯	怪物:233C2910尸王8	地图:H001	X:113	Y:85 
[2024/8/21 22:21:23] 物品:强效太阳水	怪物:24EE2080牛魔祭司8	地图:H010	X:140	Y:360 
[2024/8/21 22:21:23] 物品:三眼手镯	怪物:24EE2080牛魔祭司8	地图:H010	X:140	Y:360 
[2024/8/21 22:21:23] 物品:死神手套	怪物:24EE2080牛魔祭司8	地图:H010	X:140	Y:360 
[2024/8/21 22:21:29] 物品:蓝翡翠项链	怪物:23C27FD0牛魔侍卫8	地图:H010	X:141	Y:361 
[2024/8/21 22:21:29] 物品:降魔	怪物:23C27FD0牛魔侍卫8	地图:H010	X:141	Y:361 
[2024/8/21 22:21:30] 物品:金创药(小量)	怪物:24526EB0僵尸5	地图:H201	X:115	Y:191 
[2024/8/21 22:21:31] 物品:魔法长袍(男)	怪物:2C055470牛魔法师8	地图:H010	X:139	Y:361 
[2024/8/21 22:21:31] 物品:金手镯	怪物:2C055470牛魔法师8	地图:H010	X:139	Y:361 
[2024/8/21 22:21:43] 物品:精神力战法	怪物:23CC0A90僵尸1	地图:H201	X:105	Y:175 
[2024/8/21 22:21:44] 物品:金创药(小量)	怪物:2904C1D0僵尸3	地图:D401	X:126	Y:114 
[2024/8/21 22:21:44] 物品:魔法药(小量)	怪物:2904C1D0僵尸3	地图:D401	X:126	Y:114 
[2024/8/21 22:21:45] 物品:强效太阳水	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:强效太阳水	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:强效太阳水	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:太阳水	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:太阳水	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:太阳水	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:红宝石戒指	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:恶魔长袍(男)	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:45] 物品:蓝翡翠项链	怪物:2C948C20牛魔将军0	地图:H010	X:141	Y:363 
[2024/8/21 22:21:51] 物品:蓝翡翠项链	怪物:25687070牛魔法师8	地图:H010	X:145	Y:357 
[2024/8/21 22:21:53] 物品:魔鬼项链	怪物:2AE35890僵尸10	地图:H201	X:106	Y:179 
[2024/8/21 22:21:53] 物品:黑檀项链	怪物:2AE35890僵尸10	地图:H201	X:106	Y:179 
[2024/8/21 22:21:53] 物品:魔法药(中量)	怪物:2AE35890僵尸10	地图:H201	X:106	Y:179 
[2024/8/21 22:21:54] 物品:偃月	怪物:25188EA0牛魔侍卫8	地图:H010	X:141	Y:359 
[2024/8/21 22:21:55] 物品:召唤骷髅	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:抗拒火环	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:精神力战法	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:火球术	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:治愈术	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:基本剑术	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:八荒	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:海魂	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:魔力手镯	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:灯笼项链	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:铁剑	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:短剑	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:轻型盔甲(男)	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:轻型盔甲(女)	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:青铜斧	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:黑檀项链	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
[2024/8/21 22:21:55] 物品:黄色水晶项链	怪物:23B9BE50僵尸50	地图:H201	X:108	Y:181 
