[2024/8/17 10:0:7] 物品:金创药(小量)	怪物:18664BA0僵尸5	地图:D422	X:244	Y:216 
[2024/8/17 10:8:5] 物品:魔法药(中量)	怪物:26816750骷髅战将0	地图:D003	X:109	Y:182 
[2024/8/17 10:8:5] 物品:魔法药(中量)	怪物:26816750骷髅战将0	地图:D003	X:109	Y:182 
[2024/8/17 10:8:5] 物品:魔法药(中量)	怪物:26816750骷髅战将0	地图:D003	X:109	Y:182 
[2024/8/17 10:8:5] 物品:魔法药(中量)	怪物:26816750骷髅战将0	地图:D003	X:109	Y:182 
[2024/8/17 10:8:10] 物品:太阳水	怪物:1C148D50僵尸5	地图:D405	X:97	Y:151 
[2024/8/17 10:8:10] 物品:幽灵盾	怪物:1C148D50僵尸5	地图:D405	X:97	Y:151 
[2024/8/17 10:8:13] 物品:金创药(小量)	怪物:0325F790僵尸3	地图:E403	X:71	Y:85 
[2024/8/17 10:8:13] 物品:魔法药(小量)	怪物:0325F790僵尸3	地图:E403	X:71	Y:85 
[2024/8/17 10:8:13] 物品:魔法药(小量)	怪物:0DBEE590山洞蝙蝠	地图:D001	X:64	Y:30 
[2024/8/17 10:8:18] 物品:金创药(小量)	怪物:1C8D5500僵尸4	地图:D422	X:119	Y:206 
[2024/8/17 10:8:18] 物品:精神力药水	怪物:1C8D5500僵尸4	地图:D422	X:119	Y:206 
[2024/8/17 10:8:21] 物品:攻杀剑术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:召唤骷髅	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:抗拒火环	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:精神力战法	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:火球术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:治愈术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:基本剑术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:八荒	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:灯笼项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:铁剑	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:短剑	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:轻型盔甲(男)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:轻型盔甲(女)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:中型盔甲(男)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:中型盔甲(女)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:青铜斧	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:黑檀项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:黄色水晶项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:黑色水晶项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:青铜头盔	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:21] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:施毒术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:抗拒火环	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:精神力战法	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:火球术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:治愈术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:基本剑术	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:八荒	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:琥珀项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:坚固手套	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:铁剑	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:短剑	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:轻型盔甲(男)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:轻型盔甲(女)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:中型盔甲(男)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:青铜斧	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:黑檀项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:黄色水晶项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:黑色水晶项链	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:青铜头盔	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:金创药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:26] 物品:魔法药(小量)	怪物:1895C640僵尸50	地图:H201	X:93	Y:102 
[2024/8/17 10:8:28] 物品:金创药(小量)	怪物:2779FE90骷髅战士	地图:D001	X:57	Y:38 
[2024/8/17 10:8:28] 物品:魔法药(小量)	怪物:2779FE90骷髅战士	地图:D001	X:57	Y:38 
[2024/8/17 10:8:31] 物品:金创药(小量)	怪物:29A882A0僵尸4	地图:D405	X:60	Y:109 
[2024/8/17 10:8:31] 物品:金创药(中量)	怪物:032B1760骷髅战将	地图:E403	X:65	Y:77 
[2024/8/17 10:8:34] 物品:金创药(小量)	怪物:1F04A900骷髅战士	地图:D002	X:323	Y:41 
[2024/8/17 10:8:35] 物品:精神力战法	怪物:1C91A8E0僵尸4	地图:D422	X:130	Y:196 
[2024/8/17 10:8:41] 物品:强效太阳水	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效太阳水	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效太阳水	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效太阳水	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效太阳水	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效金创药	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效金创药	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效魔法药	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:强效魔法药	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:黑檀手镯	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:地狱雷光	怪物:0D9801C0尸王8	地图:H201	X:99	Y:94 
[2024/8/17 10:8:41] 物品:大手镯	怪物:18CAE500骷髅战士	地图:D002	X:333	Y:308 
[2024/8/17 10:8:42] 物品:太阳水	怪物:1D8CBA50钳虫	地图:D613	X:14	Y:49 
[2024/8/17 10:8:43] 物品:强效太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:太阳水	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:金创药(中量)	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:金创药(中量)	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:金创药(中量)	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效金创药	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效金创药	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:魔法药(中量)	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:魔法药(中量)	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:魔法药(中量)	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效魔法药	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:强效魔法药	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:骷髅戒指	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:珍珠戒指	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:凝霜	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:道德戒指	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:黑檀手镯	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:魔力手镯	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:小手镯	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:群体治疗术	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:神圣战甲术	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:疾光电影	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:地狱火	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:大火球	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:瞬息移动	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:抗拒火环	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:精神力战法	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:治愈术	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:基本剑术	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:火球术	怪物:18DF1160尸王	地图:H201	X:101	Y:95 
[2024/8/17 10:8:43] 物品:金创药(小量)	怪物:03247E60僵尸5	地图:E403	X:63	Y:67 
[2024/8/17 10:8:54] 物品:金创药(小量)	怪物:18893D20山洞蝙蝠	地图:D003	X:77	Y:190 
[2024/8/17 10:8:54] 物品:铁剑	怪物:18B430F0僵尸10	地图:H201	X:90	Y:84 
[2024/8/17 10:8:54] 物品:金创药(中量)	怪物:18B430F0僵尸10	地图:H201	X:90	Y:84 
[2024/8/17 10:8:54] 物品:魔法药(中量)	怪物:18B430F0僵尸10	地图:H201	X:90	Y:84 
[2024/8/17 10:8:57] 物品:黑色水晶项链	怪物:18BD6650掷斧骷髅	地图:D003	X:76	Y:191 
[2024/8/17 10:9:8] 物品:魔法药(中量)	怪物:30E3F640僵尸1	地图:H201	X:94	Y:88 
[2024/8/17 10:9:10] 物品:金创药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:金创药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:金创药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:金创药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:魔法药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:魔法药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:魔法药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:10] 物品:魔法药(中量)	怪物:0DB0C8D0骷髅战士0	地图:D001	X:72	Y:20 
[2024/8/17 10:9:15] 物品:大手镯	怪物:18C7C7C0骷髅战士	地图:D002	X:341	Y:67 
[2024/8/17 10:9:17] 物品:魔法药(中量)	怪物:30333410僵尸2	地图:D406	X:115	Y:52 
[2024/8/17 10:9:21] 物品:六角戒指	怪物:288F9D90掷斧骷髅	地图:D002	X:337	Y:336 
[2024/8/17 10:9:25] 物品:魔法药(小量)	怪物:17F849B0山洞蝙蝠	地图:D001	X:73	Y:18 
[2024/8/17 10:9:30] 物品:金创药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:金创药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:金创药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:金创药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:魔法药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:魔法药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:魔法药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:30] 物品:魔法药(中量)	怪物:2824EB70掷斧骷髅0	地图:D002	X:345	Y:338 
[2024/8/17 10:9:32] 物品:金创药(小量)	怪物:07CF58D0僵尸5	地图:D422	X:126	Y:159 
[2024/8/17 10:9:38] 物品:施毒术	怪物:18A17AD0僵尸5	地图:D406	X:106	Y:46 
[2024/8/17 10:9:39] 物品:金创药(小量)	怪物:18654E70僵尸3	地图:D401	X:147	Y:61 
[2024/8/17 10:9:40] 物品:金创药(小量)	怪物:1C86FE90僵尸4	地图:D422	X:126	Y:158 
[2024/8/17 10:9:47] 物品:金创药(小量)	怪物:05DD23C0山洞蝙蝠	地图:D001	X:52	Y:13 
[2024/8/17 10:9:47] 物品:银手镯	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:金创药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:金创药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:金创药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:金创药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:魔法药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:魔法药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:魔法药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:47] 物品:魔法药(中量)	怪物:032E0BE0骷髅战将0	地图:E402	X:20	Y:74 
[2024/8/17 10:9:50] 物品:半月	怪物:07DAAA10骷髅战将	地图:D003	X:91	Y:203 
[2024/8/17 10:10:2] 物品:海魂	怪物:18487610骷髅	地图:E402	X:15	Y:75 
[2024/8/17 10:10:5] 物品:银手镯	怪物:0DD392D0骷髅战将	地图:D002	X:349	Y:330 
[2024/8/17 10:10:6] 物品:金创药(小量)	怪物:1C16FA90僵尸5	地图:D405	X:65	Y:88 
[2024/8/17 10:10:9] 物品:金创药(小量)	怪物:191028C0僵尸4	地图:E402	X:14	Y:75 
[2024/8/17 10:10:16] 物品:金创药(小量)	怪物:1BFAA5D0僵尸4	地图:D405	X:63	Y:89 
[2024/8/17 10:10:17] 物品:牛角戒指	怪物:1D7F38E0骷髅	地图:D001	X:93	Y:65 
[2024/8/17 10:10:18] 物品:金创药(中量)	怪物:057FA300骷髅战将	地图:D002	X:275	Y:89 
[2024/8/17 10:10:20] 物品:太阳水	怪物:27AB6E00黑色恶蛆8	地图:H102	X:123	Y:219 
[2024/8/17 10:10:21] 物品:金创药(小量)	怪物:1C168BA0僵尸5	地图:D405	X:64	Y:88 
[2024/8/17 10:10:24] 物品:青铜剑	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:小手镯	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:金创药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:金创药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:金创药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:金创药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:魔法药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:魔法药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:魔法药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:24] 物品:魔法药(中量)	怪物:309A1A60骷髅战将0	地图:D002	X:273	Y:89 
[2024/8/17 10:10:30] 物品:魔法药(小量)	怪物:1C1B3840僵尸5	地图:D405	X:63	Y:90 
[2024/8/17 10:10:30] 物品:金创药(小量)	怪物:032EA730僵尸5	地图:E402	X:14	Y:74 
[2024/8/17 10:10:36] 物品:金创药(小量)	怪物:1C892940僵尸4	地图:D422	X:104	Y:163 
[2024/8/17 10:10:37] 物品:道士手镯	怪物:27F5A6B0祖玛雕像8	地图:H204	X:84	Y:80 
[2024/8/17 10:10:41] 物品:魔法药(小量)	怪物:1C17ED20僵尸5	地图:D405	X:56	Y:80 
[2024/8/17 10:10:46] 物品:战神油	怪物:19356650黑野猪8	地图:H102	X:132	Y:229 
[2024/8/17 10:10:46] 物品:攻杀剑术	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:隐身术	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:大火球	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:瞬息移动	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:灵魂火符	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:地狱火	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:抗拒火环	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:精神力战法	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:火球术	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:治愈术	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:基本剑术	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:八荒	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:海魂	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:蓝色水晶戒指	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔鬼项链	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:琥珀项链	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔力手镯	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:灯笼项链	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:铁剑	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:短剑	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:轻型盔甲(男)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:轻型盔甲(女)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:中型盔甲(男)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:青铜斧	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:黑檀项链	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:黄色水晶项链	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:黑色水晶项链	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:青铜头盔	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:金创药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:金创药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:金创药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:金创药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔法药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔法药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔法药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔法药(小量)	怪物:1C9E37C0僵尸50	地图:D422	X:106	Y:169 
[2024/8/17 10:10:46] 物品:魔法药(小量)	怪物:15276740骷髅战士	地图:D002	X:256	Y:81 
[2024/8/17 10:10:51] 物品:魔法药(小量)	怪物:1C924430僵尸4	地图:D422	X:105	Y:164 
[2024/8/17 10:10:53] 物品:六角戒指	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:钢手镯	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:金创药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:金创药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:金创药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:金创药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:魔法药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:魔法药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:魔法药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:53] 物品:魔法药(中量)	怪物:1EFAE020骷髅战士0	地图:D001	X:128	Y:90 
[2024/8/17 10:10:59] 物品:黑檀项链	怪物:0DBB8180骷髅战士	地图:E401	X:64	Y:47 
[2024/8/17 10:11:3] 物品:金创药(小量)	怪物:1CC18340山洞蝙蝠	地图:D002	X:346	Y:321 
