[2024/8/18 15:0:2] 物品:金创药(中量)	怪物:208E38E0红野猪	地图:D714	X:377	Y:187 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:太阳水	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:金创药(中量)	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:金创药(中量)	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:金创药(中量)	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:魔法药(中量)	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:魔法药(中量)	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:魔法药(中量)	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效金创药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:强效魔法药	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:23] 物品:金戒指	怪物:0DA1E460虹魔猪卫8	地图:H204	X:46	Y:56 
[2024/8/18 15:4:27] 物品:治愈术	怪物:1A076940僵尸1	地图:H201	X:171	Y:96 
[2024/8/18 15:4:29] 物品:魔法药(中量)	怪物:1FCB9CB0角蝇	地图:D715	X:97	Y:102 
[2024/8/18 15:4:29] 物品:太阳水	怪物:1FCB9CB0角蝇	地图:D715	X:97	Y:102 
[2024/8/18 15:4:33] 物品:金创药(中量)	怪物:2B307F70祖玛弓箭手	地图:H204	X:48	Y:53 
[2024/8/18 15:4:39] 物品:强效太阳水	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效太阳水	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效太阳水	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效太阳水	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效太阳水	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效金创药	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效金创药	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效魔法药	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:强效魔法药	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:骷髅戒指	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:黑色水晶戒指	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:蛇眼戒指	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:生铁戒指	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:地狱雷光	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:魔法盾	怪物:17D93840尸王8	地图:H201	X:171	Y:98 
[2024/8/18 15:4:39] 物品:黑色水晶戒指	怪物:1FBA3A90蝎蛇	地图:D715	X:93	Y:90 
[2024/8/18 15:4:39] 物品:斩马刀	怪物:1FBA3A90蝎蛇	地图:D715	X:93	Y:90 
[2024/8/18 15:4:40] 物品:太阳水	怪物:2ECBAF10黑野猪	地图:M100	X:92	Y:131 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:太阳水	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:金创药(中量)	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:金创药(中量)	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:金创药(中量)	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:魔法药(中量)	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:魔法药(中量)	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:魔法药(中量)	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效金创药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:强效魔法药	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:骷髅头盔	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:死神手套	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:41] 物品:珊瑚戒指	怪物:266B7AF0白野猪8	地图:H204	X:46	Y:52 
[2024/8/18 15:4:43] 物品:金创药(小量)	怪物:1AF29480僵尸3	地图:D401	X:116	Y:164 
[2024/8/18 15:4:45] 物品:放大镜	怪物:296217F0祖玛弓箭手8	地图:H204	X:48	Y:50 
[2024/8/18 15:4:47] 物品:太阳水	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:太阳水	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:太阳水	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:太阳水	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:金创药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:金创药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:金创药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:金创药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:魔法药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:魔法药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:魔法药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:魔法药(中量)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:重盔甲(男)	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:道德戒指	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:黑檀手镯	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:降魔	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:黑色水晶戒指	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:蛇眼戒指	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:破魂	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:白色虎齿项链	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:白金项链	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:骷髅戒指	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:47] 物品:小手镯	怪物:1FE03DC0红野猪0	地图:D71601	X:27	Y:11 
[2024/8/18 15:4:48] 物品:强效太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:太阳水	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:金创药(中量)	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:金创药(中量)	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:金创药(中量)	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效金创药	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效金创药	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:魔法药(中量)	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:魔法药(中量)	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:魔法药(中量)	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效魔法药	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:强效魔法药	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:珍珠戒指	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:道德戒指	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:魅力戒指	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:蓝翡翠项链	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:蓝色水晶戒指	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:魔力手镯	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:神圣战甲术	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:灵魂火符	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:诱惑之光	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:抗拒火环	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:精神力战法	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:治愈术	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:基本剑术	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:48] 物品:火球术	怪物:2F559E70尸王	地图:H201	X:177	Y:104 
[2024/8/18 15:4:50] 物品:金创药(小量)	怪物:17C4F5B0僵尸5	地图:H201	X:176	Y:104 
[2024/8/18 15:4:51] 物品:强效金创药	怪物:27A1A5D0祖玛弓箭手	地图:H204	X:49	Y:49 
[2024/8/18 15:4:54] 物品:魔鬼项链	怪物:29E64120僵尸10	地图:H201	X:170	Y:108 
[2024/8/18 15:4:54] 物品:金创药(中量)	怪物:29E64120僵尸10	地图:H201	X:170	Y:108 
[2024/8/18 15:4:54] 物品:魔法药(中量)	怪物:29E64120僵尸10	地图:H201	X:170	Y:108 
[2024/8/18 15:5:0] 物品:骷髅戒指	怪物:1FE50090黑野猪0	地图:D716	X:35	Y:19 
[2024/8/18 15:5:0] 物品:魔法药(中量)	怪物:1FE50090黑野猪0	地图:D716	X:35	Y:19 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:太阳水	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:金创药(中量)	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:金创药(中量)	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:金创药(中量)	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:魔法药(中量)	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:魔法药(中量)	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:魔法药(中量)	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效金创药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:强效魔法药	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:竹笛	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:1] 物品:珊瑚戒指	怪物:0608A820白野猪8	地图:H204	X:49	Y:49 
[2024/8/18 15:5:3] 物品:修罗	怪物:31B435C0祖玛卫士8	地图:H204	X:48	Y:49 
[2024/8/18 15:5:4] 物品:强效太阳水	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效太阳水	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效太阳水	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效太阳水	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效太阳水	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效金创药	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效金创药	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效魔法药	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:强效魔法药	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:骷髅戒指	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:珍珠戒指	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:凝霜	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:魅力戒指	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:4] 物品:蓝翡翠项链	怪物:29F0A8E0尸王8	地图:H201	X:178	Y:112 
[2024/8/18 15:5:7] 物品:金创药(小量)	怪物:236CD390僵尸4	地图:H201	X:179	Y:111 
[2024/8/18 15:5:8] 物品:强效太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:强效太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:强效太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:强效太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:强效太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
[2024/8/18 15:5:8] 物品:太阳水	怪物:20B59E30沃玛卫士8	地图:H204	X:50	Y:50 
