[2024/8/19 11:0:0] 物品:金创药(小量)	怪物:0DAF4FA0僵尸5	地图:H201	X:21	Y:89 
[2024/8/19 11:19:43] 物品:强效魔法药	怪物:28B92FB0白野猪8	地图:H204	X:50	Y:14 
[2024/8/19 11:19:43] 物品:强效魔法药	怪物:28B92FB0白野猪8	地图:H204	X:50	Y:14 
[2024/8/19 11:19:43] 物品:强效魔法药	怪物:28B92FB0白野猪8	地图:H204	X:50	Y:14 
[2024/8/19 11:19:43] 物品:灵魂战衣(女)	怪物:28B92FB0白野猪8	地图:H204	X:50	Y:14 
[2024/8/19 11:19:43] 物品:魔法手镯	怪物:28B92FB0白野猪8	地图:H204	X:50	Y:14 
[2024/8/19 11:19:45] 物品:强效太阳水	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效太阳水	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效太阳水	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效太阳水	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效太阳水	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效金创药	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效金创药	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效魔法药	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:强效魔法药	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:骷髅戒指	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:道德戒指	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:魅力戒指	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:45] 物品:魔力手镯	怪物:18C5C970尸王8	地图:H201	X:179	Y:63 
[2024/8/19 11:19:47] 物品:降魔	怪物:27E8D6C0祖玛卫士8	地图:H204	X:48	Y:10 
[2024/8/19 11:19:47] 物品:魔鬼项链	怪物:27E8D6C0祖玛卫士8	地图:H204	X:48	Y:10 
[2024/8/19 11:19:53] 物品:强效太阳水	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效太阳水	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效太阳水	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效太阳水	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效太阳水	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效金创药	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效金创药	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效魔法药	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:强效魔法药	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:凝霜	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:魅力戒指	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:53] 物品:魔力手镯	怪物:2A7772E0尸王8	地图:H201	X:40	Y:148 
[2024/8/19 11:19:57] 物品:诱惑之光	怪物:28BBB320僵尸1	地图:H201	X:175	Y:65 
[2024/8/19 11:19:58] 物品:强效金创药	怪物:28154DB0祖玛雕像8	地图:H204	X:39	Y:19 
[2024/8/19 11:20:2] 物品:强效太阳水	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效太阳水	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效太阳水	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效太阳水	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效太阳水	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效金创药	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效金创药	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效魔法药	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:2] 物品:强效魔法药	怪物:06388DF0尸王8	地图:H201	X:179	Y:79 
[2024/8/19 11:20:7] 物品:强效太阳水	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效太阳水	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效太阳水	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效太阳水	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效太阳水	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效金创药	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效金创药	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效魔法药	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:强效魔法药	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:蛇眼戒指	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:黑檀手镯	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:7] 物品:魔力手镯	怪物:0F507E50尸王8	地图:H201	X:174	Y:65 
[2024/8/19 11:20:9] 物品:钢手镯	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:金创药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:金创药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:金创药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:金创药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:魔法药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:魔法药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:魔法药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:9] 物品:魔法药(中量)	怪物:0D9C7010骷髅战士0	地图:D002	X:58	Y:305 
[2024/8/19 11:20:11] 物品:强效太阳水	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效太阳水	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效太阳水	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效太阳水	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效太阳水	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效金创药	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效金创药	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效魔法药	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:强效魔法药	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:骷髅戒指	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:生铁戒指	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:死神手套	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:道德戒指	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:11] 物品:魅力戒指	怪物:2F3E6980尸王8	地图:H201	X:41	Y:142 
[2024/8/19 11:20:13] 物品:强效太阳水	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效太阳水	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效太阳水	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效太阳水	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效太阳水	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效金创药	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效金创药	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效魔法药	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:强效魔法药	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:蛇眼戒指	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:凝霜	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:道德戒指	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:魅力戒指	怪物:1954BE90尸王8	地图:H201	X:42	Y:141 
[2024/8/19 11:20:13] 物品:魔法药(小量)	怪物:27645640僵尸4	地图:H201	X:41	Y:141 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:太阳水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:金创药(中量)	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:金创药(中量)	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:金创药(中量)	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:魔法药(中量)	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:魔法药(中量)	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:魔法药(中量)	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效金创药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:强效魔法药	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:16] 物品:疾风药水	怪物:18621B00白野猪8	地图:H204	X:30	Y:30 
[2024/8/19 11:20:17] 物品:金创药(小量)	怪物:2A115BA0骷髅战士	地图:D002	X:60	Y:305 
[2024/8/19 11:20:18] 物品:白金项链	怪物:1CE139F0祖玛雕像8	地图:H204	X:30	Y:28 
[2024/8/19 11:20:21] 物品:魔法药(小量)	怪物:1C4982A0僵尸5	地图:H201	X:176	Y:80 
[2024/8/19 11:20:21] 物品:强效太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:太阳水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:金创药(中量)	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:金创药(中量)	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效金创药	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效金创药	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效金创药	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:魔法药(中量)	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:魔法药(中量)	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效魔法药	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效魔法药	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:强效魔法药	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:攻击神水	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:黑檀手镯	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:幽灵盾	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:爆裂火焰	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:21] 物品:攻杀剑术	怪物:2CA22AF0沃玛卫士8	地图:H204	X:32	Y:29 
[2024/8/19 11:20:22] 物品:强效太阳水	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效太阳水	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效太阳水	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效太阳水	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效太阳水	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效金创药	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效金创药	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效魔法药	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:强效魔法药	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:魅力戒指	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:黑檀手镯	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:魔力手镯	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:22] 物品:圣言术	怪物:2459A5D0尸王8	地图:H201	X:178	Y:80 
[2024/8/19 11:20:24] 物品:强效太阳水	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效太阳水	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效太阳水	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效太阳水	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效太阳水	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效金创药	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效金创药	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效魔法药	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:强效魔法药	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:骷髅戒指	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:黑檀手镯	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:魔力手镯	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:群体治疗术	怪物:1A30FCE0尸王8	地图:H201	X:44	Y:142 
[2024/8/19 11:20:24] 物品:太阳水	怪物:1DD52F60僵尸5	地图:H201	X:173	Y:60 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:太阳水	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:金创药(中量)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:金创药(中量)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:金创药(中量)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:魔法药(中量)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:魔法药(中量)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:魔法药(中量)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效金创药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:强效魔法药	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:恶魔长袍(女)	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:25] 物品:灯笼项链	怪物:29EFE130白野猪8	地图:H204	X:32	Y:28 
[2024/8/19 11:20:28] 物品:强效太阳水	怪物:28B9E130白野猪8	地图:H204	X:30	Y:29 
[2024/8/19 11:20:28] 物品:强效太阳水	怪物:28B9E130白野猪8	地图:H204	X:30	Y:29 
[2024/8/19 11:20:28] 物品:强效太阳水	怪物:28B9E130白野猪8	地图:H204	X:30	Y:29 
[2024/8/19 11:20:28] 物品:强效太阳水	怪物:28B9E130白野猪8	地图:H204	X:30	Y:29 
