[2024/8/19 13:0:2] 物品:魔法药(小量)	怪物:03B19080僵尸4	地图:H201	X:149	Y:37 
[2024/8/19 13:16:54] 物品:强效魔法药	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:强效魔法药	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:强效魔法药	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:红宝石戒指	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:偃月	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:冰咆哮	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:集体隐身术	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:54] 物品:刺杀剑术	怪物:24926070沃玛卫士8	地图:H204	X:72	Y:73 
[2024/8/19 13:16:57] 物品:降魔	怪物:29C33490祖玛弓箭手8	地图:H204	X:71	Y:74 
[2024/8/19 13:16:57] 物品:金创药(小量)	怪物:05CD4D70僵尸5	地图:H201	X:42	Y:137 
[2024/8/19 13:17:3] 物品:强效太阳水	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效太阳水	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效太阳水	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效太阳水	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效太阳水	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效金创药	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效金创药	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效魔法药	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:强效魔法药	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:珍珠戒指	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:生铁戒指	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:蓝翡翠项链	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:3] 物品:黑檀手镯	怪物:0596FA50尸王8	地图:H201	X:110	Y:11 
[2024/8/19 13:17:4] 物品:竹笛	怪物:27971540祖玛弓箭手8	地图:H204	X:67	Y:66 
[2024/8/19 13:17:4] 物品:珊瑚戒指	怪物:27971540祖玛弓箭手8	地图:H204	X:67	Y:66 
[2024/8/19 13:17:4] 物品:皮制手套	怪物:1BF06E00骷髅战士	地图:D002	X:135	Y:218 
[2024/8/19 13:17:4] 物品:太阳水	怪物:182A2480僵尸5	地图:H201	X:37	Y:140 
[2024/8/19 13:17:4] 物品:攻杀剑术	怪物:182A2480僵尸5	地图:H201	X:37	Y:140 
[2024/8/19 13:17:6] 物品:金创药(小量)	怪物:18DB58D0僵尸4	地图:H201	X:34	Y:137 
[2024/8/19 13:17:6] 物品:魔法力药水	怪物:18DB58D0僵尸4	地图:H201	X:34	Y:137 
[2024/8/19 13:17:9] 物品:大手镯	怪物:280F73C0骷髅战士	地图:D002	X:129	Y:220 
[2024/8/19 13:17:19] 物品:强效太阳水	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效太阳水	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效太阳水	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效太阳水	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效太阳水	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效金创药	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效金创药	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效魔法药	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:强效魔法药	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:魅力戒指	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:蓝翡翠项链	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:黑檀手镯	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:魔力手镯	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:19] 物品:地狱雷光	怪物:1BD7C160尸王8	地图:H201	X:24	Y:149 
[2024/8/19 13:17:20] 物品:灵魂战衣(男)	怪物:057F76A0祖玛雕像8	地图:H204	X:80	Y:82 
[2024/8/19 13:17:20] 物品:魔法手镯	怪物:057F76A0祖玛雕像8	地图:H204	X:80	Y:82 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:太阳水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效金创药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:强效魔法药	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:攻击神水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:攻击神水	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:幽灵项链	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:偃月	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:破魂	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:降魔	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:斩马刀	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:修罗	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:凝霜	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:骷髅头盔	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:道士头盔	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:蓝翡翠项链	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:放大镜	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:竹笛	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:小手镯	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:魔法手镯	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:黑檀手镯	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:道士手镯	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:死神手套	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:金手镯	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:黑色水晶戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:蛇眼戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:珍珠戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:金戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:骷髅戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:魅力戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:道德戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:23] 物品:珊瑚戒指	怪物:1A212460沃玛教主	地图:H204	X:78	Y:81 
[2024/8/19 13:17:33] 物品:金创药(小量)	怪物:24A29100骷髅战士	地图:D002	X:107	Y:220 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:太阳水	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效金创药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:36] 物品:强效魔法药	怪物:1B570370虹魔蝎卫8	地图:H204	X:77	Y:81 
[2024/8/19 13:17:41] 物品:强效太阳水	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效太阳水	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效太阳水	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效太阳水	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效太阳水	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效金创药	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效金创药	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效魔法药	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:强效魔法药	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:凝霜	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:道德戒指	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:41] 物品:圣言术	怪物:24A61DE0尸王8	地图:H201	X:24	Y:156 
[2024/8/19 13:17:44] 物品:金创药(小量)	怪物:2C786830僵尸4	地图:H201	X:132	Y:25 
[2024/8/19 13:17:46] 物品:辟邪手镯	怪物:2784BF10奴隶	地图:F004	X:59	Y:32 
[2024/8/19 13:17:52] 物品:魔法药(小量)	怪物:2EBC6D70僵尸5	地图:H201	X:32	Y:153 
[2024/8/19 13:17:54] 物品:强效太阳水	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效太阳水	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效太阳水	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效太阳水	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效太阳水	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效金创药	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效金创药	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效魔法药	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:强效魔法药	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:黑檀手镯	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:54] 物品:魔力手镯	怪物:1DEC35D0尸王8	地图:H201	X:130	Y:24 
[2024/8/19 13:17:59] 物品:玻璃戒指	怪物:1954A860骷髅战将	地图:D002	X:103	Y:231 
[2024/8/19 13:18:0] 物品:疾光电影	怪物:29811B00僵尸1	地图:H201	X:32	Y:156 
[2024/8/19 13:18:3] 物品:金创药(小量)	怪物:195CE130僵尸5	地图:H201	X:34	Y:155 
[2024/8/19 13:18:4] 物品:强效太阳水	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效太阳水	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效太阳水	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效太阳水	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效太阳水	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效金创药	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效金创药	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效魔法药	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:强效魔法药	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:珍珠戒指	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:凝霜	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:道德戒指	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:蓝翡翠项链	怪物:19F71160尸王8	地图:H201	X:133	Y:31 
[2024/8/19 13:18:4] 物品:灵魂战衣(男)	怪物:0DC2E0B0祖玛雕像8	地图:H204	X:39	Y:59 
[2024/8/19 13:18:13] 物品:强效太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:太阳水	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:金创药(中量)	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:金创药(中量)	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效金创药	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效金创药	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效金创药	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:魔法药(中量)	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:魔法药(中量)	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效魔法药	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效魔法药	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:强效魔法药	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:金手镯	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:魔法盾	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:13] 物品:集体隐身术	怪物:286D3380沃玛卫士8	地图:H204	X:40	Y:60 
[2024/8/19 13:18:14] 物品:强效魔法药	怪物:29ABD860祖玛卫士8	地图:H204	X:39	Y:59 
[2024/8/19 13:18:14] 物品:太阳水	怪物:29ABD860祖玛卫士8	地图:H204	X:39	Y:59 
[2024/8/19 13:18:14] 物品:偃月	怪物:29ABD860祖玛卫士8	地图:H204	X:39	Y:59 
[2024/8/19 13:18:22] 物品:金创药(小量)	怪物:2F4092B0山洞蝙蝠	地图:D002	X:78	Y:232 
[2024/8/19 13:18:22] 物品:强效太阳水	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效太阳水	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效太阳水	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效太阳水	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效太阳水	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效金创药	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效金创药	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效魔法药	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:强效魔法药	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:珍珠戒指	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:生铁戒指	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:死神手套	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
[2024/8/19 13:18:22] 物品:群体治疗术	怪物:185D53F0尸王8	地图:H201	X:145	Y:41 
