[2024/8/21 8:0:0] 物品:生铁戒指	怪物:2BC92A30牛魔战士	地图:D2078	X:220	Y:159 
[2024/8/21 8:11:52] 物品:金创药(中量)	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:金创药(中量)	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:魔法药(中量)	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:魔法药(中量)	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:魔法药(中量)	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效金创药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:强效魔法药	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:重盔甲(女)	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:降魔	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:52] 物品:道士头盔	怪物:24765B50白野猪8	地图:H204	X:34	Y:27 
[2024/8/21 8:11:54] 物品:灯笼项链	怪物:29050460祖玛雕像8	地图:H204	X:62	Y:37 
[2024/8/21 8:11:56] 物品:强效魔法药	怪物:291BB320魔龙射手2	地图:66	X:60	Y:151 
[2024/8/21 8:11:56] 物品:强效魔法药	怪物:291BB320魔龙射手2	地图:66	X:60	Y:151 
[2024/8/21 8:11:56] 物品:降魔	怪物:291BB320魔龙射手2	地图:66	X:60	Y:151 
[2024/8/21 8:11:56] 物品:强效太阳水	怪物:23E809C0牛魔祭司	地图:D2078	X:107	Y:266 
[2024/8/21 8:11:56] 物品:强效太阳水	怪物:23E809C0牛魔祭司	地图:D2078	X:107	Y:266 
[2024/8/21 8:11:56] 物品:强效太阳水	怪物:23E809C0牛魔祭司	地图:D2078	X:107	Y:266 
[2024/8/21 8:11:56] 物品:强效金创药	怪物:23E809C0牛魔祭司	地图:D2078	X:107	Y:266 
[2024/8/21 8:11:58] 物品:强效魔法药	怪物:29F6CF60祖玛弓箭手8	地图:H204	X:67	Y:30 
[2024/8/21 8:11:58] 物品:灵魂战衣(女)	怪物:29F6CF60祖玛弓箭手8	地图:H204	X:67	Y:30 
[2024/8/21 8:12:0] 物品:强效金创药	怪物:18174DF0牛魔法师	地图:D2078	X:100	Y:273 
[2024/8/21 8:12:1] 物品:重盔甲(男)	怪物:1895B280祖玛雕像8	地图:H204	X:66	Y:31 
[2024/8/21 8:12:3] 物品:凤凰明珠	怪物:2BEBE800祖玛卫士8	地图:H204	X:19	Y:23 
[2024/8/21 8:12:4] 物品:白金项链	怪物:2470BE10牛魔侍卫	地图:D2078	X:95	Y:280 
[2024/8/21 8:12:5] 物品:魔鬼项链	怪物:258E0C40祖玛卫士8	地图:H204	X:22	Y:23 
[2024/8/21 8:12:5] 物品:放大镜	怪物:258E0C40祖玛卫士8	地图:H204	X:22	Y:23 
[2024/8/21 8:12:6] 物品:海魂	怪物:29034300祖玛卫士8	地图:H204	X:68	Y:31 
[2024/8/21 8:12:7] 物品:强效太阳水	怪物:22D16A00牛魔将军	地图:D2078	X:95	Y:279 
[2024/8/21 8:12:7] 物品:珊瑚戒指	怪物:22D16A00牛魔将军	地图:D2078	X:95	Y:279 
[2024/8/21 8:12:9] 物品:强效金创药	怪物:29059FB0牛魔法师	地图:D2078	X:96	Y:280 
[2024/8/21 8:12:9] 物品:金创药(中量)	怪物:25F88BA0祖玛弓箭手8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:9] 物品:死神手套	怪物:25F88BA0祖玛弓箭手8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:12] 物品:死神手套	怪物:28D7A860魔龙射手	地图:66	X:62	Y:162 
[2024/8/21 8:12:12] 物品:灵魂战衣(女)	怪物:28D7A860魔龙射手	地图:66	X:62	Y:162 
[2024/8/21 8:12:12] 物品:金创药(中量)	怪物:24441350祖玛弓箭手83	地图:H008	X:20	Y:42 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:太阳水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:金创药(中量)	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:金创药(中量)	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:金创药(中量)	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:魔法药(中量)	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:魔法药(中量)	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:魔法药(中量)	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效金创药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:强效魔法药	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:16] 物品:MP强化药水	怪物:28D74FA0白野猪8	地图:H204	X:69	Y:28 
[2024/8/21 8:12:17] 物品:强效魔法药	怪物:2C4F5A90魔龙射手	地图:66	X:60	Y:165 
[2024/8/21 8:12:17] 物品:灵魂战衣(男)	怪物:2C4F5A90魔龙射手	地图:66	X:60	Y:165 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:太阳水	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:金创药(中量)	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:金创药(中量)	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:金创药(中量)	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:魔法药(中量)	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:魔法药(中量)	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:魔法药(中量)	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效金创药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:强效魔法药	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:21] 物品:龙之戒指	怪物:28CE6720白野猪8	地图:H204	X:70	Y:27 
[2024/8/21 8:12:23] 物品:强效太阳水	怪物:2C9F1E20牛魔将军	地图:D2078	X:76	Y:278 
[2024/8/21 8:12:23] 物品:强效金创药	怪物:2C9F1E20牛魔将军	地图:D2078	X:76	Y:278 
[2024/8/21 8:12:23] 物品:死神手套	怪物:2C9F1E20牛魔将军	地图:D2078	X:76	Y:278 
[2024/8/21 8:12:24] 物品:道德戒指	怪物:234B81E0祖玛弓箭手83	地图:H008	X:15	Y:43 
[2024/8/21 8:12:30] 物品:强效太阳水	怪物:23177A60牛魔将军	地图:D2078	X:67	Y:273 
[2024/8/21 8:12:30] 物品:强效魔法药	怪物:23177A60牛魔将军	地图:D2078	X:67	Y:273 
[2024/8/21 8:12:30] 物品:强效金创药	怪物:23177A60牛魔将军	地图:D2078	X:67	Y:273 
[2024/8/21 8:12:30] 物品:金戒指	怪物:23177A60牛魔将军	地图:D2078	X:67	Y:273 
[2024/8/21 8:12:30] 物品:古铜戒指	怪物:13D313B0半兽人	地图:0	X:286	Y:593 
[2024/8/21 8:12:30] 物品:铁手镯	怪物:13D313B0半兽人	地图:0	X:286	Y:593 
[2024/8/21 8:12:35] 物品:灯笼项链	怪物:23023480祖玛雕像8	地图:H204	X:79	Y:25 
[2024/8/21 8:12:35] 物品:魔力手镯	怪物:23023480祖玛雕像8	地图:H204	X:79	Y:25 
[2024/8/21 8:12:43] 物品:降妖除魔戒指	怪物:2B46C700祖玛卫士8	地图:H204	X:42	Y:43 
[2024/8/21 8:12:43] 物品:强效金创药	怪物:2920D2D0牛魔法师	地图:D2078	X:52	Y:269 
[2024/8/21 8:12:45] 物品:金创药(中量)	怪物:1EF624E0祖玛雕像8	地图:H204	X:42	Y:44 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:太阳水	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:金创药(中量)	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:金创药(中量)	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:金创药(中量)	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:魔法药(中量)	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:魔法药(中量)	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:魔法药(中量)	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效金创药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:强效魔法药	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:46] 物品:躲避手链	怪物:22D47290白野猪8	地图:H204	X:80	Y:37 
[2024/8/21 8:12:47] 物品:斩马刀	怪物:13E999E0祖玛卫士8	地图:H204	X:43	Y:44 
[2024/8/21 8:12:47] 物品:白色虎齿项链	怪物:13E999E0祖玛卫士8	地图:H204	X:43	Y:44 
[2024/8/21 8:12:50] 物品:太阳水	怪物:25D49310祖玛雕像8	地图:H204	X:43	Y:41 
[2024/8/21 8:12:50] 物品:强效太阳水	怪物:25D49310祖玛雕像8	地图:H204	X:43	Y:41 
[2024/8/21 8:12:52] 物品:海魂	怪物:2BD49880祖玛雕像8	地图:H204	X:43	Y:41 
[2024/8/21 8:12:57] 物品:太阳水	怪物:2B3BCD20牛魔斗士	地图:D2078	X:50	Y:255 
[2024/8/21 8:12:57] 物品:万年雪霜	怪物:2B3BCD20牛魔斗士	地图:D2078	X:50	Y:255 
[2024/8/21 8:12:57] 物品:琥珀项链	怪物:2B3BCD20牛魔斗士	地图:D2078	X:50	Y:255 
[2024/8/21 8:12:58] 物品:强效金创药	怪物:230B70E0魔龙破甲兵	地图:66	X:69	Y:171 
[2024/8/21 8:12:58] 物品:放大镜	怪物:290F4220祖玛卫士8	地图:H204	X:95	Y:53 
[2024/8/21 8:12:58] 物品:蓝色水晶戒指	怪物:290F4220祖玛卫士8	地图:H204	X:95	Y:53 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:太阳水	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:金创药(中量)	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:金创药(中量)	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:金创药(中量)	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效金创药	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效金创药	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:强效金创药	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:魔法药(中量)	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
[2024/8/21 8:13:2] 物品:魔法药(中量)	怪物:25713840白野猪8	地图:H204	X:44	Y:46 
