[2024/8/19 7:0:2] 物品:金创药(中量)	怪物:28E5A3E0祖玛雕像8	地图:H204	X:88	Y:51 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:太阳水	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效金创药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:强效魔法药	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:龙纹剑	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:12] 物品:骷髅戒指	怪物:1BDA7130虹魔蝎卫8	地图:H204	X:22	Y:21 
[2024/8/19 7:14:16] 物品:攻击力药水	怪物:29DC23C0僵尸2	地图:D411	X:46	Y:31 
[2024/8/19 7:14:17] 物品:强效太阳水	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效太阳水	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效太阳水	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效太阳水	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效太阳水	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效金创药	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效金创药	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效魔法药	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:强效魔法药	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:骷髅戒指	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:凝霜	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:黑檀手镯	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:17] 物品:魔力手镯	怪物:28E3C950尸王8	地图:H201	X:169	Y:144 
[2024/8/19 7:14:23] 物品:强效太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:太阳水	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:金创药(中量)	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:金创药(中量)	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效金创药	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效金创药	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效金创药	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:魔法药(中量)	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:魔法药(中量)	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效魔法药	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效魔法药	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:强效魔法药	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:辟邪手镯	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:灯笼项链	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:金手镯	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:困魔咒	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:23] 物品:群体治疗术	怪物:2441E560沃玛卫士8	地图:H204	X:38	Y:21 
[2024/8/19 7:14:29] 物品:魔法药(小量)	怪物:23C81160僵尸4	地图:H201	X:168	Y:150 
[2024/8/19 7:14:38] 物品:强效太阳水	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效太阳水	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效太阳水	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效太阳水	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效太阳水	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效金创药	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效金创药	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效魔法药	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:强效魔法药	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:骷髅戒指	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:生铁戒指	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:死神手套	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:蓝翡翠项链	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:38] 物品:圣言术	怪物:18AF57F0尸王8	地图:H201	X:159	Y:155 
[2024/8/19 7:14:40] 物品:魔法药(小量)	怪物:1A4EB320僵尸5	地图:H201	X:163	Y:152 
[2024/8/19 7:14:40] 物品:强效金创药	怪物:1DD74260魔龙刀兵2	地图:66	X:78	Y:172 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效太阳水	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效金创药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:强效魔法药	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:祖玛头像	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:魔杖	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:无极棍	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:记忆头盔	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:恶魔长袍(男)	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:魔法长袍(男)	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:偃月	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:破魂	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:降魔	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:斩马刀	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:修罗	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:凝霜	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:骷髅头盔	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:道士头盔	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:蓝翡翠项链	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:放大镜	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:竹笛	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:小手镯	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:魔法手镯	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:黑檀手镯	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:道士手镯	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:死神手套	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:金手镯	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:黑色水晶戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:蛇眼戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:珍珠戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:金戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:骷髅戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:魅力戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:道德戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:降妖除魔戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:珊瑚戒指	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:53] 物品:地狱雷光	怪物:29F4DEC0祖玛教主	地图:H204	X:64	Y:23 
[2024/8/19 7:14:55] 物品:竹笛	怪物:1878DF80祖玛雕像	地图:H204	X:64	Y:24 
[2024/8/19 7:14:55] 物品:偃月	怪物:2EB845F0跳跳蜂	地图:D601	X:173	Y:209 
[2024/8/19 7:14:57] 物品:强效魔法药	怪物:17F9F380祖玛卫士	地图:H204	X:62	Y:22 
[2024/8/19 7:15:0] 物品:重盔甲(女)	怪物:2A422210祖玛雕像	地图:H204	X:64	Y:22 
[2024/8/19 7:15:0] 物品:灯笼项链	怪物:2A422210祖玛雕像	地图:H204	X:64	Y:22 
[2024/8/19 7:15:1] 物品:强效金创药	怪物:1B9902A0魔龙刀兵1	地图:66	X:77	Y:180 
[2024/8/19 7:15:6] 物品:金创药(中量)	怪物:2B314B60祖玛雕像	地图:H204	X:64	Y:21 
[2024/8/19 7:15:6] 物品:魔法药(中量)	怪物:2B314B60祖玛雕像	地图:H204	X:64	Y:21 
[2024/8/19 7:15:12] 物品:强效太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:太阳水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:金创药(中量)	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:金创药(中量)	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效金创药	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效金创药	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效金创药	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:魔法药(中量)	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:魔法药(中量)	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效魔法药	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效魔法药	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:强效魔法药	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:疾风药水	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:海魂	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:野蛮冲撞	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:困魔咒	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:召唤骷髅	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:12] 物品:诱惑之光	怪物:282FBA50沃玛卫士8	地图:H204	X:67	Y:26 
[2024/8/19 7:15:18] 物品:强效魔法药	怪物:2B38AC10魔龙刀兵	地图:66	X:84	Y:173 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:太阳水	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
[2024/8/19 7:15:23] 物品:强效金创药	怪物:17CB3E90虹魔蝎卫8	地图:H204	X:75	Y:24 
