[2024/8/21 21:0:2] 物品:强效魔法药	怪物:1AC30CC0魔龙射手	地图:66	X:82	Y:236 
[2024/8/21 21:7:33] 物品:金创药(中量)	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:金创药(中量)	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:魔法药(中量)	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:魔法药(中量)	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:魔法药(中量)	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效金创药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:强效魔法药	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:33] 物品:道士手镯	怪物:2B2FD8F0虹魔猪卫8	地图:H204	X:80	Y:74 
[2024/8/21 21:7:36] 物品:道德戒指	怪物:251BF850钳虫8	地图:H004	X:106	Y:101 
[2024/8/21 21:7:36] 物品:裁决之杖	怪物:13EF1270魔龙破甲兵1	地图:66	X:51	Y:161 
[2024/8/21 21:7:40] 物品:强效魔法药	怪物:16CDE4F0魔龙射手	地图:66	X:52	Y:167 
[2024/8/21 21:7:40] 物品:强效金创药	怪物:16CDE4F0魔龙射手	地图:66	X:52	Y:167 
[2024/8/21 21:7:40] 物品:鹿皮靴	怪物:16CDE4F0魔龙射手	地图:66	X:52	Y:167 
[2024/8/21 21:7:41] 物品:强效金创药	怪物:06424FC0祖玛卫士8	地图:H204	X:82	Y:75 
[2024/8/21 21:7:41] 物品:八荒	怪物:06424FC0祖玛卫士8	地图:H204	X:82	Y:75 
[2024/8/21 21:7:41] 物品:海魂	怪物:06424FC0祖玛卫士8	地图:H204	X:82	Y:75 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:太阳水	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:金创药(中量)	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:金创药(中量)	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:金创药(中量)	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:魔法药(中量)	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:魔法药(中量)	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:魔法药(中量)	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效金创药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:强效魔法药	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:53] 物品:白金项链	怪物:17319B60白野猪8	地图:H204	X:77	Y:78 
[2024/8/21 21:7:57] 物品:重盔甲(男)	怪物:236656D0牛魔法师8	地图:H010	X:339	Y:357 
[2024/8/21 21:7:57] 物品:蓝翡翠项链	怪物:138FE830魔龙射手	地图:H007	X:106	Y:117 
[2024/8/21 21:8:3] 物品:金戒指	怪物:2CCA3380跳跳蜂8	地图:H004	X:100	Y:111 
[2024/8/21 21:8:4] 物品:灵魂战衣(女)	怪物:24E3EA90祖玛雕像8	地图:H007	X:108	Y:120 
[2024/8/21 21:8:4] 物品:降魔	怪物:24E3EA90祖玛雕像8	地图:H007	X:108	Y:120 
[2024/8/21 21:8:4] 物品:强效太阳水	怪物:2CE2EBA0魔龙射手	地图:66	X:47	Y:168 
[2024/8/21 21:8:8] 物品:强效金创药	怪物:1394AC30魔龙射手	地图:66	X:46	Y:167 
[2024/8/21 21:8:8] 物品:太阳水	怪物:1394AC30魔龙射手	地图:66	X:46	Y:167 
[2024/8/21 21:8:8] 物品:黑檀手镯	怪物:1394AC30魔龙射手	地图:66	X:46	Y:167 
[2024/8/21 21:8:12] 物品:竹笛	怪物:2ABA3FE0魔龙破甲兵	地图:66	X:47	Y:167 
[2024/8/21 21:8:13] 物品:白色虎齿项链	怪物:24D9FE10祖玛卫士8	地图:H007	X:103	Y:120 
[2024/8/21 21:8:18] 物品:死神手套	怪物:1AC485F0魔龙射手2	地图:66	X:46	Y:165 
[2024/8/21 21:8:28] 物品:强效太阳水	怪物:23011200牛魔将军0	地图:H010	X:327	Y:369 
[2024/8/21 21:8:28] 物品:强效太阳水	怪物:23011200牛魔将军0	地图:H010	X:327	Y:369 
[2024/8/21 21:8:28] 物品:太阳水	怪物:23011200牛魔将军0	地图:H010	X:327	Y:369 
[2024/8/21 21:8:28] 物品:魔杖	怪物:23011200牛魔将军0	地图:H010	X:327	Y:369 
[2024/8/21 21:8:28] 物品:破魂	怪物:23011200牛魔将军0	地图:H010	X:327	Y:369 
[2024/8/21 21:8:30] 物品:魔法药(中量)	怪物:28B00F80祖玛卫士8	地图:H204	X:75	Y:73 
[2024/8/21 21:8:30] 物品:凤凰明珠	怪物:28B00F80祖玛卫士8	地图:H204	X:75	Y:73 
[2024/8/21 21:8:30] 物品:小手镯	怪物:28B00F80祖玛卫士8	地图:H204	X:75	Y:73 
[2024/8/21 21:8:41] 物品:强效金创药	怪物:2CBFA5A0魔龙射手1	地图:66	X:47	Y:167 
[2024/8/21 21:8:41] 物品:凝霜	怪物:2CBFA5A0魔龙射手1	地图:66	X:47	Y:167 
[2024/8/21 21:8:45] 物品:强效金创药	怪物:237B7630魔龙射手1	地图:66	X:44	Y:161 
[2024/8/21 21:8:45] 物品:黑檀手镯	怪物:237B7630魔龙射手1	地图:66	X:44	Y:161 
[2024/8/21 21:8:51] 物品:强效太阳水	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:51] 物品:强效太阳水	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:51] 物品:强效太阳水	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:51] 物品:太阳水	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:51] 物品:太阳水	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:51] 物品:太阳水	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:51] 物品:辟邪手镯	怪物:24C1B960牛魔将军0	地图:H010	X:328	Y:375 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:太阳水	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效金创药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:强效魔法药	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:56] 物品:虹魔手镯	怪物:232E21A0虹魔蝎卫8	地图:H204	X:76	Y:76 
[2024/8/21 21:8:57] 物品:道士手镯	怪物:24850270祖玛雕像	地图:H204	X:72	Y:72 
[2024/8/21 21:9:6] 物品:破魂	怪物:24F37C40祖玛弓箭手83	地图:H007	X:105	Y:126 
[2024/8/21 21:9:11] 物品:灵魂战衣(女)	怪物:2CC6A770牛魔侍卫8	地图:H010	X:320	Y:376 
[2024/8/21 21:9:11] 物品:魔法长袍(男)	怪物:2CC6A770牛魔侍卫8	地图:H010	X:320	Y:376 
[2024/8/21 21:9:11] 物品:蓝翡翠项链	怪物:2CC6A770牛魔侍卫8	地图:H010	X:320	Y:376 
[2024/8/21 21:9:13] 物品:重盔甲(女)	怪物:28DFA8F0魔龙射手	地图:H007	X:98	Y:128 
[2024/8/21 21:9:29] 物品:回城卷	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:回城卷	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:回城卷	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:回城卷	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:回城卷	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:回城卷	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效太阳水	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效金创药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:29] 物品:强效魔法药	怪物:19C53FE0重装使者	地图:H204	X:79	Y:75 
[2024/8/21 21:9:32] 物品:灭天火	怪物:11EFC110魔龙巨蛾	地图:66	X:44	Y:157 
[2024/8/21 21:9:33] 物品:强效太阳水	怪物:2C8C2190牛魔祭司0	地图:H010	X:310	Y:367 
[2024/8/21 21:9:33] 物品:强效太阳水	怪物:2C8C2190牛魔祭司0	地图:H010	X:310	Y:367 
[2024/8/21 21:9:33] 物品:强效太阳水	怪物:2C8C2190牛魔祭司0	地图:H010	X:310	Y:367 
[2024/8/21 21:9:33] 物品:太阳水	怪物:2C8C2190牛魔祭司0	地图:H010	X:310	Y:367 
[2024/8/21 21:9:33] 物品:道士头盔	怪物:2C8C2190牛魔祭司0	地图:H010	X:310	Y:367 
[2024/8/21 21:9:35] 物品:强效金创药	怪物:23533EC0魔龙射手	地图:66	X:45	Y:152 
[2024/8/21 21:9:35] 物品:鹿皮靴	怪物:23533EC0魔龙射手	地图:66	X:45	Y:152 
[2024/8/21 21:9:41] 物品:魔力手镯	怪物:28C12C70祖玛卫士8	地图:H204	X:76	Y:77 
[2024/8/21 21:9:44] 物品:强效金创药	怪物:290D1770魔龙破甲兵	地图:66	X:42	Y:151 
[2024/8/21 21:9:44] 物品:黑檀手镯	怪物:290D1770魔龙破甲兵	地图:66	X:42	Y:151 
[2024/8/21 21:9:49] 物品:白色虎齿项链	怪物:24D8B140祖玛卫士8	地图:H007	X:80	Y:104 
[2024/8/21 21:9:49] 物品:蓝翡翠项链	怪物:24D8B140祖玛卫士8	地图:H007	X:80	Y:104 
[2024/8/21 21:9:50] 物品:金创药(中量)	怪物:247BC640祖玛雕像8	地图:H007	X:78	Y:106 
[2024/8/21 21:9:50] 物品:偃月	怪物:247BC640祖玛雕像8	地图:H007	X:78	Y:106 
[2024/8/21 21:9:56] 物品:强效太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:强效太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:强效太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:太阳水	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:56] 物品:重盔甲(女)	怪物:22E378C0牛魔将军0	地图:H010	X:306	Y:368 
[2024/8/21 21:9:58] 物品:太阳水	怪物:2422B850黑野猪8	地图:H002	X:324	Y:177 
[2024/8/21 21:10:0] 物品:坚固手套	怪物:23BA2D40祖玛弓箭手8	地图:H007	X:82	Y:103 
[2024/8/21 21:10:3] 物品:琥珀项链	怪物:23CD99F0祖玛卫士8	地图:H204	X:77	Y:78 
[2024/8/21 21:10:5] 物品:降妖除魔戒指	怪物:2CDE64C0魔龙射手	地图:66	X:40	Y:149 
[2024/8/21 21:10:5] 物品:道士手镯	怪物:2CDE64C0魔龙射手	地图:66	X:40	Y:149 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:强效太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
[2024/8/21 21:10:7] 物品:太阳水	怪物:2C828530祖玛卫士80	地图:H007	X:81	Y:103 
