[2024/8/21 19:0:1] 物品:强效金创药	怪物:2B165FE0魔龙射手1	地图:65	X:111	Y:84 
[2024/8/21 19:6:13] 物品:强效太阳水	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效太阳水	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效太阳水	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效太阳水	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效太阳水	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效金创药	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效金创药	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效魔法药	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效魔法药	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:珍珠戒指	怪物:2B3293A0尸王8	地图:H201	X:97	Y:90 
[2024/8/21 19:6:13] 物品:强效金创药	怪物:25568130魔龙破甲兵	地图:66	X:76	Y:209 
[2024/8/21 19:6:13] 物品:强效金创药	怪物:25568130魔龙破甲兵	地图:66	X:76	Y:209 
[2024/8/21 19:6:17] 物品:强效魔法药	怪物:22F686E0魔龙刀兵2	地图:66	X:103	Y:235 
[2024/8/21 19:6:20] 物品:降魔	怪物:2C904D20祖玛弓箭手8	地图:H204	X:81	Y:74 
[2024/8/21 19:6:23] 物品:抗拒火环	怪物:240358D0僵尸40	地图:H201	X:97	Y:88 
[2024/8/21 19:6:23] 物品:精神力战法	怪物:240358D0僵尸40	地图:H201	X:97	Y:88 
[2024/8/21 19:6:23] 物品:火球术	怪物:240358D0僵尸40	地图:H201	X:97	Y:88 
[2024/8/21 19:6:23] 物品:治愈术	怪物:240358D0僵尸40	地图:H201	X:97	Y:88 
[2024/8/21 19:6:23] 物品:基本剑术	怪物:240358D0僵尸40	地图:H201	X:97	Y:88 
[2024/8/21 19:6:26] 物品:强效金创药	怪物:2AA59960魔龙破甲兵	地图:66	X:103	Y:236 
[2024/8/21 19:6:26] 物品:强效太阳水	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效太阳水	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效太阳水	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效太阳水	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效太阳水	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效金创药	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效金创药	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效魔法药	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:强效魔法药	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:26] 物品:魔力手镯	怪物:2ACB36F0尸王8	地图:H201	X:99	Y:93 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:太阳水	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:金创药(中量)	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:金创药(中量)	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:金创药(中量)	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:魔法药(中量)	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:魔法药(中量)	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:魔法药(中量)	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效金创药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:31] 物品:强效魔法药	怪物:2325B130白野猪8	地图:H204	X:79	Y:84 
[2024/8/21 19:6:34] 物品:强效太阳水	怪物:2B793340魔龙破甲兵	地图:66	X:81	Y:210 
[2024/8/21 19:6:36] 物品:强效魔法药	怪物:18315D90魔龙射手	地图:66	X:74	Y:209 
[2024/8/21 19:6:36] 物品:强效魔法药	怪物:2AA2E550魔龙破甲兵	地图:66	X:100	Y:235 
[2024/8/21 19:6:40] 物品:骷髅头盔	怪物:259C0060魔龙血蛙	地图:66	X:101	Y:236 
[2024/8/21 19:7:1] 物品:强效魔法药	怪物:231A3EE0魔龙破甲兵	地图:66	X:98	Y:234 
[2024/8/21 19:7:10] 物品:强效魔法药	怪物:23E45F40魔龙破甲兵	地图:66	X:75	Y:199 
[2024/8/21 19:7:10] 物品:道德戒指	怪物:23E45F40魔龙破甲兵	地图:66	X:75	Y:199 
[2024/8/21 19:7:14] 物品:金创药(小量)	怪物:180601F0僵尸3	地图:D401	X:139	Y:139 
[2024/8/21 19:7:15] 物品:铁腰带	怪物:120FBBE0魔龙射手	地图:66	X:75	Y:196 
[2024/8/21 19:7:15] 物品:骷髅头盔	怪物:2ABDBBE0魔龙射手	地图:66	X:106	Y:235 
[2024/8/21 19:7:18] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效金创药	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效金创药	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效魔法药	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:强效魔法药	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:珍珠戒指	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:18] 物品:魔力手镯	怪物:2CA70CF0尸王8	地图:H201	X:99	Y:70 
[2024/8/21 19:7:19] 物品:金创药(小量)	怪物:188CC830僵尸3	地图:D401	X:138	Y:143 
[2024/8/21 19:7:20] 物品:大火球	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:瞬息移动	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:地狱火	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:抗拒火环	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:精神力战法	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:火球术	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:治愈术	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:20] 物品:基本剑术	怪物:22E56020僵尸40	地图:H201	X:102	Y:65 
[2024/8/21 19:7:31] 物品:隐身术	怪物:2CB6A530僵尸2	地图:D401	X:133	Y:145 
[2024/8/21 19:7:31] 物品:抗拒火环	怪物:2CB6A530僵尸2	地图:D401	X:133	Y:145 
[2024/8/21 19:7:35] 物品:强效魔法药	怪物:28D74FA0魔龙邪眼	地图:66	X:82	Y:202 
[2024/8/21 19:7:35] 物品:兽皮腰带	怪物:28D74FA0魔龙邪眼	地图:66	X:82	Y:202 
[2024/8/21 19:7:36] 物品:金创药(小量)	怪物:28C650D0僵尸3	地图:D401	X:127	Y:146 
[2024/8/21 19:7:36] 物品:金创药(小量)	怪物:2357C6B0僵尸4	地图:H201	X:99	Y:61 
[2024/8/21 19:7:42] 物品:恶魔铃铛	怪物:29339D70魔龙射手	地图:66	X:100	Y:232 
[2024/8/21 19:7:42] 物品:黑檀手镯	怪物:29339D70魔龙射手	地图:66	X:100	Y:232 
[2024/8/21 19:7:46] 物品:强效金创药	怪物:15940240魔龙射手	地图:66	X:88	Y:207 
[2024/8/21 19:7:52] 物品:魔法药(小量)	怪物:2B270010僵尸5	地图:H201	X:99	Y:57 
[2024/8/21 19:7:57] 物品:珊瑚戒指	怪物:2579F2D0魔龙破甲兵	地图:66	X:88	Y:206 
[2024/8/21 19:7:57] 物品:降妖除魔戒指	怪物:2579F2D0魔龙破甲兵	地图:66	X:88	Y:206 
[2024/8/21 19:7:57] 物品:强效魔法药	怪物:25A07DB0魔龙刀兵	地图:66	X:100	Y:231 
[2024/8/21 19:7:59] 物品:金创药(小量)	怪物:2557FA60僵尸3	地图:D401	X:114	Y:163 
[2024/8/21 19:8:3] 物品:心灵手镯	怪物:24F27200魔龙射手	地图:66	X:104	Y:231 
[2024/8/21 19:8:4] 物品:刺杀剑术	怪物:22DE2B30恶灵尸王	地图:H201	X:94	Y:52 
[2024/8/21 19:8:4] 物品:攻杀剑术	怪物:22DE2B30恶灵尸王	地图:H201	X:94	Y:52 
[2024/8/21 19:8:5] 物品:强效金创药	怪物:291DC7A0魔龙刀兵	地图:66	X:88	Y:207 
[2024/8/21 19:8:5] 物品:力量戒指	怪物:291DC7A0魔龙刀兵	地图:66	X:88	Y:207 
[2024/8/21 19:8:9] 物品:强效金创药	怪物:2923F3A0魔龙破甲兵2	地图:66	X:105	Y:232 
[2024/8/21 19:8:9] 物品:强效太阳水	怪物:2923F3A0魔龙破甲兵2	地图:66	X:105	Y:232 
[2024/8/21 19:8:9] 物品:强效魔法药	怪物:2923F3A0魔龙破甲兵2	地图:66	X:105	Y:232 
[2024/8/21 19:8:9] 物品:灵魂战衣(女)	怪物:2923F3A0魔龙破甲兵2	地图:66	X:105	Y:232 
[2024/8/21 19:8:12] 物品:金创药(小量)	怪物:22D66F60僵尸3	地图:D401	X:121	Y:158 
[2024/8/21 19:8:14] 物品:强效魔法药	怪物:28D3BD30魔龙射手	地图:66	X:87	Y:201 
[2024/8/21 19:8:14] 物品:强效金创药	怪物:23CF55B0魔龙射手	地图:66	X:99	Y:236 
[2024/8/21 19:8:14] 物品:龙之手镯	怪物:234F7F10魔龙刀兵	地图:65	X:112	Y:95 
[2024/8/21 19:8:15] 物品:隐身术	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:15] 物品:召唤骷髅	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:15] 物品:抗拒火环	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:15] 物品:精神力战法	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:15] 物品:火球术	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:15] 物品:治愈术	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:15] 物品:基本剑术	怪物:231EC740僵尸40	地图:H201	X:86	Y:63 
[2024/8/21 19:8:18] 物品:攻击力药水	怪物:2BEDE4D0僵尸2	地图:D401	X:129	Y:158 
[2024/8/21 19:8:21] 物品:太阳水	怪物:251A7980魔龙射手	地图:66	X:97	Y:230 
[2024/8/21 19:8:21] 物品:放大镜	怪物:251A7980魔龙射手	地图:66	X:97	Y:230 
[2024/8/21 19:8:27] 物品:强效太阳水	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效太阳水	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效太阳水	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效太阳水	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效太阳水	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效金创药	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效金创药	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效魔法药	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:强效魔法药	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:生铁戒指	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:27] 物品:黑檀手镯	怪物:28A7B8E0尸王8	地图:H201	X:82	Y:57 
[2024/8/21 19:8:30] 物品:金创药(小量)	怪物:28B38610僵尸5	地图:H201	X:83	Y:56 
[2024/8/21 19:8:32] 物品:死神手套	怪物:28BFE600魔龙射手	地图:66	X:93	Y:226 
[2024/8/21 19:8:33] 物品:强效魔法药	怪物:28A8F310魔龙巨蛾	地图:65	X:113	Y:95 
[2024/8/21 19:8:34] 物品:金创药(小量)	怪物:289AFE60僵尸3	地图:D401	X:142	Y:157 
[2024/8/21 19:8:36] 物品:金创药(小量)	怪物:233442A0僵尸5	地图:H201	X:76	Y:58 
[2024/8/21 19:8:36] 物品:强效金创药	怪物:17827940魔龙刀兵	地图:66	X:94	Y:197 
[2024/8/21 19:8:52] 物品:重盔甲(男)	怪物:2AC7BD60魔龙射手	地图:66	X:99	Y:199 
[2024/8/21 19:8:53] 物品:强效太阳水	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效太阳水	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效太阳水	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效太阳水	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效太阳水	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效金创药	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效金创药	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效魔法药	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:强效魔法药	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:魅力戒指	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:53] 物品:魔力手镯	怪物:23933E80尸王8	地图:H201	X:84	Y:51 
[2024/8/21 19:8:55] 物品:金创药(小量)	怪物:28B38610僵尸5	地图:H201	X:83	Y:55 
[2024/8/21 19:8:57] 物品:金手镯	怪物:2580E020魔龙射手	地图:66	X:100	Y:200 
[2024/8/21 19:9:3] 物品:强效金创药	怪物:28B76240魔龙射手	地图:66	X:89	Y:191 
[2024/8/21 19:9:9] 物品:黑色水晶项链	怪物:2B669070僵尸10	地图:H201	X:74	Y:62 
[2024/8/21 19:9:10] 物品:强效金创药	怪物:2B4BA6A0魔龙巨蛾	地图:66	X:92	Y:227 
[2024/8/21 19:9:10] 物品:强效魔法药	怪物:2B4BA6A0魔龙巨蛾	地图:66	X:92	Y:227 
[2024/8/21 19:9:10] 物品:强效金创药	怪物:2B4BA6A0魔龙巨蛾	地图:66	X:92	Y:227 
[2024/8/21 19:9:10] 物品:金创药(小量)	怪物:25AB3B70僵尸3	地图:D401	X:153	Y:138 
[2024/8/21 19:9:14] 物品:凝霜	怪物:2311BCE0魔龙射手	地图:66	X:90	Y:189 
[2024/8/21 19:9:17] 物品:金创药(小量)	怪物:14D2E9F0僵尸5	地图:H201	X:85	Y:61 
[2024/8/21 19:9:22] 物品:强效魔法药	怪物:156C9B50魔龙射手	地图:66	X:101	Y:219 
[2024/8/21 19:9:22] 物品:强效魔法药	怪物:156C9B50魔龙射手	地图:66	X:101	Y:219 
[2024/8/21 19:9:27] 物品:强效魔法药	怪物:2CAE7130魔龙破甲兵	地图:66	X:99	Y:221 
[2024/8/21 19:9:31] 物品:放大镜	怪物:2C425AC0魔龙血蛙	地图:66	X:99	Y:220 
[2024/8/21 19:9:31] 物品:重盔甲(女)	怪物:2C425AC0魔龙血蛙	地图:66	X:99	Y:220 
[2024/8/21 19:9:43] 物品:强效太阳水	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效太阳水	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效太阳水	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效太阳水	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效太阳水	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效金创药	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效金创药	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效魔法药	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:强效魔法药	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:珍珠戒指	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:生铁戒指	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:凝霜	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:43] 物品:黑檀手镯	怪物:2ABE9AD0尸王8	地图:H201	X:81	Y:69 
[2024/8/21 19:9:50] 物品:井中月	怪物:29211560魔龙破甲兵1	地图:65	X:149	Y:56 
[2024/8/21 19:9:51] 物品:强效金创药	怪物:19C53FE0魔龙射手	地图:66	X:81	Y:199 
[2024/8/21 19:9:51] 物品:死神手套	怪物:19C53FE0魔龙射手	地图:66	X:81	Y:199 
[2024/8/21 19:9:52] 物品:强效金创药	怪物:28BAC650魔龙破甲兵	地图:66	X:101	Y:220 
[2024/8/21 19:10:0] 物品:鹿皮靴	怪物:2825C730魔龙刀兵	地图:66	X:100	Y:219 
[2024/8/21 19:10:5] 物品:强效金创药	怪物:2B153F70魔龙破甲兵1	地图:65	X:148	Y:56 
[2024/8/21 19:10:8] 物品:治愈术	怪物:2307C320僵尸1	地图:H201	X:76	Y:82 
[2024/8/21 19:10:9] 物品:强效金创药	怪物:2C9F76E0魔龙射手	地图:66	X:92	Y:194 
[2024/8/21 19:10:9] 物品:强效魔法药	怪物:25C0C950魔龙破甲兵	地图:66	X:104	Y:225 
[2024/8/21 19:10:14] 物品:太阳水	怪物:24164AE0魔龙破甲兵	地图:66	X:106	Y:224 
[2024/8/21 19:10:14] 物品:凝霜	怪物:24164AE0魔龙破甲兵	地图:66	X:106	Y:224 
[2024/8/21 19:10:16] 物品:太阳水	怪物:23012830僵尸5	地图:H201	X:74	Y:76 
[2024/8/21 19:10:21] 物品:放大镜	怪物:23493EF0魔龙射手1	地图:66	X:104	Y:221 
[2024/8/21 19:10:24] 物品:雷电术	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:抗拒火环	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:精神力战法	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:火球术	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:治愈术	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:基本剑术	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:八荒	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:半月	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:凌风	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:魔鬼项链	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:坚固手套	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:灯笼项链	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:铁剑	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:短剑	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:轻型盔甲(男)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:轻型盔甲(女)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:青铜斧	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:黑檀项链	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:黄色水晶项链	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:黑色水晶项链	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:青铜头盔	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:金创药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:金创药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:金创药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:金创药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:魔法药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:魔法药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:魔法药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:24] 物品:魔法药(小量)	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:26] 物品:凝霜	怪物:12A1A730魔龙刺蛙	地图:66	X:105	Y:220 
[2024/8/21 19:10:26] 物品:黑檀手镯	怪物:12A1A730魔龙刺蛙	地图:66	X:105	Y:220 
[2024/8/21 19:10:30] 物品:太阳水	怪物:2A7609D0魔龙破甲兵	地图:66	X:99	Y:185 
[2024/8/21 19:10:30] 物品:太阳水	怪物:2A7609D0魔龙破甲兵	地图:66	X:99	Y:185 
[2024/8/21 19:10:35] 物品:灵魂火符	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:35] 物品:雷电术	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
[2024/8/21 19:10:35] 物品:抗拒火环	怪物:2AA048F0僵尸50	地图:H201	X:82	Y:81 
