[2024/8/18 22:0:3] 物品:黑檀手镯	怪物:2AB72FB0魔龙破甲兵	地图:66	X:71	Y:186 
[2024/8/18 22:19:31] 物品:太阳水	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:太阳水	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:太阳水	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:金创药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:金创药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:金创药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:金创药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:魔法药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:魔法药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:魔法药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:魔法药(中量)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:重盔甲(男)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:魔法长袍(男)	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:魅力戒指	怪物:29AC3B30蜈蚣0	地图:D601	X:63	Y:138 
[2024/8/18 22:19:31] 物品:强效金创药	怪物:18157AD0魔龙射手1	地图:66	X:250	Y:79 
[2024/8/18 22:19:33] 物品:八荒	怪物:29168200祖玛卫士8	地图:H204	X:31	Y:28 
[2024/8/18 22:19:33] 物品:珍珠戒指	怪物:29168200祖玛卫士8	地图:H204	X:31	Y:28 
[2024/8/18 22:19:34] 物品:强效太阳水	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效太阳水	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效太阳水	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效太阳水	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效太阳水	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效金创药	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效金创药	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效魔法药	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:强效魔法药	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:蛇眼戒指	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:魅力戒指	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:黑檀手镯	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:34] 物品:魔力手镯	怪物:246050C0尸王8	地图:H001	X:129	Y:29 
[2024/8/18 22:19:37] 物品:太阳水	怪物:055DAF00黑色恶蛆8	地图:H104	X:88	Y:55 
[2024/8/18 22:19:45] 物品:诱惑之光	怪物:2117A0C0僵尸2	地图:D402	X:184	Y:81 
[2024/8/18 22:19:46] 物品:铁剑	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:短剑	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:轻型盔甲(男)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:轻型盔甲(女)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:黑檀项链	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:黄色水晶项链	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:青铜头盔	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:太阳水	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:太阳水	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:太阳水	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:太阳水	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:金创药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:金创药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:金创药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:金创药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:魔法药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:魔法药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:魔法药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:46] 物品:魔法药(中量)	怪物:30B555D0沃玛勇士0	地图:D024	X:42	Y:73 
[2024/8/18 22:19:49] 物品:金创药(小量)	怪物:2767E270僵尸3	地图:D402	X:181	Y:83 
[2024/8/18 22:19:49] 物品:精神力药水	怪物:2767E270僵尸3	地图:D402	X:181	Y:83 
[2024/8/18 22:19:53] 物品:八荒	怪物:235D23E0骷髅战士	地图:D002	X:89	Y:142 
[2024/8/18 22:19:53] 物品:短剑	怪物:288D6F40黑色恶蛆	地图:D601	X:63	Y:147 
[2024/8/18 22:19:55] 物品:强效太阳水	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效太阳水	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效太阳水	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效太阳水	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效太阳水	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效金创药	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效金创药	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效魔法药	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:强效魔法药	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:蓝翡翠项链	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:55] 物品:冰咆哮	怪物:1B93B670尸王8	地图:H201	X:117	Y:157 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:太阳水	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:金创药(中量)	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:金创药(中量)	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:金创药(中量)	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:魔法药(中量)	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:魔法药(中量)	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:魔法药(中量)	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效金创药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EEC0E50白野猪8	地图:H204	X:36	Y:32 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EFFA730魔龙破甲兵	地图:66	X:241	Y:89 
[2024/8/18 22:19:58] 物品:强效魔法药	怪物:1EFFA730魔龙破甲兵	地图:66	X:241	Y:89 
[2024/8/18 22:19:58] 物品:金创药(小量)	怪物:30CBBB50僵尸3	地图:D402	X:193	Y:83 
[2024/8/18 22:20:6] 物品:强效金创药	怪物:0DBDDB50祖玛弓箭手8	地图:H204	X:34	Y:36 
[2024/8/18 22:20:7] 物品:太阳水	怪物:1C53AC10魔龙射手	地图:66	X:246	Y:90 
[2024/8/18 22:20:7] 物品:强效魔法药	怪物:1C53AC10魔龙射手	地图:66	X:246	Y:90 
[2024/8/18 22:20:9] 物品:金创药(小量)	怪物:1A3A5A60僵尸3	地图:D402	X:174	Y:76 
[2024/8/18 22:20:20] 物品:强效魔法药	怪物:2724C890魔龙刀兵1	地图:66	X:243	Y:92 
[2024/8/18 22:20:21] 物品:强效太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:太阳水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:金创药(中量)	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:金创药(中量)	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效金创药	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效金创药	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效金创药	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:魔法药(中量)	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:魔法药(中量)	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效魔法药	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效魔法药	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:强效魔法药	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:攻击神水	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:心灵手镯	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:幽灵盾	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:爆裂火焰	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:21] 物品:地狱火	怪物:0D649350沃玛卫士	地图:D024	X:74	Y:72 
[2024/8/18 22:20:26] 物品:太阳水	怪物:29337090魔龙破甲兵	地图:66	X:242	Y:93 
[2024/8/18 22:20:26] 物品:竹笛	怪物:29337090魔龙破甲兵	地图:66	X:242	Y:93 
[2024/8/18 22:20:26] 物品:降妖除魔戒指	怪物:29337090魔龙破甲兵	地图:66	X:242	Y:93 
[2024/8/18 22:20:28] 物品:强效太阳水	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效太阳水	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效太阳水	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效太阳水	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效太阳水	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效金创药	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效金创药	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效魔法药	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:强效魔法药	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:28] 物品:骷髅戒指	怪物:31B15B10尸王8	地图:H201	X:123	Y:157 
[2024/8/18 22:20:32] 物品:海魂	怪物:185782A0祖玛弓箭手8	地图:H204	X:42	Y:43 
[2024/8/18 22:20:33] 物品:魔法药(中量)	怪物:1C8EA1D0沃玛勇士	地图:D024	X:76	Y:79 
[2024/8/18 22:20:45] 物品:强效太阳水	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效太阳水	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效太阳水	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效太阳水	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效太阳水	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效金创药	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效金创药	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效魔法药	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:强效魔法药	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:45] 物品:道德戒指	怪物:0DB43ED0尸王8	地图:H001	X:128	Y:47 
[2024/8/18 22:20:53] 物品:强效太阳水	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效太阳水	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效太阳水	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效太阳水	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效太阳水	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效金创药	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效金创药	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效魔法药	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:强效魔法药	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:53] 物品:道德戒指	怪物:27BD1870尸王8	地图:H201	X:129	Y:156 
[2024/8/18 22:20:54] 物品:太阳水	怪物:27A6C160黑野猪8	地图:H002	X:124	Y:261 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:太阳水	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效金创药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:强效魔法药	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:灵魂战衣(女)	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:小手镯	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:2] 物品:珍珠戒指	怪物:2BDA7C80虹魔蝎卫8	地图:H204	X:42	Y:88 
[2024/8/18 22:21:8] 物品:魔力手镯	怪物:1DEC6230骷髅战士	地图:D002	X:195	Y:84 
[2024/8/18 22:21:13] 物品:强效魔法药	怪物:19FA44D0魔龙刀兵2	地图:66	X:243	Y:97 
[2024/8/18 22:21:16] 物品:重盔甲(男)	怪物:19135C30魔龙破甲兵	地图:66	X:241	Y:98 
[2024/8/18 22:21:21] 物品:金创药(小量)	怪物:2DF7C950僵尸4	地图:H201	X:38	Y:131 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
[2024/8/18 22:21:21] 物品:强效太阳水	怪物:1A0AB460虹魔猪卫8	地图:H204	X:38	Y:85 
