[2024/8/17 20:0:5] 物品:海魂	怪物:29A84010骷髅战将	地图:D003	X:195	Y:245 
[2024/8/17 20:21:13] 物品:太阳水	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:太阳水	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:金创药(中量)	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:金创药(中量)	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:金创药(中量)	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:魔法药(中量)	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:魔法药(中量)	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:魔法药(中量)	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效金创药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:13] 物品:强效魔法药	怪物:05D60B60白野猪8	地图:H204	X:34	Y:32 
[2024/8/17 20:21:15] 物品:白色虎齿项链	怪物:2B2CC6E0祖玛卫士	地图:D5072	X:75	Y:37 
[2024/8/17 20:21:22] 物品:金创药(小量)	怪物:1B516650僵尸4	地图:H201	X:75	Y:66 
[2024/8/17 20:21:25] 物品:召唤骷髅	怪物:05195F60僵尸1	地图:H201	X:31	Y:73 
[2024/8/17 20:21:26] 物品:强效太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:太阳水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:金创药(中量)	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:金创药(中量)	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效金创药	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效金创药	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效金创药	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:魔法药(中量)	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:魔法药(中量)	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效魔法药	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效魔法药	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:强效魔法药	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:攻击神水	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:降魔	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:小手镯	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:地狱雷光	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:26] 物品:雷电术	怪物:2A4BF8A0沃玛卫士8	地图:H204	X:36	Y:34 
[2024/8/17 20:21:29] 物品:金创药(小量)	怪物:299855A0山洞蝙蝠	地图:D001	X:262	Y:43 
[2024/8/17 20:21:31] 物品:生铁戒指	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:骷髅戒指	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:半月	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:凌风	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:魔鬼项链	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:凤凰明珠	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:魔力手镯	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:太阳水	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:太阳水	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:太阳水	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:太阳水	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:金创药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:金创药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:金创药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:金创药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:魔法药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:魔法药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:魔法药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:31] 物品:魔法药(中量)	怪物:1A34CBA0跳跳蜂0	地图:D601	X:79	Y:161 
[2024/8/17 20:21:32] 物品:魅力戒指	怪物:1EAA1910祖玛雕像	地图:D5072	X:75	Y:33 
[2024/8/17 20:21:36] 物品:强效太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:太阳水	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:金创药(中量)	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:金创药(中量)	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效金创药	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效金创药	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效金创药	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:魔法药(中量)	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:魔法药(中量)	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效魔法药	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效魔法药	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:强效魔法药	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:放大镜	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:野蛮冲撞	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:召唤神兽	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:36] 物品:爆裂火焰	怪物:0D8971D0沃玛卫士8	地图:H204	X:37	Y:35 
[2024/8/17 20:21:42] 物品:强效太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:太阳水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:金创药(中量)	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:金创药(中量)	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效金创药	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效金创药	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效金创药	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:魔法药(中量)	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:魔法药(中量)	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效魔法药	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效魔法药	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:强效魔法药	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:攻击神水	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:42] 物品:地狱火	怪物:2974F340沃玛卫士8	地图:H204	X:36	Y:35 
[2024/8/17 20:21:44] 物品:诱惑之光	怪物:2E77D710恶灵尸王	地图:H201	X:97	Y:50 
[2024/8/17 20:21:44] 物品:精灵头盔	怪物:1B7671D0巨型多角虫2	地图:Q003	X:14	Y:10 
[2024/8/17 20:21:48] 物品:金创药(中量)	怪物:30470C30祖玛弓箭手8	地图:H204	X:40	Y:36 
[2024/8/17 20:21:48] 物品:黑色水晶戒指	怪物:30470C30祖玛弓箭手8	地图:H204	X:40	Y:36 
[2024/8/17 20:21:48] 物品:金创药(小量)	怪物:1A143EF0山洞蝙蝠	地图:D001	X:261	Y:59 
[2024/8/17 20:21:49] 物品:魔法药(小量)	怪物:27A7F800僵尸4	地图:H201	X:33	Y:71 
[2024/8/17 20:21:54] 物品:幽灵盾	怪物:27A63C40恶灵尸王	地图:H201	X:97	Y:47 
[2024/8/17 20:21:54] 物品:雷电术	怪物:27A63C40恶灵尸王	地图:H201	X:97	Y:47 
[2024/8/17 20:21:54] 物品:召唤骷髅	怪物:27A63C40恶灵尸王	地图:H201	X:97	Y:47 
[2024/8/17 20:21:54] 物品:瞬息移动	怪物:27A63C40恶灵尸王	地图:H201	X:97	Y:47 
[2024/8/17 20:21:58] 物品:强效太阳水	怪物:282AF780祖玛弓箭手8	地图:H204	X:43	Y:39 
[2024/8/17 20:22:3] 物品:放大镜	怪物:1F07F6E0祖玛弓箭手8	地图:H204	X:42	Y:41 
[2024/8/17 20:22:3] 物品:金创药(小量)	怪物:1F1AECA0僵尸5	地图:H201	X:97	Y:39 
[2024/8/17 20:22:3] 物品:太阳水	怪物:1F1AECA0僵尸5	地图:H201	X:97	Y:39 
[2024/8/17 20:22:4] 物品:火球术	怪物:1BF8BF30僵尸5	地图:D406	X:29	Y:43 
[2024/8/17 20:22:7] 物品:太阳水	怪物:2B948970黑野猪8	地图:H002	X:109	Y:120 
[2024/8/17 20:22:10] 物品:强效太阳水	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效太阳水	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效太阳水	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效太阳水	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效太阳水	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效金创药	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效金创药	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效魔法药	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:强效魔法药	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:黑色水晶戒指	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:10] 物品:珍珠戒指	怪物:03BA9100尸王8	地图:H201	X:98	Y:39 
[2024/8/17 20:22:16] 物品:珍珠戒指	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:骷髅戒指	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:八荒	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:海魂	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:蓝色水晶戒指	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:魔鬼项链	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:琥珀项链	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:坚固手套	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:灯笼项链	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:太阳水	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:太阳水	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:太阳水	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:太阳水	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:金创药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:金创药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:金创药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:金创药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:魔法药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:魔法药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:魔法药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:魔法药(中量)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:16] 物品:灵魂战衣(男)	怪物:189292D0黑色恶蛆0	地图:D601	X:72	Y:152 
[2024/8/17 20:22:17] 物品:金创药(小量)	怪物:1F1CBE90僵尸3	地图:D401	X:147	Y:158 
[2024/8/17 20:22:17] 物品:魔法药(小量)	怪物:1F1CBE90僵尸3	地图:D401	X:147	Y:158 
[2024/8/17 20:22:18] 物品:强效太阳水	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效太阳水	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效太阳水	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效太阳水	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效太阳水	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效金创药	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效金创药	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效魔法药	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:强效魔法药	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:生铁戒指	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:18] 物品:野蛮冲撞	怪物:0D638910尸王8	地图:H201	X:99	Y:39 
[2024/8/17 20:22:19] 物品:金创药(小量)	怪物:2A822FD0僵尸4	地图:H201	X:98	Y:39 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:太阳水	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:金创药(中量)	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:金创药(中量)	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:金创药(中量)	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:魔法药(中量)	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:魔法药(中量)	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:魔法药(中量)	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效魔法药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效魔法药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效魔法药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
[2024/8/17 20:22:22] 物品:强效金创药	怪物:220D56C0虹魔猪卫8	地图:H204	X:42	Y:42 
