[2024/8/20 23:0:52] 物品:金创药(中量)	怪物:23A41B70祖玛弓箭手8	地图:H204	X:76	Y:21 
[2024/8/20 23:9:33] 物品:强效金创药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效金创药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:强效魔法药	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:破魂	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:33] 物品:道士手镯	怪物:23AB32F0虹魔蝎卫8	地图:H204	X:20	Y:21 
[2024/8/20 23:9:34] 物品:太阳水	怪物:29038590魔龙破甲兵2	地图:66	X:234	Y:212 
[2024/8/20 23:9:35] 物品:强效金创药	怪物:28C5CBB0魔龙破甲兵	地图:66	X:233	Y:214 
[2024/8/20 23:9:47] 物品:强效金创药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效魔法药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效金创药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效魔法药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效金创药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效魔法药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效金创药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效魔法药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效金创药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:强效魔法药	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:祝福油	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:火龙凭证	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:避魂靴	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:圣魔手镯	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:47] 物品:雷霆战甲(女)	怪物:24FB8AC0暗之魔龙教主	地图:H008	X:36	Y:15 
[2024/8/20 23:9:52] 物品:太阳水	怪物:28C822C0魔龙破甲兵	地图:66	X:225	Y:221 
[2024/8/20 23:9:54] 物品:强效魔法药	怪物:24E61640祖玛弓箭手83	地图:H008	X:41	Y:11 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:太阳水	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效金创药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:9:57] 物品:强效魔法药	怪物:23AB7580虹魔蝎卫8	地图:H204	X:10	Y:52 
[2024/8/20 23:10:10] 物品:强效金创药	怪物:28AF1870魔龙刺蛙1	地图:66	X:219	Y:210 
[2024/8/20 23:10:12] 物品:强效魔法药	怪物:28AF9D90魔龙刺蛙1	地图:66	X:219	Y:211 
[2024/8/20 23:10:22] 物品:强效金创药	怪物:28B39C40魔龙刀兵	地图:66	X:215	Y:211 
[2024/8/20 23:10:28] 物品:太阳水	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:太阳水	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:太阳水	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:太阳水	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:金创药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:金创药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:金创药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:金创药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:魔法药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:魔法药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:魔法药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:魔法药(中量)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:魔法长袍(女)	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:蓝翡翠项链	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:魅力戒指	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:道士手镯	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:黑檀手镯	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:降魔	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:蛇眼戒指	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:破魂	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:偃月	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:生铁戒指	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:白色虎齿项链	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:白金项链	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:28] 物品:小手镯	怪物:1762FE10多钩猫王	地图:11	X:148	Y:364 
[2024/8/20 23:10:32] 物品:诱惑之光	怪物:234F9540僵尸5	地图:H201	X:120	Y:190 
[2024/8/20 23:10:44] 物品:强效魔法药	怪物:28C9E6E0魔龙刀兵	地图:66	X:207	Y:204 
[2024/8/20 23:10:55] 物品:强效金创药	怪物:28E5BCD0魔龙破甲兵	地图:66	X:202	Y:208 
[2024/8/20 23:10:55] 物品:强效太阳水	怪物:28E5BCD0魔龙破甲兵	地图:66	X:202	Y:208 
[2024/8/20 23:11:18] 物品:道德戒指	怪物:28DEF770魔龙破甲兵	地图:66	X:197	Y:209 
[2024/8/20 23:11:28] 物品:骨玉权杖	怪物:25036AA0祖玛卫士83	地图:H008	X:32	Y:66 
[2024/8/20 23:11:28] 物品:记忆头盔	怪物:25036AA0祖玛卫士83	地图:H008	X:32	Y:66 
[2024/8/20 23:11:29] 物品:凝霜	怪物:2505F020祖玛雕像83	地图:H008	X:30	Y:55 
[2024/8/20 23:11:29] 物品:珊瑚戒指	怪物:250B8480祖玛卫士83	地图:H008	X:32	Y:58 
[2024/8/20 23:11:31] 物品:强效魔法药	怪物:29102000魔龙刀兵1	地图:66	X:201	Y:214 
[2024/8/20 23:11:33] 物品:记忆项链	怪物:25059760祖玛雕像83	地图:H008	X:33	Y:66 
[2024/8/20 23:11:33] 物品:降妖除魔戒指	怪物:25059760祖玛雕像83	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:太阳水	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效金创药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:强效魔法药	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:虹魔手镯	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:躲避手链	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:骷髅头盔	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:死神手套	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:珊瑚戒指	怪物:24FBA0F0虹魔蝎卫8	地图:H008	X:33	Y:66 
[2024/8/20 23:11:41] 物品:死神手套	怪物:28DC4AF0魔龙射手	地图:66	X:205	Y:217 
[2024/8/20 23:11:45] 物品:强效魔法药	怪物:28E365C0魔龙破甲兵	地图:66	X:204	Y:216 
[2024/8/20 23:11:45] 物品:魔法长袍(男)	怪物:24E658D0祖玛弓箭手83	地图:H008	X:27	Y:65 
[2024/8/20 23:11:45] 物品:斩马刀	怪物:24E658D0祖玛弓箭手83	地图:H008	X:27	Y:65 
[2024/8/20 23:11:47] 物品:降妖除魔戒指	怪物:24E7FE60祖玛弓箭手83	地图:H008	X:25	Y:62 
[2024/8/20 23:11:52] 物品:战神盔甲(男)	怪物:250A0B50祖玛弓箭手83	地图:H008	X:31	Y:72 
[2024/8/20 23:11:52] 物品:魔法长袍(女)	怪物:250A0B50祖玛弓箭手83	地图:H008	X:31	Y:72 
[2024/8/20 23:12:0] 物品:魔法长袍(女)	怪物:2505AD90祖玛雕像83	地图:H008	X:23	Y:65 
[2024/8/20 23:12:0] 物品:偃月	怪物:24E81490祖玛弓箭手83	地图:H008	X:36	Y:63 
[2024/8/20 23:12:1] 物品:强效魔法药	怪物:290E21B0魔龙刀兵1	地图:66	X:190	Y:207 
[2024/8/20 23:12:6] 物品:幽灵项链	怪物:2509B290祖玛弓箭手83	地图:H008	X:19	Y:71 
[2024/8/20 23:12:9] 物品:强效金创药	怪物:28B6F140魔龙血蛙	地图:66	X:189	Y:207 
[2024/8/20 23:12:10] 物品:强效太阳水	怪物:24E840F0祖玛弓箭手83	地图:H008	X:20	Y:71 
[2024/8/20 23:12:18] 物品:灵魂战衣(男)	怪物:25048B10祖玛雕像83	地图:H008	X:48	Y:56 
[2024/8/20 23:12:28] 物品:躲避手链	怪物:250474E0祖玛雕像83	地图:H008	X:53	Y:51 
[2024/8/20 23:12:28] 物品:灵魂战衣(男)	怪物:250474E0祖玛雕像83	地图:H008	X:53	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:太阳水	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:金创药(中量)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:金创药(中量)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:金创药(中量)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:魔法药(中量)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:魔法药(中量)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:魔法药(中量)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效金创药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:强效魔法药	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:恶魔长袍(男)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:恶魔长袍(女)	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:33] 物品:骷髅戒指	怪物:24FBB720虹魔猪卫8	地图:H008	X:54	Y:51 
[2024/8/20 23:12:39] 物品:金创药(中量)	怪物:24FFB240天狼蜘蛛8	地图:H009	X:289	Y:149 
[2024/8/20 23:12:39] 物品:魔法药(中量)	怪物:24FFB240天狼蜘蛛8	地图:H009	X:289	Y:149 
[2024/8/20 23:12:43] 物品:太阳水	怪物:25118110花吻蜘蛛8	地图:H009	X:286	Y:147 
[2024/8/20 23:12:43] 物品:强效金创药	怪物:25118110花吻蜘蛛8	地图:H009	X:286	Y:147 
[2024/8/20 23:12:43] 物品:强效魔法药	怪物:25118110花吻蜘蛛8	地图:H009	X:286	Y:147 
[2024/8/20 23:12:44] 物品:太阳水	怪物:250B6E50祖玛卫士83	地图:H008	X:53	Y:51 
[2024/8/20 23:12:44] 物品:三眼手镯	怪物:250B6E50祖玛卫士83	地图:H008	X:53	Y:51 
[2024/8/20 23:12:44] 物品:道士手镯	怪物:250B6E50祖玛卫士83	地图:H008	X:53	Y:51 
[2024/8/20 23:12:46] 物品:太阳水	怪物:2526D360花吻蜘蛛8	地图:H009	X:285	Y:150 
[2024/8/20 23:12:46] 物品:强效金创药	怪物:2526D360花吻蜘蛛8	地图:H009	X:285	Y:150 
