[2024/8/19 19:0:2] 物品:太阳水	怪物:283FBB90黑野猪8	地图:H002	X:276	Y:149 
[2024/8/19 19:21:13] 物品:黑色水晶项链	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:青铜头盔	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:13] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:63	Y:26 
[2024/8/19 19:21:14] 物品:强效金创药	怪物:1864C950祖玛卫士8	地图:H204	X:83	Y:77 
[2024/8/19 19:21:14] 物品:太阳水	怪物:1864C950祖玛卫士8	地图:H204	X:83	Y:77 
[2024/8/19 19:21:14] 物品:黑色水晶戒指	怪物:1864C950祖玛卫士8	地图:H204	X:83	Y:77 
[2024/8/19 19:21:14] 物品:珍珠戒指	怪物:1864C950祖玛卫士8	地图:H204	X:83	Y:77 
[2024/8/19 19:21:20] 物品:集体隐身术	怪物:288CA790恶灵尸王	地图:H201	X:58	Y:33 
[2024/8/19 19:21:22] 物品:蓝翡翠项链	怪物:0DC94910祖玛弓箭手8	地图:H204	X:73	Y:75 
[2024/8/19 19:21:23] 物品:强效太阳水	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效太阳水	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效太阳水	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效太阳水	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效太阳水	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效金创药	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效金创药	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效魔法药	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:强效魔法药	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:道德戒指	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:魔力手镯	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:23] 物品:地狱雷光	怪物:23BF6560尸王8	地图:H201	X:56	Y:33 
[2024/8/19 19:21:25] 物品:蓝翡翠项链	怪物:2F06CEF0祖玛弓箭手8	地图:H204	X:69	Y:72 
[2024/8/19 19:21:26] 物品:施毒术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:召唤骷髅	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:瞬息移动	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:雷电术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:抗拒火环	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:精神力战法	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:火球术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:治愈术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:基本剑术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:凌风	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:凤凰明珠	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:坚固手套	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:铁剑	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:短剑	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:轻型盔甲(男)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:轻型盔甲(女)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:中型盔甲(女)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:青铜斧	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:黑檀项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:黄色水晶项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:黑色水晶项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:青铜头盔	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:26] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:21:29] 物品:金创药(小量)	怪物:294CDDB0僵尸4	地图:H201	X:62	Y:32 
[2024/8/19 19:21:34] 物品:强效太阳水	怪物:2AC80FB0祖玛弓箭手8	地图:H204	X:65	Y:61 
[2024/8/19 19:21:36] 物品:金创药(小量)	怪物:2A35D3B0稻草人	地图:0	X:310	Y:637 
[2024/8/19 19:21:37] 物品:金创药(小量)	怪物:0DB1FF70僵尸5	地图:H201	X:53	Y:26 
[2024/8/19 19:21:37] 物品:魔法药(小量)	怪物:0DB1FF70僵尸5	地图:H201	X:53	Y:26 
[2024/8/19 19:21:43] 物品:道德戒指	怪物:27C7D1C0红野猪8	地图:H002	X:203	Y:102 
[2024/8/19 19:21:44] 物品:强效太阳水	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效太阳水	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效太阳水	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效太阳水	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效太阳水	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效金创药	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效金创药	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效魔法药	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:强效魔法药	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:蛇眼戒指	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:生铁戒指	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:凝霜	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:44] 物品:黑檀手镯	怪物:279AA730尸王8	地图:H201	X:53	Y:22 
[2024/8/19 19:21:51] 物品:魔法药(小量)	怪物:1A6D9C70稻草人	地图:0	X:314	Y:640 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:太阳水	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效金创药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:强效魔法药	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:21:58] 物品:辟邪手镯	怪物:060338E0虹魔蝎卫8	地图:H204	X:64	Y:61 
[2024/8/19 19:22:8] 物品:金创药(小量)	怪物:0D68BF10僵尸4	地图:H201	X:44	Y:34 
[2024/8/19 19:22:16] 物品:雷电术	怪物:1FA86540僵尸10	地图:H201	X:46	Y:39 
[2024/8/19 19:22:17] 物品:道德戒指	怪物:192892D0黑野猪8	地图:H002	X:188	Y:225 
[2024/8/19 19:22:21] 物品:强效太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:太阳水	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:金创药(中量)	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:金创药(中量)	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效金创药	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效金创药	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效金创药	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:魔法药(中量)	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:魔法药(中量)	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效魔法药	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效魔法药	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:强效魔法药	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:躲避手链	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:降魔	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:21] 物品:刺杀剑术	怪物:19460680沃玛卫士8	地图:H204	X:57	Y:53 
[2024/8/19 19:22:24] 物品:强效太阳水	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效太阳水	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效太阳水	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效太阳水	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效太阳水	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效金创药	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效金创药	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效魔法药	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:强效魔法药	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:蛇眼戒指	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:生铁戒指	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:24] 物品:凝霜	怪物:2890BE00尸王8	地图:H201	X:52	Y:36 
[2024/8/19 19:22:26] 物品:金戒指	怪物:2768C050祖玛卫士	地图:H204	X:57	Y:55 
[2024/8/19 19:22:28] 物品:太阳水	怪物:30663280僵尸5	地图:H201	X:56	Y:33 
[2024/8/19 19:22:30] 物品:攻杀剑术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:大火球	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:召唤骷髅	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:雷电术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:抗拒火环	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:精神力战法	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:火球术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:治愈术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:基本剑术	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:海魂	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:凌风	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:琥珀项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:坚固手套	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:魔力手镯	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:铁剑	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:短剑	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:轻型盔甲(男)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:轻型盔甲(女)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:中型盔甲(女)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:青铜斧	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:黑檀项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:黄色水晶项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:黑色水晶项链	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:青铜头盔	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:金创药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:30] 物品:魔法药(小量)	怪物:19E7BC80僵尸50	地图:H201	X:59	Y:30 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:太阳水	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:金创药(中量)	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:金创药(中量)	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:金创药(中量)	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:魔法药(中量)	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:魔法药(中量)	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:魔法药(中量)	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效金创药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:强效魔法药	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:35] 物品:放大镜	怪物:29AAEE60白野猪8	地图:H204	X:58	Y:53 
[2024/8/19 19:22:51] 物品:强效太阳水	怪物:0532FA50虹魔猪卫8	地图:H204	X:56	Y:53 
[2024/8/19 19:22:51] 物品:强效太阳水	怪物:0532FA50虹魔猪卫8	地图:H204	X:56	Y:53 
