[2024/8/20 20:0:1] 物品:治愈术	怪物:1C832FD0僵尸1	地图:H201	X:84	Y:79 
[2024/8/20 20:8:51] 物品:强效魔法药	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:黑铁头盔(封印)	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:战神盔甲(女)	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:幽灵战衣(女)	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:灵魂战衣(男)	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:偃月	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:破魂	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:降魔	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:斩马刀	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:修罗	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:凝霜	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:骷髅头盔	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:道士头盔	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:蓝翡翠项链	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:放大镜	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:竹笛	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:小手镯	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:魔法手镯	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:黑檀手镯	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:道士手镯	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:死神手套	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:金手镯	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:黑色水晶戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:蛇眼戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:珍珠戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:金戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:骷髅戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:魅力戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:道德戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:降妖除魔戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:51] 物品:珊瑚戒指	怪物:189608D0虹魔教主8	地图:H204	X:64	Y:38 
[2024/8/20 20:8:53] 物品:金创药(小量)	怪物:1F1BB450僵尸4	地图:H201	X:168	Y:28 
[2024/8/20 20:9:5] 物品:金创药(小量)	怪物:29F90A80僵尸5	地图:H201	X:174	Y:59 
[2024/8/20 20:9:17] 物品:祝福油	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:祝福油	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:金条	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:苹果	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:银蛇	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:幽灵项链	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:铂金戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:战神盔甲(男)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:恶魔长袍(男)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:恶魔长袍(女)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:幽灵战衣(女)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:重盔甲(男)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:重盔甲(女)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:魔法长袍(女)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:灵魂战衣(女)	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:偃月	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:破魂	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:降魔	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:斩马刀	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:修罗	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:凝霜	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:骷髅头盔	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:道士头盔	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:蓝翡翠项链	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:放大镜	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:竹笛	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:小手镯	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:魔法手镯	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:黑檀手镯	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:道士手镯	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:死神手套	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:金手镯	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:黑色水晶戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:蛇眼戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:珍珠戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:金戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:骷髅戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:魅力戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:道德戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:降妖除魔戒指	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:野蛮冲撞	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:地狱雷光	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:圣言术	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:冰咆哮	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:困魔咒	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:群体治疗术	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:17] 物品:召唤神兽	怪物:29217D40地藏王	地图:H204	X:66	Y:31 
[2024/8/20 20:9:22] 物品:太阳水	怪物:17C50BE0祖玛雕像8	地图:H204	X:66	Y:26 
[2024/8/20 20:9:25] 物品:金创药(小量)	怪物:2348DD10僵尸5	地图:H201	X:167	Y:82 
[2024/8/20 20:9:26] 物品:强效太阳水	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效太阳水	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效太阳水	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效太阳水	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效太阳水	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效金创药	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效金创药	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效魔法药	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:强效魔法药	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:黑色水晶戒指	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:蛇眼戒指	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:黑檀手镯	怪物:299CC3F0尸王8	地图:H201	X:170	Y:80 
[2024/8/20 20:9:26] 物品:斩马刀	怪物:1EC58260祖玛雕像8	地图:H204	X:66	Y:26 
[2024/8/20 20:9:26] 物品:琥珀项链	怪物:1EC58260祖玛雕像8	地图:H204	X:66	Y:26 
[2024/8/20 20:9:35] 物品:金创药(小量)	怪物:27947D20僵尸4	地图:H201	X:165	Y:85 
[2024/8/20 20:9:36] 物品:太阳水	怪物:30D7E9F0魔龙射手	地图:66	X:83	Y:146 
[2024/8/20 20:9:36] 物品:灵魂战衣(男)	怪物:30D7E9F0魔龙射手	地图:66	X:83	Y:146 
[2024/8/20 20:9:36] 物品:蓝翡翠项链	怪物:30D7E9F0魔龙射手	地图:66	X:83	Y:146 
[2024/8/20 20:9:39] 物品:金创药(小量)	怪物:206AC8D0僵尸4	地图:H201	X:173	Y:83 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:太阳水	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:金创药(中量)	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:金创药(中量)	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:金创药(中量)	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:魔法药(中量)	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:魔法药(中量)	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:魔法药(中量)	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效金创药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:44] 物品:强效魔法药	怪物:063C72E0白野猪8	地图:H204	X:74	Y:26 
[2024/8/20 20:9:45] 物品:强效魔法药	怪物:30F0D8D0魔龙刀兵	地图:66	X:82	Y:144 
[2024/8/20 20:9:47] 物品:灯笼项链	怪物:1855B0B0祖玛雕像8	地图:H204	X:75	Y:25 
[2024/8/20 20:9:47] 物品:强效太阳水	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效太阳水	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效太阳水	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效太阳水	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效太阳水	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效金创药	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效金创药	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效魔法药	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:强效魔法药	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:生铁戒指	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:凝霜	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:道德戒指	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:47] 物品:魔力手镯	怪物:2F412E00尸王8	地图:H201	X:178	Y:84 
[2024/8/20 20:9:48] 物品:金创药(中量)	怪物:27C870B0恶灵尸王	地图:H201	X:172	Y:92 
[2024/8/20 20:9:48] 物品:幽灵盾	怪物:27C870B0恶灵尸王	地图:H201	X:172	Y:92 
[2024/8/20 20:9:48] 物品:隐身术	怪物:27C870B0恶灵尸王	地图:H201	X:172	Y:92 
[2024/8/20 20:9:48] 物品:施毒术	怪物:27C870B0恶灵尸王	地图:H201	X:172	Y:92 
[2024/8/20 20:9:55] 物品:强效太阳水	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效太阳水	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效太阳水	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效太阳水	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效太阳水	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效金创药	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效金创药	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效魔法药	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:强效魔法药	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:珍珠戒指	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:生铁戒指	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:9:55] 物品:魔力手镯	怪物:0D5B0DB0尸王8	地图:H201	X:176	Y:93 
[2024/8/20 20:10:2] 物品:破魂	怪物:1E77C2A0祖玛弓箭手8	地图:H204	X:82	Y:22 
[2024/8/20 20:10:2] 物品:火墙	怪物:1904A420恶灵尸王	地图:H201	X:174	Y:96 
[2024/8/20 20:10:2] 物品:灵魂火符	怪物:1904A420恶灵尸王	地图:H201	X:174	Y:96 
[2024/8/20 20:10:2] 物品:诱惑之光	怪物:1904A420恶灵尸王	地图:H201	X:174	Y:96 
[2024/8/20 20:10:2] 物品:大火球	怪物:1904A420恶灵尸王	地图:H201	X:174	Y:96 
[2024/8/20 20:10:6] 物品:金戒指	怪物:2F2A22B0魔龙射手1	地图:66	X:86	Y:154 
[2024/8/20 20:10:9] 物品:强效太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:金创药(中量)	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:金创药(中量)	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效金创药	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效金创药	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效金创药	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:魔法药(中量)	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:魔法药(中量)	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效魔法药	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效魔法药	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:强效魔法药	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:攻击神水	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:天珠项链	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:灵魂火符	怪物:235B7E50沃玛卫士8	地图:H003	X:63	Y:53 
[2024/8/20 20:10:9] 物品:太阳水	怪物:05270C80恶灵尸王	地图:H201	X:166	Y:94 
[2024/8/20 20:10:9] 物品:地狱火	怪物:05270C80恶灵尸王	地图:H201	X:166	Y:94 
[2024/8/20 20:10:9] 物品:大火球	怪物:05270C80恶灵尸王	地图:H201	X:166	Y:94 
[2024/8/20 20:10:12] 物品:魔法药(小量)	怪物:234D4B60僵尸3	地图:D401	X:155	Y:41 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:太阳水	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:金创药(中量)	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:金创药(中量)	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:金创药(中量)	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效金创药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效金创药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效金创药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:魔法药(中量)	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:魔法药(中量)	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:魔法药(中量)	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效魔法药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效魔法药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效魔法药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效金创药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
[2024/8/20 20:10:16] 物品:强效金创药	怪物:23583840白野猪8	地图:H204	X:82	Y:39 
