[2024/8/19 0:0:1] 物品:黑檀手镯	怪物:291364C0魔龙血蛙	地图:66	X:50	Y:149 
[2024/8/19 0:11:4] 物品:强效太阳水	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:强效太阳水	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:强效太阳水	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:强效金创药	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:强效金创药	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:强效魔法药	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:强效魔法药	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:4] 物品:生铁戒指	怪物:17E80800尸王8	地图:H201	X:98	Y:104 
[2024/8/19 0:11:5] 物品:魔法长袍(女)	怪物:2E1D57D0祖玛雕像8	地图:H204	X:75	Y:20 
[2024/8/19 0:11:5] 物品:蓝色水晶戒指	怪物:2E1D57D0祖玛雕像8	地图:H204	X:75	Y:20 
[2024/8/19 0:11:7] 物品:魔法药(小量)	怪物:1CAF99E0僵尸5	地图:E601	X:134	Y:17 
[2024/8/19 0:11:9] 物品:太阳水	怪物:2A543B70黑野猪8	地图:H002	X:246	Y:59 
[2024/8/19 0:11:12] 物品:白色虎齿项链	怪物:2DEC4560蜈蚣	地图:D601	X:206	Y:29 
[2024/8/19 0:11:13] 物品:强效太阳水	怪物:1A076940牛魔将军0	地图:H010	X:318	Y:193 
[2024/8/19 0:11:13] 物品:强效太阳水	怪物:1A076940牛魔将军0	地图:H010	X:318	Y:193 
[2024/8/19 0:11:13] 物品:银蛇	怪物:1A076940牛魔将军0	地图:H010	X:318	Y:193 
[2024/8/19 0:11:13] 物品:战神盔甲(男)	怪物:1A076940牛魔将军0	地图:H010	X:318	Y:193 
[2024/8/19 0:11:16] 物品:太阳水	怪物:1A20E1D0黑野猪8	地图:H002	X:255	Y:116 
[2024/8/19 0:11:17] 物品:偃月	怪物:1EA89BA0牛魔法师8	地图:H010	X:318	Y:194 
[2024/8/19 0:11:17] 物品:白色虎齿项链	怪物:1EA89BA0牛魔法师8	地图:H010	X:318	Y:194 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:太阳水	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:金创药(中量)	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:金创药(中量)	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:金创药(中量)	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:魔法药(中量)	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:魔法药(中量)	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:魔法药(中量)	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效金创药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:强效魔法药	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:虹魔手镯	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:21] 物品:偃月	怪物:291DE2B0白野猪8	地图:H204	X:75	Y:21 
[2024/8/19 0:11:22] 物品:黑檀手镯	怪物:2EB90DA0魔龙射手2	地图:66	X:135	Y:153 
[2024/8/19 0:11:24] 物品:琥珀项链	怪物:0DB6AC10祖玛雕像8	地图:H204	X:49	Y:9 
[2024/8/19 0:11:25] 物品:金创药(小量)	怪物:1CBB7AD0僵尸3	地图:E601	X:126	Y:16 
[2024/8/19 0:11:26] 物品:道士手镯	怪物:1A24DCF0牛魔法师8	地图:H010	X:313	Y:192 
[2024/8/19 0:11:26] 物品:降魔	怪物:1A24DCF0牛魔法师8	地图:H010	X:313	Y:192 
[2024/8/19 0:11:26] 物品:辟邪手镯	怪物:1A24DCF0牛魔法师8	地图:H010	X:313	Y:192 
[2024/8/19 0:11:28] 物品:金手镯	怪物:24434C00祖玛弓箭手8	地图:H204	X:50	Y:8 
[2024/8/19 0:11:28] 物品:魅力戒指	怪物:24434C00祖玛弓箭手8	地图:H204	X:50	Y:8 
[2024/8/19 0:11:35] 物品:魔法药(中量)	怪物:1C975C30僵尸2	地图:E601	X:122	Y:15 
[2024/8/19 0:11:35] 物品:太阳水	怪物:0395AC30黑色恶蛆8	地图:H004	X:68	Y:152 
[2024/8/19 0:11:36] 物品:金创药(中量)	怪物:06271160恶灵尸王	地图:H201	X:99	Y:110 
[2024/8/19 0:11:36] 物品:爆裂火焰	怪物:06271160恶灵尸王	地图:H201	X:99	Y:110 
[2024/8/19 0:11:36] 物品:集体隐身术	怪物:06271160恶灵尸王	地图:H201	X:99	Y:110 
[2024/8/19 0:11:36] 物品:攻杀剑术	怪物:06271160恶灵尸王	地图:H201	X:99	Y:110 
[2024/8/19 0:11:39] 物品:金创药(小量)	怪物:1C7A4910僵尸5	地图:H201	X:100	Y:111 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:太阳水	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:金创药(中量)	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:金创药(中量)	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:金创药(中量)	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:魔法药(中量)	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:魔法药(中量)	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:魔法药(中量)	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效金创药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:强效魔法药	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:40] 物品:白金项链	怪物:1A7078A0白野猪8	地图:H204	X:78	Y:22 
[2024/8/19 0:11:42] 物品:金创药(小量)	怪物:1CBB7AD0僵尸3	地图:E601	X:124	Y:15 
[2024/8/19 0:11:45] 物品:强效太阳水	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:强效太阳水	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:太阳水	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:太阳水	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:紫碧螺	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:躲避手链	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:魔法手镯	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:45] 物品:珍珠戒指	怪物:1A8710C0牛魔祭司0	地图:H010	X:314	Y:200 
[2024/8/19 0:11:46] 物品:金创药(小量)	怪物:29E7D080僵尸4	地图:H201	X:98	Y:112 
[2024/8/19 0:11:47] 物品:魔法长袍(女)	怪物:27E5B800黑野猪8	地图:H002	X:269	Y:134 
[2024/8/19 0:11:53] 物品:强效金创药	怪物:295E5F60魔龙战将	地图:66	X:129	Y:148 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:太阳水	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:金创药(中量)	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:金创药(中量)	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:金创药(中量)	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:魔法药(中量)	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:魔法药(中量)	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:魔法药(中量)	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效金创药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:强效魔法药	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:辟邪手镯	怪物:1EE81540白野猪8	地图:H204	X:92	Y:50 
[2024/8/19 0:11:56] 物品:灵魂战衣(男)	怪物:2B379D90牛魔法师8	地图:H010	X:306	Y:198 
[2024/8/19 0:11:56] 物品:生铁戒指	怪物:2B379D90牛魔法师8	地图:H010	X:306	Y:198 
[2024/8/19 0:11:57] 物品:金创药(小量)	怪物:29E7D080僵尸4	地图:H201	X:98	Y:111 
[2024/8/19 0:11:59] 物品:重盔甲(女)	怪物:1C090F30祖玛雕像8	地图:H204	X:92	Y:49 
[2024/8/19 0:11:59] 物品:魔鬼项链	怪物:19D6B320巨型蠕虫	地图:D601	X:215	Y:34 
[2024/8/19 0:12:3] 物品:金戒指	怪物:17CF2D80红野猪8	地图:H002	X:283	Y:127 
[2024/8/19 0:12:6] 物品:金创药(小量)	怪物:29B07D20僵尸4	地图:E601	X:99	Y:21 
[2024/8/19 0:12:6] 物品:八荒	怪物:1BE3CB20祖玛弓箭手8	地图:H204	X:89	Y:58 
[2024/8/19 0:12:6] 物品:强效金创药	怪物:2B3B5A60牛魔将军8	地图:H010	X:306	Y:198 
[2024/8/19 0:12:7] 物品:金创药(中量)	怪物:2A2D86C0祖玛弓箭手8	地图:H204	X:89	Y:59 
[2024/8/19 0:12:7] 物品:太阳水	怪物:1EEDA1F0黑野猪8	地图:H002	X:345	Y:161 
[2024/8/19 0:12:9] 物品:金创药(小量)	怪物:29E7D080僵尸4	地图:H201	X:98	Y:111 
[2024/8/19 0:12:11] 物品:偃月	怪物:0D6BA820牛魔侍卫8	地图:H010	X:307	Y:198 
[2024/8/19 0:12:13] 物品:强效太阳水	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效太阳水	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效太阳水	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效太阳水	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效太阳水	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效金创药	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效金创药	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效魔法药	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:强效魔法药	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:13] 物品:道德戒指	怪物:05C38490尸王8	地图:H201	X:98	Y:110 
[2024/8/19 0:12:16] 物品:金戒指	怪物:2EC01410牛魔法师8	地图:H010	X:306	Y:198 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:太阳水	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:金创药(中量)	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:金创药(中量)	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:金创药(中量)	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:魔法药(中量)	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:魔法药(中量)	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:魔法药(中量)	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效魔法药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效魔法药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效魔法药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
[2024/8/19 0:12:18] 物品:强效金创药	怪物:2DDEC3F0白野猪8	地图:H204	X:73	Y:70 
