[2024/8/20 15:0:3] 物品:金创药(小量)	怪物:1B029CF0僵尸3	地图:D401	X:128	Y:117 
[2024/8/20 15:22:34] 物品:强效魔法药	怪物:1CBB0BE0白野猪8	地图:H204	X:28	Y:24 
[2024/8/20 15:22:34] 物品:强效魔法药	怪物:1CBB0BE0白野猪8	地图:H204	X:28	Y:24 
[2024/8/20 15:22:40] 物品:太阳水	怪物:31EE14A0祖玛雕像8	地图:H204	X:27	Y:26 
[2024/8/20 15:22:40] 物品:强效太阳水	怪物:038D2A60牛魔将军0	地图:H010	X:313	Y:195 
[2024/8/20 15:22:40] 物品:强效太阳水	怪物:038D2A60牛魔将军0	地图:H010	X:313	Y:195 
[2024/8/20 15:22:40] 物品:太阳水	怪物:038D2A60牛魔将军0	地图:H010	X:313	Y:195 
[2024/8/20 15:22:40] 物品:太阳水	怪物:038D2A60牛魔将军0	地图:H010	X:313	Y:195 
[2024/8/20 15:22:49] 物品:强效太阳水	怪物:19F76A20祖玛卫士83	地图:H008	X:57	Y:33 
[2024/8/20 15:22:51] 物品:强效太阳水	怪物:07DAA390牛魔祭司8	地图:H010	X:313	Y:195 
[2024/8/20 15:22:51] 物品:骷髅头盔	怪物:07DAA390牛魔祭司8	地图:H010	X:313	Y:195 
[2024/8/20 15:22:51] 物品:蓝翡翠项链	怪物:2D564560祖玛弓箭手8	地图:H204	X:34	Y:35 
[2024/8/20 15:22:55] 物品:太阳水	怪物:2E990DD0牛魔将军8	地图:H010	X:314	Y:195 
[2024/8/20 15:22:55] 物品:强效金创药	怪物:2E990DD0牛魔将军8	地图:H010	X:314	Y:195 
[2024/8/20 15:22:55] 物品:魅力戒指	怪物:2E990DD0牛魔将军8	地图:H010	X:314	Y:195 
[2024/8/20 15:22:56] 物品:坚固手套	怪物:2A6986C0祖玛弓箭手8	地图:H204	X:39	Y:41 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:太阳水	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:金创药(中量)	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:金创药(中量)	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:金创药(中量)	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:魔法药(中量)	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:魔法药(中量)	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:魔法药(中量)	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效金创药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:强效魔法药	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:骷髅头盔	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:道士头盔	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:8] 物品:魔法手镯	怪物:1820A270白野猪8	地图:H204	X:38	Y:59 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:太阳水	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:金创药(中量)	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:金创药(中量)	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:金创药(中量)	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:魔法药(中量)	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:魔法药(中量)	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:魔法药(中量)	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效金创药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:29] 物品:强效魔法药	怪物:0B83F950白野猪8	地图:H204	X:28	Y:69 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效魔法药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效魔法药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效魔法药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效魔法药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效金创药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效魔法药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:强效魔法药	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:魔法力药水	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:祈祷戒指	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:34] 物品:紫碧螺	怪物:15C009F0暗之牛魔王8	地图:H204	X:28	Y:70 
[2024/8/20 15:23:54] 物品:太阳水	怪物:290F9480牛魔将军8	地图:H010	X:349	Y:182 
[2024/8/20 15:23:54] 物品:蓝翡翠项链	怪物:290F9480牛魔将军8	地图:H010	X:349	Y:182 
[2024/8/20 15:24:1] 物品:强效太阳水	怪物:3039D8B0牛魔祭司8	地图:H010	X:350	Y:183 
[2024/8/20 15:24:3] 物品:强效太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:疗伤药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:疗伤药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:疗伤药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:疗伤药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:太阳水	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效金创药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效金创药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效魔法药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效魔法药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效金创药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效金创药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效魔法药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:强效魔法药	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:幽灵手套	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:夏普儿手镯	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:记忆头盔	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:战神盔甲(男)	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:恶魔长袍(女)	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:重盔甲(女)	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:偃月	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:破魂	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:降魔	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:斩马刀	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:修罗	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:骷髅头盔	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:道士头盔	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:蓝翡翠项链	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:放大镜	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:竹笛	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:小手镯	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:魔法手镯	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:黑檀手镯	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:道士手镯	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:死神手套	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:金手镯	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:黑色水晶戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:蛇眼戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:珍珠戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:金戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:骷髅戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:魅力戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:道德戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:3] 物品:珊瑚戒指	怪物:2AAEABD0牛魔王8	地图:H204	X:33	Y:78 
[2024/8/20 15:24:4] 物品:魔法药(小量)	怪物:2A8D1870僵尸3	地图:D401	X:21	Y:23 
[2024/8/20 15:24:22] 物品:强效太阳水	怪物:3101F760牛魔祭司8	地图:H010	X:355	Y:178 
[2024/8/20 15:24:22] 物品:强效太阳水	怪物:3101F760牛魔祭司8	地图:H010	X:355	Y:178 
[2024/8/20 15:24:22] 物品:强效太阳水	怪物:3101F760牛魔祭司8	地图:H010	X:355	Y:178 
[2024/8/20 15:24:22] 物品:强效太阳水	怪物:3101F760牛魔祭司8	地图:H010	X:355	Y:178 
[2024/8/20 15:24:30] 物品:黑铁头盔(封印)	怪物:1EE3E980牛魔将军8	地图:H010	X:355	Y:177 
[2024/8/20 15:24:41] 物品:灵魂战衣(男)	怪物:30E1D930牛魔侍卫8	地图:H010	X:362	Y:172 
[2024/8/20 15:24:45] 物品:道士手镯	怪物:299014F0牛魔侍卫8	地图:H010	X:362	Y:170 
[2024/8/20 15:24:46] 物品:珊瑚戒指	怪物:279A0BE0祖玛弓箭手8	地图:H204	X:87	Y:54 
[2024/8/20 15:24:57] 物品:强效太阳水	怪物:1899C160牛魔祭司8	地图:H010	X:363	Y:172 
[2024/8/20 15:24:57] 物品:强效魔法药	怪物:1899C160牛魔祭司8	地图:H010	X:363	Y:172 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:太阳水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:金创药(中量)	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:金创药(中量)	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:金创药(中量)	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:魔法药(中量)	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:魔法药(中量)	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:魔法药(中量)	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效金创药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:强效魔法药	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:24:59] 物品:MP强化药水	怪物:19301A20白野猪8	地图:H204	X:89	Y:53 
[2024/8/20 15:25:0] 物品:强效太阳水	怪物:28152150祖玛卫士8	地图:H204	X:90	Y:53 
[2024/8/20 15:25:0] 物品:魔力手镯	怪物:28152150祖玛卫士8	地图:H204	X:90	Y:53 
[2024/8/20 15:25:2] 物品:强效太阳水	怪物:2AE0D6C0牛魔将军0	地图:H010	X:363	Y:171 
[2024/8/20 15:25:2] 物品:强效太阳水	怪物:2AE0D6C0牛魔将军0	地图:H010	X:363	Y:171 
[2024/8/20 15:25:2] 物品:太阳水	怪物:2AE0D6C0牛魔将军0	地图:H010	X:363	Y:171 
[2024/8/20 15:25:2] 物品:太阳水	怪物:2AE0D6C0牛魔将军0	地图:H010	X:363	Y:171 
[2024/8/20 15:25:2] 物品:太阳水	怪物:2AE0D6C0牛魔将军0	地图:H010	X:363	Y:171 
[2024/8/20 15:25:2] 物品:重盔甲(女)	怪物:2AE0D6C0牛魔将军0	地图:H010	X:363	Y:171 
[2024/8/20 15:25:10] 物品:强效太阳水	怪物:1A884760白野猪8	地图:H204	X:96	Y:52 
