[2024/8/17 16:0:40] 物品:太阳水	怪物:0DABD560黑野猪8	地图:H002	X:184	Y:212 
[2024/8/17 16:21:33] 物品:金创药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:33] 物品:金创药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:33] 物品:金创药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:33] 物品:魔法药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:33] 物品:魔法药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:33] 物品:魔法药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:33] 物品:魔法药(中量)	怪物:0DA3E2B0骷髅战士0	地图:D002	X:64	Y:289 
[2024/8/17 16:21:42] 物品:银手镯	怪物:1F26F5B0掷斧骷髅	地图:D002	X:62	Y:291 
[2024/8/17 16:21:46] 物品:钢手镯	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:金创药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:金创药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:金创药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:金创药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:魔法药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:魔法药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:魔法药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:魔法药(中量)	怪物:1894E860骷髅战士0	地图:D002	X:62	Y:292 
[2024/8/17 16:21:46] 物品:神圣战甲术	怪物:17E678A0僵尸4	地图:H201	X:81	Y:23 
[2024/8/17 16:22:2] 物品:强效太阳水	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效太阳水	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效太阳水	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效太阳水	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效太阳水	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效金创药	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效金创药	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效魔法药	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:强效魔法药	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:蛇眼戒指	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:2] 物品:魅力戒指	怪物:05DBEEA0尸王8	地图:H201	X:87	Y:23 
[2024/8/17 16:22:8] 物品:诱惑之光	怪物:2A2283B0僵尸1	地图:H201	X:92	Y:23 
[2024/8/17 16:22:19] 物品:大火球	怪物:29200BE0恶灵尸王	地图:H201	X:92	Y:22 
[2024/8/17 16:22:24] 物品:太阳水	怪物:1E4AB4A0黑色恶蛆8	地图:H004	X:72	Y:69 
[2024/8/17 16:22:28] 物品:金创药(中量)	怪物:0574CFE0僵尸1	地图:H201	X:96	Y:33 
[2024/8/17 16:22:30] 物品:金创药(小量)	怪物:27947D20僵尸4	地图:H201	X:98	Y:32 
[2024/8/17 16:22:32] 物品:灵魂火符	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:雷电术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:抗拒火环	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:精神力战法	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:火球术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:治愈术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:基本剑术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:32] 物品:金创药(小量)	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:42] 物品:金创药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:金创药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:金创药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:金创药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:魔法药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:魔法药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:魔法药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:42] 物品:魔法药(小量)	怪物:2A856340骷髅0	地图:D002	X:55	Y:308 
[2024/8/17 16:22:43] 物品:强效太阳水	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效太阳水	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效太阳水	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效太阳水	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效太阳水	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效金创药	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效金创药	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效魔法药	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:强效魔法药	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:蓝翡翠项链	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:黑檀手镯	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:43] 物品:魔力手镯	怪物:17FE04D0尸王8	地图:H201	X:96	Y:33 
[2024/8/17 16:22:46] 物品:隐身术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:灵魂火符	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:抗拒火环	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:精神力战法	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:火球术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:治愈术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:基本剑术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:46] 物品:魔法药(小量)	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:47] 物品:金创药(小量)	怪物:306AFB40僵尸4	地图:H201	X:96	Y:32 
[2024/8/17 16:22:56] 物品:牛角戒指	怪物:29630C00骷髅战士	地图:D002	X:63	Y:313 
[2024/8/17 16:22:58] 物品:攻杀剑术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:隐身术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:灵魂火符	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:抗拒火环	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:精神力战法	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:火球术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:治愈术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:22:58] 物品:基本剑术	怪物:053B38E0僵尸40	地图:H201	X:98	Y:33 
[2024/8/17 16:23:3] 物品:金创药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:金创药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:金创药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:金创药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:魔法药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:魔法药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:魔法药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:3] 物品:魔法药(中量)	怪物:236CE9C0骷髅战将0	地图:D002	X:62	Y:315 
[2024/8/17 16:23:20] 物品:金创药(中量)	怪物:1C85F5D0骷髅战将	地图:D002	X:62	Y:315 
[2024/8/17 16:23:24] 物品:灵魂战衣(男)	怪物:1EFC5950钳虫8	地图:H001	X:62	Y:14 
[2024/8/17 16:23:33] 物品:召唤骷髅	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:雷电术	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:抗拒火环	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:精神力战法	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:火球术	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:治愈术	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:基本剑术	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:魔力手镯	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:黄色水晶项链	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:金创药(小量)	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:33] 物品:魔法药(小量)	怪物:053B38E0僵尸40	地图:H201	X:97	Y:37 
[2024/8/17 16:23:35] 物品:金创药(小量)	怪物:30ACBD50山洞蝙蝠	地图:D002	X:70	Y:320 
[2024/8/17 16:23:35] 物品:金创药(小量)	怪物:27685160僵尸5	地图:H201	X:97	Y:39 
[2024/8/17 16:23:48] 物品:隐身术	怪物:277886E0僵尸1	地图:H201	X:97	Y:47 
[2024/8/17 16:23:48] 物品:金创药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:金创药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:金创药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:金创药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:魔法药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:魔法药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:魔法药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:48] 物品:魔法药(中量)	怪物:1BFABC00骷髅战将0	地图:D002	X:70	Y:320 
[2024/8/17 16:23:57] 物品:强效太阳水	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效太阳水	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效太阳水	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效太阳水	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效太阳水	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效金创药	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效金创药	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效魔法药	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:强效魔法药	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:骷髅戒指	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:黑色水晶戒指	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:魅力戒指	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:23:57] 物品:蓝翡翠项链	怪物:30EA2DD0尸王8	地图:H201	X:97	Y:47 
[2024/8/17 16:24:2] 物品:魔法药(小量)	怪物:0D4C7E60僵尸4	地图:H201	X:97	Y:49 
[2024/8/17 16:24:5] 物品:生铁戒指	怪物:1EF9BFB0恶灵尸王	地图:H201	X:98	Y:47 
[2024/8/17 16:24:5] 物品:施毒术	怪物:1EF9BFB0恶灵尸王	地图:H201	X:98	Y:47 
[2024/8/17 16:24:5] 物品:攻杀剑术	怪物:1EF9BFB0恶灵尸王	地图:H201	X:98	Y:47 
[2024/8/17 16:24:5] 物品:地狱火	怪物:1EF9BFB0恶灵尸王	地图:H201	X:98	Y:47 
[2024/8/17 16:24:7] 物品:金创药(小量)	怪物:0D6C1710僵尸4	地图:H201	X:98	Y:45 
[2024/8/17 16:24:9] 物品:精神力战法	怪物:237217F0僵尸10	地图:H201	X:98	Y:48 
[2024/8/17 16:24:9] 物品:铁剑	怪物:237217F0僵尸10	地图:H201	X:98	Y:48 
[2024/8/17 16:24:9] 物品:轻型盔甲(男)	怪物:237217F0僵尸10	地图:H201	X:98	Y:48 
[2024/8/17 16:24:9] 物品:魔法药(中量)	怪物:237217F0僵尸10	地图:H201	X:98	Y:48 
[2024/8/17 16:24:9] 物品:魔法药(中量)	怪物:237217F0僵尸10	地图:H201	X:98	Y:48 
[2024/8/17 16:24:25] 物品:魔法力药水	怪物:0DC24560僵尸4	地图:H201	X:93	Y:54 
[2024/8/17 16:24:32] 物品:强效太阳水	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效太阳水	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效太阳水	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效太阳水	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效太阳水	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效金创药	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效金创药	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效魔法药	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:强效魔法药	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:32] 物品:魔力手镯	怪物:30E28AB0尸王8	地图:H201	X:94	Y:52 
[2024/8/17 16:24:36] 物品:金创药(小量)	怪物:0D7DB320骷髅战士	地图:D002	X:60	Y:330 
[2024/8/17 16:24:45] 物品:金创药(小量)	怪物:274FE7F0骷髅战士	地图:D002	X:58	Y:335 
[2024/8/17 16:24:50] 物品:太阳水	怪物:28218BA0黑色恶蛆8	地图:H004	X:96	Y:75 
[2024/8/17 16:24:51] 物品:强效太阳水	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效太阳水	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效太阳水	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效太阳水	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效太阳水	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效金创药	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效金创药	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效魔法药	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:强效魔法药	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:蛇眼戒指	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:道德戒指	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:24:51] 物品:魔力手镯	怪物:28214910尸王8	地图:H201	X:92	Y:56 
[2024/8/17 16:25:1] 物品:强效太阳水	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效太阳水	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效太阳水	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效太阳水	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效太阳水	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效金创药	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效金创药	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效魔法药	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:强效魔法药	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:凝霜	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:黑檀手镯	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:半月弯刀	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:1] 物品:野蛮冲撞	怪物:18A001A0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:3] 物品:金创药(小量)	怪物:2859E380僵尸5	地图:H201	X:92	Y:56 
[2024/8/17 16:25:5] 物品:大手镯	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:金创药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:金创药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:金创药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:金创药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:魔法药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:魔法药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:魔法药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:5] 物品:魔法药(中量)	怪物:052BD390掷斧骷髅0	地图:D002	X:46	Y:342 
[2024/8/17 16:25:9] 物品:强效太阳水	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:9] 物品:强效太阳水	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效太阳水	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效太阳水	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效太阳水	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效金创药	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效金创药	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效魔法药	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:强效魔法药	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:蛇眼戒指	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:10] 物品:生铁戒指	怪物:27A24120尸王8	地图:H201	X:91	Y:56 
[2024/8/17 16:25:14] 物品:轻型盔甲(女)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:金创药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:金创药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:金创药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:金创药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:魔法药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:魔法药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:魔法药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:14] 物品:魔法药(中量)	怪物:1CA3D870骷髅战士0	地图:D002	X:45	Y:342 
[2024/8/17 16:25:15] 物品:精神力药水	怪物:30363860僵尸5	地图:H201	X:92	Y:54 
[2024/8/17 16:25:24] 物品:短剑	怪物:186911C0骷髅	地图:D002	X:44	Y:342 
[2024/8/17 16:25:25] 物品:强效太阳水	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效太阳水	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效太阳水	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效太阳水	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效太阳水	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效金创药	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效金创药	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效魔法药	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:强效魔法药	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:骷髅戒指	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:25] 物品:魔力手镯	怪物:0630ADE0尸王8	地图:H201	X:91	Y:55 
[2024/8/17 16:25:26] 物品:魔法药(中量)	怪物:2816F340恶灵僵尸8	地图:H001	X:73	Y:116 
[2024/8/17 16:25:35] 物品:强效太阳水	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效太阳水	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效太阳水	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效太阳水	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效太阳水	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效金创药	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效金创药	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效魔法药	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:强效魔法药	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:蓝翡翠项链	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:黑檀手镯	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:魔力手镯	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:35] 物品:困魔咒	怪物:0D4852A0尸王8	地图:H201	X:95	Y:61 
[2024/8/17 16:25:43] 物品:火墙	怪物:27EE5C30恶灵尸王	地图:H201	X:94	Y:61 
[2024/8/17 16:25:43] 物品:施毒术	怪物:27EE5C30恶灵尸王	地图:H201	X:94	Y:61 
[2024/8/17 16:25:43] 物品:地狱火	怪物:27EE5C30恶灵尸王	地图:H201	X:94	Y:61 
[2024/8/17 16:25:43] 物品:大火球	怪物:27EE5C30恶灵尸王	地图:H201	X:94	Y:61 
[2024/8/17 16:25:47] 物品:太阳水	怪物:0566DF80黑野猪8	地图:H002	X:274	Y:148 
[2024/8/17 16:25:51] 物品:强效太阳水	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效太阳水	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效太阳水	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效太阳水	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效太阳水	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效金创药	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效金创药	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
[2024/8/17 16:25:51] 物品:强效魔法药	怪物:282EC640尸王8	地图:H201	X:96	Y:60 
