[2024/8/21 17:0:1] 物品:灵魂战衣(男)	怪物:239AA2D0祖玛卫士83	地图:H008	X:38	Y:30 
[2024/8/21 17:19:3] 物品:强效太阳水	怪物:23C304F0牛魔祭司0	地图:H010	X:322	Y:380 
[2024/8/21 17:19:3] 物品:太阳水	怪物:23C304F0牛魔祭司0	地图:H010	X:322	Y:380 
[2024/8/21 17:19:3] 物品:太阳水	怪物:23C304F0牛魔祭司0	地图:H010	X:322	Y:380 
[2024/8/21 17:19:3] 物品:太阳水	怪物:23C304F0牛魔祭司0	地图:H010	X:322	Y:380 
[2024/8/21 17:19:3] 物品:炼狱	怪物:23C304F0牛魔祭司0	地图:H010	X:322	Y:380 
[2024/8/21 17:19:3] 物品:金手镯	怪物:23C304F0牛魔祭司0	地图:H010	X:322	Y:380 
[2024/8/21 17:19:4] 物品:太阳水	怪物:2C4270F0魔龙破甲兵	地图:66	X:183	Y:77 
[2024/8/21 17:19:5] 物品:灵魂战衣(女)	怪物:25E5AC10牛魔法师8	地图:H010	X:322	Y:382 
[2024/8/21 17:19:5] 物品:道德戒指	怪物:25E5AC10牛魔法师8	地图:H010	X:322	Y:382 
[2024/8/21 17:19:6] 物品:强效太阳水	怪物:28E5D300魔龙破甲兵	地图:66	X:58	Y:184 
[2024/8/21 17:19:10] 物品:道士手镯	怪物:183D77C0牛魔侍卫8	地图:H010	X:342	Y:356 
[2024/8/21 17:19:12] 物品:金创药(小量)	怪物:23980010僵尸3	地图:D401	X:90	Y:169 
[2024/8/21 17:19:13] 物品:骨玉权杖	怪物:23FB86B0魔龙破甲兵1	地图:66	X:59	Y:185 
[2024/8/21 17:19:20] 物品:强效太阳水	怪物:2594C790魔龙射手	地图:66	X:183	Y:81 
[2024/8/21 17:19:20] 物品:降魔	怪物:2594C790魔龙射手	地图:66	X:183	Y:81 
[2024/8/21 17:19:20] 物品:强效魔法药	怪物:2B717080魔龙射手	地图:66	X:141	Y:162 
[2024/8/21 17:19:20] 物品:重盔甲(男)	怪物:2B717080魔龙射手	地图:66	X:141	Y:162 
[2024/8/21 17:19:29] 物品:太阳水	怪物:2A9CBB40牛魔祭司0	地图:H010	X:327	Y:328 
[2024/8/21 17:19:29] 物品:太阳水	怪物:2A9CBB40牛魔祭司0	地图:H010	X:327	Y:328 
[2024/8/21 17:19:29] 物品:魔法长袍(男)	怪物:2A9CBB40牛魔祭司0	地图:H010	X:327	Y:328 
[2024/8/21 17:19:30] 物品:强效金创药	怪物:2314E240魔龙刀兵1	地图:66	X:142	Y:161 
[2024/8/21 17:19:38] 物品:泰坦戒指	怪物:2AE2E9A0魔龙刀兵2	地图:66	X:141	Y:163 
[2024/8/21 17:19:39] 物品:赤月恶魔油	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:疗伤药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:疗伤药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:疗伤药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:疗伤药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效太阳水	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效金创药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:强效魔法药	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:战神油	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:天尊头盔	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:虹魔项链	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:幽灵手套	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:铂金戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:幽灵战衣(女)	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:灵魂战衣(男)	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:灵魂战衣(女)	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:罗刹	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:偃月	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:破魂	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:降魔	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:斩马刀	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:修罗	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:凝霜	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:骷髅头盔	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:道士头盔	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:蓝翡翠项链	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:放大镜	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:竹笛	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:小手镯	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:魔法手镯	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:黑檀手镯	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:道士手镯	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:死神手套	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:金手镯	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:黑色水晶戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:蛇眼戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:珍珠戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:金戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:骷髅戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:魅力戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:道德戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:珊瑚戒指	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:39] 物品:群体治疗术	怪物:23B1A700赤月恶魔8	地图:H010	X:326	Y:327 
[2024/8/21 17:19:43] 物品:强效太阳水	怪物:2B485660牛魔将军0	地图:H010	X:326	Y:323 
[2024/8/21 17:19:43] 物品:强效太阳水	怪物:2B485660牛魔将军0	地图:H010	X:326	Y:323 
[2024/8/21 17:19:43] 物品:太阳水	怪物:2B485660牛魔将军0	地图:H010	X:326	Y:323 
[2024/8/21 17:19:43] 物品:太阳水	怪物:2B485660牛魔将军0	地图:H010	X:326	Y:323 
[2024/8/21 17:19:43] 物品:竹笛	怪物:2B485660牛魔将军0	地图:H010	X:326	Y:323 
[2024/8/21 17:19:43] 物品:黑色水晶戒指	怪物:2B485660牛魔将军0	地图:H010	X:326	Y:323 
[2024/8/21 17:19:48] 物品:强效魔法药	怪物:22BF7A50魔龙破甲兵	地图:66	X:57	Y:192 
[2024/8/21 17:19:50] 物品:集体隐身术	怪物:23B1BD30僵尸3	地图:D401	X:124	Y:157 
[2024/8/21 17:19:56] 物品:强效太阳水	怪物:139B1310牛魔将军0	地图:H010	X:202	Y:138 
[2024/8/21 17:19:56] 物品:强效太阳水	怪物:139B1310牛魔将军0	地图:H010	X:202	Y:138 
[2024/8/21 17:19:56] 物品:太阳水	怪物:139B1310牛魔将军0	地图:H010	X:202	Y:138 
[2024/8/21 17:20:1] 物品:强效金创药	怪物:182EF050魔龙破甲兵	地图:66	X:192	Y:93 
[2024/8/21 17:20:1] 物品:强效魔法药	怪物:182EF050魔龙破甲兵	地图:66	X:192	Y:93 
[2024/8/21 17:20:4] 物品:道德戒指	怪物:2CCE3630牛魔法师8	地图:H010	X:82	Y:145 
[2024/8/21 17:20:8] 物品:强效太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:强效太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:强效太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:强效太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:太阳水	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:8] 物品:恶魔长袍(男)	怪物:23BA8600牛魔祭司0	地图:H010	X:86	Y:87 
[2024/8/21 17:20:9] 物品:强效太阳水	怪物:2C02E520牛魔将军8	地图:H010	X:83	Y:145 
[2024/8/21 17:20:9] 物品:强效魔法药	怪物:2C02E520牛魔将军8	地图:H010	X:83	Y:145 
[2024/8/21 17:20:11] 物品:强效金创药	怪物:25B8F280魔龙破甲兵1	地图:66	X:57	Y:195 
[2024/8/21 17:20:11] 物品:道士头盔	怪物:25B8F280魔龙破甲兵1	地图:66	X:57	Y:195 
[2024/8/21 17:20:12] 物品:珊瑚戒指	怪物:2AA64AE0魔龙破甲兵	地图:66	X:196	Y:96 
[2024/8/21 17:20:13] 物品:灵魂战衣(女)	怪物:258138E0牛魔法师8	地图:H010	X:84	Y:88 
[2024/8/21 17:20:13] 物品:灵魂战衣(男)	怪物:258138E0牛魔法师8	地图:H010	X:84	Y:88 
[2024/8/21 17:20:14] 物品:强效太阳水	怪物:065BF420牛魔将军0	地图:H010	X:86	Y:88 
[2024/8/21 17:20:14] 物品:太阳水	怪物:065BF420牛魔将军0	地图:H010	X:86	Y:88 
[2024/8/21 17:20:14] 物品:骷髅戒指	怪物:065BF420牛魔将军0	地图:H010	X:86	Y:88 
[2024/8/21 17:20:17] 物品:强效魔法药	怪物:2CB7AF70牛魔法师8	地图:H010	X:84	Y:89 
[2024/8/21 17:20:17] 物品:重盔甲(女)	怪物:2CB7AF70牛魔法师8	地图:H010	X:84	Y:89 
[2024/8/21 17:20:18] 物品:降妖除魔戒指	怪物:23E45F40魔龙射手	地图:66	X:202	Y:96 
[2024/8/21 17:20:18] 物品:重盔甲(男)	怪物:23E45F40魔龙射手	地图:66	X:202	Y:96 
[2024/8/21 17:20:22] 物品:强效太阳水	怪物:286A4030牛魔将军8	地图:H010	X:207	Y:378 
[2024/8/21 17:20:22] 物品:道德戒指	怪物:286A4030牛魔将军8	地图:H010	X:207	Y:378 
[2024/8/21 17:20:22] 物品:降妖除魔戒指	怪物:286A4030牛魔将军8	地图:H010	X:207	Y:378 
[2024/8/21 17:20:25] 物品:强效魔法药	怪物:13DA60F0魔龙刀兵1	地图:66	X:204	Y:98 
[2024/8/21 17:20:32] 物品:铁腰带	怪物:2B4BFF60魔龙刀兵	地图:66	X:127	Y:161 
[2024/8/21 17:20:32] 物品:铁腰带	怪物:22EA3060魔龙刀兵1	地图:66	X:127	Y:160 
[2024/8/21 17:20:38] 物品:强效魔法药	怪物:2312E3F0魔龙射手	地图:66	X:58	Y:199 
[2024/8/21 17:20:40] 物品:强效金创药	怪物:2AA634B0魔龙破甲兵	地图:66	X:200	Y:106 
[2024/8/21 17:20:40] 物品:灵魂战衣(女)	怪物:2AA634B0魔龙破甲兵	地图:66	X:200	Y:106 
[2024/8/21 17:20:44] 物品:强效金创药	怪物:178D94A0魔龙射手	地图:66	X:56	Y:200 
[2024/8/21 17:20:44] 物品:太阳水	怪物:178D94A0魔龙射手	地图:66	X:56	Y:200 
[2024/8/21 17:20:48] 物品:强效金创药	怪物:24682080魔龙破甲兵1	地图:66	X:58	Y:201 
[2024/8/21 17:20:50] 物品:强效太阳水	怪物:25AA04D0魔龙射手	地图:66	X:193	Y:109 
[2024/8/21 17:20:50] 物品:强效魔法药	怪物:25AA04D0魔龙射手	地图:66	X:193	Y:109 
[2024/8/21 17:20:54] 物品:强效魔法药	怪物:13AB6A10魔龙刀兵	地图:66	X:59	Y:201 
[2024/8/21 17:20:55] 物品:强效太阳水	怪物:2AE10180魔龙破甲兵	地图:66	X:119	Y:159 
[2024/8/21 17:21:4] 物品:灵魂战衣(女)	怪物:23109C70魔龙破甲兵	地图:66	X:60	Y:200 
[2024/8/21 17:21:4] 物品:竹笛	怪物:291EE810魔龙射手	地图:66	X:58	Y:206 
[2024/8/21 17:21:10] 物品:道士头盔	怪物:2AB683C0魔龙破甲兵	地图:66	X:124	Y:153 
[2024/8/21 17:21:11] 物品:道士头盔	怪物:28D27060魔龙破甲兵	地图:66	X:196	Y:116 
[2024/8/21 17:21:13] 物品:瞬息移动	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:抗拒火环	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:精神力战法	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:火球术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:治愈术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:基本剑术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:凌风	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:黄色水晶项链	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:金创药(小量)	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:魔法药(小量)	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:13] 物品:魔法药(小量)	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:14] 物品:金创药(小量)	怪物:23D298D0僵尸5	地图:H201	X:155	Y:160 
[2024/8/21 17:21:14] 物品:金创药(小量)	怪物:24C2B990僵尸5	地图:H201	X:157	Y:161 
[2024/8/21 17:21:14] 物品:魔法药(小量)	怪物:24C2B990僵尸5	地图:H201	X:157	Y:161 
[2024/8/21 17:21:14] 物品:强效魔法药	怪物:178389E0魔龙射手	地图:66	X:53	Y:205 
[2024/8/21 17:21:14] 物品:强效金创药	怪物:178389E0魔龙射手	地图:66	X:53	Y:205 
[2024/8/21 17:21:19] 物品:金创药(小量)	怪物:2C66A240僵尸5	地图:H201	X:157	Y:157 
[2024/8/21 17:21:20] 物品:金创药(小量)	怪物:234AB820僵尸5	地图:H201	X:147	Y:153 
[2024/8/21 17:21:24] 物品:强效太阳水	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效太阳水	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效太阳水	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效太阳水	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效太阳水	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效金创药	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效金创药	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效魔法药	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:强效魔法药	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:蛇眼戒指	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:生铁戒指	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:24] 物品:黑檀手镯	怪物:2A9F1250尸王8	地图:H201	X:12	Y:101 
[2024/8/21 17:21:28] 物品:攻杀剑术	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:地狱火	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:抗拒火环	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:精神力战法	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:火球术	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:治愈术	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:基本剑术	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:魔鬼项链	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:28] 物品:中型盔甲(女)	怪物:247984B0僵尸40	地图:H201	X:159	Y:153 
[2024/8/21 17:21:29] 物品:金创药(小量)	怪物:13FD00C0僵尸5	地图:H201	X:160	Y:151 
[2024/8/21 17:21:29] 物品:攻杀剑术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:隐身术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:灵魂火符	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:地狱火	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:抗拒火环	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:精神力战法	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:火球术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:治愈术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:29] 物品:基本剑术	怪物:2B60AD30僵尸40	地图:H201	X:9	Y:103 
[2024/8/21 17:21:31] 物品:强效魔法药	怪物:292E1490魔龙刀兵	地图:66	X:210	Y:111 
[2024/8/21 17:21:31] 物品:泰坦戒指	怪物:292E1490魔龙刀兵	地图:66	X:210	Y:111 
[2024/8/21 17:21:33] 物品:魔法药(小量)	怪物:28C20A50僵尸4	地图:H201	X:134	Y:157 
[2024/8/21 17:21:34] 物品:强效太阳水	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效太阳水	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效太阳水	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效太阳水	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效太阳水	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效金创药	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效金创药	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效魔法药	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:强效魔法药	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:生铁戒指	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:凝霜	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:道德戒指	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:34] 物品:魔力手镯	怪物:2447DB90尸王8	地图:H201	X:127	Y:157 
[2024/8/21 17:21:35] 物品:强效太阳水	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效太阳水	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效太阳水	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效太阳水	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效太阳水	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效金创药	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效金创药	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效魔法药	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:强效魔法药	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:黑色水晶戒指	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:蛇眼戒指	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:生铁戒指	怪物:2457F2E0尸王8	地图:H201	X:124	Y:159 
[2024/8/21 17:21:35] 物品:金创药(小量)	怪物:19CFFF60僵尸3	地图:D401	X:143	Y:113 
[2024/8/21 17:21:36] 物品:强效太阳水	怪物:29098B40尸王	地图:H201	X:132	Y:158 
[2024/8/21 17:21:36] 物品:强效太阳水	怪物:29098B40尸王	地图:H201	X:132	Y:158 
[2024/8/21 17:21:36] 物品:强效太阳水	怪物:29098B40尸王	地图:H201	X:132	Y:158 
[2024/8/21 17:21:36] 物品:强效太阳水	怪物:29098B40尸王	地图:H201	X:132	Y:158 
