[2024/8/18 8:0:2] 物品:魅力戒指	怪物:17C8E900牛魔侍卫8	地图:H010	X:22	Y:311 
[2024/8/18 8:10:17] 物品:灵魂战衣(男)	怪物:15CB82B0牛魔法师8	地图:H010	X:86	Y:308 
[2024/8/18 8:10:17] 物品:魔法长袍(女)	怪物:15CB82B0牛魔法师8	地图:H010	X:86	Y:308 
[2024/8/18 8:10:17] 物品:道士手镯	怪物:15CB82B0牛魔法师8	地图:H010	X:86	Y:308 
[2024/8/18 8:10:22] 物品:疾光电影	怪物:2B4057F0恶灵尸王	地图:H201	X:57	Y:31 
[2024/8/18 8:10:22] 物品:灵魂火符	怪物:2B4057F0恶灵尸王	地图:H201	X:57	Y:31 
[2024/8/18 8:10:22] 物品:大火球	怪物:2B4057F0恶灵尸王	地图:H201	X:57	Y:31 
[2024/8/18 8:10:22] 物品:瞬息移动	怪物:2B4057F0恶灵尸王	地图:H201	X:57	Y:31 
[2024/8/18 8:10:24] 物品:强效太阳水	怪物:17E8FA90牛魔祭司0	地图:H010	X:86	Y:309 
[2024/8/18 8:10:24] 物品:太阳水	怪物:17E8FA90牛魔祭司0	地图:H010	X:86	Y:309 
[2024/8/18 8:10:24] 物品:太阳水	怪物:17E8FA90牛魔祭司0	地图:H010	X:86	Y:309 
[2024/8/18 8:10:24] 物品:辟邪手镯	怪物:17E8FA90牛魔祭司0	地图:H010	X:86	Y:309 
[2024/8/18 8:10:28] 物品:强效太阳水	怪物:1C355A80牛魔将军0	地图:H010	X:86	Y:307 
[2024/8/18 8:10:28] 物品:太阳水	怪物:1C355A80牛魔将军0	地图:H010	X:86	Y:307 
[2024/8/18 8:10:38] 物品:强效太阳水	怪物:29F44370牛魔祭司0	地图:H010	X:88	Y:304 
[2024/8/18 8:10:38] 物品:太阳水	怪物:29F44370牛魔祭司0	地图:H010	X:88	Y:304 
[2024/8/18 8:10:43] 物品:强效太阳水	怪物:296FDF80牛魔将军8	地图:H010	X:90	Y:305 
[2024/8/18 8:10:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效太阳水	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效金创药	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效金创药	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效魔法药	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:强效魔法药	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:骷髅戒指	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:黑檀手镯	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:43] 物品:困魔咒	怪物:1C0B6A80尸王8	地图:H201	X:55	Y:36 
[2024/8/18 8:10:48] 物品:攻杀剑术	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:瞬息移动	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:抗拒火环	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:精神力战法	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:火球术	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:治愈术	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:基本剑术	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:八荒	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:半月	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:琥珀项链	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:凤凰明珠	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:坚固手套	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:魔力手镯	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:灯笼项链	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:铁剑	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:短剑	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:轻型盔甲(男)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:轻型盔甲(女)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:中型盔甲(女)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:青铜斧	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:黑檀项链	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:黄色水晶项链	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:黑色水晶项链	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:青铜头盔	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:金创药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:金创药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:金创药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:金创药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:魔法药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:魔法药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:魔法药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:48] 物品:魔法药(小量)	怪物:2A491DF0僵尸50	地图:H201	X:54	Y:35 
[2024/8/18 8:10:49] 物品:爆裂火焰	怪物:31B2D2C0恶灵尸王	地图:H201	X:54	Y:36 
[2024/8/18 8:10:55] 物品:金创药(小量)	怪物:28C1A080僵尸5	地图:H201	X:54	Y:36 
[2024/8/18 8:10:55] 物品:魔法药(小量)	怪物:28C1A080僵尸5	地图:H201	X:54	Y:36 
[2024/8/18 8:10:56] 物品:白色虎齿项链	怪物:2B2F5F00牛魔将军8	地图:H010	X:90	Y:304 
[2024/8/18 8:10:56] 物品:珊瑚戒指	怪物:2B2F5F00牛魔将军8	地图:H010	X:90	Y:304 
[2024/8/18 8:10:58] 物品:强效太阳水	怪物:1803CB10牛魔祭司8	地图:H010	X:88	Y:303 
[2024/8/18 8:10:58] 物品:金创药(小量)	怪物:1DD8D560僵尸4	地图:H201	X:55	Y:34 
[2024/8/18 8:11:0] 物品:降魔	怪物:2B3A23C0牛魔法师8	地图:H010	X:90	Y:304 
[2024/8/18 8:11:2] 物品:魔法长袍(男)	怪物:2B335FE0牛魔法师8	地图:H010	X:87	Y:305 
[2024/8/18 8:11:2] 物品:降魔	怪物:2B335FE0牛魔法师8	地图:H010	X:87	Y:305 
[2024/8/18 8:11:3] 物品:强效太阳水	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:3] 物品:强效太阳水	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:3] 物品:太阳水	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:3] 物品:太阳水	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:3] 物品:夏普儿手镯	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:3] 物品:红宝石戒指	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:3] 物品:死神手套	怪物:050EB8A0牛魔祭司0	地图:H010	X:90	Y:303 
[2024/8/18 8:11:9] 物品:太阳水	怪物:18E43130牛魔将军8	地图:H010	X:89	Y:302 
[2024/8/18 8:11:9] 物品:重盔甲(女)	怪物:18E43130牛魔将军8	地图:H010	X:89	Y:302 
[2024/8/18 8:11:11] 物品:金创药(小量)	怪物:2DC8C720僵尸5	地图:H201	X:49	Y:29 
[2024/8/18 8:11:18] 物品:强效太阳水	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效太阳水	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效太阳水	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效太阳水	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效太阳水	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效金创药	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效金创药	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效魔法药	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:强效魔法药	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:骷髅戒指	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:生铁戒指	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:道德戒指	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:18] 物品:黑檀手镯	怪物:282501A0尸王8	地图:H201	X:50	Y:29 
[2024/8/18 8:11:19] 物品:MP强化药水	怪物:2960B4F0牛魔祭司8	地图:H010	X:88	Y:297 
[2024/8/18 8:11:24] 物品:灵魂战衣(男)	怪物:17E293B0牛魔法师8	地图:H010	X:88	Y:296 
[2024/8/18 8:11:32] 物品:强效太阳水	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效太阳水	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效太阳水	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效太阳水	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效太阳水	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效金创药	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效金创药	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效魔法药	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:强效魔法药	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:珍珠戒指	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:道德戒指	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:32] 物品:蓝翡翠项链	怪物:27C9EE20尸王8	地图:H201	X:54	Y:21 
[2024/8/18 8:11:40] 物品:强效太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:强效太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:强效太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:太阳水	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:魔杖	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:40] 物品:降魔	怪物:1D970BE0牛魔将军0	地图:H010	X:97	Y:305 
[2024/8/18 8:11:41] 物品:白色虎齿项链	怪物:31B17140黑野猪8	地图:H002	X:130	Y:256 
[2024/8/18 8:11:44] 物品:雷电术	怪物:2A972040恶灵尸王	地图:H201	X:54	Y:21 
[2024/8/18 8:11:44] 物品:大火球	怪物:2A972040恶灵尸王	地图:H201	X:54	Y:21 
[2024/8/18 8:11:46] 物品:精神力战法	怪物:30EAF580僵尸1	地图:H201	X:54	Y:22 
[2024/8/18 8:11:47] 物品:攻击力药水	怪物:1EBD7D20僵尸4	地图:H201	X:55	Y:20 
[2024/8/18 8:11:47] 物品:强效太阳水	怪物:2F3E5350牛魔祭司8	地图:H010	X:97	Y:303 
[2024/8/18 8:11:47] 物品:白色虎齿项链	怪物:2F3E5350牛魔祭司8	地图:H010	X:97	Y:303 
[2024/8/18 8:11:48] 物品:强效太阳水	怪物:1C5DC530牛魔祭司0	地图:H010	X:97	Y:304 
[2024/8/18 8:11:48] 物品:强效太阳水	怪物:1C5DC530牛魔祭司0	地图:H010	X:97	Y:304 
[2024/8/18 8:11:48] 物品:太阳水	怪物:1C5DC530牛魔祭司0	地图:H010	X:97	Y:304 
[2024/8/18 8:11:48] 物品:太阳水	怪物:1C5DC530牛魔祭司0	地图:H010	X:97	Y:304 
[2024/8/18 8:11:52] 物品:强效太阳水	怪物:27FC7E00牛魔祭司0	地图:H010	X:96	Y:306 
[2024/8/18 8:11:52] 物品:太阳水	怪物:27FC7E00牛魔祭司0	地图:H010	X:96	Y:306 
[2024/8/18 8:11:52] 物品:太阳水	怪物:27FC7E00牛魔祭司0	地图:H010	X:96	Y:306 
[2024/8/18 8:11:52] 物品:夏普儿手镯	怪物:27FC7E00牛魔祭司0	地图:H010	X:96	Y:306 
[2024/8/18 8:11:54] 物品:强效太阳水	怪物:188E7780牛魔将军0	地图:H010	X:97	Y:306 
[2024/8/18 8:11:54] 物品:强效太阳水	怪物:188E7780牛魔将军0	地图:H010	X:97	Y:306 
[2024/8/18 8:11:54] 物品:太阳水	怪物:188E7780牛魔将军0	地图:H010	X:97	Y:306 
[2024/8/18 8:11:54] 物品:太阳水	怪物:188E7780牛魔将军0	地图:H010	X:97	Y:306 
[2024/8/18 8:11:54] 物品:蓝翡翠项链	怪物:188E7780牛魔将军0	地图:H010	X:97	Y:306 
[2024/8/18 8:11:54] 物品:金戒指	怪物:188E7780牛魔将军0	地图:H010	X:97	Y:306 
[2024/8/18 8:12:3] 物品:强效太阳水	怪物:1F040A10牛魔祭司0	地图:H010	X:102	Y:306 
[2024/8/18 8:12:3] 物品:强效太阳水	怪物:1F040A10牛魔祭司0	地图:H010	X:102	Y:306 
[2024/8/18 8:12:3] 物品:太阳水	怪物:1F040A10牛魔祭司0	地图:H010	X:102	Y:306 
[2024/8/18 8:12:3] 物品:太阳水	怪物:1F040A10牛魔祭司0	地图:H010	X:102	Y:306 
[2024/8/18 8:12:3] 物品:太阳水	怪物:1F040A10牛魔祭司0	地图:H010	X:102	Y:306 
[2024/8/18 8:12:7] 物品:强效太阳水	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效太阳水	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效太阳水	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效太阳水	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效太阳水	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效金创药	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效金创药	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效魔法药	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:强效魔法药	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:珍珠戒指	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:生铁戒指	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:蓝翡翠项链	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:黑檀手镯	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:7] 物品:召唤神兽	怪物:28A63650尸王8	地图:H201	X:45	Y:25 
[2024/8/18 8:12:12] 物品:金手镯	怪物:2A3F04D0牛魔法师8	地图:H010	X:103	Y:308 
[2024/8/18 8:12:12] 物品:黑檀手镯	怪物:2A3F04D0牛魔法师8	地图:H010	X:103	Y:308 
[2024/8/18 8:12:13] 物品:道德戒指	怪物:29803D20牛魔法师8	地图:H010	X:104	Y:307 
[2024/8/18 8:12:16] 物品:太阳水	怪物:0509C530牛魔将军8	地图:H010	X:102	Y:306 
[2024/8/18 8:12:16] 物品:强效魔法药	怪物:0509C530牛魔将军8	地图:H010	X:102	Y:306 
[2024/8/18 8:12:20] 物品:太阳水	怪物:03AF3AF0黑野猪8	地图:H002	X:182	Y:85 
[2024/8/18 8:12:23] 物品:金创药(小量)	怪物:1DF8B650僵尸5	地图:H201	X:44	Y:23 
[2024/8/18 8:12:26] 物品:强效太阳水	怪物:1A3BA730牛魔将军8	地图:H010	X:99	Y:313 
[2024/8/18 8:12:26] 物品:强效太阳水	怪物:1A3BA730牛魔将军8	地图:H010	X:99	Y:313 
[2024/8/18 8:12:28] 物品:金戒指	怪物:2CB23590牛魔侍卫8	地图:H010	X:100	Y:313 
[2024/8/18 8:12:28] 物品:道士手镯	怪物:2CB23590牛魔侍卫8	地图:H010	X:100	Y:313 
[2024/8/18 8:12:28] 物品:重盔甲(女)	怪物:28862640牛魔侍卫8	地图:H010	X:102	Y:312 
[2024/8/18 8:12:28] 物品:黑檀手镯	怪物:28862640牛魔侍卫8	地图:H010	X:102	Y:312 
[2024/8/18 8:12:29] 物品:火球术	怪物:29E0B6A0僵尸1	地图:H201	X:43	Y:28 
[2024/8/18 8:12:29] 物品:战神油	怪物:284C23C0巨型蠕虫	地图:D601	X:187	Y:114 
[2024/8/18 8:12:32] 物品:强效太阳水	怪物:29F4B260牛魔祭司0	地图:H010	X:102	Y:313 
[2024/8/18 8:12:32] 物品:太阳水	怪物:29F4B260牛魔祭司0	地图:H010	X:102	Y:313 
[2024/8/18 8:12:32] 物品:太阳水	怪物:29F4B260牛魔祭司0	地图:H010	X:102	Y:313 
[2024/8/18 8:12:32] 物品:骨玉权杖	怪物:29F4B260牛魔祭司0	地图:H010	X:102	Y:313 
[2024/8/18 8:12:35] 物品:魔法药(小量)	怪物:281E5830僵尸5	地图:H201	X:42	Y:28 
[2024/8/18 8:12:36] 物品:强效太阳水	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效太阳水	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效太阳水	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效太阳水	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效太阳水	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效金创药	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效金创药	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效魔法药	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:强效魔法药	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:36] 物品:凝霜	怪物:0629ADC0尸王8	地图:H201	X:44	Y:28 
[2024/8/18 8:12:40] 物品:道德戒指	怪物:15CB6C80牛魔法师8	地图:H010	X:107	Y:314 
[2024/8/18 8:12:42] 物品:强效太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:太阳水	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:金创药(中量)	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:金创药(中量)	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:金创药(中量)	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效金创药	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效金创药	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:魔法药(中量)	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:魔法药(中量)	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:魔法药(中量)	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效魔法药	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:强效魔法药	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:魅力戒指	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:蓝翡翠项链	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:道士手镯	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:黑檀手镯	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:雷电术	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:地狱火	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:大火球	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:召唤骷髅	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:瞬息移动	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:抗拒火环	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:精神力战法	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:治愈术	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:基本剑术	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:42] 物品:火球术	怪物:28BDE7F0尸王	地图:H201	X:42	Y:28 
[2024/8/18 8:12:44] 物品:黑檀手镯	怪物:191E0680牛魔法师8	地图:H010	X:107	Y:316 
[2024/8/18 8:12:44] 物品:生铁戒指	怪物:191E0680牛魔法师8	地图:H010	X:107	Y:316 
[2024/8/18 8:12:48] 物品:强效太阳水	怪物:29CF0970牛魔将军0	地图:H010	X:109	Y:313 
[2024/8/18 8:12:48] 物品:强效太阳水	怪物:29CF0970牛魔将军0	地图:H010	X:109	Y:313 
[2024/8/18 8:12:48] 物品:太阳水	怪物:29CF0970牛魔将军0	地图:H010	X:109	Y:313 
[2024/8/18 8:12:48] 物品:太阳水	怪物:29CF0970牛魔将军0	地图:H010	X:109	Y:313 
[2024/8/18 8:12:48] 物品:黑色水晶戒指	怪物:29CF0970牛魔将军0	地图:H010	X:109	Y:313 
[2024/8/18 8:12:49] 物品:金创药(小量)	怪物:2A14D5E0僵尸5	地图:H201	X:44	Y:26 
[2024/8/18 8:12:51] 物品:金手镯	怪物:184B6B30牛魔法师8	地图:H010	X:109	Y:312 
[2024/8/18 8:12:51] 物品:偃月	怪物:184B6B30牛魔法师8	地图:H010	X:109	Y:312 
[2024/8/18 8:12:51] 物品:白色虎齿项链	怪物:184B6B30牛魔法师8	地图:H010	X:109	Y:312 
[2024/8/18 8:12:52] 物品:强效太阳水	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效太阳水	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效太阳水	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效太阳水	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效太阳水	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效金创药	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效金创药	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效魔法药	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
[2024/8/18 8:12:52] 物品:强效魔法药	怪物:29FFB9B0尸王8	地图:H201	X:43	Y:28 
