[2024/8/18 14:0:1] 物品:道士手镯	怪物:29624450黑野猪8	地图:H002	X:278	Y:345 
[2024/8/18 14:5:27] 物品:金创药(小量)	怪物:2E020120僵尸3	地图:D401	X:35	Y:172 
[2024/8/18 14:5:28] 物品:金创药(小量)	怪物:1EC3A730僵尸3	地图:D401	X:88	Y:166 
[2024/8/18 14:5:29] 物品:黑檀手镯	怪物:2A335040牛魔侍卫8	地图:H010	X:21	Y:286 
[2024/8/18 14:5:30] 物品:黑檀手镯	怪物:1900E750祖玛弓箭手8	地图:H204	X:54	Y:93 
[2024/8/18 14:5:30] 物品:太阳水	怪物:29E614C0黑色恶蛆8	地图:H102	X:346	Y:149 
[2024/8/18 14:5:35] 物品:太阳水	怪物:1D746230祖玛卫士8	地图:H204	X:51	Y:89 
[2024/8/18 14:5:35] 物品:金戒指	怪物:1D746230祖玛卫士8	地图:H204	X:51	Y:89 
[2024/8/18 14:5:35] 物品:心灵启示	怪物:27601890恶灵尸王	地图:H201	X:98	Y:167 
[2024/8/18 14:5:35] 物品:神圣战甲术	怪物:27601890恶灵尸王	地图:H201	X:98	Y:167 
[2024/8/18 14:5:35] 物品:施毒术	怪物:27601890恶灵尸王	地图:H201	X:98	Y:167 
[2024/8/18 14:5:35] 物品:雷电术	怪物:27601890恶灵尸王	地图:H201	X:98	Y:167 
[2024/8/18 14:5:35] 物品:地狱火	怪物:27601890恶灵尸王	地图:H201	X:98	Y:167 
[2024/8/18 14:5:35] 物品:大火球	怪物:27601890恶灵尸王	地图:H201	X:98	Y:167 
[2024/8/18 14:5:38] 物品:强效金创药	怪物:23FE2E20祖玛雕像8	地图:H204	X:52	Y:91 
[2024/8/18 14:5:39] 物品:强效太阳水	怪物:29C2DBD0牛魔祭司0	地图:H010	X:20	Y:285 
[2024/8/18 14:5:39] 物品:强效太阳水	怪物:29C2DBD0牛魔祭司0	地图:H010	X:20	Y:285 
[2024/8/18 14:5:39] 物品:强效太阳水	怪物:29C2DBD0牛魔祭司0	地图:H010	X:20	Y:285 
[2024/8/18 14:5:39] 物品:太阳水	怪物:29C2DBD0牛魔祭司0	地图:H010	X:20	Y:285 
[2024/8/18 14:5:41] 物品:大火球	怪物:2DC89AC0恶灵尸王	地图:H201	X:99	Y:167 
[2024/8/18 14:5:42] 物品:治愈术	怪物:2A5AC6E0僵尸1	地图:H201	X:100	Y:168 
[2024/8/18 14:5:44] 物品:魔法药(小量)	怪物:27C22210僵尸5	地图:H201	X:100	Y:167 
[2024/8/18 14:5:47] 物品:金创药(小量)	怪物:05B50F10僵尸3	地图:D401	X:86	Y:175 
[2024/8/18 14:5:50] 物品:太阳水	怪物:2B96C8D0僵尸5	地图:H201	X:100	Y:167 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:太阳水	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:金创药(中量)	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:金创药(中量)	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:金创药(中量)	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:魔法药(中量)	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:魔法药(中量)	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:魔法药(中量)	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效金创药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:强效魔法药	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:51] 物品:辟邪手镯	怪物:1E0FD390白野猪8	地图:H204	X:51	Y:91 
[2024/8/18 14:5:52] 物品:金创药(小量)	怪物:06028760僵尸5	地图:H201	X:99	Y:167 
[2024/8/18 14:5:53] 物品:太阳水	怪物:1B9FC240牛魔祭司0	地图:H010	X:26	Y:279 
[2024/8/18 14:5:53] 物品:太阳水	怪物:1B9FC240牛魔祭司0	地图:H010	X:26	Y:279 
[2024/8/18 14:5:54] 物品:地狱火	怪物:27D33130僵尸1	地图:H201	X:100	Y:167 
[2024/8/18 14:5:56] 物品:金创药(小量)	怪物:05B50F10僵尸3	地图:D401	X:86	Y:175 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:太阳水	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:金创药(中量)	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:金创药(中量)	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:魔法药(中量)	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:魔法药(中量)	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效金创药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:强效魔法药	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:思贝儿手镯	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:珍珠戒指	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:降妖除魔戒指	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:58] 物品:地狱雷光	怪物:28B99EA0邪恶钳虫8	地图:H004	X:131	Y:125 
[2024/8/18 14:5:59] 物品:金创药(小量)	怪物:2B4A9350僵尸4	地图:H201	X:98	Y:167 
[2024/8/18 14:6:0] 物品:强效太阳水	怪物:223CEEF0牛魔祭司0	地图:H010	X:27	Y:278 
[2024/8/18 14:6:0] 物品:强效太阳水	怪物:223CEEF0牛魔祭司0	地图:H010	X:27	Y:278 
[2024/8/18 14:6:0] 物品:太阳水	怪物:223CEEF0牛魔祭司0	地图:H010	X:27	Y:278 
[2024/8/18 14:6:0] 物品:太阳水	怪物:223CEEF0牛魔祭司0	地图:H010	X:27	Y:278 
[2024/8/18 14:6:0] 物品:太阳水	怪物:223CEEF0牛魔祭司0	地图:H010	X:27	Y:278 
[2024/8/18 14:6:0] 物品:思贝儿手镯	怪物:223CEEF0牛魔祭司0	地图:H010	X:27	Y:278 
[2024/8/18 14:6:2] 物品:魔法长袍(男)	怪物:28C053B0牛魔法师8	地图:H010	X:28	Y:279 
[2024/8/18 14:6:2] 物品:金手镯	怪物:28C053B0牛魔法师8	地图:H010	X:28	Y:279 
[2024/8/18 14:6:5] 物品:大火球	怪物:2B97D310僵尸1	地图:H201	X:98	Y:167 
[2024/8/18 14:6:7] 物品:金创药(小量)	怪物:27C22210僵尸5	地图:H201	X:100	Y:167 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:太阳水	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效金创药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:强效魔法药	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:祝福油	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:虹魔手镯	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:8] 物品:珍珠戒指	怪物:30DD2C70虹魔蝎卫8	地图:H204	X:44	Y:90 
[2024/8/18 14:6:10] 物品:强效魔法药	怪物:2A33EB90牛魔将军8	地图:H010	X:21	Y:273 
[2024/8/18 14:6:10] 物品:恶魔铃铛	怪物:2A33EB90牛魔将军8	地图:H010	X:21	Y:273 
[2024/8/18 14:6:11] 物品:金创药(小量)	怪物:05B50F10僵尸3	地图:D401	X:86	Y:175 
[2024/8/18 14:6:11] 物品:祝福油	怪物:235F8FA0钳虫8	地图:H004	X:139	Y:131 
[2024/8/18 14:6:13] 物品:强效金创药	怪物:052155A0祖玛弓箭手8	地图:H204	X:43	Y:88 
[2024/8/18 14:6:13] 物品:道士头盔	怪物:052155A0祖玛弓箭手8	地图:H204	X:43	Y:88 
[2024/8/18 14:6:13] 物品:金创药(小量)	怪物:30D38530僵尸3	地图:D401	X:42	Y:162 
[2024/8/18 14:6:14] 物品:强效太阳水	怪物:281898D0牛魔将军8	地图:H010	X:22	Y:273 
[2024/8/18 14:6:16] 物品:金戒指	怪物:3096B290牛魔法师8	地图:H010	X:21	Y:273 
[2024/8/18 14:6:19] 物品:强效太阳水	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效太阳水	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效太阳水	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效太阳水	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效太阳水	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效金创药	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效金创药	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效魔法药	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:强效魔法药	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:生铁戒指	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:19] 物品:魅力戒指	怪物:0553BD60尸王8	地图:H201	X:106	Y:172 
[2024/8/18 14:6:24] 物品:降妖除魔戒指	怪物:1EC2B320祖玛雕像8	地图:H204	X:32	Y:76 
[2024/8/18 14:6:24] 物品:强效太阳水	怪物:223CD8C0牛魔将军0	地图:H010	X:21	Y:274 
[2024/8/18 14:6:24] 物品:强效太阳水	怪物:223CD8C0牛魔将军0	地图:H010	X:21	Y:274 
[2024/8/18 14:6:24] 物品:太阳水	怪物:223CD8C0牛魔将军0	地图:H010	X:21	Y:274 
[2024/8/18 14:6:24] 物品:太阳水	怪物:223CD8C0牛魔将军0	地图:H010	X:21	Y:274 
[2024/8/18 14:6:24] 物品:降魔	怪物:2DEE1750黑野猪8	地图:H002	X:174	Y:157 
[2024/8/18 14:6:32] 物品:金创药(小量)	怪物:27C22210僵尸5	地图:H201	X:101	Y:168 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:太阳水	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:金创药(中量)	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:金创药(中量)	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:金创药(中量)	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:魔法药(中量)	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:魔法药(中量)	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:魔法药(中量)	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效魔法药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效魔法药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效魔法药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
[2024/8/18 14:6:35] 物品:强效金创药	怪物:29D27F70白野猪8	地图:H204	X:29	Y:75 
