[2024/8/18 18:0:2] 物品:幽灵手套	怪物:29166BD0祖玛雕像83	地图:H008	X:60	Y:53 
[2024/8/18 18:16:58] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:17	Y:18 
[2024/8/18 18:16:58] 物品:群体治疗术	怪物:2801BCA0血僵尸	地图:D10061	X:17	Y:18 
[2024/8/18 18:17:4] 物品:太阳水	怪物:27D2AC10红野猪	地图:D717	X:74	Y:55 
[2024/8/18 18:17:5] 物品:强效太阳水	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效太阳水	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效太阳水	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效太阳水	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效太阳水	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效金创药	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效金创药	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效魔法药	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:强效魔法药	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:黑檀手镯	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:5] 物品:魔力手镯	怪物:1A867570尸王8	地图:H201	X:122	Y:152 
[2024/8/18 18:17:9] 物品:琥珀项链	怪物:2F1EBF00蜈蚣	地图:D601	X:187	Y:33 
[2024/8/18 18:17:11] 物品:蓝翡翠项链	怪物:28EEC490祖玛弓箭手83	地图:H008	X:61	Y:29 
[2024/8/18 18:17:11] 物品:竹笛	怪物:28EEC490祖玛弓箭手83	地图:H008	X:61	Y:29 
[2024/8/18 18:17:12] 物品:太阳水	怪物:2A673130黑色恶蛆	地图:D717	X:75	Y:56 
[2024/8/18 18:17:18] 物品:金创药(中量)	怪物:15CEDAD0祖玛雕像83	地图:H008	X:60	Y:28 
[2024/8/18 18:17:21] 物品:强效太阳水	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:强效太阳水	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:疗伤药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:疗伤药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:21] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:23] 物品:金创药(小量)	怪物:20629DB0僵尸5	地图:H201	X:123	Y:154 
[2024/8/18 18:17:24] 物品:强效太阳水	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:强效太阳水	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:疗伤药	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:疗伤药	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:强效金创药	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:强效魔法药	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:强效魔法药	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:强效魔法药	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:生铁戒指	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:24] 物品:圣言术	怪物:227BBA50血僵尸	地图:D10061	X:14	Y:21 
[2024/8/18 18:17:30] 物品:太阳水	怪物:2A961600巨型蠕虫	地图:D601	X:182	Y:33 
[2024/8/18 18:17:31] 物品:斩马刀	怪物:29ABC230黑色恶蛆	地图:D717	X:78	Y:60 
[2024/8/18 18:17:35] 物品:强效太阳水	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效太阳水	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效太阳水	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效太阳水	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效太阳水	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效金创药	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效金创药	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效魔法药	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:强效魔法药	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:35] 物品:黑檀手镯	怪物:1A6AC1C0尸王8	地图:H201	X:133	Y:156 
[2024/8/18 18:17:38] 物品:金创药(小量)	怪物:24B517D0僵尸5	地图:H201	X:132	Y:158 
[2024/8/18 18:17:40] 物品:强效太阳水	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效太阳水	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:疗伤药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:疗伤药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:冰咆哮	怪物:2801BCA0血僵尸	地图:D10061	X:16	Y:18 
[2024/8/18 18:17:40] 物品:施毒术	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:攻杀剑术	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:雷电术	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:抗拒火环	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:精神力战法	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:火球术	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:治愈术	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:基本剑术	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:八荒	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:半月	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:蓝色水晶戒指	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:凤凰明珠	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:坚固手套	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:灯笼项链	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:铁剑	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:短剑	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:轻型盔甲(男)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:轻型盔甲(女)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:青铜斧	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:黑檀项链	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:黄色水晶项链	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:黑色水晶项链	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:青铜头盔	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:40] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:133	Y:158 
[2024/8/18 18:17:47] 物品:集体隐身术	怪物:1F8A9D10僵尸1	地图:H201	X:138	Y:159 
[2024/8/18 18:17:48] 物品:幽灵项链	怪物:05F56FD0祖玛雕像83	地图:H008	X:66	Y:21 
[2024/8/18 18:17:49] 物品:太阳水	怪物:1A42C9B0黑色恶蛆	地图:D717	X:85	Y:56 
[2024/8/18 18:17:53] 物品:赤月恶魔油	怪物:2A573AB0赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:17:53] 物品:祝福油	怪物:2A573AB0赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:17:58] 物品:强效太阳水	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效太阳水	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效太阳水	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效太阳水	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效太阳水	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效金创药	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效金创药	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效魔法药	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:强效魔法药	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:骷髅戒指	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:黑檀手镯	怪物:15D131E0尸王8	地图:H201	X:138	Y:156 
[2024/8/18 18:17:58] 物品:金创药(小量)	怪物:28A42350僵尸5	地图:H201	X:139	Y:157 
[2024/8/18 18:18:4] 物品:金手镯	怪物:1FCD84D0蜈蚣	地图:D601	X:187	Y:40 
[2024/8/18 18:18:9] 物品:灯笼项链	怪物:2DD02210巨型蠕虫	地图:D601	X:186	Y:41 
[2024/8/18 18:18:9] 物品:黑檀项链	怪物:2DD02210巨型蠕虫	地图:D601	X:186	Y:41 
[2024/8/18 18:18:11] 物品:强效太阳水	怪物:2497EAF0恶灵尸王	地图:H201	X:139	Y:157 
[2024/8/18 18:18:11] 物品:火墙	怪物:2497EAF0恶灵尸王	地图:H201	X:139	Y:157 
[2024/8/18 18:18:11] 物品:地狱火	怪物:2497EAF0恶灵尸王	地图:H201	X:139	Y:157 
[2024/8/18 18:18:12] 物品:隐身术	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:雷电术	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:抗拒火环	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:精神力战法	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:火球术	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:治愈术	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:基本剑术	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:海魂	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:蓝色水晶戒指	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:魔鬼项链	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:铁剑	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:短剑	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:轻型盔甲(男)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:轻型盔甲(女)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:青铜斧	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:黑檀项链	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:黄色水晶项链	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:黑色水晶项链	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:青铜头盔	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:金创药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:12] 物品:魔法药(小量)	怪物:283EF3E0僵尸50	地图:H201	X:137	Y:157 
[2024/8/18 18:18:14] 物品:战神油	怪物:282DD230蜈蚣	地图:D601	X:187	Y:41 
[2024/8/18 18:18:18] 物品:太阳水	怪物:1EBB7ED0黑野猪	地图:D717	X:78	Y:31 
[2024/8/18 18:18:18] 物品:八荒	怪物:1EBB7ED0黑野猪	地图:D717	X:78	Y:31 
[2024/8/18 18:18:19] 物品:降魔	怪物:249D5F40巨型蠕虫	地图:D601	X:187	Y:40 
[2024/8/18 18:18:19] 物品:生铁戒指	怪物:249D5F40巨型蠕虫	地图:D601	X:187	Y:40 
[2024/8/18 18:18:20] 物品:生铁戒指	怪物:24987010黑野猪8	地图:H002	X:61	Y:122 
[2024/8/18 18:18:21] 物品:太阳水	怪物:281D3380钢牙蜘蛛	地图:D10061	X:17	Y:16 
[2024/8/18 18:18:21] 物品:强效金创药	怪物:281D3380钢牙蜘蛛	地图:D10061	X:17	Y:16 
[2024/8/18 18:18:21] 物品:强效魔法药	怪物:281D3380钢牙蜘蛛	地图:D10061	X:17	Y:16 
[2024/8/18 18:18:24] 物品:强效太阳水	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:24] 物品:强效太阳水	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:24] 物品:疗伤药	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:24] 物品:疗伤药	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:24] 物品:强效金创药	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:24] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:24] 物品:强效魔法药	怪物:2801BCA0血僵尸	地图:D10061	X:15	Y:19 
[2024/8/18 18:18:26] 物品:强效太阳水	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效太阳水	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效太阳水	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效太阳水	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效太阳水	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效金创药	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效金创药	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效魔法药	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:强效魔法药	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:骷髅戒指	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:黑色水晶戒指	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:道德戒指	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:26] 物品:魔力手镯	怪物:23535B00尸王8	地图:H201	X:145	Y:153 
[2024/8/18 18:18:28] 物品:金创药(小量)	怪物:2E1FC510僵尸4	地图:H201	X:146	Y:153 
[2024/8/18 18:18:28] 物品:祝福油	怪物:27887410蜈蚣8	地图:H004	X:107	Y:122 
[2024/8/18 18:18:29] 物品:太阳水	怪物:1E147CA0血巨人	地图:D10061	X:17	Y:17 
[2024/8/18 18:18:29] 物品:强效太阳水	怪物:1E147CA0血巨人	地图:D10061	X:17	Y:17 
[2024/8/18 18:18:29] 物品:强效金创药	怪物:1E147CA0血巨人	地图:D10061	X:17	Y:17 
[2024/8/18 18:18:29] 物品:强效魔法药	怪物:1E147CA0血巨人	地图:D10061	X:17	Y:17 
[2024/8/18 18:18:29] 物品:重盔甲(女)	怪物:1E147CA0血巨人	地图:D10061	X:17	Y:17 
[2024/8/18 18:18:34] 物品:太阳水	怪物:2F087F60黑锷蜘蛛	地图:D10061	X:16	Y:19 
[2024/8/18 18:18:34] 物品:强效金创药	怪物:2F087F60黑锷蜘蛛	地图:D10061	X:16	Y:19 
[2024/8/18 18:18:34] 物品:强效魔法药	怪物:2F087F60黑锷蜘蛛	地图:D10061	X:16	Y:19 
[2024/8/18 18:18:34] 物品:疗伤药	怪物:2F087F60黑锷蜘蛛	地图:D10061	X:16	Y:19 
[2024/8/18 18:18:35] 物品:灯笼项链	怪物:29CF1FA0巨型蠕虫	地图:D601	X:177	Y:39 
[2024/8/18 18:18:38] 物品:魔法药(小量)	怪物:1A00D600僵尸5	地图:H201	X:152	Y:155 
[2024/8/18 18:18:38] 物品:太阳水	怪物:1A00D600僵尸5	地图:H201	X:152	Y:155 
[2024/8/18 18:18:39] 物品:战神油	怪物:1BE34600赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:18:43] 物品:太阳水	怪物:1CE6A230蜈蚣	地图:D601	X:177	Y:38 
[2024/8/18 18:18:47] 物品:强效太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:太阳水	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:金创药(中量)	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:金创药(中量)	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:金创药(中量)	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效金创药	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效金创药	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:魔法药(中量)	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:魔法药(中量)	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:魔法药(中量)	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效魔法药	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:强效魔法药	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:蛇眼戒指	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:蓝色水晶戒指	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:黑檀手镯	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:刺杀剑术	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:诱惑之光	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:召唤骷髅	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:抗拒火环	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:精神力战法	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:治愈术	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:基本剑术	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:47] 物品:火球术	怪物:1FE31870尸王	地图:H201	X:155	Y:161 
[2024/8/18 18:18:53] 物品:强效太阳水	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效太阳水	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效太阳水	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效太阳水	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效太阳水	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效金创药	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效金创药	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效魔法药	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:强效魔法药	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:黑色水晶戒指	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:黑檀手镯	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:53] 物品:魔力手镯	怪物:1F27D390尸王8	地图:H201	X:156	Y:161 
[2024/8/18 18:18:59] 物品:太阳水	怪物:22731290红野猪	地图:D717	X:76	Y:31 
[2024/8/18 18:18:59] 物品:蓝色水晶戒指	怪物:22731290红野猪	地图:D717	X:76	Y:31 
[2024/8/18 18:19:2] 物品:重盔甲(男)	怪物:1A604760祖玛雕像83	地图:H008	X:66	Y:33 
[2024/8/18 18:19:10] 物品:中型盔甲(女)	怪物:289C9640僵尸10	地图:H201	X:168	Y:146 
[2024/8/18 18:19:10] 物品:金创药(中量)	怪物:289C9640僵尸10	地图:H201	X:168	Y:146 
[2024/8/18 18:19:10] 物品:魔法药(中量)	怪物:289C9640僵尸10	地图:H201	X:168	Y:146 
[2024/8/18 18:19:14] 物品:太阳水	怪物:26C97A50黑野猪8	地图:H002	X:172	Y:236 
[2024/8/18 18:19:27] 物品:抗拒火环	怪物:2ECC6090僵尸1	地图:H201	X:172	Y:150 
[2024/8/18 18:19:34] 物品:强效太阳水	怪物:053FD390尸王8	地图:H201	X:173	Y:151 
[2024/8/18 18:19:34] 物品:强效太阳水	怪物:053FD390尸王8	地图:H201	X:173	Y:151 
