[2024/8/19 18:0:4] 物品:太阳水	怪物:2A9FDE30黑色恶蛆8	地图:H006	X:50	Y:79 
[2024/8/19 18:10:36] 物品:强效太阳水	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效金创药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:强效魔法药	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:力量戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:龙之手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:心灵手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:夏普儿手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:战神盔甲(女)	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:恶魔长袍(男)	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:恶魔长袍(女)	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:灵魂战衣(男)	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:偃月	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:破魂	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:降魔	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:斩马刀	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:修罗	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:骷髅头盔	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:道士头盔	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:蓝翡翠项链	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:放大镜	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:竹笛	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:小手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:魔法手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:黑檀手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:道士手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:死神手套	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:金手镯	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:黑色水晶戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:蛇眼戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:珍珠戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:金戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:骷髅戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:魅力戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:道德戒指	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:36] 物品:野蛮冲撞	怪物:1EC29CF0祖玛教主	地图:H204	X:87	Y:44 
[2024/8/19 18:10:46] 物品:金创药(小量)	怪物:30A150F0僵尸4	地图:H201	X:133	Y:30 
[2024/8/19 18:10:48] 物品:太阳水	怪物:24D3A420黑野猪8	地图:H002	X:104	Y:140 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:太阳水	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:金创药(中量)	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:金创药(中量)	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:金创药(中量)	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:魔法药(中量)	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:魔法药(中量)	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:魔法药(中量)	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效金创药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:强效魔法药	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:51] 物品:凝霜	怪物:27EF5040白野猪8	地图:H204	X:31	Y:27 
[2024/8/19 18:10:56] 物品:斩马刀	怪物:1BED50C0祖玛雕像8	地图:H204	X:33	Y:27 
[2024/8/19 18:11:5] 物品:魔法药(小量)	怪物:28F8E9C0僵尸5	地图:H201	X:128	Y:21 
[2024/8/19 18:11:10] 物品:强效太阳水	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效太阳水	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效太阳水	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效太阳水	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效太阳水	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效金创药	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效金创药	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效魔法药	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:强效魔法药	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:生铁戒指	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:10] 物品:魔力手镯	怪物:055C7860尸王8	地图:H201	X:127	Y:21 
[2024/8/19 18:11:11] 物品:强效太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:太阳水	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:金创药(中量)	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:金创药(中量)	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:金创药(中量)	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效金创药	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效金创药	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:魔法药(中量)	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:魔法药(中量)	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:魔法药(中量)	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效魔法药	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:强效魔法药	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:骷髅戒指	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:道德戒指	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:蓝翡翠项链	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:蓝色水晶戒指	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:黑檀手镯	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:魔力手镯	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:小手镯	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:刺杀剑术	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:疾光电影	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:雷电术	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:诱惑之光	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:召唤骷髅	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:瞬息移动	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:抗拒火环	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:精神力战法	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:治愈术	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:基本剑术	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:11] 物品:火球术	怪物:298026F0尸王	地图:H201	X:126	Y:20 
[2024/8/19 18:11:14] 物品:灵魂火符	怪物:05146F80僵尸1	地图:H201	X:126	Y:19 
[2024/8/19 18:11:14] 物品:灯笼项链	怪物:30439B60祖玛卫士8	地图:H204	X:27	Y:26 
[2024/8/19 18:11:17] 物品:太阳水	怪物:27DD6900黑野猪8	地图:H002	X:86	Y:129 
[2024/8/19 18:11:21] 物品:魔法药(小量)	怪物:29FAB010僵尸4	地图:H201	X:119	Y:18 
[2024/8/19 18:11:27] 物品:太阳水	怪物:1B5719A0黑色恶蛆8	地图:H006	X:43	Y:66 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:太阳水	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:金创药(中量)	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:金创药(中量)	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:金创药(中量)	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:魔法药(中量)	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:魔法药(中量)	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:魔法药(中量)	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效金创药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:28] 物品:强效魔法药	怪物:2DCBE460白野猪8	地图:H204	X:19	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:太阳水	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:金创药(中量)	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:金创药(中量)	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:金创药(中量)	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:魔法药(中量)	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:魔法药(中量)	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:魔法药(中量)	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效金创药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
[2024/8/19 18:11:30] 物品:强效魔法药	怪物:2069A9E0白野猪8	地图:H204	X:21	Y:21 
