[2024/8/18 0:0:1] 物品:召唤骷髅	怪物:28BF1D10僵尸1	地图:H201	X:35	Y:89 
[2024/8/18 0:13:27] 物品:抗拒火环	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:精神力战法	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:火球术	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:治愈术	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:基本剑术	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:半月	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:海魂	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:凌风	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:魔鬼项链	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:凤凰明珠	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:坚固手套	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:魔力手镯	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:铁剑	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:短剑	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:轻型盔甲(男)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:轻型盔甲(女)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:青铜斧	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:黑檀项链	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:黄色水晶项链	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:黑色水晶项链	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:青铜头盔	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:金创药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:金创药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:金创药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:金创药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:魔法药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:魔法药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:魔法药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:27] 物品:魔法药(小量)	怪物:2D9F0720僵尸50	地图:H201	X:144	Y:155 
[2024/8/18 0:13:31] 物品:心灵启示	怪物:1A2AED40恶灵尸王	地图:H201	X:86	Y:73 
[2024/8/18 0:13:31] 物品:金创药(小量)	怪物:27B4C3B0僵尸5	地图:H201	X:145	Y:155 
[2024/8/18 0:13:35] 物品:银手镯	怪物:2B4332A0掷斧骷髅	地图:D002	X:340	Y:84 
[2024/8/18 0:13:37] 物品:魔法药(小量)	怪物:0D909430僵尸4	地图:H201	X:87	Y:75 
[2024/8/18 0:13:38] 物品:刺杀剑术	怪物:0DADD7F0恶灵尸王	地图:H201	X:88	Y:74 
[2024/8/18 0:13:38] 物品:施毒术	怪物:0DADD7F0恶灵尸王	地图:H201	X:88	Y:74 
[2024/8/18 0:13:38] 物品:灵魂火符	怪物:0DADD7F0恶灵尸王	地图:H201	X:88	Y:74 
[2024/8/18 0:13:38] 物品:诱惑之光	怪物:0DADD7F0恶灵尸王	地图:H201	X:88	Y:74 
[2024/8/18 0:13:38] 物品:地狱火	怪物:0DADD7F0恶灵尸王	地图:H201	X:88	Y:74 
[2024/8/18 0:13:40] 物品:精神力药水	怪物:032DDF80山洞蝙蝠	地图:D002	X:343	Y:75 
[2024/8/18 0:13:46] 物品:攻杀剑术	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:雷电术	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:地狱火	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:抗拒火环	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:精神力战法	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:火球术	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:治愈术	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:基本剑术	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:八荒	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:轻型盔甲(女)	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:魔法药(小量)	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:46] 物品:魔法药(小量)	怪物:18E08ED0僵尸40	地图:H201	X:151	Y:158 
[2024/8/18 0:13:47] 物品:MP强化药水	怪物:06330370掷斧骷髅	地图:D002	X:350	Y:74 
[2024/8/18 0:13:49] 物品:火墙	怪物:299E26F0恶灵尸王	地图:H201	X:86	Y:68 
[2024/8/18 0:13:49] 物品:隐身术	怪物:299E26F0恶灵尸王	地图:H201	X:86	Y:68 
[2024/8/18 0:13:49] 物品:雷电术	怪物:299E26F0恶灵尸王	地图:H201	X:86	Y:68 
[2024/8/18 0:13:49] 物品:大火球	怪物:299E26F0恶灵尸王	地图:H201	X:86	Y:68 
[2024/8/18 0:13:50] 物品:大火球	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:雷电术	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:地狱火	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:抗拒火环	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:精神力战法	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:火球术	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:治愈术	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:基本剑术	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:琥珀项链	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:轻型盔甲(女)	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:50] 物品:黑檀项链	怪物:1958E610僵尸40	地图:H201	X:152	Y:159 
[2024/8/18 0:13:54] 物品:魔法药(小量)	怪物:0DA3F8E0骷髅战士	地图:D002	X:349	Y:70 
[2024/8/18 0:13:54] 物品:攻杀剑术	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:抗拒火环	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:精神力战法	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:火球术	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:治愈术	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:基本剑术	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:短剑	怪物:1CE87420僵尸40	地图:H201	X:153	Y:159 
[2024/8/18 0:13:54] 物品:太阳水	怪物:1AE59830黑野猪8	地图:H002	X:130	Y:143 
[2024/8/18 0:13:57] 物品:金创药(中量)	怪物:2709FA90骷髅战将	地图:D002	X:348	Y:72 
[2024/8/18 0:13:59] 物品:刺杀剑术	怪物:281E5830僵尸1	地图:H201	X:85	Y:68 
[2024/8/18 0:14:1] 物品:太阳水	怪物:1F255020僵尸5	地图:H201	X:84	Y:69 
[2024/8/18 0:14:5] 物品:金创药(小量)	怪物:27B4C3B0僵尸5	地图:H201	X:147	Y:156 
[2024/8/18 0:14:8] 物品:攻杀剑术	怪物:1EF27AF0僵尸1	地图:H201	X:92	Y:65 
[2024/8/18 0:14:9] 物品:金创药(小量)	怪物:18F951A0骷髅战士	地图:D002	X:350	Y:70 
[2024/8/18 0:14:11] 物品:魔法药(小量)	怪物:29A813B0僵尸4	地图:H201	X:91	Y:63 
[2024/8/18 0:14:12] 物品:魔法药(小量)	怪物:29BD7970僵尸5	地图:H201	X:146	Y:156 
[2024/8/18 0:14:21] 物品:魔法药(小量)	怪物:280FF8E0山洞蝙蝠	地图:D001	X:283	Y:264 
[2024/8/18 0:14:25] 物品:回城卷	怪物:1BCDB260山洞蝙蝠	地图:D002	X:338	Y:68 
[2024/8/18 0:14:26] 物品:金创药(小量)	怪物:2E768F60僵尸5	地图:H201	X:151	Y:156 
[2024/8/18 0:14:34] 物品:钢手镯	怪物:289BFAF0骷髅	地图:D002	X:338	Y:66 
[2024/8/18 0:14:34] 物品:金创药(小量)	怪物:1C232C70骷髅战士	地图:D002	X:339	Y:66 
[2024/8/18 0:14:38] 物品:太阳水	怪物:2A420BE0恶灵尸王	地图:H201	X:98	Y:72 
[2024/8/18 0:14:38] 物品:隐身术	怪物:2A420BE0恶灵尸王	地图:H201	X:98	Y:72 
[2024/8/18 0:14:38] 物品:攻杀剑术	怪物:2A420BE0恶灵尸王	地图:H201	X:98	Y:72 
[2024/8/18 0:14:38] 物品:诱惑之光	怪物:2A420BE0恶灵尸王	地图:H201	X:98	Y:72 
[2024/8/18 0:14:38] 物品:地狱火	怪物:2A420BE0恶灵尸王	地图:H201	X:98	Y:72 
[2024/8/18 0:14:41] 物品:金创药(小量)	怪物:05851750僵尸5	地图:H201	X:98	Y:71 
[2024/8/18 0:14:41] 物品:魔法药(小量)	怪物:05851750僵尸5	地图:H201	X:98	Y:71 
[2024/8/18 0:14:43] 物品:魔法药(中量)	怪物:27792230骷髅战将	地图:D002	X:336	Y:69 
[2024/8/18 0:14:43] 物品:HP强化药水	怪物:27792230骷髅战将	地图:D002	X:336	Y:69 
[2024/8/18 0:14:45] 物品:金创药(小量)	怪物:1A2338E0僵尸5	地图:H201	X:98	Y:70 
[2024/8/18 0:14:46] 物品:强效太阳水	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效太阳水	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效太阳水	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效太阳水	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效太阳水	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效金创药	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效金创药	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效魔法药	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:强效魔法药	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:生铁戒指	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:46] 物品:蓝翡翠项链	怪物:2D983150尸王8	地图:H201	X:159	Y:154 
[2024/8/18 0:14:48] 物品:金创药(小量)	怪物:184CA1D0山洞蝙蝠	地图:D001	X:310	Y:281 
[2024/8/18 0:14:56] 物品:强效太阳水	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效太阳水	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效太阳水	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效太阳水	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效太阳水	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效金创药	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效金创药	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效魔法药	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:强效魔法药	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:骷髅戒指	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:蛇眼戒指	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:14:56] 物品:黑檀手镯	怪物:1EF1B340尸王8	地图:H201	X:160	Y:155 
[2024/8/18 0:15:0] 物品:金创药(小量)	怪物:2889B6B0骷髅战士	地图:D002	X:324	Y:75 
[2024/8/18 0:15:4] 物品:魔法药(小量)	怪物:222DF570骷髅战士	地图:D002	X:324	Y:77 
[2024/8/18 0:15:8] 物品:青铜剑	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:金创药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:金创药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:金创药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:金创药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:魔法药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:魔法药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:魔法药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:8] 物品:魔法药(中量)	怪物:237DCB00骷髅战士0	地图:D001	X:308	Y:289 
[2024/8/18 0:15:9] 物品:金创药(小量)	怪物:18AEA670山洞蝙蝠	地图:D002	X:326	Y:77 
[2024/8/18 0:15:11] 物品:魔法药(小量)	怪物:2E768F60僵尸5	地图:H201	X:153	Y:156 
[2024/8/18 0:15:12] 物品:魔法药(小量)	怪物:05851750僵尸5	地图:H201	X:100	Y:71 
[2024/8/18 0:15:12] 物品:太阳水	怪物:05851750僵尸5	地图:H201	X:100	Y:71 
[2024/8/18 0:15:23] 物品:重盔甲(男)	怪物:2DC430B0黑野猪8	地图:H002	X:214	Y:122 
[2024/8/18 0:15:25] 物品:金创药(小量)	怪物:23CED6C0僵尸5	地图:H201	X:98	Y:46 
[2024/8/18 0:15:26] 物品:黑檀项链	怪物:30733B20骷髅	地图:D001	X:299	Y:287 
[2024/8/18 0:15:39] 物品:召唤骷髅	怪物:2782AC10僵尸10	地图:H201	X:99	Y:45 
[2024/8/18 0:15:39] 物品:中型盔甲(男)	怪物:2782AC10僵尸10	地图:H201	X:99	Y:45 
[2024/8/18 0:15:51] 物品:金创药(小量)	怪物:1892A900僵尸4	地图:H201	X:112	Y:162 
[2024/8/18 0:15:51] 物品:强效太阳水	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效太阳水	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效太阳水	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效太阳水	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效太阳水	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效金创药	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效金创药	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效魔法药	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:强效魔法药	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:51] 物品:黑檀手镯	怪物:19196BD0尸王8	地图:H201	X:100	Y:37 
[2024/8/18 0:15:53] 物品:抗拒火环	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:精神力战法	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:火球术	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:治愈术	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:基本剑术	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:半月	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:凌风	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:蓝色水晶戒指	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:坚固手套	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:灯笼项链	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:铁剑	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:短剑	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:轻型盔甲(男)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:轻型盔甲(女)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:青铜斧	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:黑檀项链	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:黄色水晶项链	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:黑色水晶项链	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:青铜头盔	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:金创药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:金创药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:金创药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:金创药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:魔法药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:魔法药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:魔法药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:53] 物品:魔法药(小量)	怪物:297B1D50僵尸50	地图:H201	X:101	Y:37 
[2024/8/18 0:15:56] 物品:青铜剑	怪物:23CF45B0骷髅	地图:D002	X:304	Y:72 
[2024/8/18 0:16:0] 物品:地狱火	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:抗拒火环	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:精神力战法	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:火球术	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:治愈术	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:基本剑术	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:凌风	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:青铜斧	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:黄色水晶项链	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:0] 物品:金创药(小量)	怪物:1A3CB670僵尸40	地图:H201	X:99	Y:36 
[2024/8/18 0:16:18] 物品:金创药(小量)	怪物:31DD8860僵尸4	地图:H201	X:95	Y:33 
[2024/8/18 0:16:21] 物品:铁剑	怪物:1C50BB30骷髅	地图:D001	X:248	Y:255 
[2024/8/18 0:16:21] 物品:魔法药(中量)	怪物:17F50010骷髅战将	地图:D002	X:309	Y:59 
[2024/8/18 0:16:21] 物品:小手镯	怪物:17F50010骷髅战将	地图:D002	X:309	Y:59 
[2024/8/18 0:16:27] 物品:精神力战法	怪物:1BF70370僵尸10	地图:H201	X:96	Y:25 
[2024/8/18 0:16:27] 物品:基本剑术	怪物:1BF70370僵尸10	地图:H201	X:96	Y:25 
[2024/8/18 0:16:27] 物品:金创药(中量)	怪物:1BF70370僵尸10	地图:H201	X:96	Y:25 
[2024/8/18 0:16:29] 物品:金创药(小量)	怪物:1E843130骷髅战士	地图:D002	X:306	Y:63 
[2024/8/18 0:16:30] 物品:集体隐身术	怪物:2EB7C0D0恶灵尸王	地图:H201	X:100	Y:170 
[2024/8/18 0:16:43] 物品:魔法药(中量)	怪物:2DC86E60僵尸1	地图:H201	X:103	Y:176 
[2024/8/18 0:16:49] 物品:强效太阳水	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效太阳水	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效太阳水	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效太阳水	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效太阳水	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效金创药	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效金创药	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效魔法药	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:强效魔法药	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:49] 物品:黑色水晶戒指	怪物:059A9CB0尸王8	地图:H201	X:90	Y:19 
[2024/8/18 0:16:50] 物品:金创药(小量)	怪物:1CD9F0F0骷髅战士	地图:D001	X:253	Y:242 
[2024/8/18 0:16:52] 物品:金创药(小量)	怪物:0D7C0D90僵尸4	地图:H201	X:89	Y:21 
[2024/8/18 0:16:52] 物品:魔法药(小量)	怪物:0D7C0D90僵尸4	地图:H201	X:89	Y:21 
[2024/8/18 0:16:53] 物品:金创药(小量)	怪物:2DED0D10僵尸5	地图:H201	X:90	Y:21 
[2024/8/18 0:16:56] 物品:金创药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:金创药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:金创药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:金创药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:魔法药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:魔法药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:魔法药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:魔法药(小量)	怪物:18903780骷髅0	地图:D002	X:293	Y:77 
[2024/8/18 0:16:56] 物品:魔法药(小量)	怪物:27D73AB0僵尸3	地图:D401	X:162	Y:24 
[2024/8/18 0:17:1] 物品:神圣战甲术	怪物:29832E00僵尸1	地图:H201	X:88	Y:20 
[2024/8/18 0:17:4] 物品:皮制手套	怪物:28504370骷髅战将	地图:D002	X:289	Y:76 
[2024/8/18 0:17:5] 物品:青铜斧	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:皮制手套	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:金创药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:金创药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:金创药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:金创药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:魔法药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:魔法药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:魔法药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:5] 物品:魔法药(小量)	怪物:1871A350骷髅0	地图:D001	X:241	Y:239 
[2024/8/18 0:17:7] 物品:金创药(小量)	怪物:1828C950山洞蝙蝠	地图:D002	X:288	Y:74 
[2024/8/18 0:17:7] 物品:魔法药(小量)	怪物:1828C950山洞蝙蝠	地图:D002	X:288	Y:74 
[2024/8/18 0:17:15] 物品:魔法药(小量)	怪物:189EF760僵尸4	地图:H201	X:78	Y:167 
[2024/8/18 0:17:19] 物品:魔法药(小量)	怪物:18AD2D40僵尸5	地图:H201	X:85	Y:27 
[2024/8/18 0:17:22] 物品:金创药(小量)	怪物:30E2CD40骷髅战士	地图:D001	X:232	Y:224 
[2024/8/18 0:17:29] 物品:魔力手镯	怪物:28425750僵尸10	地图:H201	X:80	Y:20 
[2024/8/18 0:17:29] 物品:金创药(中量)	怪物:28425750僵尸10	地图:H201	X:80	Y:20 
[2024/8/18 0:17:32] 物品:金手镯	怪物:19D8A820红野猪8	地图:H002	X:249	Y:61 
[2024/8/18 0:17:33] 物品:大火球	怪物:2D4BDD90僵尸5	地图:H201	X:78	Y:20 
