[2024/8/17 8:0:6] 物品:死神手套	怪物:27827FB0恶灵尸王8	地图:H001	X:38	Y:16 
[2024/8/17 8:25:46] 物品:金创药(小量)	怪物:18D0A020山洞蝙蝠	地图:D002	X:322	Y:219 
[2024/8/17 8:25:54] 物品:金创药(小量)	怪物:18865CB0骷髅战士	地图:D002	X:319	Y:228 
[2024/8/17 8:25:57] 物品:银手镯	怪物:05191CD0掷斧骷髅	地图:D012	X:194	Y:170 
[2024/8/17 8:25:57] 物品:魔法药(小量)	怪物:28DDE1D0山洞蝙蝠	地图:D002	X:366	Y:49 
[2024/8/17 8:26:1] 物品:金创药(小量)	怪物:02D9B5D0山洞蝙蝠	地图:D003	X:108	Y:286 
[2024/8/17 8:26:3] 物品:魔法药(小量)	怪物:1912D710山洞蝙蝠	地图:D002	X:318	Y:228 
[2024/8/17 8:26:4] 物品:金创药(小量)	怪物:29A829E0僵尸3	地图:D413	X:35	Y:30 
[2024/8/17 8:26:8] 物品:金创药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:金创药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:金创药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:金创药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:魔法药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:魔法药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:魔法药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:8] 物品:魔法药(中量)	怪物:0D631A20骷髅战士0	地图:D003	X:107	Y:287 
[2024/8/17 8:26:21] 物品:金手镯	怪物:18E43130跳跳蜂8	地图:H001	X:120	Y:14 
[2024/8/17 8:26:30] 物品:金创药(小量)	怪物:1F098640山洞蝙蝠	地图:D001	X:84	Y:280 
[2024/8/17 8:26:32] 物品:金创药(小量)	怪物:05A3D390僵尸3	地图:D413	X:41	Y:21 
[2024/8/17 8:26:36] 物品:太阳水	怪物:05265B00骷髅战将	地图:D012	X:218	Y:199 
[2024/8/17 8:26:39] 物品:回城卷	怪物:0546D670山洞蝙蝠0	地图:D012	X:220	Y:199 
[2024/8/17 8:26:39] 物品:回城卷	怪物:0546D670山洞蝙蝠0	地图:D012	X:220	Y:199 
[2024/8/17 8:26:39] 物品:回城卷	怪物:0546D670山洞蝙蝠0	地图:D012	X:220	Y:199 
[2024/8/17 8:26:39] 物品:回城卷	怪物:0546D670山洞蝙蝠0	地图:D012	X:220	Y:199 
[2024/8/17 8:26:39] 物品:回城卷	怪物:0546D670山洞蝙蝠0	地图:D012	X:220	Y:199 
[2024/8/17 8:26:59] 物品:金创药(小量)	怪物:0D89F6F0稻草人	地图:0	X:46	Y:173 
[2024/8/17 8:27:2] 物品:金创药(中量)	怪物:05244680骷髅战将	地图:D012	X:230	Y:210 
[2024/8/17 8:27:5] 物品:青铜剑	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:金创药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:金创药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:金创药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:金创药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:魔法药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:魔法药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:魔法药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:5] 物品:魔法药(中量)	怪物:29A7D120掷斧骷髅0	地图:D002	X:349	Y:53 
[2024/8/17 8:27:10] 物品:太阳水	怪物:05252460骷髅战将	地图:D012	X:234	Y:204 
[2024/8/17 8:27:11] 物品:金创药(小量)	怪物:307B1C00骷髅战士	地图:D002	X:305	Y:232 
[2024/8/17 8:27:11] 物品:轻型盔甲(女)	怪物:307B1C00骷髅战士	地图:D002	X:305	Y:232 
[2024/8/17 8:27:19] 物品:火球术	怪物:28BFE4C0僵尸3	地图:D413	X:73	Y:22 
[2024/8/17 8:27:27] 物品:金创药(小量)	怪物:2831BCE0僵尸3	地图:D413	X:74	Y:21 
[2024/8/17 8:27:27] 物品:魔法药(小量)	怪物:2831BCE0僵尸3	地图:D413	X:74	Y:21 
[2024/8/17 8:27:30] 物品:重盔甲(女)	怪物:26DAC640牛魔战士	地图:D2075	X:112	Y:54 
[2024/8/17 8:27:33] 物品:金创药(小量)	怪物:0DCD01A0山洞蝙蝠	地图:D002	X:312	Y:235 
[2024/8/17 8:27:44] 物品:魔法药(小量)	怪物:282EC640骷髅战士	地图:D001	X:166	Y:318 
[2024/8/17 8:27:45] 物品:钢手镯	怪物:052722B0掷斧骷髅	地图:D002	X:314	Y:238 
[2024/8/17 8:27:51] 物品:金创药(小量)	怪物:30B075E0僵尸3	地图:D413	X:81	Y:31 
[2024/8/17 8:28:4] 物品:魔法药(小量)	怪物:1C135310骷髅战士	地图:D002	X:319	Y:244 
[2024/8/17 8:28:9] 物品:六角戒指	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:金创药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:金创药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:金创药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:金创药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:魔法药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:魔法药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:魔法药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:9] 物品:魔法药(中量)	怪物:05491750骷髅战士0	地图:D012	X:266	Y:169 
[2024/8/17 8:28:11] 物品:金创药(小量)	怪物:279CF930山洞蝙蝠	地图:D001	X:192	Y:329 
[2024/8/17 8:28:12] 物品:基本剑术	怪物:062182A0僵尸3	地图:D413	X:81	Y:14 
[2024/8/17 8:28:15] 物品:金创药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:金创药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:金创药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:金创药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:魔法药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:魔法药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:魔法药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:15] 物品:魔法药(小量)	怪物:0549DF00骷髅0	地图:D012	X:266	Y:168 
[2024/8/17 8:28:22] 物品:小手镯	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:牛角戒指	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:金创药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:金创药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:金创药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:金创药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:魔法药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:魔法药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:魔法药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:魔法药(中量)	怪物:0D4EBDC0掷斧骷髅0	地图:D002	X:338	Y:259 
[2024/8/17 8:28:22] 物品:金创药(小量)	怪物:2831BCE0僵尸3	地图:D413	X:75	Y:22 
[2024/8/17 8:28:24] 物品:金创药(中量)	怪物:05243050骷髅战将	地图:D012	X:273	Y:162 
[2024/8/17 8:28:24] 物品:钢手镯	怪物:05243050骷髅战将	地图:D012	X:273	Y:162 
[2024/8/17 8:28:36] 物品:攻击力药水	怪物:18DB42A0僵尸3	地图:D401	X:57	Y:155 
[2024/8/17 8:28:39] 物品:金创药(小量)	怪物:18650BE0僵尸3	地图:D413	X:65	Y:36 
[2024/8/17 8:28:40] 物品:金创药(小量)	怪物:0517BD60山洞蝙蝠	地图:D002	X:323	Y:226 
[2024/8/17 8:28:59] 物品:金创药(小量)	怪物:285548D0僵尸3	地图:D401	X:16	Y:154 
[2024/8/17 8:28:59] 物品:青铜头盔	怪物:18836BD0骷髅战士	地图:D003	X:96	Y:223 
[2024/8/17 8:29:0] 物品:金创药(小量)	怪物:17FE5D90僵尸3	地图:D413	X:63	Y:39 
[2024/8/17 8:29:1] 物品:骷髅戒指	怪物:270760F0牛魔斗士	地图:D2076	X:92	Y:126 
[2024/8/17 8:29:2] 物品:太阳水	怪物:03A1B3C0骷髅战将	地图:D012	X:277	Y:174 
[2024/8/17 8:29:5] 物品:金创药(小量)	怪物:18DB42A0僵尸3	地图:D401	X:57	Y:156 
[2024/8/17 8:29:15] 物品:金创药(中量)	怪物:1C0C4860恶灵僵尸8	地图:H001	X:87	Y:47 
[2024/8/17 8:29:18] 物品:太阳水	怪物:271CADC0牛魔战士	地图:D2076	X:92	Y:125 
[2024/8/17 8:29:25] 物品:金创药(小量)	怪物:1EF52940僵尸3	地图:D413	X:72	Y:29 
[2024/8/17 8:29:31] 物品:太阳水	怪物:051FC640骷髅战将	地图:D012	X:289	Y:173 
[2024/8/17 8:29:32] 物品:金创药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:金创药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:金创药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:金创药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:魔法药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:魔法药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:魔法药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:32] 物品:魔法药(小量)	怪物:18CAE500骷髅0	地图:D002	X:298	Y:223 
[2024/8/17 8:29:37] 物品:钢手镯	怪物:1893DE20骷髅	地图:D002	X:298	Y:224 
[2024/8/17 8:29:45] 物品:金创药(小量)	怪物:288505D0僵尸3	地图:D413	X:67	Y:16 
[2024/8/17 8:30:4] 物品:强效太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:疗伤药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:疗伤药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效太阳水	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效金创药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效金创药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效金创药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效金创药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效魔法药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效魔法药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效魔法药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:强效魔法药	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:道士手镯	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:黑檀手镯	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:降魔	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:黑色水晶戒指	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:白金项链	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:4] 物品:骷髅戒指	怪物:055F5490半兽统领	地图:11	X:158	Y:361 
[2024/8/17 8:30:7] 物品:金创药(小量)	怪物:056B3410僵尸3	地图:D413	X:83	Y:29 
[2024/8/17 8:30:8] 物品:魔法药(中量)	怪物:038FAC50恶灵僵尸8	地图:H001	X:70	Y:24 
[2024/8/17 8:30:9] 物品:金创药(小量)	怪物:0D9E4200骷髅战士	地图:D012	X:307	Y:161 
[2024/8/17 8:30:14] 物品:金创药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:金创药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:金创药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:金创药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:魔法药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:魔法药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:魔法药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:14] 物品:魔法药(中量)	怪物:18CE0800骷髅战士0	地图:D002	X:285	Y:230 
[2024/8/17 8:30:19] 物品:金创药(小量)	怪物:0EF50F00骷髅战士	地图:D002	X:285	Y:229 
[2024/8/17 8:30:22] 物品:金创药(小量)	怪物:183910C0僵尸3	地图:D413	X:59	Y:49 
[2024/8/17 8:30:28] 物品:强效太阳水	怪物:279EF780牛魔祭司	地图:D2079	X:17	Y:18 
[2024/8/17 8:30:28] 物品:强效太阳水	怪物:279EF780牛魔祭司	地图:D2079	X:17	Y:18 
[2024/8/17 8:30:28] 物品:强效太阳水	怪物:279EF780牛魔祭司	地图:D2079	X:17	Y:18 
[2024/8/17 8:30:28] 物品:强效太阳水	怪物:279EF780牛魔祭司	地图:D2079	X:17	Y:18 
[2024/8/17 8:30:34] 物品:金创药(小量)	怪物:1EEC97B0骷髅战士	地图:D002	X:281	Y:216 
[2024/8/17 8:30:36] 物品:金创药(小量)	怪物:189E8870山洞蝙蝠	地图:D002	X:281	Y:217 
[2024/8/17 8:30:41] 物品:金创药(小量)	怪物:055123C0山洞蝙蝠	地图:D012	X:314	Y:161 
[2024/8/17 8:30:44] 物品:太阳水	怪物:27719CF0牛魔法师	地图:D2079	X:17	Y:18 
[2024/8/17 8:30:46] 物品:强效魔法药	怪物:276F89F0牛魔法师	地图:D2079	X:19	Y:16 
[2024/8/17 8:30:47] 物品:金创药(小量)	怪物:1E1F26F0僵尸3	地图:D401	X:62	Y:158 
[2024/8/17 8:30:48] 物品:强效魔法药	怪物:276E3D20牛魔法师	地图:D2079	X:19	Y:15 
[2024/8/17 8:30:49] 物品:强效太阳水	怪物:286D3380牛魔祭司0	地图:D2079	X:16	Y:15 
[2024/8/17 8:30:49] 物品:太阳水	怪物:286D3380牛魔祭司0	地图:D2079	X:16	Y:15 
[2024/8/17 8:30:49] 物品:太阳水	怪物:286D3380牛魔祭司0	地图:D2079	X:16	Y:15 
[2024/8/17 8:30:49] 物品:凝霜	怪物:286D3380牛魔祭司0	地图:D2079	X:16	Y:15 
[2024/8/17 8:30:49] 物品:灯笼项链	怪物:286D3380牛魔祭司0	地图:D2079	X:16	Y:15 
[2024/8/17 8:30:51] 物品:强效魔法药	怪物:2771F5B0牛魔法师	地图:D2079	X:15	Y:17 
[2024/8/17 8:30:51] 物品:八荒	怪物:2771F5B0牛魔法师	地图:D2079	X:15	Y:17 
[2024/8/17 8:30:51] 物品:魔法药(小量)	怪物:050450E0骷髅战士	地图:D012	X:325	Y:166 
[2024/8/17 8:30:51] 物品:皮制手套	怪物:187E92D0掷斧骷髅	地图:D002	X:276	Y:207 
[2024/8/17 8:30:54] 物品:万年雪霜	怪物:28139370牛魔侍卫	地图:D2079	X:18	Y:14 
[2024/8/17 8:30:54] 物品:八荒	怪物:28139370牛魔侍卫	地图:D2079	X:18	Y:14 
[2024/8/17 8:30:56] 物品:骷髅头盔	怪物:2762F340牛魔祭司	地图:D2079	X:15	Y:18 
[2024/8/17 8:30:57] 物品:龙之手镯	怪物:2761A670牛魔祭司	地图:D2079	X:18	Y:15 
[2024/8/17 8:30:57] 物品:降妖除魔戒指	怪物:2761A670牛魔祭司	地图:D2079	X:18	Y:15 
[2024/8/17 8:30:58] 物品:黑色水晶项链	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:金创药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:金创药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:金创药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:金创药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:魔法药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:魔法药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:魔法药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:30:58] 物品:魔法药(中量)	怪物:0DE20BE0骷髅战将0	地图:D012	X:325	Y:168 
[2024/8/17 8:31:0] 物品:强效太阳水	怪物:2F189090牛魔将军	地图:D2079	X:18	Y:18 
[2024/8/17 8:31:0] 物品:太阳水	怪物:2F189090牛魔将军	地图:D2079	X:18	Y:18 
[2024/8/17 8:31:4] 物品:金创药(小量)	怪物:184DD870僵尸3	地图:D413	X:46	Y:50 
[2024/8/17 8:31:7] 物品:魔法药(中量)	怪物:0526F650骷髅战将	地图:D012	X:332	Y:171 
[2024/8/17 8:31:14] 物品:强效太阳水	怪物:27601890牛魔祭司	地图:D2079	X:20	Y:18 
[2024/8/17 8:31:15] 物品:魔法药(小量)	怪物:0509C530骷髅战士	地图:D012	X:336	Y:177 
[2024/8/17 8:31:23] 物品:金创药(小量)	怪物:050C89B0骷髅战士	地图:D012	X:326	Y:178 
[2024/8/17 8:31:27] 物品:魔法药(小量)	怪物:279E9EC0僵尸3	地图:D413	X:27	Y:46 
[2024/8/17 8:31:36] 物品:魔法药(小量)	怪物:0533C200僵尸3	地图:D413	X:27	Y:47 
[2024/8/17 8:31:39] 物品:强效金创药	怪物:276B4240牛魔法师	地图:D2079	X:24	Y:31 
[2024/8/17 8:31:46] 物品:强效太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:太阳水	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效金创药	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效金创药	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效金创药	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效魔法药	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效魔法药	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:强效魔法药	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:道士手镯	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:黑檀手镯	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:降魔	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:黑色水晶戒指	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:蛇眼戒指	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:珍珠戒指	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:破魂	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:斩马刀	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:魔法头盔	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:偃月	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:生铁戒指	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:白色虎齿项链	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:白金项链	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:骷髅戒指	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:46] 物品:小手镯	怪物:27803ED0宝箱4	地图:D2079	X:27	Y:28 
[2024/8/17 8:31:47] 物品:强效太阳水	怪物:27626E20牛魔祭司	地图:D2079	X:26	Y:38 
[2024/8/17 8:31:47] 物品:强效太阳水	怪物:27626E20牛魔祭司	地图:D2079	X:26	Y:38 
[2024/8/17 8:31:47] 物品:强效太阳水	怪物:18859500牛魔祭司	地图:D2079	X:25	Y:39 
[2024/8/17 8:31:47] 物品:降魔	怪物:18859500牛魔祭司	地图:D2079	X:25	Y:39 
[2024/8/17 8:31:49] 物品:金创药(小量)	怪物:05561DB0僵尸3	地图:D413	X:27	Y:48 
[2024/8/17 8:31:51] 物品:斩马刀	怪物:282A19A0牛魔将军	地图:D2079	X:25	Y:37 
[2024/8/17 8:31:51] 物品:生铁戒指	怪物:282A19A0牛魔将军	地图:D2079	X:25	Y:37 
[2024/8/17 8:32:0] 物品:强效太阳水	怪物:2786A730牛魔将军	地图:D2079	X:27	Y:36 
[2024/8/17 8:32:0] 物品:强效魔法药	怪物:2786A730牛魔将军	地图:D2079	X:27	Y:36 
[2024/8/17 8:32:0] 物品:强效金创药	怪物:2786A730牛魔将军	地图:D2079	X:27	Y:36 
[2024/8/17 8:32:0] 物品:蓝翡翠项链	怪物:2786A730牛魔将军	地图:D2079	X:27	Y:36 
[2024/8/17 8:32:1] 物品:玻璃戒指	怪物:051244D0骷髅	地图:D012	X:336	Y:197 
[2024/8/17 8:32:3] 物品:金创药(小量)	怪物:18CF26F0山洞蝙蝠	地图:D002	X:301	Y:212 
[2024/8/17 8:32:6] 物品:魔法药(中量)	怪物:037FFCA0恶灵僵尸8	地图:H001	X:18	Y:74 
[2024/8/17 8:32:9] 物品:六角戒指	怪物:051FF2A0骷髅战将	地图:D012	X:336	Y:195 
[2024/8/17 8:32:10] 物品:魔法药(小量)	怪物:05839E20僵尸3	地图:D413	X:28	Y:52 
[2024/8/17 8:32:22] 物品:太阳水	怪物:05276540骷髅战将	地图:D012	X:345	Y:203 
[2024/8/17 8:32:22] 物品:金创药(小量)	怪物:056DB780僵尸3	地图:D413	X:29	Y:54 
[2024/8/17 8:32:22] 物品:魔法药(小量)	怪物:056DB780僵尸3	地图:D413	X:29	Y:54 
[2024/8/17 8:32:31] 物品:魔法力药水	怪物:0D9EC720僵尸3	地图:D413	X:28	Y:54 
[2024/8/17 8:32:38] 物品:青铜剑	怪物:2E928680骷髅战将	地图:D003	X:83	Y:154 
[2024/8/17 8:32:44] 物品:强效太阳水	怪物:27634C00牛魔祭司	地图:D2079	X:39	Y:46 
[2024/8/17 8:32:46] 物品:强效太阳水	怪物:2784D540牛魔祭司	地图:D2079	X:40	Y:43 
[2024/8/17 8:32:46] 物品:强效太阳水	怪物:2784D540牛魔祭司	地图:D2079	X:40	Y:43 
[2024/8/17 8:32:48] 物品:强效太阳水	怪物:27863840牛魔将军	地图:D2079	X:38	Y:44 
[2024/8/17 8:32:48] 物品:强效金创药	怪物:27863840牛魔将军	地图:D2079	X:38	Y:44 
[2024/8/17 8:32:48] 物品:天珠项链	怪物:27863840牛魔将军	地图:D2079	X:38	Y:44 
[2024/8/17 8:32:49] 物品:强效魔法药	怪物:27845020牛魔祭司	地图:D2079	X:41	Y:44 
[2024/8/17 8:32:49] 物品:灯笼项链	怪物:27845020牛魔祭司	地图:D2079	X:41	Y:44 
