[2024/8/18 16:0:3] 物品:金创药(小量)	怪物:15AD4780僵尸4	地图:H201	X:51	Y:97 
[2024/8/18 16:13:10] 物品:灵魂战衣(男)	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:灵魂战衣(女)	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:偃月	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:破魂	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:降魔	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:斩马刀	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:修罗	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:骷髅头盔	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:道士头盔	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:蓝翡翠项链	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:放大镜	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:竹笛	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:小手镯	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:魔法手镯	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:黑檀手镯	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:道士手镯	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:死神手套	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:金手镯	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:黑色水晶戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:蛇眼戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:珍珠戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:金戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:骷髅戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:魅力戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:道德戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:10] 物品:珊瑚戒指	怪物:2F32F780黄泉教主8	地图:H204	X:48	Y:45 
[2024/8/18 16:13:25] 物品:小手镯	怪物:19FFBD60蜈蚣	地图:D601	X:217	Y:205 
[2024/8/18 16:13:25] 物品:疾光电影	怪物:24B0C3F0恶灵尸王	地图:D2051	X:36	Y:112 
[2024/8/18 16:13:25] 物品:幽灵盾	怪物:24B0C3F0恶灵尸王	地图:D2051	X:36	Y:112 
[2024/8/18 16:13:25] 物品:隐身术	怪物:24B0C3F0恶灵尸王	地图:D2051	X:36	Y:112 
[2024/8/18 16:13:25] 物品:灵魂火符	怪物:24B0C3F0恶灵尸王	地图:D2051	X:36	Y:112 
[2024/8/18 16:13:25] 物品:瞬息移动	怪物:24B0C3F0恶灵尸王	地图:D2051	X:36	Y:112 
[2024/8/18 16:13:26] 物品:强效太阳水	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效太阳水	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效太阳水	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效太阳水	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效太阳水	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效金创药	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效金创药	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效魔法药	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:强效魔法药	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:26] 物品:生铁戒指	怪物:19FF3840尸王8	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:太阳水	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:金创药(中量)	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:金创药(中量)	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:金创药(中量)	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:魔法药(中量)	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:魔法药(中量)	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:魔法药(中量)	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效金创药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:强效魔法药	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:幽灵项链	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:龙之戒指	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:金戒指	怪物:2EC9C950白野猪8	地图:H204	X:46	Y:48 
[2024/8/18 16:13:32] 物品:大火球	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:抗拒火环	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:精神力战法	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:火球术	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:治愈术	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:基本剑术	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:半月	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:海魂	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:凌风	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:魔鬼项链	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:琥珀项链	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:铁剑	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:短剑	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:轻型盔甲(男)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:轻型盔甲(女)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:中型盔甲(男)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:青铜斧	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:黑檀项链	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:黄色水晶项链	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:黑色水晶项链	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:青铜头盔	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:32] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:76	Y:82 
[2024/8/18 16:13:37] 物品:金创药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:金创药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:金创药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:金创药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:魔法药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:魔法药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:魔法药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:魔法药(中量)	怪物:288EA5E0骷髅战将0	地图:D002	X:338	Y:98 
[2024/8/18 16:13:37] 物品:魔法力药水	怪物:18F02080僵尸5	地图:H201	X:82	Y:82 
[2024/8/18 16:13:38] 物品:强效太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:太阳水	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:金创药(中量)	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:金创药(中量)	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效金创药	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效金创药	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效金创药	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:魔法药(中量)	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:魔法药(中量)	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效魔法药	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效魔法药	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:强效魔法药	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:38] 物品:爆裂火焰	怪物:2D55C040沃玛卫士8	地图:H204	X:47	Y:49 
[2024/8/18 16:13:45] 物品:魔法药(小量)	怪物:17C71710僵尸4	地图:H201	X:82	Y:84 
[2024/8/18 16:13:45] 物品:强效太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:太阳水	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:金创药(中量)	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:金创药(中量)	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效金创药	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效金创药	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效金创药	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:魔法药(中量)	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:魔法药(中量)	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效魔法药	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效魔法药	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:强效魔法药	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:白色虎齿项链	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:地狱雷光	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:幽灵盾	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:爆裂火焰	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:45] 物品:大火球	怪物:2A3658D0沃玛卫士8	地图:H204	X:47	Y:48 
[2024/8/18 16:13:48] 物品:强效太阳水	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效太阳水	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效太阳水	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效太阳水	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效太阳水	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效金创药	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效金创药	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效魔法药	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:强效魔法药	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:蛇眼戒指	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:48] 物品:魅力戒指	怪物:2F6956C0尸王8	地图:H201	X:82	Y:82 
[2024/8/18 16:13:49] 物品:太阳水	怪物:2CAF97B0黑色恶蛆8	地图:H004	X:111	Y:106 
[2024/8/18 16:13:50] 物品:灵魂火符	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:抗拒火环	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:精神力战法	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:火球术	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:治愈术	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:基本剑术	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:八荒	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:半月	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:凌风	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:蓝色水晶戒指	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:魔鬼项链	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:凤凰明珠	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:坚固手套	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:铁剑	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:短剑	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:轻型盔甲(男)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:轻型盔甲(女)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:中型盔甲(男)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:青铜斧	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:黑檀项链	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:黄色水晶项链	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:黑色水晶项链	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:青铜头盔	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:金创药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:50] 物品:魔法药(小量)	怪物:1FC56230僵尸50	地图:H201	X:80	Y:83 
[2024/8/18 16:13:52] 物品:强效太阳水	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效太阳水	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效太阳水	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效太阳水	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效太阳水	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效金创药	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效金创药	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效魔法药	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:强效魔法药	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:骷髅戒指	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:蛇眼戒指	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:珍珠戒指	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:生铁戒指	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:52] 物品:凝霜	怪物:2F0AD4F0尸王8	地图:H201	X:81	Y:82 
[2024/8/18 16:13:55] 物品:金创药(小量)	怪物:196F95E0僵尸5	地图:H201	X:82	Y:84 
[2024/8/18 16:13:56] 物品:强效太阳水	怪物:2E1DC6C0尸王8	地图:H201	X:82	Y:83 
