[2024/8/22 13:0:1] 物品:强效金创药	怪物:253658D0魔龙射手	地图:66	X:50	Y:44 
[2024/8/22 13:24:24] 物品:强效魔法药	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:24] 物品:强效魔法药	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:24] 物品:强效魔法药	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:24] 物品:强效魔法药	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:24] 物品:强效魔法药	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:24] 物品:龙之戒指	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:24] 物品:白金项链	怪物:1D9597E0虹魔猪卫8	地图:H204	X:46	Y:49 
[2024/8/22 13:24:27] 物品:绿宝石矿	怪物:1F1E0910变异史莱姆8	地图:H004	X:67	Y:88 
[2024/8/22 13:24:30] 物品:力量戒指	怪物:2BC006E0魔龙射手	地图:66	X:147	Y:109 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:太阳水	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效金创药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:30] 物品:强效魔法药	怪物:2CF369B0石墓尸王8	地图:H006	X:80	Y:28 
[2024/8/22 13:24:38] 物品:太阳水	怪物:1EEF5EA0魔龙破甲兵1	地图:66	X:150	Y:107 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:太阳水	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效金创药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:强效魔法药	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:记忆头盔	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:42] 物品:珍珠戒指	怪物:2BD8B270石墓尸王8	地图:H006	X:81	Y:27 
[2024/8/22 13:24:45] 物品:强效太阳水	怪物:1D4E3D90魔龙破甲兵	地图:66	X:150	Y:109 
[2024/8/22 13:24:46] 物品:强效太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:太阳水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:金创药(中量)	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:金创药(中量)	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效金创药	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效金创药	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效金创药	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:魔法药(中量)	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:魔法药(中量)	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效魔法药	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效魔法药	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:强效魔法药	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:攻击神水	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:天珠项链	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:魅力戒指	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:46] 物品:群体治疗术	怪物:24091380沃玛卫士8	地图:H204	X:45	Y:43 
[2024/8/22 13:24:49] 物品:强效金创药	怪物:2B762880魔龙刀兵1	地图:66	X:150	Y:108 
[2024/8/22 13:24:54] 物品:重盔甲(女)	怪物:251471F0祖玛卫士8	地图:H204	X:41	Y:42 
[2024/8/22 13:24:54] 物品:灯笼项链	怪物:251471F0祖玛卫士8	地图:H204	X:41	Y:42 
[2024/8/22 13:24:58] 物品:强效金创药	怪物:1BB97260祖玛卫士8	地图:H204	X:39	Y:41 
[2024/8/22 13:24:58] 物品:魔法长袍(男)	怪物:1BB97260祖玛卫士8	地图:H204	X:39	Y:41 
[2024/8/22 13:24:58] 物品:骷髅头盔	怪物:1BB97260祖玛卫士8	地图:H204	X:39	Y:41 
[2024/8/22 13:24:58] 物品:蛇眼戒指	怪物:1BB97260祖玛卫士8	地图:H204	X:39	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:太阳水	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:金创药(中量)	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:金创药(中量)	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:金创药(中量)	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:魔法药(中量)	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:魔法药(中量)	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:魔法药(中量)	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效金创药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:强效魔法药	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:2] 物品:白金项链	怪物:19CF9870白野猪8	地图:H204	X:41	Y:41 
[2024/8/22 13:25:4] 物品:强效魔法药	怪物:1803B670魔龙刀兵	地图:66	X:154	Y:102 
[2024/8/22 13:25:5] 物品:红蛇果	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:疗伤药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:疗伤药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:疗伤药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:疗伤药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效太阳水	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效金创药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:强效魔法药	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:祝福油	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:5] 物品:祝福油	怪物:268EC920红蛇王	地图:H106	X:102	Y:101 
[2024/8/22 13:25:6] 物品:竹笛	怪物:2B48DB80祖玛弓箭手8	地图:H204	X:39	Y:39 
[2024/8/22 13:25:15] 物品:强效太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:太阳水	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:金创药(中量)	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:金创药(中量)	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效金创药	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效金创药	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:强效金创药	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/22 13:25:15] 物品:魔法药(中量)	怪物:24B56C70沃玛卫士8	地图:H204	X:38	Y:34 
