[2024/8/20 11:0:18] 物品:金创药(小量)	怪物:28AC6E20僵尸4	地图:H201	X:95	Y:171 
[2024/8/20 11:21:22] 物品:强效金创药	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:强效金创药	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:强效魔法药	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:强效魔法药	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:黑色水晶戒指	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:黑檀手镯	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:魔力手镯	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:群体治疗术	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:圣言术	怪物:2DDF5F40尸王8	地图:H201	X:108	Y:73 
[2024/8/20 11:21:22] 物品:琥珀项链	怪物:1EA7A790僵尸10	地图:H201	X:104	Y:71 
[2024/8/20 11:21:22] 物品:黄色水晶项链	怪物:1EA7A790僵尸10	地图:H201	X:104	Y:71 
[2024/8/20 11:21:22] 物品:金创药(中量)	怪物:1EA7A790僵尸10	地图:H201	X:104	Y:71 
[2024/8/20 11:21:22] 物品:魔法药(中量)	怪物:1EA7A790僵尸10	地图:H201	X:104	Y:71 
[2024/8/20 11:21:28] 物品:强效太阳水	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效太阳水	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效太阳水	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效太阳水	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效太阳水	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效金创药	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效金创药	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效魔法药	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:强效魔法药	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:蛇眼戒指	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:生铁戒指	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:凝霜	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:黑檀手镯	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:28] 物品:魔力手镯	怪物:2265FA50尸王8	地图:H201	X:108	Y:78 
[2024/8/20 11:21:30] 物品:金创药(小量)	怪物:2CB61A80僵尸5	地图:H201	X:107	Y:78 
[2024/8/20 11:21:32] 物品:金创药(小量)	怪物:27409830僵尸5	地图:H201	X:104	Y:77 
[2024/8/20 11:21:32] 物品:大火球	怪物:27409830僵尸5	地图:H201	X:104	Y:77 
[2024/8/20 11:21:36] 物品:攻杀剑术	怪物:216B4760恶灵尸王	地图:H201	X:108	Y:80 
[2024/8/20 11:21:36] 物品:灵魂火符	怪物:216B4760恶灵尸王	地图:H201	X:108	Y:80 
[2024/8/20 11:21:36] 物品:诱惑之光	怪物:216B4760恶灵尸王	地图:H201	X:108	Y:80 
[2024/8/20 11:21:37] 物品:海魂	怪物:2D637780僵尸10	地图:H201	X:109	Y:80 
[2024/8/20 11:21:38] 物品:海魂	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:短剑	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:轻型盔甲(男)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:青铜斧	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:黄色水晶项链	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:青铜头盔	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:太阳水	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:太阳水	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:太阳水	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:太阳水	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:金创药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:金创药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:金创药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:金创药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:魔法药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:魔法药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:魔法药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:38] 物品:魔法药(中量)	怪物:2B3BB320沃玛勇士0	地图:D024	X:49	Y:82 
[2024/8/20 11:21:44] 物品:钢手镯	怪物:23E935D0沃玛勇士	地图:D024	X:45	Y:78 
[2024/8/20 11:21:46] 物品:大火球	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:诱惑之光	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:抗拒火环	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:精神力战法	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:火球术	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:治愈术	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:基本剑术	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:半月	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:海魂	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:蓝色水晶戒指	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:魔鬼项链	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:琥珀项链	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:魔力手镯	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:铁剑	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:短剑	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:轻型盔甲(男)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:轻型盔甲(女)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:青铜斧	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:黑檀项链	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:黄色水晶项链	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:黑色水晶项链	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:青铜头盔	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:金创药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:金创药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:金创药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:金创药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:魔法药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:魔法药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:魔法药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:46] 物品:魔法药(小量)	怪物:1B07CF60僵尸50	地图:H201	X:110	Y:84 
[2024/8/20 11:21:49] 物品:魔鬼项链	怪物:2967E500火焰沃玛0	地图:D024	X:46	Y:77 
[2024/8/20 11:21:49] 物品:魔法头盔	怪物:2967E500火焰沃玛0	地图:D024	X:46	Y:77 
[2024/8/20 11:21:49] 物品:太阳水	怪物:2967E500火焰沃玛0	地图:D024	X:46	Y:77 
[2024/8/20 11:21:49] 物品:太阳水	怪物:2967E500火焰沃玛0	地图:D024	X:46	Y:77 
[2024/8/20 11:21:50] 物品:强效太阳水	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效太阳水	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效太阳水	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效太阳水	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效太阳水	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效金创药	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效金创药	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效魔法药	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:强效魔法药	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:道德戒指	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:魅力戒指	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:21:50] 物品:圣言术	怪物:31D3E3E0尸王8	地图:H201	X:108	Y:87 
[2024/8/20 11:22:8] 物品:金创药(小量)	怪物:2B4CED20僵尸5	地图:H201	X:93	Y:95 
[2024/8/20 11:22:11] 物品:金创药(小量)	怪物:2E0FD6F0僵尸4	地图:H201	X:91	Y:95 
[2024/8/20 11:22:13] 物品:施毒术	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:抗拒火环	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:精神力战法	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:火球术	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:治愈术	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:基本剑术	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:半月	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:海魂	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:凌风	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:琥珀项链	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:凤凰明珠	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:魔力手镯	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:铁剑	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:短剑	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:轻型盔甲(男)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:轻型盔甲(女)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:中型盔甲(男)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:青铜斧	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:黑檀项链	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:黄色水晶项链	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:黑色水晶项链	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:青铜头盔	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:金创药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:金创药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:金创药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:金创药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:魔法药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:魔法药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:魔法药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:13] 物品:魔法药(小量)	怪物:2999BCE0僵尸50	地图:H201	X:95	Y:98 
[2024/8/20 11:22:16] 物品:金创药(中量)	怪物:2F20D380沃玛战将	地图:D024	X:32	Y:77 
[2024/8/20 11:22:19] 物品:魔法药(小量)	怪物:2D68D5A0僵尸5	地图:H201	X:88	Y:99 
[2024/8/20 11:22:20] 物品:隐身术	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:诱惑之光	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:抗拒火环	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:精神力战法	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:火球术	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:治愈术	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:基本剑术	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:八荒	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:半月	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:海魂	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:蓝色水晶戒指	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:琥珀项链	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:坚固手套	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:铁剑	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:短剑	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:轻型盔甲(男)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:轻型盔甲(女)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:青铜斧	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:黑檀项链	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:黄色水晶项链	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:黑色水晶项链	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:青铜头盔	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:金创药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:金创药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:金创药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:金创药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:魔法药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:魔法药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:魔法药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:20] 物品:魔法药(小量)	怪物:20656230僵尸50	地图:H201	X:87	Y:102 
[2024/8/20 11:22:23] 物品:攻杀剑术	怪物:0D7D2E00恶灵尸王	地图:H201	X:85	Y:101 
[2024/8/20 11:22:23] 物品:诱惑之光	怪物:0D7D2E00恶灵尸王	地图:H201	X:85	Y:101 
[2024/8/20 11:22:24] 物品:金创药(小量)	怪物:1B7DC450僵尸4	地图:H201	X:86	Y:103 
[2024/8/20 11:22:27] 物品:小手镯	怪物:18D151A0暗黑战士	地图:D024	X:29	Y:72 
[2024/8/20 11:22:32] 物品:金创药(小量)	怪物:15CE2950僵尸4	地图:H201	X:87	Y:111 
[2024/8/20 11:22:43] 物品:金创药(小量)	怪物:15CE2950僵尸4	地图:H201	X:88	Y:110 
[2024/8/20 11:22:43] 物品:魔法药(小量)	怪物:15CE2950僵尸4	地图:H201	X:88	Y:110 
[2024/8/20 11:22:48] 物品:太阳水	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:太阳水	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:太阳水	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:太阳水	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:金创药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:金创药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:金创药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:金创药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:魔法药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:魔法药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:魔法药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:魔法药(中量)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:八荒	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:凌风	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:魔鬼项链	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:凤凰明珠	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:魔力手镯	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:短剑	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:轻型盔甲(男)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:轻型盔甲(女)	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:青铜斧	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:48] 物品:黄色水晶项链	怪物:30439B60暗黑战士0	地图:D024	X:45	Y:65 
[2024/8/20 11:22:49] 物品:强效魔法药	怪物:24482940魔龙射手2	地图:66	X:229	Y:98 
[2024/8/20 11:22:49] 物品:强效魔法药	怪物:24482940魔龙射手2	地图:66	X:229	Y:98 
[2024/8/20 11:22:49] 物品:骷髅头盔	怪物:24482940魔龙射手2	地图:66	X:229	Y:98 
[2024/8/20 11:22:53] 物品:太阳水	怪物:2D5A9940恶灵尸王	地图:H201	X:93	Y:119 
[2024/8/20 11:22:53] 物品:心灵启示	怪物:2D5A9940恶灵尸王	地图:H201	X:93	Y:119 
[2024/8/20 11:22:53] 物品:疾光电影	怪物:2D5A9940恶灵尸王	地图:H201	X:93	Y:119 
[2024/8/20 11:22:53] 物品:隐身术	怪物:2D5A9940恶灵尸王	地图:H201	X:93	Y:119 
[2024/8/20 11:22:53] 物品:灵魂火符	怪物:2D5A9940恶灵尸王	地图:H201	X:93	Y:119 
[2024/8/20 11:22:53] 物品:召唤骷髅	怪物:2D5A9940恶灵尸王	地图:H201	X:93	Y:119 
[2024/8/20 11:22:53] 物品:强效金创药	怪物:2DAF3520魔龙刀兵	地图:66	X:227	Y:100 
[2024/8/20 11:22:57] 物品:召唤骷髅	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:瞬息移动	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:地狱火	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:抗拒火环	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:精神力战法	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:火球术	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:治愈术	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:基本剑术	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:凌风	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:蓝色水晶戒指	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:坚固手套	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:铁剑	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:短剑	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:轻型盔甲(男)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:轻型盔甲(女)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:中型盔甲(男)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:青铜斧	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:黑檀项链	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:黄色水晶项链	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:黑色水晶项链	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:青铜头盔	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:金创药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:金创药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:金创药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:金创药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:魔法药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:魔法药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:魔法药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:22:57] 物品:魔法药(小量)	怪物:2EBF4820僵尸50	地图:H201	X:94	Y:118 
[2024/8/20 11:23:3] 物品:强效太阳水	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效太阳水	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效太阳水	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效太阳水	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效太阳水	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效金创药	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效金创药	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效魔法药	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:强效魔法药	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:骷髅戒指	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:生铁戒指	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:魔力手镯	怪物:28AC1560尸王8	地图:H201	X:98	Y:118 
[2024/8/20 11:23:3] 物品:海魂	怪物:189B8160火焰沃玛	地图:D024	X:48	Y:58 
[2024/8/20 11:23:6] 物品:强效太阳水	怪物:23532EA0沃玛卫士8	地图:H003	X:46	Y:35 
