[2024/8/19 22:0:0] 物品:强效太阳水	怪物:280A5830祖玛雕像8	地图:H204	X:49	Y:10 
[2024/8/19 22:13:41] 物品:战神盔甲(女)	怪物:320E0D80牛魔将军0	地图:H010	X:380	Y:50 
[2024/8/19 22:13:41] 物品:重盔甲(男)	怪物:320E0D80牛魔将军0	地图:H010	X:380	Y:50 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:太阳水	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:金创药(中量)	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:金创药(中量)	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:金创药(中量)	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:魔法药(中量)	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:魔法药(中量)	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:魔法药(中量)	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效金创药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:强效魔法药	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:虹魔手镯	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:天珠项链	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:记忆头盔	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:44] 物品:生铁戒指	怪物:31B0AC40白野猪8	地图:H006	X:62	Y:28 
[2024/8/19 22:13:48] 物品:强效太阳水	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效太阳水	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:疗伤药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:疗伤药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效金创药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效金创药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效魔法药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效金创药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效金创药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效魔法药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:强效金创药	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:红宝石戒指	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:48] 物品:地狱雷光	怪物:15B32B80血僵尸	地图:D10062	X:12	Y:22 
[2024/8/19 22:13:52] 物品:强效太阳水	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效太阳水	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:疗伤药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:疗伤药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效金创药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效金创药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效魔法药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效魔法药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效金创药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效金创药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效魔法药	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:幽灵项链	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:骷髅头盔	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:圣言术	怪物:28CDF8E0血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:13:52] 物品:强效金创药	怪物:1CF04240牛魔祭司8	地图:H010	X:379	Y:48 
[2024/8/19 22:13:52] 物品:攻击力药水	怪物:1CF04240牛魔祭司8	地图:H010	X:379	Y:48 
[2024/8/19 22:13:52] 物品:凝霜	怪物:1CF04240牛魔祭司8	地图:H010	X:379	Y:48 
[2024/8/19 22:13:53] 物品:太阳水	怪物:039E6A20花吻蜘蛛	地图:D10062	X:13	Y:23 
[2024/8/19 22:13:53] 物品:强效金创药	怪物:039E6A20花吻蜘蛛	地图:D10062	X:13	Y:23 
[2024/8/19 22:13:53] 物品:强效魔法药	怪物:039E6A20花吻蜘蛛	地图:D10062	X:13	Y:23 
[2024/8/19 22:13:53] 物品:魔鬼项链	怪物:039E6A20花吻蜘蛛	地图:D10062	X:13	Y:23 
[2024/8/19 22:13:57] 物品:魔法力药水	怪物:29F6DD10僵尸4	地图:H201	X:166	Y:48 
[2024/8/19 22:14:1] 物品:黑檀手镯	怪物:27D35D90牛魔侍卫8	地图:H010	X:375	Y:49 
[2024/8/19 22:14:1] 物品:太阳水	怪物:05609FE0僵尸5	地图:H201	X:167	Y:48 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:080C5500牛魔祭司8	地图:H010	X:376	Y:50 
[2024/8/19 22:14:11] 物品:凝霜	怪物:080C5500牛魔祭司8	地图:H010	X:376	Y:50 
[2024/8/19 22:14:11] 物品:回城卷	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:回城卷	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:回城卷	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:回城卷	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:回城卷	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:回城卷	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效太阳水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效金创药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:强效魔法药	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:11] 物品:魔法力药水	怪物:18F6CE30暗之骷髅精灵	地图:T339	X:15	Y:16 
[2024/8/19 22:14:15] 物品:强效太阳水	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效太阳水	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效太阳水	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效太阳水	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效太阳水	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效金创药	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效金创药	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效魔法药	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:强效魔法药	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:黑色水晶戒指	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:珍珠戒指	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:蓝翡翠项链	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:15] 物品:魔力手镯	怪物:272101A0尸王8	地图:H201	X:166	Y:48 
[2024/8/19 22:14:16] 物品:金创药(小量)	怪物:1C8A6420僵尸5	地图:H201	X:167	Y:49 
[2024/8/19 22:14:19] 物品:魔法药(小量)	怪物:2996ABD0僵尸5	地图:H201	X:165	Y:50 
[2024/8/19 22:14:21] 物品:强效太阳水	怪物:29E81310牛魔祭司0	地图:H010	X:376	Y:48 
[2024/8/19 22:14:21] 物品:强效太阳水	怪物:29E81310牛魔祭司0	地图:H010	X:376	Y:48 
[2024/8/19 22:14:21] 物品:太阳水	怪物:29E81310牛魔祭司0	地图:H010	X:376	Y:48 
[2024/8/19 22:14:21] 物品:太阳水	怪物:29E81310牛魔祭司0	地图:H010	X:376	Y:48 
[2024/8/19 22:14:21] 物品:魔法长袍(女)	怪物:29E81310牛魔祭司0	地图:H010	X:376	Y:48 
[2024/8/19 22:14:21] 物品:破魂	怪物:29E81310牛魔祭司0	地图:H010	X:376	Y:48 
[2024/8/19 22:14:30] 物品:强效太阳水	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:强效太阳水	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:疗伤药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:疗伤药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:强效金创药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:强效魔法药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:强效魔法药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:30] 物品:魔法长袍(男)	怪物:28A584D0牛魔侍卫8	地图:H010	X:379	Y:43 
[2024/8/19 22:14:30] 物品:降魔	怪物:28A584D0牛魔侍卫8	地图:H010	X:379	Y:43 
[2024/8/19 22:14:34] 物品:太阳水	怪物:080C3BD0黑色恶蛆8	地图:H006	X:50	Y:69 
[2024/8/19 22:14:43] 物品:魔法药(小量)	怪物:2EBFE7B0僵尸4	地图:H201	X:160	Y:49 
[2024/8/19 22:14:43] 物品:灵魂战衣(男)	怪物:276CADC0黑野猪8	地图:H002	X:221	Y:218 
[2024/8/19 22:14:48] 物品:金创药(小量)	怪物:21506C70僵尸4	地图:H201	X:160	Y:49 
[2024/8/19 22:14:50] 物品:金创药(小量)	怪物:1D965A60僵尸4	地图:H201	X:161	Y:48 
[2024/8/19 22:14:51] 物品:强效太阳水	怪物:2B471790白野猪0	地图:D717	X:78	Y:28 
[2024/8/19 22:14:51] 物品:强效太阳水	怪物:2B471790白野猪0	地图:D717	X:78	Y:28 
[2024/8/19 22:14:51] 物品:太阳水	怪物:2B471790白野猪0	地图:D717	X:78	Y:28 
[2024/8/19 22:14:51] 物品:太阳水	怪物:2B471790白野猪0	地图:D717	X:78	Y:28 
[2024/8/19 22:14:51] 物品:炼狱	怪物:2B471790白野猪0	地图:D717	X:78	Y:28 
[2024/8/19 22:14:51] 物品:辟邪手镯	怪物:2B471790白野猪0	地图:D717	X:78	Y:28 
[2024/8/19 22:14:53] 物品:强效太阳水	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:强效太阳水	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:疗伤药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:疗伤药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:强效金创药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:强效金创药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:强效魔法药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:强效魔法药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:强效魔法药	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:半月弯刀	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:53] 物品:困魔咒	怪物:2440F150血僵尸	地图:D10062	X:11	Y:22 
[2024/8/19 22:14:55] 物品:强效太阳水	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效太阳水	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效太阳水	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效太阳水	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效太阳水	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效金创药	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效金创药	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效魔法药	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:强效魔法药	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:黑色水晶戒指	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:道德戒指	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:蓝翡翠项链	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:黑檀手镯	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:魔力手镯	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:召唤神兽	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:14:55] 物品:圣言术	怪物:204EE480尸王8	地图:H201	X:160	Y:50 
[2024/8/19 22:15:0] 物品:太阳水	怪物:29639120黑色恶蛆	地图:D717	X:76	Y:28 
[2024/8/19 22:15:5] 物品:精神力药水	怪物:2A4B9FE0僵尸4	地图:H201	X:162	Y:42 
[2024/8/19 22:15:6] 物品:魔法长袍(男)	怪物:2D72E060红野猪8	地图:H002	X:213	Y:214 
[2024/8/19 22:15:7] 物品:金创药(小量)	怪物:26A03840僵尸5	地图:H201	X:163	Y:41 
[2024/8/19 22:15:9] 物品:金创药(小量)	怪物:18B28B60僵尸5	地图:H201	X:162	Y:41 
[2024/8/19 22:15:12] 物品:基本剑术	怪物:26531D10僵尸1	地图:H201	X:164	Y:42 
[2024/8/19 22:15:13] 物品:太阳水	怪物:1BEBAB30黑野猪	地图:D717	X:76	Y:28 
[2024/8/19 22:15:13] 物品:金创药(小量)	怪物:18C2C260僵尸5	地图:H201	X:163	Y:41 
[2024/8/19 22:15:14] 物品:灵魂火符	怪物:15D18AA0僵尸4	地图:H201	X:162	Y:42 
[2024/8/19 22:15:17] 物品:强效太阳水	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:强效太阳水	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:疗伤药	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:疗伤药	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:强效金创药	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:强效金创药	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:强效魔法药	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:17] 物品:强效金创药	怪物:2440F150血僵尸	地图:D10062	X:12	Y:21 
[2024/8/19 22:15:21] 物品:太阳水	怪物:2E1EFD60黑锷蜘蛛	地图:D10062	X:14	Y:20 
[2024/8/19 22:15:21] 物品:强效金创药	怪物:2E1EFD60黑锷蜘蛛	地图:D10062	X:14	Y:20 
[2024/8/19 22:15:21] 物品:强效魔法药	怪物:2E1EFD60黑锷蜘蛛	地图:D10062	X:14	Y:20 
[2024/8/19 22:15:21] 物品:八荒	怪物:2E1EFD60黑锷蜘蛛	地图:D10062	X:14	Y:20 
[2024/8/19 22:15:21] 物品:海魂	怪物:2E1EFD60黑锷蜘蛛	地图:D10062	X:14	Y:20 
[2024/8/19 22:15:21] 物品:魔力手镯	怪物:2E1EFD60黑锷蜘蛛	地图:D10062	X:14	Y:20 
[2024/8/19 22:15:21] 物品:金创药(小量)	怪物:1D965A60僵尸4	地图:H201	X:164	Y:48 
[2024/8/19 22:15:21] 物品:CHILD	怪物:07FCEAE0冰雪法王1	地图:JZ001	X:39	Y:79 
[2024/8/19 22:15:21] 物品:火龙气焰	怪物:07FCEAE0冰雪法王1	地图:JZ001	X:39	Y:79 
[2024/8/19 22:15:23] 物品:太阳水	怪物:1B753B30黑锷蜘蛛	地图:D10062	X:13	Y:21 
[2024/8/19 22:15:23] 物品:强效金创药	怪物:1B753B30黑锷蜘蛛	地图:D10062	X:13	Y:21 
[2024/8/19 22:15:23] 物品:强效魔法药	怪物:1B753B30黑锷蜘蛛	地图:D10062	X:13	Y:21 
[2024/8/19 22:15:23] 物品:海魂	怪物:1B753B30黑锷蜘蛛	地图:D10062	X:13	Y:21 
[2024/8/19 22:15:28] 物品:太阳水	怪物:1B91A1F0僵尸5	地图:H201	X:155	Y:49 
[2024/8/19 22:15:28] 物品:攻击力药水	怪物:1B91A1F0僵尸5	地图:H201	X:155	Y:49 
[2024/8/19 22:15:28] 物品:太阳水	怪物:1A313F70黑锷蜘蛛	地图:D10062	X:14	Y:21 
[2024/8/19 22:15:28] 物品:强效金创药	怪物:1A313F70黑锷蜘蛛	地图:D10062	X:14	Y:21 
[2024/8/19 22:15:28] 物品:强效魔法药	怪物:1A313F70黑锷蜘蛛	地图:D10062	X:14	Y:21 
[2024/8/19 22:15:28] 物品:琥珀项链	怪物:1A313F70黑锷蜘蛛	地图:D10062	X:14	Y:21 
[2024/8/19 22:15:33] 物品:太阳水	怪物:24437860花吻蜘蛛	地图:D10062	X:14	Y:23 
