[2024/8/20 14:0:1] 物品:金创药(中量)	怪物:27617A10沃玛勇士	地图:D024	X:56	Y:46 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:太阳水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:金创药(中量)	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:金创药(中量)	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:金创药(中量)	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:魔法药(中量)	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:魔法药(中量)	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:魔法药(中量)	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效金创药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:强效魔法药	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:30] 物品:魔法力药水	怪物:1E1BD790白野猪8	地图:H204	X:52	Y:50 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:太阳水	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:金创药(中量)	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:金创药(中量)	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:金创药(中量)	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:魔法药(中量)	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:魔法药(中量)	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:魔法药(中量)	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效金创药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:31] 物品:强效魔法药	怪物:063AE500虹魔猪卫8	地图:H204	X:45	Y:54 
[2024/8/20 14:7:54] 物品:强效金创药	怪物:2DB895E0祖玛弓箭手8	地图:H204	X:51	Y:56 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:疗伤药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:太阳水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:金创药(中量)	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:金创药(中量)	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:魔法药(中量)	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:魔法药(中量)	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效金创药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:强效魔法药	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:MP强化药水	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:偃月	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:破魂	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:降魔	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:斩马刀	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:修罗	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:骷髅头盔	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:道士头盔	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:蓝翡翠项链	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:放大镜	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:竹笛	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:小手镯	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:魔法手镯	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:黑檀手镯	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:道士手镯	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:死神手套	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:金手镯	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:黑色水晶戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:蛇眼戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:珍珠戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:金戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:骷髅戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:魅力戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:道德戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:57] 物品:降妖除魔戒指	怪物:2E0087F0虹魔教主8	地图:H204	X:51	Y:50 
[2024/8/20 14:7:59] 物品:魔法药(中量)	怪物:05ED3A90祖玛卫士8	地图:H204	X:52	Y:51 
[2024/8/20 14:7:59] 物品:半月	怪物:05ED3A90祖玛卫士8	地图:H204	X:52	Y:51 
[2024/8/20 14:7:59] 物品:生铁戒指	怪物:05ED3A90祖玛卫士8	地图:H204	X:52	Y:51 
[2024/8/20 14:8:3] 物品:金创药(中量)	怪物:1810FA90祖玛雕像8	地图:H204	X:50	Y:56 
[2024/8/20 14:8:4] 物品:蛇眼戒指	怪物:0D9E6E60祖玛弓箭手8	地图:H204	X:53	Y:54 
[2024/8/20 14:8:4] 物品:珍珠戒指	怪物:0D9E6E60祖玛弓箭手8	地图:H204	X:53	Y:54 
[2024/8/20 14:8:14] 物品:金手镯	怪物:2BCC19A0祖玛弓箭手8	地图:H204	X:52	Y:57 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:太阳水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:金创药(中量)	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:金创药(中量)	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:金创药(中量)	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:魔法药(中量)	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:魔法药(中量)	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:魔法药(中量)	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效金创药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:强效魔法药	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:MP强化药水	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:17] 物品:魅力戒指	怪物:1C1E5370白野猪8	地图:H204	X:56	Y:55 
[2024/8/20 14:8:34] 物品:灯笼项链	怪物:2F0930E0祖玛卫士8	地图:H204	X:68	Y:33 
[2024/8/20 14:8:34] 物品:蓝翡翠项链	怪物:2F0930E0祖玛卫士8	地图:H204	X:68	Y:33 
[2024/8/20 14:8:34] 物品:蓝色水晶戒指	怪物:2F0930E0祖玛卫士8	地图:H204	X:68	Y:33 
[2024/8/20 14:8:34] 物品:蓝翡翠项链	怪物:2D651D10祖玛卫士8	地图:H204	X:58	Y:59 
[2024/8/20 14:8:34] 物品:珍珠戒指	怪物:2D651D10祖玛卫士8	地图:H204	X:58	Y:59 
[2024/8/20 14:8:39] 物品:强效太阳水	怪物:2EBA8550祖玛卫士8	地图:H204	X:68	Y:33 
[2024/8/20 14:8:39] 物品:死神手套	怪物:2EBA8550祖玛卫士8	地图:H204	X:68	Y:33 
[2024/8/20 14:8:45] 物品:魔力手镯	怪物:299280B0祖玛卫士8	地图:H204	X:59	Y:59 
[2024/8/20 14:8:46] 物品:强效太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:太阳水	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:金创药(中量)	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:金创药(中量)	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效金创药	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效金创药	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效金创药	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:魔法药(中量)	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:魔法药(中量)	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效魔法药	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
[2024/8/20 14:8:46] 物品:强效魔法药	怪物:30C4EE30沃玛卫士8	地图:H003	X:58	Y:40 
