[2024/8/22 9:0:1] 物品:道德戒指	怪物:2CAD8020魔龙破甲兵	地图:66	X:46	Y:126 
[2024/8/22 9:15:39] 物品:隐身术	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:抗拒火环	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:精神力战法	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:火球术	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:治愈术	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:基本剑术	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:魔鬼项链	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:魔法药(小量)	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:39] 物品:魔法药(小量)	怪物:1436BF30僵尸40	地图:H201	X:127	Y:25 
[2024/8/22 9:15:46] 物品:金创药(小量)	怪物:1B232920僵尸4	地图:H201	X:131	Y:24 
[2024/8/22 9:15:50] 物品:隐身术	怪物:2772A130僵尸40	地图:H201	X:134	Y:27 
[2024/8/22 9:15:50] 物品:抗拒火环	怪物:2772A130僵尸40	地图:H201	X:134	Y:27 
[2024/8/22 9:15:50] 物品:精神力战法	怪物:2772A130僵尸40	地图:H201	X:134	Y:27 
[2024/8/22 9:15:50] 物品:火球术	怪物:2772A130僵尸40	地图:H201	X:134	Y:27 
[2024/8/22 9:15:50] 物品:治愈术	怪物:2772A130僵尸40	地图:H201	X:134	Y:27 
[2024/8/22 9:15:50] 物品:基本剑术	怪物:2772A130僵尸40	地图:H201	X:134	Y:27 
[2024/8/22 9:15:50] 物品:强效金创药	怪物:2C9AF6A0魔龙射手1	地图:66	X:62	Y:208 
[2024/8/22 9:15:50] 物品:骷髅头盔	怪物:2C9AF6A0魔龙射手1	地图:66	X:62	Y:208 
[2024/8/22 9:15:50] 物品:死神手套	怪物:2C9AF6A0魔龙射手1	地图:66	X:62	Y:208 
[2024/8/22 9:15:50] 物品:金创药(小量)	怪物:13AEF640僵尸5	地图:H201	X:134	Y:26 
[2024/8/22 9:15:52] 物品:强效魔法药	怪物:1758E7B0魔龙刀兵1	地图:66	X:64	Y:208 
[2024/8/22 9:15:57] 物品:强效太阳水	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效太阳水	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效太阳水	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效太阳水	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效太阳水	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效金创药	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效金创药	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效魔法药	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:强效魔法药	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:15:57] 物品:道德戒指	怪物:24D29B00尸王8	地图:H201	X:136	Y:28 
[2024/8/22 9:16:0] 物品:强效魔法药	怪物:2CB6FDF0魔龙破甲兵	地图:66	X:62	Y:211 
[2024/8/22 9:16:0] 物品:道士头盔	怪物:2CB6FDF0魔龙破甲兵	地图:66	X:62	Y:211 
[2024/8/22 9:16:0] 物品:死神手套	怪物:2CB6FDF0魔龙破甲兵	地图:66	X:62	Y:211 
[2024/8/22 9:16:3] 物品:强效太阳水	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效太阳水	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效太阳水	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效太阳水	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效太阳水	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效金创药	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效金创药	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效魔法药	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:强效魔法药	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:骷髅戒指	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:黑色水晶戒指	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:3] 物品:黑檀手镯	怪物:22D18030尸王8	地图:H201	X:132	Y:27 
[2024/8/22 9:16:6] 物品:强效金创药	怪物:2C91F430魔龙射手	地图:66	X:54	Y:213 
[2024/8/22 9:16:9] 物品:强效魔法药	怪物:28EDA630魔龙射手	地图:66	X:57	Y:219 
[2024/8/22 9:16:9] 物品:强效金创药	怪物:28EDA630魔龙射手	地图:66	X:57	Y:219 
[2024/8/22 9:16:15] 物品:强效魔法药	怪物:1806C9A0魔龙破甲兵	地图:66	X:57	Y:212 
[2024/8/22 9:16:15] 物品:珊瑚戒指	怪物:1806C9A0魔龙破甲兵	地图:66	X:57	Y:212 
[2024/8/22 9:16:17] 物品:隐身术	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:抗拒火环	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:精神力战法	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:火球术	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:治愈术	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:基本剑术	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:八荒	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:海魂	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:蓝色水晶戒指	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:魔鬼项链	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:铁剑	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:短剑	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:轻型盔甲(男)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:轻型盔甲(女)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:青铜斧	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:黑檀项链	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:黄色水晶项链	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:黑色水晶项链	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:青铜头盔	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:金创药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:金创药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:金创药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:金创药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:魔法药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:魔法药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:魔法药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:17] 物品:魔法药(小量)	怪物:2CBF4CE0僵尸50	地图:H201	X:136	Y:31 
[2024/8/22 9:16:21] 物品:强效金创药	怪物:185E58C0魔龙射手	地图:66	X:48	Y:222 
[2024/8/22 9:16:22] 物品:强效太阳水	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效太阳水	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效太阳水	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效太阳水	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效太阳水	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效金创药	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效金创药	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效魔法药	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:强效魔法药	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:死神手套	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:凝霜	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:蓝翡翠项链	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:黑檀手镯	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:22] 物品:困魔咒	怪物:2B2ABEE0尸王8	地图:H201	X:138	Y:33 
[2024/8/22 9:16:26] 物品:太阳水	怪物:2CEEC430魔龙射手	地图:66	X:51	Y:225 
[2024/8/22 9:16:26] 物品:魔法长袍(男)	怪物:2CEEC430魔龙射手	地图:66	X:51	Y:225 
[2024/8/22 9:16:46] 物品:金创药(小量)	怪物:2BE7A490僵尸5	地图:H201	X:140	Y:32 
[2024/8/22 9:16:48] 物品:强效金创药	怪物:2D040210魔龙破甲兵2	地图:66	X:38	Y:233 
[2024/8/22 9:16:53] 物品:力量戒指	怪物:2BD28580魔龙射手	地图:66	X:34	Y:229 
[2024/8/22 9:16:53] 物品:骷髅头盔	怪物:2BD28580魔龙射手	地图:66	X:34	Y:229 
[2024/8/22 9:16:53] 物品:黑檀手镯	怪物:2BD28580魔龙射手	地图:66	X:34	Y:229 
[2024/8/22 9:16:58] 物品:太阳水	怪物:28AC4C60魔龙破甲兵	地图:66	X:37	Y:223 
[2024/8/22 9:17:0] 物品:刺杀剑术	怪物:25BDE4B0恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:0] 物品:火墙	怪物:25BDE4B0恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:0] 物品:幽灵盾	怪物:25BDE4B0恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:0] 物品:攻杀剑术	怪物:25BDE4B0恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:0] 物品:诱惑之光	怪物:25BDE4B0恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:0] 物品:大火球	怪物:25BDE4B0恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:1] 物品:强效太阳水	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效太阳水	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效太阳水	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效太阳水	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效太阳水	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效金创药	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效金创药	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效魔法药	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:强效魔法药	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:黑色水晶戒指	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:凝霜	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:1] 物品:魔力手镯	怪物:22EE57E0尸王8	地图:H201	X:148	Y:30 
[2024/8/22 9:17:4] 物品:强效魔法药	怪物:23FB4420魔龙破甲兵	地图:66	X:40	Y:224 
[2024/8/22 9:17:4] 物品:金戒指	怪物:23FB4420魔龙破甲兵	地图:66	X:40	Y:224 
[2024/8/22 9:17:5] 物品:强效太阳水	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效太阳水	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效太阳水	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效太阳水	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效太阳水	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效金创药	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效金创药	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效魔法药	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:强效魔法药	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:黑色水晶戒指	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:道德戒指	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:魅力戒指	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:5] 物品:黑檀手镯	怪物:177DD510尸王8	地图:H201	X:148	Y:33 
[2024/8/22 9:17:6] 物品:疾光电影	怪物:188CF490恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:6] 物品:幽灵盾	怪物:188CF490恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:6] 物品:爆裂火焰	怪物:188CF490恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:6] 物品:隐身术	怪物:188CF490恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:6] 物品:召唤骷髅	怪物:188CF490恶灵尸王	地图:H201	X:147	Y:33 
[2024/8/22 9:17:7] 物品:太阳水	怪物:2CED1070魔龙射手1	地图:66	X:33	Y:219 
[2024/8/22 9:17:7] 物品:重盔甲(女)	怪物:2CED1070魔龙射手1	地图:66	X:33	Y:219 
[2024/8/22 9:17:7] 物品:降魔	怪物:2CED1070魔龙射手1	地图:66	X:33	Y:219 
[2024/8/22 9:17:8] 物品:金创药(小量)	怪物:2BE7A490僵尸5	地图:H201	X:142	Y:34 
[2024/8/22 9:17:8] 物品:魔法药(小量)	怪物:2BE7A490僵尸5	地图:H201	X:142	Y:34 
[2024/8/22 9:17:12] 物品:金创药(小量)	怪物:2ACCE0C0僵尸4	地图:H201	X:150	Y:29 
[2024/8/22 9:17:14] 物品:金创药(小量)	怪物:230A3600僵尸4	地图:H201	X:151	Y:39 
[2024/8/22 9:17:21] 物品:金创药(小量)	怪物:1EFBB190僵尸4	地图:H201	X:151	Y:35 
[2024/8/22 9:17:22] 物品:金创药(小量)	怪物:2D307C50僵尸4	地图:H201	X:152	Y:32 
[2024/8/22 9:17:22] 物品:魔法药(小量)	怪物:2D307C50僵尸4	地图:H201	X:152	Y:32 
[2024/8/22 9:17:23] 物品:心灵启示	怪物:1423FA10恶灵尸王	地图:H201	X:152	Y:30 
[2024/8/22 9:17:23] 物品:攻杀剑术	怪物:1423FA10恶灵尸王	地图:H201	X:152	Y:30 
[2024/8/22 9:17:23] 物品:诱惑之光	怪物:1423FA10恶灵尸王	地图:H201	X:152	Y:30 
[2024/8/22 9:17:23] 物品:瞬息移动	怪物:1423FA10恶灵尸王	地图:H201	X:152	Y:30 
[2024/8/22 9:17:25] 物品:强效太阳水	怪物:19B32AA0魔龙破甲兵	地图:66	X:36	Y:215 
[2024/8/22 9:17:26] 物品:强效太阳水	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效太阳水	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效太阳水	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效太阳水	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效太阳水	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效金创药	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效金创药	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效魔法药	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:强效魔法药	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:蓝翡翠项链	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:26] 物品:魔力手镯	怪物:1ACB9040尸王8	地图:H201	X:152	Y:29 
[2024/8/22 9:17:42] 物品:魔法药(小量)	怪物:2331D1A0僵尸5	地图:H201	X:156	Y:38 
[2024/8/22 9:17:51] 物品:太阳水	怪物:179A34A0黑色恶蛆8	地图:H004	X:64	Y:150 
[2024/8/22 9:17:54] 物品:强效金创药	怪物:1DC59080魔龙刀兵1	地图:66	X:29	Y:200 
[2024/8/22 9:17:57] 物品:强效太阳水	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效太阳水	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效太阳水	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效太阳水	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效太阳水	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效金创药	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效金创药	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效魔法药	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:强效魔法药	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:蓝翡翠项链	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:黑檀手镯	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:17:57] 物品:野蛮冲撞	怪物:230968B0尸王8	地图:H201	X:160	Y:38 
[2024/8/22 9:18:7] 物品:重盔甲(女)	怪物:28A0E990魔龙射手	地图:66	X:31	Y:222 
[2024/8/22 9:18:12] 物品:强效太阳水	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效太阳水	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效太阳水	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效太阳水	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效太阳水	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效金创药	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效金创药	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效魔法药	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:强效魔法药	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:12] 物品:蓝翡翠项链	怪物:2CC18DC0尸王8	地图:H201	X:159	Y:47 
[2024/8/22 9:18:14] 物品:金创药(小量)	怪物:25DB41F0僵尸4	地图:H201	X:159	Y:49 
[2024/8/22 9:18:19] 物品:鹿皮靴	怪物:2C8CBCE0魔龙射手2	地图:66	X:37	Y:241 
[2024/8/22 9:18:25] 物品:强效魔法药	怪物:23AFEB40魔龙破甲兵	地图:66	X:27	Y:244 
[2024/8/22 9:18:25] 物品:金创药(小量)	怪物:2687DD40僵尸5	地图:H201	X:163	Y:50 
[2024/8/22 9:18:29] 物品:魔法药(小量)	怪物:06292380僵尸5	地图:H201	X:164	Y:41 
[2024/8/22 9:18:29] 物品:太阳水	怪物:06292380僵尸5	地图:H201	X:164	Y:41 
[2024/8/22 9:18:32] 物品:火墙	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:32] 物品:幽灵盾	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:32] 物品:爆裂火焰	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:32] 物品:攻杀剑术	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:32] 物品:灵魂火符	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:32] 物品:地狱火	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:32] 物品:瞬息移动	怪物:24405120恶灵尸王	地图:H201	X:162	Y:49 
[2024/8/22 9:18:33] 物品:强效太阳水	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效太阳水	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效太阳水	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效太阳水	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效太阳水	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效金创药	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效金创药	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效魔法药	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:强效魔法药	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:骷髅戒指	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:黑檀手镯	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:33] 物品:魔力手镯	怪物:25A8E460尸王8	地图:H201	X:163	Y:49 
[2024/8/22 9:18:35] 物品:魔法药(小量)	怪物:2560B120僵尸4	地图:H201	X:163	Y:41 
[2024/8/22 9:18:40] 物品:金创药(小量)	怪物:17465C30僵尸4	地图:H201	X:160	Y:53 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:太阳水	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
[2024/8/22 9:18:44] 物品:强效金创药	怪物:2CAC4000触龙神	地图:66	X:26	Y:241 
