[2024/8/18 2:0:0] 物品:黑檀手镯	怪物:279A7AD0牛魔侍卫8	地图:H010	X:373	Y:227 
[2024/8/18 2:20:18] 物品:强效太阳水	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:强效太阳水	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:强效太阳水	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:强效金创药	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:强效金创药	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:强效魔法药	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:强效魔法药	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:珍珠戒指	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:18] 物品:生铁戒指	怪物:29902B20尸王8	地图:H201	X:73	Y:18 
[2024/8/18 2:20:21] 物品:道士手镯	怪物:29DE7AD0牛魔侍卫8	地图:H010	X:288	Y:367 
[2024/8/18 2:20:21] 物品:生铁戒指	怪物:29DE7AD0牛魔侍卫8	地图:H010	X:288	Y:367 
[2024/8/18 2:20:25] 物品:金创药(中量)	怪物:2B945D10僵尸10	地图:H201	X:98	Y:40 
[2024/8/18 2:20:26] 物品:强效太阳水	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效太阳水	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效太阳水	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效太阳水	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效太阳水	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效金创药	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效金创药	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效魔法药	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:强效魔法药	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:道德戒指	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:魅力戒指	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:魔力手镯	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:26] 物品:圣言术	怪物:2CB07590尸王8	地图:H201	X:73	Y:19 
[2024/8/18 2:20:27] 物品:铁剑	怪物:27EEF780骷髅战将	地图:D002	X:350	Y:229 
[2024/8/18 2:20:27] 物品:小手镯	怪物:27EEF780骷髅战将	地图:D002	X:350	Y:229 
[2024/8/18 2:20:29] 物品:强效太阳水	怪物:296217F0牛魔将军0	地图:H010	X:282	Y:367 
[2024/8/18 2:20:29] 物品:强效太阳水	怪物:296217F0牛魔将军0	地图:H010	X:282	Y:367 
[2024/8/18 2:20:29] 物品:太阳水	怪物:296217F0牛魔将军0	地图:H010	X:282	Y:367 
[2024/8/18 2:20:29] 物品:太阳水	怪物:296217F0牛魔将军0	地图:H010	X:282	Y:367 
[2024/8/18 2:20:29] 物品:蓝翡翠项链	怪物:296217F0牛魔将军0	地图:H010	X:282	Y:367 
[2024/8/18 2:20:29] 物品:珍珠戒指	怪物:296217F0牛魔将军0	地图:H010	X:282	Y:367 
[2024/8/18 2:20:31] 物品:太阳水	怪物:1E955500僵尸5	地图:H201	X:98	Y:42 
[2024/8/18 2:20:31] 物品:火墙	怪物:2EE4B9B0恶灵尸王	地图:H201	X:74	Y:19 
[2024/8/18 2:20:31] 物品:幽灵盾	怪物:2EE4B9B0恶灵尸王	地图:H201	X:74	Y:19 
[2024/8/18 2:20:31] 物品:爆裂火焰	怪物:2EE4B9B0恶灵尸王	地图:H201	X:74	Y:19 
[2024/8/18 2:20:31] 物品:诱惑之光	怪物:2EE4B9B0恶灵尸王	地图:H201	X:74	Y:19 
[2024/8/18 2:20:37] 物品:竹笛	怪物:1C167570牛魔将军8	地图:H010	X:282	Y:368 
[2024/8/18 2:20:37] 物品:魔法药(小量)	怪物:296F4430僵尸4	地图:H201	X:69	Y:26 
[2024/8/18 2:20:37] 物品:强效太阳水	怪物:1CA1C3F0牛魔祭司0	地图:H010	X:283	Y:368 
[2024/8/18 2:20:37] 物品:强效太阳水	怪物:1CA1C3F0牛魔祭司0	地图:H010	X:283	Y:368 
[2024/8/18 2:20:37] 物品:太阳水	怪物:1CA1C3F0牛魔祭司0	地图:H010	X:283	Y:368 
[2024/8/18 2:20:40] 物品:偃月	怪物:186D4F70牛魔侍卫8	地图:H010	X:282	Y:367 
[2024/8/18 2:20:40] 物品:金创药(小量)	怪物:2B4F01A0僵尸5	地图:H201	X:68	Y:26 
[2024/8/18 2:20:42] 物品:珍珠戒指	怪物:1902CF70恶灵尸王	地图:H201	X:70	Y:26 
[2024/8/18 2:20:42] 物品:施毒术	怪物:1902CF70恶灵尸王	地图:H201	X:70	Y:26 
[2024/8/18 2:20:45] 物品:金创药(小量)	怪物:1A242B70僵尸5	地图:H201	X:69	Y:26 
[2024/8/18 2:20:46] 物品:强效太阳水	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效太阳水	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效太阳水	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效太阳水	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效太阳水	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效金创药	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效金创药	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效魔法药	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:强效魔法药	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:骷髅戒指	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:46] 物品:魔力手镯	怪物:2B3D3930尸王8	地图:H201	X:97	Y:36 
[2024/8/18 2:20:47] 物品:召唤骷髅	怪物:1DF75350僵尸1	地图:H201	X:70	Y:26 
[2024/8/18 2:20:47] 物品:治愈术	怪物:1DF75350僵尸1	地图:H201	X:70	Y:26 
[2024/8/18 2:20:48] 物品:金创药(小量)	怪物:20656230僵尸5	地图:H201	X:68	Y:26 
[2024/8/18 2:20:49] 物品:蓝翡翠项链	怪物:2A2377C0牛魔法师8	地图:H010	X:284	Y:373 
[2024/8/18 2:20:51] 物品:集体隐身术	怪物:1A242B70僵尸5	地图:H201	X:69	Y:26 
[2024/8/18 2:20:51] 物品:黑檀手镯	怪物:03B1FF70黑野猪8	地图:H002	X:368	Y:179 
[2024/8/18 2:20:57] 物品:魅力戒指	怪物:283FFE20恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/18 2:20:57] 物品:火墙	怪物:283FFE20恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/18 2:20:57] 物品:隐身术	怪物:283FFE20恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/18 2:20:57] 物品:灵魂火符	怪物:283FFE20恶灵尸王	地图:H201	X:68	Y:24 
[2024/8/18 2:21:0] 物品:强效太阳水	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:强效太阳水	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:太阳水	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:太阳水	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:太阳水	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:太阳水	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:降魔	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:0] 物品:珍珠戒指	怪物:29FADC70牛魔将军0	地图:H010	X:274	Y:364 
[2024/8/18 2:21:3] 物品:太阳水	怪物:0C485400恶灵尸王	地图:H201	X:97	Y:36 
[2024/8/18 2:21:3] 物品:火墙	怪物:0C485400恶灵尸王	地图:H201	X:97	Y:36 
[2024/8/18 2:21:3] 物品:爆裂火焰	怪物:0C485400恶灵尸王	地图:H201	X:97	Y:36 
[2024/8/18 2:21:3] 物品:灵魂火符	怪物:0C485400恶灵尸王	地图:H201	X:97	Y:36 
[2024/8/18 2:21:3] 物品:诱惑之光	怪物:0C485400恶灵尸王	地图:H201	X:97	Y:36 
[2024/8/18 2:21:3] 物品:瞬息移动	怪物:0C485400恶灵尸王	地图:H201	X:97	Y:36 
[2024/8/18 2:21:7] 物品:强效太阳水	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效太阳水	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效太阳水	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效太阳水	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效太阳水	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效金创药	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效金创药	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效魔法药	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:强效魔法药	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:死神手套	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:道德戒指	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:7] 物品:蓝翡翠项链	怪物:1BB53B70尸王8	地图:H201	X:97	Y:37 
[2024/8/18 2:21:8] 物品:强效太阳水	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:强效太阳水	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:强效太阳水	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:太阳水	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:太阳水	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:太阳水	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:龙之戒指	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:8] 物品:白色虎齿项链	怪物:29E86BD0牛魔祭司0	地图:H010	X:270	Y:365 
[2024/8/18 2:21:12] 物品:施毒术	怪物:0D7C0D90恶灵尸王	地图:H201	X:63	Y:22 
[2024/8/18 2:21:12] 物品:灵魂火符	怪物:0D7C0D90恶灵尸王	地图:H201	X:63	Y:22 
[2024/8/18 2:21:12] 物品:诱惑之光	怪物:0D7C0D90恶灵尸王	地图:H201	X:63	Y:22 
[2024/8/18 2:21:15] 物品:金创药(小量)	怪物:296F4430僵尸4	地图:H201	X:66	Y:23 
[2024/8/18 2:21:18] 物品:战神盔甲(男)	怪物:29DA26F0牛魔侍卫8	地图:H010	X:269	Y:358 
[2024/8/18 2:21:18] 物品:狂风戒指	怪物:29DA26F0牛魔侍卫8	地图:H010	X:269	Y:358 
[2024/8/18 2:21:21] 物品:魔法药(中量)	怪物:2DFD23E0骷髅战将	地图:D002	X:294	Y:219 
[2024/8/18 2:21:22] 物品:蛇眼戒指	怪物:27CE9AC0祖玛雕像8	地图:H202	X:30	Y:68 
[2024/8/18 2:21:24] 物品:重盔甲(女)	怪物:2C884370牛魔侍卫8	地图:H010	X:267	Y:359 
[2024/8/18 2:21:24] 物品:祈祷之刃	怪物:2C884370牛魔侍卫8	地图:H010	X:267	Y:359 
[2024/8/18 2:21:26] 物品:金创药(小量)	怪物:1B7C4B20僵尸5	地图:H201	X:63	Y:32 
[2024/8/18 2:21:27] 物品:魔法长袍(男)	怪物:27BA4E30祖玛卫士	地图:H202	X:81	Y:69 
[2024/8/18 2:21:27] 物品:半月	怪物:27BA4E30祖玛卫士	地图:H202	X:81	Y:69 
[2024/8/18 2:21:27] 物品:偃月	怪物:27BA4E30祖玛卫士	地图:H202	X:81	Y:69 
[2024/8/18 2:21:27] 物品:召唤骷髅	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:抗拒火环	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:精神力战法	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:火球术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:治愈术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:基本剑术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:铁剑	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:青铜头盔	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:金创药(小量)	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:魔法药(小量)	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:27] 物品:魔法药(小量)	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:28] 物品:强效太阳水	怪物:1BD68C40牛魔将军8	地图:H010	X:267	Y:358 
[2024/8/18 2:21:28] 物品:强效魔法药	怪物:1BD68C40牛魔将军8	地图:H010	X:267	Y:358 
[2024/8/18 2:21:28] 物品:黑檀手镯	怪物:1BD68C40牛魔将军8	地图:H010	X:267	Y:358 
[2024/8/18 2:21:29] 物品:强效太阳水	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效太阳水	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效太阳水	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效太阳水	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效太阳水	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效金创药	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效金创药	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效魔法药	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:强效魔法药	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:黑色水晶戒指	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:珍珠戒指	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:困魔咒	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:29] 物品:魔法盾	怪物:27E17A50尸王8	地图:H201	X:95	Y:33 
[2024/8/18 2:21:30] 物品:强效太阳水	怪物:29E42E20牛魔将军8	地图:H010	X:268	Y:358 
[2024/8/18 2:21:30] 物品:MP强化药水	怪物:29E42E20牛魔将军8	地图:H010	X:268	Y:358 
[2024/8/18 2:21:31] 物品:疾光电影	怪物:309A1A60僵尸1	地图:H201	X:62	Y:31 
[2024/8/18 2:21:32] 物品:白色虎齿项链	怪物:0DBB97B0祖玛卫士8	地图:H202	X:81	Y:69 
[2024/8/18 2:21:32] 物品:灯笼项链	怪物:0DBB97B0祖玛卫士8	地图:H202	X:81	Y:69 
[2024/8/18 2:21:33] 物品:抗拒火环	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:精神力战法	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:火球术	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:治愈术	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:基本剑术	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:八荒	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:海魂	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:凌风	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:凤凰明珠	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:灯笼项链	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:铁剑	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:短剑	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:轻型盔甲(男)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:轻型盔甲(女)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:中型盔甲(女)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:青铜斧	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:黑檀项链	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:黄色水晶项链	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:黑色水晶项链	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:青铜头盔	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:金创药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:金创药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:金创药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:金创药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:魔法药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:魔法药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:魔法药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:33] 物品:魔法药(小量)	怪物:1F930240僵尸50	地图:H201	X:95	Y:31 
[2024/8/18 2:21:34] 物品:金创药(小量)	怪物:19C6AAB0僵尸5	地图:H201	X:61	Y:32 
[2024/8/18 2:21:37] 物品:施毒术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:大火球	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:抗拒火环	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:精神力战法	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:火球术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:治愈术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:基本剑术	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:八荒	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:37] 物品:黑色水晶项链	怪物:19B58340僵尸40	地图:H201	X:63	Y:33 
[2024/8/18 2:21:40] 物品:灵魂战衣(女)	怪物:296F2E00牛魔法师8	地图:H010	X:274	Y:355 
[2024/8/18 2:21:40] 物品:生铁戒指	怪物:296F2E00牛魔法师8	地图:H010	X:274	Y:355 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:2A003ED0牛魔将军0	地图:H010	X:273	Y:353 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:2A003ED0牛魔将军0	地图:H010	X:273	Y:353 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:2A003ED0牛魔将军0	地图:H010	X:273	Y:353 
[2024/8/18 2:21:43] 物品:太阳水	怪物:2A003ED0牛魔将军0	地图:H010	X:273	Y:353 
[2024/8/18 2:21:43] 物品:太阳水	怪物:2A003ED0牛魔将军0	地图:H010	X:273	Y:353 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:太阳水	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:金创药(中量)	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:金创药(中量)	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:金创药(中量)	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效金创药	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效金创药	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:魔法药(中量)	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:魔法药(中量)	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:魔法药(中量)	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效魔法药	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:强效魔法药	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:黑色水晶戒指	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:蛇眼戒指	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:凝霜	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:魅力戒指	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:道士手镯	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:小手镯	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:雷电术	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:地狱火	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:大火球	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:瞬息移动	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:抗拒火环	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:精神力战法	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:治愈术	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:基本剑术	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:43] 物品:火球术	怪物:297B0720尸王	地图:H201	X:61	Y:33 
[2024/8/18 2:21:44] 物品:金创药(小量)	怪物:299A9AC0山洞蝙蝠	地图:D002	X:299	Y:212 
[2024/8/18 2:21:54] 物品:金创药(小量)	怪物:1B94EB90僵尸5	地图:H201	X:54	Y:35 
[2024/8/18 2:21:56] 物品:凌风	怪物:27D2C240祖玛雕像	地图:H202	X:80	Y:65 
[2024/8/18 2:21:57] 物品:金戒指	怪物:1F1D9C70蝎蛇8	地图:H002	X:307	Y:204 
[2024/8/18 2:22:2] 物品:心灵启示	怪物:1A4FE9C0恶灵尸王	地图:H201	X:53	Y:37 
[2024/8/18 2:22:2] 物品:集体隐身术	怪物:1A4FE9C0恶灵尸王	地图:H201	X:53	Y:37 
[2024/8/18 2:22:4] 物品:金创药(小量)	怪物:1B94EB90僵尸5	地图:H201	X:55	Y:35 
[2024/8/18 2:22:6] 物品:魔法药(小量)	怪物:2F0B9CA0僵尸5	地图:H201	X:54	Y:35 
[2024/8/18 2:22:8] 物品:凤凰明珠	怪物:28D50DB0祖玛弓箭手	地图:H202	X:75	Y:75 
[2024/8/18 2:22:8] 物品:骷髅戒指	怪物:28D50DB0祖玛弓箭手	地图:H202	X:75	Y:75 
[2024/8/18 2:22:9] 物品:道士手镯	怪物:1CA21CB0牛魔法师8	地图:H010	X:284	Y:346 
[2024/8/18 2:22:10] 物品:魔法药(中量)	怪物:1A054010骷髅战将	地图:D002	X:312	Y:198 
[2024/8/18 2:22:17] 物品:强效太阳水	怪物:29DF28C0牛魔祭司0	地图:H010	X:285	Y:346 
[2024/8/18 2:22:17] 物品:太阳水	怪物:29DF28C0牛魔祭司0	地图:H010	X:285	Y:346 
[2024/8/18 2:22:17] 物品:太阳水	怪物:29DF28C0牛魔祭司0	地图:H010	X:285	Y:346 
