[2024/8/20 1:0:0] 物品:道士手镯	怪物:2D701BE0魔龙破甲兵1	地图:65	X:213	Y:116 
[2024/8/20 1:13:7] 物品:太阳水	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:太阳水	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:太阳水	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:太阳水	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效金创药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:强效魔法药	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:记忆头盔	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:7] 物品:白色虎齿项链	怪物:23B00010虹魔蝎卫8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:12] 物品:强效金创药	怪物:2D704840魔龙破甲兵1	地图:65	X:228	Y:123 
[2024/8/20 1:13:12] 物品:强效魔法药	怪物:2D704840魔龙破甲兵1	地图:65	X:228	Y:123 
[2024/8/20 1:13:12] 物品:金戒指	怪物:2D704840魔龙破甲兵1	地图:65	X:228	Y:123 
[2024/8/20 1:13:13] 物品:金创药(中量)	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:魔法盾	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:爆裂火焰	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:集体隐身术	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:隐身术	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:施毒术	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:雷电术	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:13] 物品:召唤骷髅	怪物:17DAADE0尸王2	地图:Q004	X:9	Y:11 
[2024/8/20 1:13:14] 物品:金创药(中量)	怪物:244C3ED0祖玛卫士8	地图:H204	X:66	Y:23 
[2024/8/20 1:13:14] 物品:破魂	怪物:244C3ED0祖玛卫士8	地图:H204	X:66	Y:23 
[2024/8/20 1:13:16] 物品:蓝翡翠项链	怪物:2E792150祖玛卫士8	地图:H204	X:65	Y:24 
[2024/8/20 1:13:21] 物品:神圣战甲术	怪物:0DE1B320尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:21] 物品:隐身术	怪物:0DE1B320尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:21] 物品:施毒术	怪物:0DE1B320尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:21] 物品:大火球	怪物:0DE1B320尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:24] 物品:强效太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:太阳水	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:金创药(中量)	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:金创药(中量)	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:金创药(中量)	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效金创药	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效金创药	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:魔法药(中量)	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:魔法药(中量)	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:魔法药(中量)	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效魔法药	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:强效魔法药	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:凝霜	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:蓝翡翠项链	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:魔力手镯	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:小手镯	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:圣言术	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:雷电术	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:诱惑之光	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:召唤骷髅	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:抗拒火环	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:精神力战法	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:治愈术	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:基本剑术	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:火球术	怪物:1EF555A0尸王	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:24] 物品:魔法长袍(男)	怪物:31E1DC40祖玛卫士8	地图:H204	X:70	Y:29 
[2024/8/20 1:13:24] 物品:凌风	怪物:31E1DC40祖玛卫士8	地图:H204	X:70	Y:29 
[2024/8/20 1:13:24] 物品:魔鬼项链	怪物:31E1DC40祖玛卫士8	地图:H204	X:70	Y:29 
[2024/8/20 1:13:26] 物品:刺杀剑术	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:26] 物品:幽灵盾	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:26] 物品:集体隐身术	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:26] 物品:施毒术	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:26] 物品:攻杀剑术	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:26] 物品:诱惑之光	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:26] 物品:瞬息移动	怪物:29F69A80尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:27] 物品:强效太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:太阳水	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:金创药(中量)	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:金创药(中量)	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效金创药	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效金创药	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效金创药	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:魔法药(中量)	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:魔法药(中量)	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效魔法药	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效魔法药	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:27] 物品:强效魔法药	怪物:1FF34DF0沃玛卫士8	地图:H204	X:70	Y:30 
[2024/8/20 1:13:32] 物品:骷髅戒指	怪物:2D3DBD40祖玛弓箭手8	地图:H204	X:69	Y:33 
[2024/8/20 1:13:32] 物品:诱惑之光	怪物:2DD150E0尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:32] 物品:地狱火	怪物:2DD150E0尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:32] 物品:召唤骷髅	怪物:2DD150E0尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:32] 物品:瞬息移动	怪物:2DD150E0尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:32] 物品:精神力战法	怪物:2DD150E0尸王2	地图:Q004	X:10	Y:10 
[2024/8/20 1:13:34] 物品:太阳水	怪物:31DB1CA0祖玛弓箭手8	地图:H204	X:69	Y:32 
[2024/8/20 1:13:37] 物品:隐身术	怪物:1A428720尸王2	地图:Q004	X:11	Y:11 
[2024/8/20 1:13:39] 物品:神圣战甲术	怪物:30F49020尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:39] 物品:爆裂火焰	怪物:30F49020尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:39] 物品:地狱火	怪物:30F49020尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:39] 物品:瞬息移动	怪物:30F49020尸王2	地图:Q004	X:10	Y:11 
[2024/8/20 1:13:45] 物品:强效太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:太阳水	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:金创药(中量)	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:金创药(中量)	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效金创药	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效金创药	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效金创药	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:魔法药(中量)	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:魔法药(中量)	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效魔法药	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效魔法药	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:强效魔法药	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:银蛇	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:45] 物品:魔鬼项链	怪物:20713130沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/20 1:13:50] 物品:强效太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:太阳水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:金创药(中量)	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:金创药(中量)	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效金创药	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效金创药	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效金创药	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:魔法药(中量)	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:魔法药(中量)	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效魔法药	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效魔法药	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:强效魔法药	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:攻击神水	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:圣言术	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:施毒术	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:灵魂火符	怪物:2A6450C0沃玛卫士8	地图:H204	X:76	Y:23 
[2024/8/20 1:13:50] 物品:圣言术	怪物:2EBD08C0尸王2	地图:Q004	X:15	Y:20 
[2024/8/20 1:13:50] 物品:地狱火	怪物:2EBD08C0尸王2	地图:Q004	X:15	Y:20 
[2024/8/20 1:13:55] 物品:困魔咒	怪物:285855A0尸王2	地图:Q004	X:16	Y:20 
[2024/8/20 1:13:55] 物品:冰咆哮	怪物:285855A0尸王2	地图:Q004	X:16	Y:20 
[2024/8/20 1:13:55] 物品:幽灵盾	怪物:285855A0尸王2	地图:Q004	X:16	Y:20 
[2024/8/20 1:13:55] 物品:爆裂火焰	怪物:285855A0尸王2	地图:Q004	X:16	Y:20 
[2024/8/20 1:13:55] 物品:隐身术	怪物:285855A0尸王2	地图:Q004	X:16	Y:20 
[2024/8/20 1:13:55] 物品:大火球	怪物:285855A0尸王2	地图:Q004	X:16	Y:20 
[2024/8/20 1:14:0] 物品:神圣战甲术	怪物:1EA28C00尸王2	地图:Q004	X:15	Y:20 
[2024/8/20 1:14:0] 物品:召唤骷髅	怪物:1EA28C00尸王2	地图:Q004	X:15	Y:20 
[2024/8/20 1:14:1] 物品:灭天火	怪物:1B562590魔龙战将	地图:65	X:228	Y:121 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:太阳水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效金创药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:强效魔法药	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:疾风药水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:沃玛号角	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:攻击神水	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:幽灵项链	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:辟邪手镯	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:魔法长袍(男)	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
[2024/8/20 1:14:3] 物品:灵魂战衣(女)	怪物:07CD5070沃玛教主	地图:H204	X:78	Y:24 
