[2024/8/20 3:0:0] 物品:白金项链	怪物:281FB9B0祖玛弓箭手8	地图:H204	X:20	Y:20 
[2024/8/20 3:20:12] 物品:强效太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:太阳水	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:金创药(中量)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:金创药(中量)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:金创药(中量)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:魔法药(中量)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:魔法药(中量)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:魔法药(中量)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效金创药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:强效魔法药	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:12] 物品:恶魔长袍(女)	怪物:2BE9E610白野猪8	地图:H204	X:31	Y:68 
[2024/8/20 3:20:16] 物品:太阳水	怪物:1A690600魔龙破甲兵	地图:66	X:69	Y:156 
[2024/8/20 3:20:17] 物品:白金项链	怪物:0D941890祖玛卫士8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:太阳水	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:金创药(中量)	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:金创药(中量)	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:金创药(中量)	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:魔法药(中量)	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:魔法药(中量)	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:魔法药(中量)	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效金创药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:强效魔法药	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:幽灵项链	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:红宝石戒指	怪物:21098840白野猪8	地图:H204	X:32	Y:69 
[2024/8/20 3:20:18] 物品:白金项链	怪物:282A19A0祖玛卫士8	地图:H204	X:43	Y:47 
[2024/8/20 3:20:18] 物品:黑檀手镯	怪物:282A19A0祖玛卫士8	地图:H204	X:43	Y:47 
[2024/8/20 3:20:18] 物品:黑色水晶戒指	怪物:282A19A0祖玛卫士8	地图:H204	X:43	Y:47 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:太阳水	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:金创药(中量)	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:金创药(中量)	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:金创药(中量)	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:魔法药(中量)	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:魔法药(中量)	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:魔法药(中量)	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效金创药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:28] 物品:强效魔法药	怪物:2E329430白野猪8	地图:H204	X:74	Y:24 
[2024/8/20 3:20:31] 物品:金戒指	怪物:17C60CD0祖玛雕像8	地图:H204	X:73	Y:23 
[2024/8/20 3:20:42] 物品:蛇眼戒指	怪物:2B9BA1D0祖玛卫士8	地图:H204	X:24	Y:78 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:太阳水	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:金创药(中量)	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:金创药(中量)	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:金创药(中量)	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:魔法药(中量)	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:魔法药(中量)	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:魔法药(中量)	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效金创药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:48] 物品:强效魔法药	怪物:2D692E60白野猪8	地图:H204	X:44	Y:47 
[2024/8/20 3:20:51] 物品:重盔甲(男)	怪物:30470C30祖玛卫士8	地图:H204	X:21	Y:67 
[2024/8/20 3:20:51] 物品:琥珀项链	怪物:30470C30祖玛卫士8	地图:H204	X:21	Y:67 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:太阳水	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:金创药(中量)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:金创药(中量)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:金创药(中量)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:魔法药(中量)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:魔法药(中量)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:魔法药(中量)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效金创药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:强效魔法药	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:重盔甲(女)	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:54] 物品:白金项链	怪物:1CB4CFE0白野猪8	地图:H204	X:16	Y:78 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:强效太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
[2024/8/20 3:20:59] 物品:太阳水	怪物:189C0680白野猪8	地图:H204	X:81	Y:85 
