[2024/8/20 18:0:0] 物品:修罗	怪物:290255A0祖玛雕像	地图:H204	X:23	Y:79 
[2024/8/20 18:20:1] 物品:疗伤药	怪物:293B0640钢牙蜘蛛8	地图:H009	X:282	Y:240 
[2024/8/20 18:20:1] 物品:魔鬼项链	怪物:293B0640钢牙蜘蛛8	地图:H009	X:282	Y:240 
[2024/8/20 18:20:3] 物品:牛角戒指	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:金创药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:金创药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:金创药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:金创药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:魔法药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:魔法药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:魔法药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:3] 物品:魔法药(小量)	怪物:2978F2A0骷髅0	地图:D001	X:249	Y:151 
[2024/8/20 18:20:5] 物品:放大镜	怪物:29421270祖玛卫士8	地图:H204	X:61	Y:38 
[2024/8/20 18:20:5] 物品:小手镯	怪物:29421270祖玛卫士8	地图:H204	X:61	Y:38 
[2024/8/20 18:20:10] 物品:强效金创药	怪物:2DF65020祖玛弓箭手8	地图:H204	X:53	Y:44 
[2024/8/20 18:20:10] 物品:太阳水	怪物:2DF65020祖玛弓箭手8	地图:H204	X:53	Y:44 
[2024/8/20 18:20:34] 物品:强效魔法药	怪物:1CDC8D50祖玛弓箭手8	地图:H204	X:82	Y:24 
[2024/8/20 18:20:34] 物品:小手镯	怪物:1CDC8D50祖玛弓箭手8	地图:H204	X:82	Y:24 
[2024/8/20 18:21:14] 物品:太阳水	怪物:17D8F5B0花吻蜘蛛8	地图:H009	X:162	Y:163 
[2024/8/20 18:21:14] 物品:强效金创药	怪物:17D8F5B0花吻蜘蛛8	地图:H009	X:162	Y:163 
[2024/8/20 18:21:14] 物品:强效魔法药	怪物:17D8F5B0花吻蜘蛛8	地图:H009	X:162	Y:163 
[2024/8/20 18:21:21] 物品:小手镯	怪物:0B8A4C90祖玛雕像8	地图:H204	X:58	Y:87 
[2024/8/20 18:21:24] 物品:太阳水	怪物:29232150钢牙蜘蛛8	地图:H009	X:252	Y:114 
[2024/8/20 18:21:24] 物品:强效金创药	怪物:29232150钢牙蜘蛛8	地图:H009	X:252	Y:114 
[2024/8/20 18:21:24] 物品:强效魔法药	怪物:29232150钢牙蜘蛛8	地图:H009	X:252	Y:114 
[2024/8/20 18:21:24] 物品:降妖除魔戒指	怪物:29232150钢牙蜘蛛8	地图:H009	X:252	Y:114 
[2024/8/20 18:21:24] 物品:珍珠戒指	怪物:29232150钢牙蜘蛛8	地图:H009	X:252	Y:114 
[2024/8/20 18:21:24] 物品:凌风	怪物:29232150钢牙蜘蛛8	地图:H009	X:252	Y:114 
[2024/8/20 18:21:45] 物品:MP强化药水	怪物:1815BD60骷髅战士	地图:D001	X:203	Y:124 
[2024/8/20 18:21:48] 物品:太阳水	怪物:29391FA0钢牙蜘蛛8	地图:H009	X:245	Y:105 
[2024/8/20 18:21:48] 物品:强效金创药	怪物:29391FA0钢牙蜘蛛8	地图:H009	X:245	Y:105 
[2024/8/20 18:21:48] 物品:强效魔法药	怪物:29391FA0钢牙蜘蛛8	地图:H009	X:245	Y:105 
[2024/8/20 18:21:48] 物品:斩马刀	怪物:29391FA0钢牙蜘蛛8	地图:H009	X:245	Y:105 
[2024/8/20 18:21:48] 物品:海魂	怪物:29391FA0钢牙蜘蛛8	地图:H009	X:245	Y:105 
[2024/8/20 18:21:48] 物品:蓝色水晶戒指	怪物:29391FA0钢牙蜘蛛8	地图:H009	X:245	Y:105 
[2024/8/20 18:22:0] 物品:太阳水	怪物:29389A80钢牙蜘蛛8	地图:H009	X:241	Y:106 
[2024/8/20 18:22:0] 物品:强效金创药	怪物:29389A80钢牙蜘蛛8	地图:H009	X:241	Y:106 
[2024/8/20 18:22:0] 物品:强效魔法药	怪物:29389A80钢牙蜘蛛8	地图:H009	X:241	Y:106 
[2024/8/20 18:22:0] 物品:降魔	怪物:29389A80钢牙蜘蛛8	地图:H009	X:241	Y:106 
[2024/8/20 18:22:0] 物品:灯笼项链	怪物:29389A80钢牙蜘蛛8	地图:H009	X:241	Y:106 
[2024/8/20 18:22:8] 物品:金创药(中量)	怪物:292E8160天狼蜘蛛8	地图:H009	X:249	Y:96 
[2024/8/20 18:22:8] 物品:魔法药(中量)	怪物:292E8160天狼蜘蛛8	地图:H009	X:249	Y:96 
[2024/8/20 18:22:12] 物品:太阳水	怪物:19DA7A10钢牙蜘蛛8	地图:H009	X:251	Y:97 
[2024/8/20 18:22:12] 物品:强效金创药	怪物:19DA7A10钢牙蜘蛛8	地图:H009	X:251	Y:97 
[2024/8/20 18:22:12] 物品:强效魔法药	怪物:19DA7A10钢牙蜘蛛8	地图:H009	X:251	Y:97 
[2024/8/20 18:22:19] 物品:金创药(中量)	怪物:293CC200天狼蜘蛛8	地图:H009	X:255	Y:91 
[2024/8/20 18:22:19] 物品:魔法药(中量)	怪物:293CC200天狼蜘蛛8	地图:H009	X:255	Y:91 
[2024/8/20 18:22:19] 物品:道德戒指	怪物:293CC200天狼蜘蛛8	地图:H009	X:255	Y:91 
[2024/8/20 18:22:32] 物品:太阳水	怪物:2938C6E0钢牙蜘蛛8	地图:H009	X:258	Y:88 
[2024/8/20 18:22:32] 物品:强效金创药	怪物:2938C6E0钢牙蜘蛛8	地图:H009	X:258	Y:88 
[2024/8/20 18:22:32] 物品:强效魔法药	怪物:2938C6E0钢牙蜘蛛8	地图:H009	X:258	Y:88 
[2024/8/20 18:22:32] 物品:灯笼项链	怪物:2938C6E0钢牙蜘蛛8	地图:H009	X:258	Y:88 
[2024/8/20 18:22:36] 物品:太阳水	怪物:2923E900钢牙蜘蛛8	地图:H009	X:259	Y:88 
[2024/8/20 18:22:36] 物品:强效金创药	怪物:2923E900钢牙蜘蛛8	地图:H009	X:259	Y:88 
[2024/8/20 18:22:36] 物品:强效魔法药	怪物:2923E900钢牙蜘蛛8	地图:H009	X:259	Y:88 
[2024/8/20 18:22:48] 物品:金创药(中量)	怪物:293D9FE0天狼蜘蛛8	地图:H009	X:250	Y:86 
[2024/8/20 18:22:48] 物品:魔法药(中量)	怪物:293D9FE0天狼蜘蛛8	地图:H009	X:250	Y:86 
[2024/8/20 18:22:48] 物品:太阳水	怪物:293D9FE0天狼蜘蛛8	地图:H009	X:250	Y:86 
[2024/8/20 18:22:48] 物品:道士手镯	怪物:293D9FE0天狼蜘蛛8	地图:H009	X:250	Y:86 
[2024/8/20 18:22:48] 物品:坚固手套	怪物:293D9FE0天狼蜘蛛8	地图:H009	X:250	Y:86 
[2024/8/20 18:22:55] 物品:金创药(中量)	怪物:293C1080天狼蜘蛛8	地图:H009	X:250	Y:82 
[2024/8/20 18:22:55] 物品:魔法药(中量)	怪物:293C1080天狼蜘蛛8	地图:H009	X:250	Y:82 
[2024/8/20 18:22:55] 物品:疗伤药	怪物:293C1080天狼蜘蛛8	地图:H009	X:250	Y:82 
[2024/8/20 18:22:55] 物品:魔鬼项链	怪物:293C1080天狼蜘蛛8	地图:H009	X:250	Y:82 
[2024/8/20 18:22:55] 物品:灯笼项链	怪物:293C1080天狼蜘蛛8	地图:H009	X:250	Y:82 
[2024/8/20 18:23:2] 物品:太阳水	怪物:31F2EA10花吻蜘蛛8	地图:H009	X:245	Y:78 
[2024/8/20 18:23:2] 物品:强效金创药	怪物:31F2EA10花吻蜘蛛8	地图:H009	X:245	Y:78 
[2024/8/20 18:23:2] 物品:强效魔法药	怪物:31F2EA10花吻蜘蛛8	地图:H009	X:245	Y:78 
[2024/8/20 18:23:9] 物品:太阳水	怪物:27E1A6B0花吻蜘蛛8	地图:H009	X:245	Y:80 
[2024/8/20 18:23:9] 物品:强效金创药	怪物:27E1A6B0花吻蜘蛛8	地图:H009	X:245	Y:80 
[2024/8/20 18:23:9] 物品:强效魔法药	怪物:27E1A6B0花吻蜘蛛8	地图:H009	X:245	Y:80 
[2024/8/20 18:23:11] 物品:太阳水	怪物:1854BCA0钢牙蜘蛛8	地图:H009	X:247	Y:78 
[2024/8/20 18:23:11] 物品:强效金创药	怪物:1854BCA0钢牙蜘蛛8	地图:H009	X:247	Y:78 
[2024/8/20 18:23:11] 物品:强效魔法药	怪物:1854BCA0钢牙蜘蛛8	地图:H009	X:247	Y:78 
[2024/8/20 18:23:11] 物品:道士手镯	怪物:1854BCA0钢牙蜘蛛8	地图:H009	X:247	Y:78 
[2024/8/20 18:23:11] 物品:生铁戒指	怪物:1854BCA0钢牙蜘蛛8	地图:H009	X:247	Y:78 
[2024/8/20 18:23:11] 物品:八荒	怪物:1854BCA0钢牙蜘蛛8	地图:H009	X:247	Y:78 
[2024/8/20 18:23:15] 物品:太阳水	怪物:2E065500花吻蜘蛛8	地图:H009	X:247	Y:79 
[2024/8/20 18:23:15] 物品:强效金创药	怪物:2E065500花吻蜘蛛8	地图:H009	X:247	Y:79 
[2024/8/20 18:23:15] 物品:强效魔法药	怪物:2E065500花吻蜘蛛8	地图:H009	X:247	Y:79 
[2024/8/20 18:23:15] 物品:金创药(中量)	怪物:1BF917F0天狼蜘蛛8	地图:H009	X:245	Y:78 
[2024/8/20 18:23:15] 物品:魔法药(中量)	怪物:1BF917F0天狼蜘蛛8	地图:H009	X:245	Y:78 
[2024/8/20 18:23:23] 物品:金创药(中量)	怪物:28879DF0天狼蜘蛛8	地图:H009	X:248	Y:72 
[2024/8/20 18:23:23] 物品:魔法药(中量)	怪物:28879DF0天狼蜘蛛8	地图:H009	X:248	Y:72 
[2024/8/20 18:23:23] 物品:半月	怪物:28879DF0天狼蜘蛛8	地图:H009	X:248	Y:72 
[2024/8/20 18:23:43] 物品:金创药(中量)	怪物:29285310天狼蜘蛛8	地图:H009	X:255	Y:70 
[2024/8/20 18:23:43] 物品:魔法药(中量)	怪物:29285310天狼蜘蛛8	地图:H009	X:255	Y:70 
[2024/8/20 18:23:43] 物品:太阳水	怪物:29285310天狼蜘蛛8	地图:H009	X:255	Y:70 
[2024/8/20 18:23:43] 物品:疗伤药	怪物:29285310天狼蜘蛛8	地图:H009	X:255	Y:70 
[2024/8/20 18:23:43] 物品:灯笼项链	怪物:29285310天狼蜘蛛8	地图:H009	X:255	Y:70 
[2024/8/20 18:23:48] 物品:太阳水	怪物:1C1182A0花吻蜘蛛8	地图:H009	X:255	Y:71 
[2024/8/20 18:23:48] 物品:强效金创药	怪物:1C1182A0花吻蜘蛛8	地图:H009	X:255	Y:71 
[2024/8/20 18:23:48] 物品:强效魔法药	怪物:1C1182A0花吻蜘蛛8	地图:H009	X:255	Y:71 
[2024/8/20 18:23:48] 物品:灯笼项链	怪物:1C1182A0花吻蜘蛛8	地图:H009	X:255	Y:71 
[2024/8/20 18:23:51] 物品:太阳水	怪物:28960180钢牙蜘蛛8	地图:H009	X:255	Y:72 
[2024/8/20 18:23:51] 物品:强效金创药	怪物:28960180钢牙蜘蛛8	地图:H009	X:255	Y:72 
[2024/8/20 18:23:51] 物品:强效魔法药	怪物:28960180钢牙蜘蛛8	地图:H009	X:255	Y:72 
[2024/8/20 18:23:51] 物品:魔法长袍(女)	怪物:28960180钢牙蜘蛛8	地图:H009	X:255	Y:72 
[2024/8/20 18:23:51] 物品:道士手镯	怪物:28960180钢牙蜘蛛8	地图:H009	X:255	Y:72 
[2024/8/20 18:23:51] 物品:魔力手镯	怪物:28960180钢牙蜘蛛8	地图:H009	X:255	Y:72 
[2024/8/20 18:24:1] 物品:金创药(中量)	怪物:17F26670天狼蜘蛛8	地图:H009	X:261	Y:69 
[2024/8/20 18:24:1] 物品:魔法药(中量)	怪物:17F26670天狼蜘蛛8	地图:H009	X:261	Y:69 
[2024/8/20 18:24:20] 物品:金创药(中量)	怪物:2623B3C0天狼蜘蛛8	地图:H009	X:257	Y:56 
[2024/8/20 18:24:20] 物品:魔法药(中量)	怪物:2623B3C0天狼蜘蛛8	地图:H009	X:257	Y:56 
[2024/8/20 18:24:20] 物品:半月	怪物:2623B3C0天狼蜘蛛8	地图:H009	X:257	Y:56 
[2024/8/20 18:24:30] 物品:太阳水	怪物:29475A60花吻蜘蛛8	地图:H009	X:258	Y:52 
[2024/8/20 18:24:30] 物品:强效金创药	怪物:29475A60花吻蜘蛛8	地图:H009	X:258	Y:52 
[2024/8/20 18:24:30] 物品:强效魔法药	怪物:29475A60花吻蜘蛛8	地图:H009	X:258	Y:52 
[2024/8/20 18:24:30] 物品:海魂	怪物:29475A60花吻蜘蛛8	地图:H009	X:258	Y:52 
[2024/8/20 18:24:32] 物品:太阳水	怪物:2A3642A0花吻蜘蛛8	地图:H009	X:258	Y:50 
[2024/8/20 18:24:32] 物品:强效金创药	怪物:2A3642A0花吻蜘蛛8	地图:H009	X:258	Y:50 
[2024/8/20 18:24:32] 物品:强效魔法药	怪物:2A3642A0花吻蜘蛛8	地图:H009	X:258	Y:50 
[2024/8/20 18:24:32] 物品:骷髅戒指	怪物:2A3642A0花吻蜘蛛8	地图:H009	X:258	Y:50 
[2024/8/20 18:24:32] 物品:八荒	怪物:2A3642A0花吻蜘蛛8	地图:H009	X:258	Y:50 
[2024/8/20 18:24:32] 物品:凤凰明珠	怪物:2A3642A0花吻蜘蛛8	地图:H009	X:258	Y:50 
[2024/8/20 18:24:34] 物品:金创药(中量)	怪物:29540C40天狼蜘蛛8	地图:H009	X:259	Y:52 
[2024/8/20 18:24:34] 物品:魔法药(中量)	怪物:29540C40天狼蜘蛛8	地图:H009	X:259	Y:52 
[2024/8/20 18:24:44] 物品:太阳水	怪物:2B3BC950花吻蜘蛛8	地图:H009	X:253	Y:53 
[2024/8/20 18:24:44] 物品:强效金创药	怪物:2B3BC950花吻蜘蛛8	地图:H009	X:253	Y:53 
[2024/8/20 18:24:44] 物品:强效魔法药	怪物:2B3BC950花吻蜘蛛8	地图:H009	X:253	Y:53 
[2024/8/20 18:24:58] 物品:太阳水	怪物:2939E750钢牙蜘蛛8	地图:H009	X:245	Y:51 
[2024/8/20 18:24:58] 物品:强效金创药	怪物:2939E750钢牙蜘蛛8	地图:H009	X:245	Y:51 
[2024/8/20 18:24:58] 物品:强效魔法药	怪物:2939E750钢牙蜘蛛8	地图:H009	X:245	Y:51 
[2024/8/20 18:25:0] 物品:太阳水	怪物:039801C0花吻蜘蛛8	地图:H009	X:245	Y:50 
[2024/8/20 18:25:0] 物品:强效金创药	怪物:039801C0花吻蜘蛛8	地图:H009	X:245	Y:50 
[2024/8/20 18:25:0] 物品:强效魔法药	怪物:039801C0花吻蜘蛛8	地图:H009	X:245	Y:50 
[2024/8/20 18:25:0] 物品:八荒	怪物:039801C0花吻蜘蛛8	地图:H009	X:245	Y:50 
[2024/8/20 18:25:6] 物品:CHILD	怪物:2F7DB880冰雪法王1	地图:YXSD	X:35	Y:44 
[2024/8/20 18:25:6] 物品:霓裳羽衣	怪物:2F7DB880冰雪法王1	地图:YXSD	X:35	Y:44 
[2024/8/20 18:25:17] 物品:太阳水	怪物:294FA230花吻蜘蛛8	地图:H009	X:240	Y:40 
[2024/8/20 18:25:17] 物品:强效金创药	怪物:294FA230花吻蜘蛛8	地图:H009	X:240	Y:40 
[2024/8/20 18:25:17] 物品:强效魔法药	怪物:294FA230花吻蜘蛛8	地图:H009	X:240	Y:40 
[2024/8/20 18:25:27] 物品:强效太阳水	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:27] 物品:强效太阳水	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:27] 物品:疗伤药	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:27] 物品:疗伤药	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:27] 物品:强效金创药	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:27] 物品:蛇眼戒指	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:27] 物品:野蛮冲撞	怪物:294C6EC0血僵尸8	地图:H009	X:235	Y:45 
[2024/8/20 18:25:37] 物品:太阳水	怪物:1F101B00钢牙蜘蛛8	地图:H009	X:245	Y:37 
[2024/8/20 18:25:37] 物品:强效金创药	怪物:1F101B00钢牙蜘蛛8	地图:H009	X:245	Y:37 
[2024/8/20 18:25:37] 物品:强效魔法药	怪物:1F101B00钢牙蜘蛛8	地图:H009	X:245	Y:37 
[2024/8/20 18:25:37] 物品:疗伤药	怪物:1F101B00钢牙蜘蛛8	地图:H009	X:245	Y:37 
[2024/8/20 18:25:37] 物品:道士手镯	怪物:1F101B00钢牙蜘蛛8	地图:H009	X:245	Y:37 
[2024/8/20 18:25:50] 物品:金创药(中量)	怪物:292D5CB0天狼蜘蛛8	地图:H009	X:233	Y:26 
[2024/8/20 18:25:50] 物品:魔法药(中量)	怪物:292D5CB0天狼蜘蛛8	地图:H009	X:233	Y:26 
[2024/8/20 18:25:54] 物品:金创药(中量)	怪物:2943A1D0天狼蜘蛛8	地图:H009	X:232	Y:27 
[2024/8/20 18:25:54] 物品:魔法药(中量)	怪物:2943A1D0天狼蜘蛛8	地图:H009	X:232	Y:27 
[2024/8/20 18:26:23] 物品:金创药(小量)	怪物:23C46AC0山洞蝙蝠	地图:D001	X:274	Y:167 
[2024/8/20 18:26:27] 物品:铂金戒指	怪物:23BF91C0祖玛卫士83	地图:H008	X:26	Y:29 
[2024/8/20 18:26:33] 物品:蛇眼戒指	怪物:2974C6E0祖玛弓箭手83	地图:H008	X:25	Y:33 
[2024/8/20 18:26:33] 物品:珍珠戒指	怪物:2974C6E0祖玛弓箭手83	地图:H008	X:25	Y:33 
[2024/8/20 18:26:35] 物品:HP强化药水	怪物:306C1BB0骷髅战士	地图:D001	X:273	Y:159 
[2024/8/20 18:26:41] 物品:强效金创药	怪物:2F301870祖玛弓箭手83	地图:H008	X:19	Y:70 
[2024/8/20 18:26:48] 物品:辟邪手镯	怪物:056B4A40祖玛弓箭手83	地图:H008	X:20	Y:71 
[2024/8/20 18:26:53] 物品:狂风戒指	怪物:30FDDB70祖玛弓箭手83	地图:H008	X:21	Y:73 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:太阳水	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:金创药(中量)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:金创药(中量)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:金创药(中量)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:魔法药(中量)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:魔法药(中量)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:魔法药(中量)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效金创药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:强效魔法药	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:恶魔长袍(女)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:7] 物品:灵魂战衣(女)	怪物:30528420虹魔猪卫8	地图:H008	X:40	Y:21 
[2024/8/20 18:27:17] 物品:强效魔法药	怪物:1BD00970祖玛卫士83	地图:H008	X:39	Y:25 
[2024/8/20 18:27:17] 物品:夏普儿手镯	怪物:1BD00970祖玛卫士83	地图:H008	X:39	Y:25 
[2024/8/20 18:27:17] 物品:降魔	怪物:1BD00970祖玛卫士83	地图:H008	X:39	Y:25 
[2024/8/20 18:27:33] 物品:太阳水	怪物:28FBED40祖玛雕像83	地图:H008	X:58	Y:47 
[2024/8/20 18:27:33] 物品:金戒指	怪物:28FBED40祖玛雕像83	地图:H008	X:58	Y:47 
[2024/8/20 18:27:59] 物品:琥珀项链	怪物:22966980祖玛卫士8	地图:H204	X:81	Y:81 
[2024/8/20 18:28:4] 物品:白色虎齿项链	怪物:28090B60祖玛卫士8	地图:H204	X:81	Y:82 
[2024/8/20 18:28:6] 物品:破魂	怪物:295225A0祖玛卫士8	地图:H204	X:82	Y:82 
[2024/8/20 18:28:6] 物品:坚固手套	怪物:295225A0祖玛卫士8	地图:H204	X:82	Y:82 
[2024/8/20 18:28:7] 物品:太阳水	怪物:2F28A980祖玛弓箭手83	地图:H008	X:58	Y:52 
[2024/8/20 18:28:9] 物品:灵魂战衣(男)	怪物:184EA020祖玛雕像8	地图:H204	X:83	Y:81 
[2024/8/20 18:28:10] 物品:六角戒指	怪物:1D785D50骷髅战士	地图:D001	X:28	Y:213 
[2024/8/20 18:28:13] 物品:魔法长袍(男)	怪物:2F759A50巨型蠕虫8	地图:H004	X:81	Y:91 
[2024/8/20 18:28:14] 物品:偃月	怪物:1EBE1870祖玛卫士83	地图:H008	X:54	Y:66 
[2024/8/20 18:28:15] 物品:泰坦戒指	怪物:2802B0B0祖玛卫士83	地图:H008	X:55	Y:66 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:强效太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
[2024/8/20 18:28:18] 物品:太阳水	怪物:29037610白野猪8	地图:H204	X:81	Y:74 
