[2024/8/17 9:0:3] 物品:金创药(小量)	怪物:19EB4E70僵尸3	地图:D401	X:19	Y:147 
[2024/8/17 9:26:30] 物品:金创药(小量)	怪物:2B5249D0僵尸4	地图:D406	X:163	Y:140 
[2024/8/17 9:26:36] 物品:金创药(小量)	怪物:03AE5D10僵尸5	地图:D406	X:163	Y:139 
[2024/8/17 9:26:59] 物品:金创药(小量)	怪物:183B2540僵尸3	地图:D401	X:73	Y:40 
[2024/8/17 9:26:59] 物品:魔法药(小量)	怪物:183B2540僵尸3	地图:D401	X:73	Y:40 
[2024/8/17 9:26:59] 物品:金创药(小量)	怪物:050A1DF0骷髅战士	地图:D012	X:186	Y:242 
[2024/8/17 9:27:2] 物品:回城卷	怪物:05465150山洞蝙蝠0	地图:D012	X:186	Y:243 
[2024/8/17 9:27:2] 物品:回城卷	怪物:05465150山洞蝙蝠0	地图:D012	X:186	Y:243 
[2024/8/17 9:27:2] 物品:回城卷	怪物:05465150山洞蝙蝠0	地图:D012	X:186	Y:243 
[2024/8/17 9:27:2] 物品:回城卷	怪物:05465150山洞蝙蝠0	地图:D012	X:186	Y:243 
[2024/8/17 9:27:2] 物品:回城卷	怪物:05465150山洞蝙蝠0	地图:D012	X:186	Y:243 
[2024/8/17 9:27:4] 物品:牛角戒指	怪物:1BBDF5D0红蛇	地图:2	X:522	Y:253 
[2024/8/17 9:27:6] 物品:布衣(男)	怪物:1B785C10稻草人	地图:0	X:327	Y:615 
[2024/8/17 9:27:9] 物品:重盔甲(男)	怪物:1CF70BE0钳虫8	地图:H001	X:15	Y:83 
[2024/8/17 9:27:17] 物品:回城卷	怪物:0546C040山洞蝙蝠0	地图:D012	X:176	Y:248 
[2024/8/17 9:27:17] 物品:回城卷	怪物:0546C040山洞蝙蝠0	地图:D012	X:176	Y:248 
[2024/8/17 9:27:17] 物品:回城卷	怪物:0546C040山洞蝙蝠0	地图:D012	X:176	Y:248 
[2024/8/17 9:27:17] 物品:回城卷	怪物:0546C040山洞蝙蝠0	地图:D012	X:176	Y:248 
[2024/8/17 9:27:17] 物品:回城卷	怪物:0546C040山洞蝙蝠0	地图:D012	X:176	Y:248 
[2024/8/17 9:27:22] 物品:攻杀剑术	怪物:187041D0僵尸5	地图:D406	X:162	Y:129 
[2024/8/17 9:27:22] 物品:魔法药(小量)	怪物:197AE420稻草人	地图:0	X:95	Y:114 
[2024/8/17 9:27:24] 物品:攻击力药水	怪物:0D8971D0掷斧骷髅	地图:D003	X:223	Y:186 
[2024/8/17 9:27:26] 物品:牛角戒指	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:金创药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:金创药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:金创药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:金创药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:魔法药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:魔法药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:魔法药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:26] 物品:魔法药(中量)	怪物:05487C00骷髅战将0	地图:D012	X:174	Y:246 
[2024/8/17 9:27:35] 物品:金创药(小量)	怪物:280ADD50骷髅战士	地图:D002	X:316	Y:39 
[2024/8/17 9:27:44] 物品:皮制手套	怪物:29BEB010骷髅	地图:D001	X:94	Y:59 
[2024/8/17 9:27:45] 物品:金创药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:金创药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:金创药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:金创药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:魔法药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:魔法药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:魔法药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:45] 物品:魔法药(中量)	怪物:27715A60骷髅战士0	地图:D002	X:179	Y:54 
[2024/8/17 9:27:47] 物品:玻璃戒指	怪物:1F098640骷髅战士	地图:D002	X:315	Y:56 
[2024/8/17 9:27:54] 物品:魔法头盔	怪物:189BADC0多钩猫	地图:0	X:70	Y:117 
[2024/8/17 9:28:1] 物品:魔法药(小量)	怪物:1C2C5D90僵尸5	地图:D406	X:173	Y:134 
[2024/8/17 9:28:1] 物品:基本剑术	怪物:1C2C5D90僵尸5	地图:D406	X:173	Y:134 
[2024/8/17 9:28:3] 物品:魔法药(小量)	怪物:2824BF10山洞蝙蝠	地图:D001	X:86	Y:80 
[2024/8/17 9:28:3] 物品:回城卷	怪物:2824BF10山洞蝙蝠	地图:D001	X:86	Y:80 
[2024/8/17 9:28:3] 物品:金创药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:金创药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:金创药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:金创药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:魔法药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:魔法药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:魔法药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:3] 物品:魔法药(中量)	怪物:30B0E7D0骷髅战将0	地图:D002	X:169	Y:52 
[2024/8/17 9:28:5] 物品:回城卷	怪物:0553BD60山洞蝙蝠	地图:D002	X:169	Y:51 
[2024/8/17 9:28:10] 物品:雷电术	怪物:189BDA20僵尸4	地图:D406	X:168	Y:134 
[2024/8/17 9:28:27] 物品:金创药(小量)	怪物:18812AF0骷髅战士	地图:D002	X:296	Y:67 
[2024/8/17 9:28:27] 物品:金创药(小量)	怪物:1C0FDD10僵尸4	地图:D406	X:180	Y:124 
[2024/8/17 9:28:34] 物品:金创药(小量)	怪物:1C597150僵尸4	地图:D421	X:85	Y:303 
[2024/8/17 9:28:48] 物品:钢手镯	怪物:30FA49F0掷斧骷髅	地图:D002	X:292	Y:80 
[2024/8/17 9:28:50] 物品:魔法药(小量)	怪物:27C1C950山洞蝙蝠	地图:D002	X:292	Y:79 
[2024/8/17 9:28:55] 物品:金创药(小量)	怪物:282AE150骷髅战士	地图:D002	X:158	Y:28 
[2024/8/17 9:28:58] 物品:魔法药(小量)	怪物:1C495640僵尸3	地图:D421	X:113	Y:319 
[2024/8/17 9:29:7] 物品:皮制手套	怪物:269EAA60骷髅战将	地图:D002	X:290	Y:85 
[2024/8/17 9:29:7] 物品:攻击力药水	怪物:269EAA60骷髅战将	地图:D002	X:290	Y:85 
[2024/8/17 9:29:7] 物品:金创药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:金创药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:金创药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:金创药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:魔法药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:魔法药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:魔法药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:7] 物品:魔法药(中量)	怪物:193A5FA0掷斧骷髅0	地图:D003	X:269	Y:214 
[2024/8/17 9:29:10] 物品:牛角戒指	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:金创药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:金创药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:金创药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:金创药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:魔法药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:魔法药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:魔法药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:10] 物品:魔法药(中量)	怪物:0548EAF0骷髅战士0	地图:D012	X:157	Y:347 
[2024/8/17 9:29:11] 物品:黑檀项链	怪物:05850120骷髅战士	地图:D002	X:289	Y:85 
[2024/8/17 9:29:18] 物品:金创药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:金创药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:金创药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:金创药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:魔法药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:魔法药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:魔法药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:18] 物品:魔法药(小量)	怪物:17EA73C0骷髅0	地图:D002	X:279	Y:84 
[2024/8/17 9:29:20] 物品:魔法力药水	怪物:1C633DC0僵尸4	地图:D421	X:97	Y:328 
[2024/8/17 9:29:25] 物品:魔法药(小量)	怪物:1EF9BFB0山洞蝙蝠	地图:D001	X:144	Y:54 
[2024/8/17 9:29:27] 物品:魔法药(小量)	怪物:31AABA80僵尸4	地图:D406	X:172	Y:132 
[2024/8/17 9:29:28] 物品:金创药(小量)	怪物:0D52D090僵尸3	地图:D401	X:95	Y:99 
[2024/8/17 9:29:28] 物品:金创药(小量)	怪物:05965F00山洞蝙蝠	地图:D012	X:163	Y:343 
[2024/8/17 9:29:30] 物品:强效太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:太阳水	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:金创药(中量)	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:金创药(中量)	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效金创药	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效金创药	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效金创药	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:魔法药(中量)	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:魔法药(中量)	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效魔法药	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效魔法药	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:强效魔法药	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:夏普儿手镯	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:神圣战甲术	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:30] 物品:雷电术	怪物:1A4C7240沃玛卫士	地图:D023	X:314	Y:378 
[2024/8/17 9:29:31] 物品:金创药(小量)	怪物:1C463900僵尸3	地图:D421	X:97	Y:335 
[2024/8/17 9:29:31] 物品:攻击力药水	怪物:189BDA20僵尸4	地图:D406	X:169	Y:135 
[2024/8/17 9:29:46] 物品:魔法药(小量)	怪物:0D90C090骷髅战士	地图:D002	X:264	Y:79 
[2024/8/17 9:30:2] 物品:金创药(小量)	怪物:056B3410山洞蝙蝠	地图:D002	X:258	Y:71 
[2024/8/17 9:30:2] 物品:六角戒指	怪物:1DAA9CF0骷髅战士	地图:D001	X:150	Y:47 
[2024/8/17 9:30:2] 物品:金创药(小量)	怪物:1C480970僵尸3	地图:D421	X:115	Y:345 
[2024/8/17 9:30:3] 物品:金创药(中量)	怪物:05249F40骷髅战将	地图:D012	X:185	Y:342 
[2024/8/17 9:30:13] 物品:魔法药(小量)	怪物:27A9B3C0骷髅战士	地图:D001	X:156	Y:40 
[2024/8/17 9:30:16] 物品:金创药(中量)	怪物:05297840骷髅战将	地图:D012	X:184	Y:344 
[2024/8/17 9:30:16] 物品:MP强化药水	怪物:05297840骷髅战将	地图:D012	X:184	Y:344 
[2024/8/17 9:30:18] 物品:八荒	怪物:0D7C7C80掷斧骷髅	地图:D002	X:261	Y:74 
[2024/8/17 9:30:21] 物品:黄色水晶项链	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:金创药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:金创药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:金创药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:金创药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:魔法药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:魔法药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:魔法药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:21] 物品:魔法药(小量)	怪物:03A03C10骷髅0	地图:D001	X:164	Y:34 
[2024/8/17 9:30:24] 物品:金创药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:金创药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:金创药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:金创药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:魔法药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:魔法药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:魔法药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:24] 物品:魔法药(中量)	怪物:1EF96D70骷髅战将0	地图:D002	X:172	Y:89 
[2024/8/17 9:30:25] 物品:六角戒指	怪物:1CB9EB70骷髅战将	地图:D002	X:252	Y:81 
[2024/8/17 9:30:27] 物品:金创药(小量)	怪物:1C6632E0僵尸4	地图:D421	X:134	Y:338 
[2024/8/17 9:30:29] 物品:攻杀剑术	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:诱惑之光	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:抗拒火环	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:精神力战法	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:火球术	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:治愈术	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:基本剑术	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:八荒	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:半月	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:海魂	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:凌风	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:蓝色水晶戒指	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:凤凰明珠	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:灯笼项链	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:铁剑	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:短剑	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:轻型盔甲(男)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:轻型盔甲(女)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:青铜斧	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:黑檀项链	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:黄色水晶项链	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:黑色水晶项链	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:青铜头盔	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:金创药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:金创药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:金创药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:金创药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:魔法药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:魔法药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:魔法药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:29] 物品:魔法药(小量)	怪物:1BDB91A0僵尸50	地图:D406	X:158	Y:118 
[2024/8/17 9:30:39] 物品:银手镯	怪物:270760F0骷髅战士	地图:D003	X:113	Y:110 
[2024/8/17 9:30:48] 物品:金创药(小量)	怪物:304B9AD0骷髅战士	地图:D002	X:180	Y:80 
[2024/8/17 9:31:1] 物品:攻杀剑术	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:1] 物品:瞬息移动	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:1] 物品:诱惑之光	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:1] 物品:魔力手镯	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:1] 物品:短剑	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:1] 物品:中型盔甲(男)	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:1] 物品:金创药(中量)	怪物:1C22E9E0僵尸20	地图:D411	X:40	Y:61 
[2024/8/17 9:31:3] 物品:黑檀项链	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:黄色水晶项链	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:金创药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:金创药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:金创药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:金创药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:魔法药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:魔法药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:魔法药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:3] 物品:魔法药(中量)	怪物:18CBC2E0骷髅战将0	地图:D002	X:251	Y:91 
[2024/8/17 9:31:4] 物品:魔法药(小量)	怪物:1A47C160山洞蝙蝠	地图:D023	X:342	Y:355 
[2024/8/17 9:31:6] 物品:金创药(小量)	怪物:2876A730稻草人	地图:0	X:271	Y:586 
[2024/8/17 9:31:8] 物品:金创药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:金创药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:金创药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:金创药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:魔法药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:魔法药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:魔法药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:8] 物品:魔法药(中量)	怪物:288D42E0骷髅战士0	地图:D001	X:173	Y:40 
[2024/8/17 9:31:12] 物品:魔法力药水	怪物:1C4CB610僵尸3	地图:D421	X:144	Y:358 
[2024/8/17 9:31:12] 物品:地狱火	怪物:1C099450僵尸1	地图:D406	X:167	Y:110 
[2024/8/17 9:31:15] 物品:魔法药(小量)	怪物:3071B7F0僵尸4	地图:D406	X:168	Y:112 
[2024/8/17 9:31:18] 物品:金创药(中量)	怪物:1A301F00沃玛战将	地图:D023	X:344	Y:355 
[2024/8/17 9:31:21] 物品:魔法药(小量)	怪物:18423A10僵尸3	地图:D421	X:145	Y:359 
[2024/8/17 9:31:24] 物品:召唤骷髅	怪物:18C6E9E0僵尸2	地图:D411	X:27	Y:59 
[2024/8/17 9:31:24] 物品:精神力药水	怪物:1C294050僵尸2	地图:D406	X:166	Y:110 
[2024/8/17 9:31:29] 物品:短剑	怪物:1A2322B0沃玛战士	地图:D023	X:344	Y:354 
[2024/8/17 9:31:29] 物品:魔法药(小量)	怪物:2A927AD0骷髅战士	地图:D002	X:239	Y:91 
[2024/8/17 9:31:29] 物品:金创药(小量)	怪物:0D53D950僵尸4	地图:D421	X:141	Y:351 
[2024/8/17 9:31:29] 物品:魔法药(小量)	怪物:0D53D950僵尸4	地图:D421	X:141	Y:351 
[2024/8/17 9:31:32] 物品:牛角戒指	怪物:2A817E50骷髅	地图:D002	X:240	Y:92 
[2024/8/17 9:31:38] 物品:金创药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:金创药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:金创药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:金创药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:魔法药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:魔法药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:魔法药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:38] 物品:魔法药(中量)	怪物:15C942C0骷髅战将0	地图:D002	X:137	Y:107 
[2024/8/17 9:31:42] 物品:轻型盔甲(女)	怪物:1C2264C0骷髅战士	地图:D002	X:238	Y:93 
[2024/8/17 9:31:42] 物品:钢手镯	怪物:1C2264C0骷髅战士	地图:D002	X:238	Y:93 
[2024/8/17 9:31:47] 物品:金创药(小量)	怪物:1C47B0B0僵尸3	地图:D421	X:125	Y:300 
