[2024/8/21 9:0:3] 物品:强效金创药	怪物:28B09530祖玛卫士8	地图:H204	X:68	Y:65 
[2024/8/21 9:18:34] 物品:强效金创药	怪物:1778CA90天狼蜘蛛0	地图:11	X:214	Y:356 
[2024/8/21 9:18:34] 物品:强效魔法药	怪物:1778CA90天狼蜘蛛0	地图:11	X:214	Y:356 
[2024/8/21 9:18:34] 物品:强效魔法药	怪物:1778CA90天狼蜘蛛0	地图:11	X:214	Y:356 
[2024/8/21 9:18:34] 物品:强效魔法药	怪物:1778CA90天狼蜘蛛0	地图:11	X:214	Y:356 
[2024/8/21 9:18:34] 物品:强效魔法药	怪物:1778CA90天狼蜘蛛0	地图:11	X:214	Y:356 
[2024/8/21 9:18:40] 物品:骷髅头盔	怪物:28DB6D10魔龙射手	地图:66	X:206	Y:110 
[2024/8/21 9:19:5] 物品:死神手套	怪物:23259B00魔龙邪眼	地图:66	X:196	Y:113 
[2024/8/21 9:19:11] 物品:太阳水	怪物:246E64F0魔龙破甲兵	地图:66	X:198	Y:113 
[2024/8/21 9:19:19] 物品:布鞋	怪物:28D552D0魔龙射手	地图:66	X:196	Y:118 
[2024/8/21 9:19:19] 物品:道士头盔	怪物:28D552D0魔龙射手	地图:66	X:196	Y:118 
[2024/8/21 9:19:36] 物品:强效金创药	怪物:28FC64A0魔龙射手	地图:66	X:187	Y:109 
[2024/8/21 9:19:56] 物品:道士手镯	怪物:25FAF760魔龙破甲兵	地图:66	X:182	Y:114 
[2024/8/21 9:20:8] 物品:绿色项链	怪物:290DDF20魔龙刀兵1	地图:66	X:183	Y:115 
[2024/8/21 9:20:20] 物品:强效太阳水	怪物:2C03D7B0魔龙射手	地图:66	X:183	Y:122 
[2024/8/21 9:20:20] 物品:龙纹剑	怪物:2C03D7B0魔龙射手	地图:66	X:183	Y:122 
[2024/8/21 9:20:20] 物品:珊瑚戒指	怪物:2C03D7B0魔龙射手	地图:66	X:183	Y:122 
[2024/8/21 9:20:28] 物品:强效金创药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效魔法药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效金创药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效魔法药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效金创药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效魔法药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效金创药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效魔法药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效金创药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:强效魔法药	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:28] 物品:祝福油	怪物:2499FE40暗之魔龙教主	地图:H008	X:31	Y:34 
[2024/8/21 9:20:40] 物品:强效太阳水	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:40] 物品:强效太阳水	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:40] 物品:强效太阳水	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:40] 物品:强效太阳水	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:40] 物品:太阳水	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:40] 物品:太阳水	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:40] 物品:求婚戒指	怪物:246CC760虹魔猪卫80	地图:H008	X:25	Y:27 
[2024/8/21 9:20:46] 物品:骑士手镯	怪物:290693C0魔龙刀兵2	地图:66	X:187	Y:122 
[2024/8/21 9:21:0] 物品:蓝翡翠项链	怪物:22D7C2D0祖玛卫士83	地图:H008	X:32	Y:21 
[2024/8/21 9:21:7] 物品:魔法手镯	怪物:22D7D900祖玛卫士83	地图:H008	X:34	Y:22 
[2024/8/21 9:21:7] 物品:道士手镯	怪物:22D7D900祖玛卫士83	地图:H008	X:34	Y:22 
[2024/8/21 9:21:16] 物品:魔法药(中量)	怪物:1786E9B0祖玛弓箭手83	地图:H008	X:33	Y:25 
[2024/8/21 9:21:47] 物品:强效魔法药	怪物:2CD1D150魔龙教主	地图:66	X:187	Y:121 
[2024/8/21 9:21:47] 物品:强效金创药	怪物:2CD1D150魔龙教主	地图:66	X:187	Y:121 
[2024/8/21 9:21:47] 物品:强效魔法药	怪物:2CD1D150魔龙教主	地图:66	X:187	Y:121 
[2024/8/21 9:21:47] 物品:强效魔法药	怪物:2CD1D150魔龙教主	地图:66	X:187	Y:121 
[2024/8/21 9:21:47] 物品:强效魔法药	怪物:2CD1D150魔龙教主	地图:66	X:187	Y:121 
[2024/8/21 9:22:4] 物品:降妖除魔戒指	怪物:28BD4DE0魔龙邪眼	地图:66	X:188	Y:126 
[2024/8/21 9:22:12] 物品:强效金创药	怪物:2902D410魔龙射手	地图:66	X:191	Y:125 
[2024/8/21 9:22:23] 物品:重盔甲(男)	怪物:24A58EE0祖玛弓箭手8	地图:H007	X:103	Y:56 
[2024/8/21 9:22:26] 物品:强效金创药	怪物:2B3EC5D0魔龙射手	地图:66	X:180	Y:119 
[2024/8/21 9:22:32] 物品:太阳水	怪物:2B3FFC70魔龙射手	地图:66	X:187	Y:119 
[2024/8/21 9:22:43] 物品:半月	怪物:24DD9420祖玛雕像8	地图:H007	X:74	Y:77 
[2024/8/21 9:22:43] 物品:魔力手镯	怪物:24DD9420祖玛雕像8	地图:H007	X:74	Y:77 
[2024/8/21 9:22:46] 物品:灵魂战衣(女)	怪物:072027E0骷髅刀斧手8	地图:H005	X:79	Y:52 
[2024/8/21 9:22:49] 物品:强效金创药	怪物:2BE83FE0魔龙血蛙	地图:66	X:180	Y:114 
[2024/8/21 9:23:6] 物品:紫碧螺	怪物:13FDB240魔龙射手	地图:66	X:174	Y:107 
[2024/8/21 9:23:6] 物品:竹笛	怪物:13FDB240魔龙射手	地图:66	X:174	Y:107 
[2024/8/21 9:23:6] 物品:灵魂战衣(男)	怪物:13FDB240魔龙射手	地图:66	X:174	Y:107 
[2024/8/21 9:23:15] 物品:珍珠戒指	怪物:24EF5B40祖玛卫士83	地图:H007	X:148	Y:186 
[2024/8/21 9:23:19] 物品:魔法药(中量)	怪物:24E400C0祖玛雕像8	地图:H007	X:150	Y:188 
[2024/8/21 9:23:19] 物品:太阳水	怪物:24E400C0祖玛雕像8	地图:H007	X:150	Y:188 
[2024/8/21 9:23:20] 物品:放大镜	怪物:24AF8DA0祖玛卫士8	地图:H007	X:148	Y:188 
[2024/8/21 9:23:22] 物品:琥珀项链	怪物:1AC19510跳跳蜂	地图:D601	X:196	Y:213 
[2024/8/21 9:23:26] 物品:金手镯	怪物:22ED3770祖玛卫士8	地图:H007	X:135	Y:116 
[2024/8/21 9:23:30] 物品:半月	怪物:24DE1940祖玛雕像8	地图:H007	X:135	Y:116 
[2024/8/21 9:23:37] 物品:魔鬼项链	怪物:24A46A30祖玛弓箭手8	地图:H007	X:136	Y:109 
[2024/8/21 9:23:39] 物品:道士手镯	怪物:24A2C770祖玛雕像8	地图:H204	X:22	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:太阳水	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:金创药(中量)	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:金创药(中量)	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:金创药(中量)	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:魔法药(中量)	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:魔法药(中量)	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:魔法药(中量)	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:龙纹剑	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:生命项链	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:记忆头盔	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:破魂	怪物:2C43D3F0虹魔猪卫8	地图:H204	X:23	Y:68 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:太阳水	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:金创药(中量)	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:金创药(中量)	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:金创药(中量)	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:魔法药(中量)	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:魔法药(中量)	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:魔法药(中量)	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效金创药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:强效魔法药	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:42] 物品:放大镜	怪物:246CDD90白野猪8	地图:H204	X:23	Y:78 
[2024/8/21 9:23:43] 物品:小手镯	怪物:15378600祖玛卫士8	地图:H007	X:111	Y:86 
[2024/8/21 9:23:43] 物品:降妖除魔戒指	怪物:15378600祖玛卫士8	地图:H007	X:111	Y:86 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:太阳水	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:金创药(中量)	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:金创药(中量)	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:金创药(中量)	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:魔法药(中量)	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:魔法药(中量)	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:魔法药(中量)	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效金创药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:强效魔法药	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:44] 物品:虹魔手镯	怪物:2BE933F0白野猪8	地图:H204	X:47	Y:47 
[2024/8/21 9:23:45] 物品:灵魂战衣(女)	怪物:28C3F0F0祖玛卫士8	地图:H204	X:22	Y:77 
[2024/8/21 9:23:45] 物品:琥珀项链	怪物:28C3F0F0祖玛卫士8	地图:H204	X:22	Y:77 
[2024/8/21 9:23:49] 物品:死神手套	怪物:24F07BB0祖玛弓箭手83	地图:H007	X:110	Y:89 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:太阳水	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:金创药(中量)	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:金创药(中量)	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:金创药(中量)	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效金创药	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效金创药	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效金创药	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:魔法药(中量)	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:魔法药(中量)	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:魔法药(中量)	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
[2024/8/21 9:23:54] 物品:强效魔法药	怪物:23EAD280虹魔猪卫8	地图:H204	X:47	Y:49 
