[2024/8/20 2:0:4] 物品:强效魔法药	怪物:2751D010魔龙刀兵	地图:66	X:197	Y:117 
[2024/8/20 2:18:26] 物品:强效魔法药	怪物:1CC9ECB0白野猪8	地图:H204	X:12	Y:57 
[2024/8/20 2:18:26] 物品:强效魔法药	怪物:1CC9ECB0白野猪8	地图:H204	X:12	Y:57 
[2024/8/20 2:18:51] 物品:强效魔法药	怪物:21F14DF0魔龙刀兵1	地图:66	X:152	Y:119 
[2024/8/20 2:18:53] 物品:偃月	怪物:038ABD20祖玛弓箭手8	地图:H204	X:66	Y:81 
[2024/8/20 2:18:59] 物品:琥珀项链	怪物:2FCE3750祖玛雕像8	地图:H204	X:67	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效太阳水	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效金创药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:强效魔法药	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:祖玛头像	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:魔血手镯	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:躲避手链	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:恶魔长袍(男)	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:偃月	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:破魂	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:降魔	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:斩马刀	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:修罗	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:骷髅头盔	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:道士头盔	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:蓝翡翠项链	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:放大镜	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:竹笛	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:小手镯	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:魔法手镯	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:黑檀手镯	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:道士手镯	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:死神手套	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:金手镯	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:黑色水晶戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:蛇眼戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:珍珠戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:金戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:骷髅戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:魅力戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:道德戒指	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:9] 物品:困魔咒	怪物:23B69910祖玛教主	地图:H204	X:66	Y:80 
[2024/8/20 2:19:19] 物品:魔法药(中量)	怪物:2F20BD50祖玛卫士	地图:H204	X:67	Y:80 
[2024/8/20 2:19:19] 物品:强效金创药	怪物:2F20BD50祖玛卫士	地图:H204	X:67	Y:80 
[2024/8/20 2:19:19] 物品:竹笛	怪物:2F20BD50祖玛卫士	地图:H204	X:67	Y:80 
[2024/8/20 2:19:25] 物品:珊瑚戒指	怪物:224E8890祖玛弓箭手	地图:H204	X:63	Y:84 
[2024/8/20 2:19:26] 物品:金戒指	怪物:2829AAB0魔龙刺蛙1	地图:66	X:152	Y:136 
[2024/8/20 2:19:29] 物品:海魂	怪物:2B369350祖玛弓箭手	地图:H204	X:63	Y:82 
[2024/8/20 2:19:29] 物品:魔力手镯	怪物:2B369350祖玛弓箭手	地图:H204	X:63	Y:82 
[2024/8/20 2:19:29] 物品:强效太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:太阳水	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:金创药(中量)	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:金创药(中量)	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效金创药	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效金创药	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效金创药	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:魔法药(中量)	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:魔法药(中量)	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效魔法药	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效魔法药	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:强效魔法药	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:无极棍	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:半月	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:29] 物品:骷髅戒指	怪物:18D19430沃玛卫士8	地图:H204	X:69	Y:77 
[2024/8/20 2:19:30] 物品:金创药(中量)	怪物:29F69A80祖玛卫士	地图:H204	X:66	Y:79 
[2024/8/20 2:19:30] 物品:强效金创药	怪物:29F69A80祖玛卫士	地图:H204	X:66	Y:79 
[2024/8/20 2:19:30] 物品:强效魔法药	怪物:29F69A80祖玛卫士	地图:H204	X:66	Y:79 
[2024/8/20 2:19:44] 物品:小手镯	怪物:2D76D390祖玛弓箭手8	地图:H204	X:72	Y:75 
[2024/8/20 2:19:51] 物品:强效太阳水	怪物:209379A0祖玛卫士8	地图:H204	X:70	Y:70 
[2024/8/20 2:19:51] 物品:道士头盔	怪物:209379A0祖玛卫士8	地图:H204	X:70	Y:70 
[2024/8/20 2:19:52] 物品:黑铁头盔	怪物:1972F5B0魔龙刀兵1	地图:66	X:138	Y:147 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:太阳水	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效金创药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:强效魔法药	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:虹魔戒指	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:19:58] 物品:小手镯	怪物:1B029CF0虹魔蝎卫8	地图:H204	X:69	Y:70 
[2024/8/20 2:20:6] 物品:偃月	怪物:2F7AE240祖玛弓箭手8	地图:H204	X:77	Y:69 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:太阳水	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效金创药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:强效魔法药	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:22] 物品:祝福油	怪物:2A3470B0虹魔蝎卫8	地图:H204	X:86	Y:60 
[2024/8/20 2:20:28] 物品:强效金创药	怪物:2293B570魔龙破甲兵	地图:66	X:150	Y:149 
[2024/8/20 2:20:28] 物品:强效金创药	怪物:2293B570魔龙破甲兵	地图:66	X:150	Y:149 
[2024/8/20 2:20:28] 物品:白金项链	怪物:2F37FCE0祖玛雕像8	地图:H204	X:90	Y:57 
[2024/8/20 2:20:36] 物品:强效太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:太阳水	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:金创药(中量)	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:金创药(中量)	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效金创药	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效金创药	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效金创药	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:魔法药(中量)	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:魔法药(中量)	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效魔法药	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效魔法药	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:强效魔法药	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:偃月	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:圣言术	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:集体隐身术	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:雷电术	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:36] 物品:诱惑之光	怪物:036CA070沃玛卫士8	地图:H204	X:91	Y:51 
[2024/8/20 2:20:41] 物品:强效魔法药	怪物:265E9790魔龙射手	地图:66	X:150	Y:157 
[2024/8/20 2:21:3] 物品:太阳水	怪物:2EBA42C0魔龙射手2	地图:66	X:147	Y:164 
[2024/8/20 2:21:3] 物品:强效太阳水	怪物:2EBA42C0魔龙射手2	地图:66	X:147	Y:164 
[2024/8/20 2:21:3] 物品:降妖除魔戒指	怪物:2EBA42C0魔龙射手2	地图:66	X:147	Y:164 
[2024/8/20 2:21:12] 物品:强效太阳水	怪物:237BB800虹魔蝎卫8	地图:H204	X:70	Y:29 
[2024/8/20 2:21:12] 物品:强效太阳水	怪物:237BB800虹魔蝎卫8	地图:H204	X:70	Y:29 
