[2024/8/22 5:0:21] 物品:魔法长袍(女)	怪物:13A22CF0跳跳蜂8	地图:H004	X:189	Y:103 
[2024/8/22 5:19:33] 物品:强效魔法药	怪物:2C498B70尸王8	地图:H201	X:75	Y:26 
[2024/8/22 5:19:33] 物品:强效魔法药	怪物:2C498B70尸王8	地图:H201	X:75	Y:26 
[2024/8/22 5:19:33] 物品:死神手套	怪物:2C498B70尸王8	地图:H201	X:75	Y:26 
[2024/8/22 5:19:33] 物品:魔力手镯	怪物:2C498B70尸王8	地图:H201	X:75	Y:26 
[2024/8/22 5:19:33] 物品:地狱雷光	怪物:2C498B70尸王8	地图:H201	X:75	Y:26 
[2024/8/22 5:19:33] 物品:圣言术	怪物:2C498B70尸王8	地图:H201	X:75	Y:26 
[2024/8/22 5:19:36] 物品:强效魔法药	怪物:2C6EB190魔龙破甲兵	地图:66	X:175	Y:91 
[2024/8/22 5:19:36] 物品:死神手套	怪物:2C6EB190魔龙破甲兵	地图:66	X:175	Y:91 
[2024/8/22 5:19:40] 物品:太阳水	怪物:121957C0魔龙破甲兵1	地图:66	X:174	Y:91 
[2024/8/22 5:19:40] 物品:强效金创药	怪物:121957C0魔龙破甲兵1	地图:66	X:174	Y:91 
[2024/8/22 5:19:53] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效金创药	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效金创药	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效魔法药	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:强效魔法药	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:蛇眼戒指	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:53] 物品:魅力戒指	怪物:1E3EB0F0尸王8	地图:H201	X:79	Y:21 
[2024/8/22 5:19:54] 物品:强效太阳水	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效太阳水	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效太阳水	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效太阳水	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效太阳水	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效金创药	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效金创药	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效魔法药	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:54] 物品:强效魔法药	怪物:244C99F0尸王8	地图:H201	X:79	Y:18 
[2024/8/22 5:19:57] 物品:强效魔法药	怪物:28AB2BF0魔龙射手	地图:66	X:181	Y:92 
[2024/8/22 5:20:3] 物品:太阳水	怪物:264E2C70魔龙破甲兵	地图:66	X:182	Y:92 
[2024/8/22 5:20:10] 物品:强效太阳水	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效太阳水	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效太阳水	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效太阳水	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效太阳水	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效金创药	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效金创药	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效魔法药	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:强效魔法药	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:魅力戒指	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:黑檀手镯	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:魔力手镯	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:10] 物品:烈火剑法	怪物:2CD05530尸王8	地图:H201	X:79	Y:27 
[2024/8/22 5:20:12] 物品:强效金创药	怪物:1287DA20魔龙刀兵	地图:66	X:182	Y:88 
[2024/8/22 5:20:16] 物品:强效金创药	怪物:23E5D870魔龙射手1	地图:66	X:178	Y:88 
[2024/8/22 5:20:16] 物品:强效金创药	怪物:23E5D870魔龙射手1	地图:66	X:178	Y:88 
[2024/8/22 5:20:17] 物品:金创药(小量)	怪物:2AC9A400僵尸4	地图:H201	X:86	Y:23 
[2024/8/22 5:20:17] 物品:魔法药(小量)	怪物:2AC9A400僵尸4	地图:H201	X:86	Y:23 
[2024/8/22 5:20:22] 物品:强效太阳水	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效太阳水	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效太阳水	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效太阳水	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效太阳水	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效金创药	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效金创药	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效魔法药	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:强效魔法药	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:凝霜	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:魔力手镯	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:22] 物品:魔法盾	怪物:156C58C0尸王8	地图:H201	X:86	Y:25 
[2024/8/22 5:20:26] 物品:降魔	怪物:24F25BD0魔龙破甲兵2	地图:66	X:176	Y:86 
[2024/8/22 5:20:31] 物品:强效金创药	怪物:1803A040魔龙射手	地图:66	X:182	Y:83 
[2024/8/22 5:20:31] 物品:金创药(小量)	怪物:25983810僵尸4	地图:H201	X:90	Y:24 
[2024/8/22 5:20:31] 物品:魔法药(小量)	怪物:25983810僵尸4	地图:H201	X:90	Y:24 
[2024/8/22 5:20:31] 物品:金创药(小量)	怪物:2C44B1D0僵尸4	地图:H201	X:90	Y:19 
[2024/8/22 5:20:41] 物品:金创药(小量)	怪物:2C44B1D0僵尸4	地图:H201	X:90	Y:19 
[2024/8/22 5:20:42] 物品:金创药(小量)	怪物:247CA420僵尸4	地图:H201	X:92	Y:23 
[2024/8/22 5:20:49] 物品:强效金创药	怪物:12B21120魔龙射手1	地图:66	X:194	Y:89 
[2024/8/22 5:20:49] 物品:强效太阳水	怪物:12B21120魔龙射手1	地图:66	X:194	Y:89 
[2024/8/22 5:20:49] 物品:鹿皮靴	怪物:12B21120魔龙射手1	地图:66	X:194	Y:89 
[2024/8/22 5:20:52] 物品:集体隐身术	怪物:2AA3DDA0僵尸1	地图:H201	X:96	Y:19 
[2024/8/22 5:20:55] 物品:魔法药(小量)	怪物:22F19370僵尸5	地图:H201	X:90	Y:25 
[2024/8/22 5:21:5] 物品:强效太阳水	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效太阳水	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效太阳水	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效太阳水	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效太阳水	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效金创药	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效金创药	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效魔法药	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:强效魔法药	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:蛇眼戒指	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:5] 物品:魔力手镯	怪物:14433B70尸王8	地图:H201	X:97	Y:22 
[2024/8/22 5:21:6] 物品:强效太阳水	怪物:243FC7C0魔龙破甲兵	地图:66	X:199	Y:85 
[2024/8/22 5:21:8] 物品:金创药(小量)	怪物:2BD28580僵尸5	地图:H201	X:93	Y:29 
[2024/8/22 5:21:10] 物品:强效太阳水	怪物:2CD67D80魔龙破甲兵	地图:66	X:199	Y:85 
[2024/8/22 5:21:17] 物品:强效魔法药	怪物:28FFF520魔龙射手	地图:66	X:195	Y:79 
[2024/8/22 5:21:17] 物品:强效金创药	怪物:28FFF520魔龙射手	地图:66	X:195	Y:79 
[2024/8/22 5:21:23] 物品:金创药(小量)	怪物:13866B20僵尸4	地图:H201	X:95	Y:24 
[2024/8/22 5:21:23] 物品:魔法药(小量)	怪物:13866B20僵尸4	地图:H201	X:95	Y:24 
[2024/8/22 5:21:25] 物品:金创药(小量)	怪物:15A74A20僵尸5	地图:H201	X:95	Y:31 
[2024/8/22 5:21:28] 物品:金创药(小量)	怪物:23EABC50僵尸4	地图:H201	X:93	Y:22 
[2024/8/22 5:21:28] 物品:魔法药(小量)	怪物:23EABC50僵尸4	地图:H201	X:93	Y:22 
[2024/8/22 5:21:32] 物品:强效太阳水	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效太阳水	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效太阳水	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效太阳水	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效太阳水	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效金创药	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效金创药	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效魔法药	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:强效魔法药	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:珊瑚戒指	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:蓝翡翠项链	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:32] 物品:魔力手镯	怪物:2CF44E10尸王8	地图:H201	X:96	Y:31 
[2024/8/22 5:21:33] 物品:太阳水	怪物:2BE8DB30僵尸5	地图:H201	X:94	Y:29 
[2024/8/22 5:21:34] 物品:神圣战甲术	怪物:15A74A20僵尸5	地图:H201	X:95	Y:31 
[2024/8/22 5:21:34] 物品:金创药(小量)	怪物:29330220僵尸4	地图:H201	X:98	Y:31 
[2024/8/22 5:21:34] 物品:魔法药(小量)	怪物:29330220僵尸4	地图:H201	X:98	Y:31 
[2024/8/22 5:21:35] 物品:魔法药(小量)	怪物:23EABC50僵尸4	地图:H201	X:93	Y:22 
[2024/8/22 5:21:36] 物品:金创药(小量)	怪物:2D2CA950僵尸4	地图:H201	X:97	Y:31 
[2024/8/22 5:21:54] 物品:金创药(小量)	怪物:15A74A20僵尸5	地图:H201	X:95	Y:31 
[2024/8/22 5:21:59] 物品:强效太阳水	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效太阳水	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效太阳水	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效太阳水	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效太阳水	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效金创药	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效金创药	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效魔法药	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:强效魔法药	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:凝霜	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:21:59] 物品:魔力手镯	怪物:25DFDF00尸王8	地图:H201	X:102	Y:18 
[2024/8/22 5:22:15] 物品:精神力战法	怪物:1AABBF00僵尸1	地图:H201	X:103	Y:15 
[2024/8/22 5:22:15] 物品:金创药(小量)	怪物:2C9C2D40僵尸4	地图:H201	X:108	Y:12 
[2024/8/22 5:22:21] 物品:魔法药(小量)	怪物:25842E00僵尸5	地图:H201	X:110	Y:15 
[2024/8/22 5:22:23] 物品:强效太阳水	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效太阳水	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效太阳水	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效太阳水	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效太阳水	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效金创药	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效金创药	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效魔法药	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:强效魔法药	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:珊瑚戒指	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:蛇眼戒指	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:23] 物品:黑檀手镯	怪物:231215A0尸王8	地图:H201	X:103	Y:14 
[2024/8/22 5:22:25] 物品:金创药(小量)	怪物:28AC09D0僵尸5	地图:H201	X:107	Y:15 
[2024/8/22 5:22:31] 物品:强效金创药	怪物:1724C200魔龙教主	地图:66	X:200	Y:78 
[2024/8/22 5:22:31] 物品:强效魔法药	怪物:1724C200魔龙教主	地图:66	X:200	Y:78 
[2024/8/22 5:22:31] 物品:强效魔法药	怪物:1724C200魔龙教主	地图:66	X:200	Y:78 
[2024/8/22 5:22:31] 物品:强效金创药	怪物:1724C200魔龙教主	地图:66	X:200	Y:78 
[2024/8/22 5:22:31] 物品:祝福油	怪物:1724C200魔龙教主	地图:66	X:200	Y:78 
[2024/8/22 5:22:36] 物品:太阳水	怪物:22F6C970魔龙射手	地图:66	X:197	Y:72 
[2024/8/22 5:22:38] 物品:金创药(小量)	怪物:2CD79DF0僵尸5	地图:H201	X:118	Y:20 
[2024/8/22 5:22:42] 物品:强效魔法药	怪物:17351610魔龙破甲兵	地图:66	X:201	Y:72 
[2024/8/22 5:22:42] 物品:魔法长袍(女)	怪物:17351610魔龙破甲兵	地图:66	X:201	Y:72 
[2024/8/22 5:22:46] 物品:强效太阳水	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效太阳水	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效太阳水	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效太阳水	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效太阳水	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效金创药	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效金创药	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效魔法药	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:强效魔法药	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:骷髅戒指	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:珊瑚戒指	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:道德戒指	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:黑檀手镯	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:46] 物品:魔力手镯	怪物:143E09B0尸王8	地图:H201	X:116	Y:16 
[2024/8/22 5:22:47] 物品:强效太阳水	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效太阳水	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效太阳水	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效太阳水	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效太阳水	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效金创药	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效金创药	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效魔法药	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:强效魔法药	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:魅力戒指	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:魔力手镯	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:地狱雷光	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:47] 物品:圣言术	怪物:12A6F3A0尸王8	地图:H201	X:114	Y:16 
[2024/8/22 5:22:58] 物品:强效金创药	怪物:28EE8410魔龙射手	地图:66	X:204	Y:74 
[2024/8/22 5:23:0] 物品:强效太阳水	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效太阳水	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效太阳水	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效太阳水	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效太阳水	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效金创药	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效金创药	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效魔法药	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:强效魔法药	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:魅力戒指	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:蓝翡翠项链	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:0] 物品:黑檀手镯	怪物:28CCD940尸王8	地图:H201	X:116	Y:9 
[2024/8/22 5:23:6] 物品:骷髅头盔	怪物:23453B60魔龙射手2	地图:66	X:206	Y:75 
[2024/8/22 5:23:15] 物品:强效太阳水	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效太阳水	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效太阳水	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效太阳水	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效太阳水	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效金创药	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效金创药	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效魔法药	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:强效魔法药	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:15] 物品:珍珠戒指	怪物:22ED7A00尸王8	地图:H201	X:118	Y:18 
[2024/8/22 5:23:20] 物品:强效魔法药	怪物:28B85650魔龙刀兵2	地图:66	X:211	Y:72 
[2024/8/22 5:23:22] 物品:强效太阳水	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效太阳水	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效太阳水	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效太阳水	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效太阳水	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效金创药	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效金创药	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效魔法药	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:强效魔法药	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:骷髅戒指	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:蛇眼戒指	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:生铁戒指	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:蓝翡翠项链	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:黑檀手镯	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:22] 物品:魔力手镯	怪物:28BAF2B0尸王8	地图:H001	X:17	Y:88 
[2024/8/22 5:23:28] 物品:金创药(小量)	怪物:2D0A4DC0僵尸5	地图:H201	X:125	Y:19 
[2024/8/22 5:23:28] 物品:金创药(中量)	怪物:2AEA0200僵尸10	地图:H201	X:124	Y:18 
[2024/8/22 5:23:28] 物品:魔法药(中量)	怪物:2AEA0200僵尸10	地图:H201	X:124	Y:18 
[2024/8/22 5:23:38] 物品:魔法药(小量)	怪物:25A50F00僵尸4	地图:H201	X:129	Y:23 
[2024/8/22 5:23:38] 物品:精神力战法	怪物:25A50F00僵尸4	地图:H201	X:129	Y:23 
[2024/8/22 5:23:38] 物品:金创药(小量)	怪物:136C3150僵尸4	地图:H201	X:128	Y:22 
[2024/8/22 5:23:50] 物品:魔法药(小量)	怪物:1456DD10僵尸4	地图:H201	X:132	Y:24 
[2024/8/22 5:23:51] 物品:疾光电影	怪物:28D859E0恶灵尸王	地图:H201	X:128	Y:26 
[2024/8/22 5:23:51] 物品:幽灵盾	怪物:28D859E0恶灵尸王	地图:H201	X:128	Y:26 
[2024/8/22 5:23:54] 物品:隐身术	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:召唤骷髅	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:抗拒火环	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:精神力战法	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:火球术	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:治愈术	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:基本剑术	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:铁剑	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:54] 物品:金创药(小量)	怪物:255B8690僵尸40	地图:H201	X:132	Y:24 
[2024/8/22 5:23:59] 物品:金创药(小量)	怪物:2C680C60僵尸5	地图:H201	X:130	Y:22 
[2024/8/22 5:24:0] 物品:金创药(小量)	怪物:25A50F00僵尸4	地图:H201	X:128	Y:24 
[2024/8/22 5:24:1] 物品:金创药(小量)	怪物:18170B60僵尸5	地图:H201	X:128	Y:29 
[2024/8/22 5:24:3] 物品:金创药(小量)	怪物:24762EF0僵尸4	地图:H201	X:130	Y:25 
[2024/8/22 5:24:5] 物品:金创药(小量)	怪物:13BAE530僵尸4	地图:H201	X:130	Y:26 
[2024/8/22 5:24:10] 物品:魔法药(小量)	怪物:25A50F00僵尸4	地图:H201	X:128	Y:25 
[2024/8/22 5:24:11] 物品:强效太阳水	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效太阳水	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效太阳水	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效太阳水	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效太阳水	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效金创药	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效金创药	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
[2024/8/22 5:24:11] 物品:强效魔法药	怪物:25D34640尸王8	地图:H201	X:128	Y:27 
