[2024/8/19 16:0:2] 物品:金创药(小量)	怪物:289C2750稻草人	地图:0	X:133	Y:127 
[2024/8/19 16:10:17] 物品:强效金创药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效金创药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效金创药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效金创药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:强效魔法药	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:疾风药水	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:重盔甲(女)	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:17] 物品:降妖除魔戒指	怪物:29C65350虹魔蝎卫8	地图:H204	X:43	Y:54 
[2024/8/19 16:10:20] 物品:强效太阳水	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效太阳水	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效太阳水	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效太阳水	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效太阳水	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效金创药	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效金创药	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效魔法药	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:强效魔法药	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:黑檀手镯	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:魔力手镯	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:圣言术	怪物:03843A50尸王8	地图:H001	X:13	Y:36 
[2024/8/19 16:10:20] 物品:灵魂火符	怪物:1B073410僵尸1	地图:H201	X:44	Y:119 
[2024/8/19 16:10:23] 物品:金创药(小量)	怪物:29EBA380僵尸4	地图:H201	X:44	Y:119 
[2024/8/19 16:10:27] 物品:金创药(小量)	怪物:0539BFB0僵尸4	地图:H201	X:43	Y:122 
[2024/8/19 16:10:27] 物品:魔法药(小量)	怪物:0539BFB0僵尸4	地图:H201	X:43	Y:122 
[2024/8/19 16:10:35] 物品:太阳水	怪物:2B4332A0祖玛卫士8	地图:H204	X:43	Y:51 
[2024/8/19 16:10:35] 物品:半月	怪物:2B4332A0祖玛卫士8	地图:H204	X:43	Y:51 
[2024/8/19 16:10:35] 物品:降魔	怪物:2B4332A0祖玛卫士8	地图:H204	X:43	Y:51 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:太阳水	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:金创药(中量)	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:金创药(中量)	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:金创药(中量)	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:魔法药(中量)	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:魔法药(中量)	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:魔法药(中量)	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效金创药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:47] 物品:强效魔法药	怪物:27F25D10白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:51] 物品:强效太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:太阳水	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:金创药(中量)	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:金创药(中量)	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效金创药	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效金创药	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效金创药	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:魔法药(中量)	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:魔法药(中量)	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效魔法药	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效魔法药	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:强效魔法药	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:白金项链	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:道士手镯	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:51] 物品:骷髅戒指	怪物:2A7B73C0沃玛卫士8	地图:H204	X:46	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:太阳水	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:金创药(中量)	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:金创药(中量)	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:金创药(中量)	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:魔法药(中量)	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:魔法药(中量)	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:魔法药(中量)	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效金创药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:56] 物品:强效魔法药	怪物:28E223C0白野猪8	地图:H204	X:47	Y:46 
[2024/8/19 16:10:58] 物品:金创药(小量)	怪物:1A848ED0僵尸5	地图:H201	X:44	Y:141 
[2024/8/19 16:10:58] 物品:琥珀项链	怪物:1AE4E6B0祖玛雕像8	地图:H204	X:48	Y:48 
[2024/8/19 16:10:58] 物品:强效太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:太阳水	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:金创药(中量)	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:金创药(中量)	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效金创药	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效金创药	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效金创药	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:魔法药(中量)	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:魔法药(中量)	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效魔法药	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效魔法药	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:强效魔法药	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:爆裂火焰	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:10:58] 物品:神圣战甲术	怪物:1F0CB9B0沃玛卫士8	地图:H003	X:26	Y:26 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:太阳水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:金创药(中量)	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:金创药(中量)	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:金创药(中量)	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:魔法药(中量)	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:魔法药(中量)	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:魔法药(中量)	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效金创药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:强效魔法药	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:HP强化药水	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:井中月	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:2] 物品:黑色水晶戒指	怪物:06276A20白野猪8	地图:H204	X:48	Y:46 
[2024/8/19 16:11:10] 物品:魅力戒指	怪物:1A02E900祖玛雕像8	地图:H204	X:49	Y:42 
[2024/8/19 16:11:12] 物品:强效太阳水	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效太阳水	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效太阳水	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效太阳水	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效太阳水	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效金创药	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效金创药	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效魔法药	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:强效魔法药	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:死神手套	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:黑檀手镯	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:12] 物品:魔力手镯	怪物:1C79C3F0尸王8	地图:H201	X:43	Y:141 
[2024/8/19 16:11:14] 物品:魔法药(小量)	怪物:2F1E0D80稻草人	地图:0	X:303	Y:493 
[2024/8/19 16:11:21] 物品:强效太阳水	怪物:297908D0尸王8	地图:H201	X:44	Y:140 
[2024/8/19 16:11:21] 物品:强效太阳水	怪物:297908D0尸王8	地图:H201	X:44	Y:140 
[2024/8/19 16:11:21] 物品:强效太阳水	怪物:297908D0尸王8	地图:H201	X:44	Y:140 
