[2024/8/21 2:0:32] 物品:魔法长袍(男)	怪物:2585E9C0祖玛雕像8	地图:H204	X:60	Y:58 
[2024/8/21 2:14:8] 物品:金戒指	怪物:25ACF730祖玛卫士8	地图:H204	X:48	Y:55 
[2024/8/21 2:14:8] 物品:骷髅戒指	怪物:25ACF730祖玛卫士8	地图:H204	X:48	Y:55 
[2024/8/21 2:14:20] 物品:蓝色水晶戒指	怪物:25B8F280祖玛卫士8	地图:H204	X:48	Y:54 
[2024/8/21 2:14:23] 物品:金创药(中量)	怪物:2ABF3620祖玛弓箭手8	地图:H204	X:44	Y:58 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:太阳水	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:金创药(中量)	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:金创药(中量)	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:金创药(中量)	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:魔法药(中量)	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:魔法药(中量)	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:魔法药(中量)	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效金创药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:强效魔法药	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:虹魔戒指	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:39] 物品:黑檀手镯	怪物:25D0F0B0虹魔猪卫8	地图:H204	X:41	Y:57 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:太阳水	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:金创药(中量)	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:金创药(中量)	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:金创药(中量)	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:魔法药(中量)	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:魔法药(中量)	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:魔法药(中量)	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效金创药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:41] 物品:强效魔法药	怪物:25521200白野猪8	地图:H204	X:41	Y:58 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:太阳水	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:金创药(中量)	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:金创药(中量)	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:金创药(中量)	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:魔法药(中量)	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:魔法药(中量)	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:魔法药(中量)	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效金创药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:14:56] 物品:强效魔法药	怪物:25A79910虹魔猪卫8	地图:H204	X:39	Y:62 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:太阳水	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:金创药(中量)	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:金创药(中量)	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:金创药(中量)	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:魔法药(中量)	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:魔法药(中量)	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:魔法药(中量)	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效金创药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:8] 物品:强效魔法药	怪物:13AEF640虹魔猪卫8	地图:H204	X:35	Y:68 
[2024/8/21 2:15:22] 物品:魔法药(中量)	怪物:23E784A0祖玛弓箭手8	地图:H204	X:31	Y:75 
[2024/8/21 2:15:22] 物品:魔鬼项链	怪物:23E784A0祖玛弓箭手8	地图:H204	X:31	Y:75 
[2024/8/21 2:15:30] 物品:灵魂战衣(女)	怪物:25DCA4F0祖玛卫士8	地图:H204	X:32	Y:77 
[2024/8/21 2:15:30] 物品:凤凰明珠	怪物:25DCA4F0祖玛卫士8	地图:H204	X:32	Y:77 
[2024/8/21 2:15:33] 物品:金戒指	怪物:15595350祖玛雕像8	地图:H204	X:31	Y:77 
[2024/8/21 2:15:39] 物品:魔法手镯	怪物:2D32E990祖玛卫士8	地图:H204	X:33	Y:78 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:太阳水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:金创药(中量)	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:金创药(中量)	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:金创药(中量)	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:魔法药(中量)	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:魔法药(中量)	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:魔法药(中量)	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效金创药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:强效魔法药	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:疾风药水	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:井中月	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:16] 物品:道德戒指	怪物:2C8E56D0白野猪8	地图:H204	X:42	Y:88 
[2024/8/21 2:16:24] 物品:竹笛	怪物:24530010祖玛卫士8	地图:H204	X:46	Y:92 
[2024/8/21 2:16:27] 物品:白金项链	怪物:2AA4E7E0祖玛雕像8	地图:H204	X:47	Y:91 
[2024/8/21 2:16:40] 物品:海魂	怪物:23DC6310祖玛弓箭手8	地图:H204	X:55	Y:92 
[2024/8/21 2:16:57] 物品:强效太阳水	怪物:2D304FF0虹魔猪卫8	地图:H204	X:61	Y:84 
