[2024/8/19 21:0:3] 物品:蛇眼戒指	怪物:0D725750祖玛卫士8	地图:H204	X:70	Y:75 
[2024/8/19 21:3:24] 物品:强效太阳水	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效太阳水	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效太阳水	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效太阳水	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效太阳水	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效金创药	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效金创药	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效魔法药	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:强效魔法药	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:黑色水晶戒指	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:生铁戒指	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:24] 物品:魔力手镯	怪物:29B07D20尸王8	地图:H201	X:147	Y:154 
[2024/8/19 21:3:25] 物品:火墙	怪物:2DD6B340恶灵尸王	地图:H201	X:145	Y:154 
[2024/8/19 21:3:25] 物品:灵魂火符	怪物:2DD6B340恶灵尸王	地图:H201	X:145	Y:154 
[2024/8/19 21:3:25] 物品:大火球	怪物:2DD6B340恶灵尸王	地图:H201	X:145	Y:154 
[2024/8/19 21:3:25] 物品:召唤骷髅	怪物:2DD6B340恶灵尸王	地图:H201	X:145	Y:154 
[2024/8/19 21:3:28] 物品:魔法药(小量)	怪物:24618BA0僵尸5	地图:H201	X:95	Y:171 
[2024/8/19 21:3:28] 物品:强效太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:太阳水	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:金创药(中量)	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:金创药(中量)	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效金创药	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效金创药	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效金创药	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:魔法药(中量)	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:魔法药(中量)	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效魔法药	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效魔法药	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:强效魔法药	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:凌风	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:圣言术	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:28] 物品:刺杀剑术	怪物:1E0C4760沃玛卫士8	地图:H204	X:59	Y:89 
[2024/8/19 21:3:29] 物品:万年雪霜	怪物:1AFC4AC0骷髅刀斧手8	地图:H005	X:186	Y:40 
[2024/8/19 21:3:31] 物品:蓝翡翠项链	怪物:15BF0E10骷髅刀斧手8	地图:H005	X:187	Y:40 
[2024/8/19 21:3:33] 物品:施毒术	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:攻杀剑术	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:隐身术	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:抗拒火环	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:精神力战法	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:火球术	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:治愈术	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:基本剑术	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:33] 物品:灯笼项链	怪物:0D9CDF00僵尸40	地图:H201	X:155	Y:160 
[2024/8/19 21:3:40] 物品:金创药(小量)	怪物:31A446A0僵尸4	地图:H201	X:94	Y:171 
[2024/8/19 21:3:51] 物品:强效太阳水	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效太阳水	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效太阳水	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效太阳水	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效太阳水	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效金创药	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效金创药	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效魔法药	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:强效魔法药	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:黑色水晶戒指	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:51] 物品:黑檀手镯	怪物:19460680尸王8	地图:H201	X:92	Y:176 
[2024/8/19 21:3:54] 物品:万年雪霜	怪物:24569EC0牛魔法师	地图:D2079	X:60	Y:37 
[2024/8/19 21:3:57] 物品:基本剑术	怪物:2A5FFCE0僵尸10	地图:H201	X:103	Y:172 
[2024/8/19 21:3:57] 物品:轻型盔甲(女)	怪物:2A5FFCE0僵尸10	地图:H201	X:103	Y:172 
[2024/8/19 21:3:58] 物品:强效太阳水	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效太阳水	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效太阳水	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效太阳水	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效太阳水	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效金创药	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效金创药	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效魔法药	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:强效魔法药	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:黑色水晶戒指	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:珍珠戒指	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:3:58] 物品:死神手套	怪物:1838A1D0尸王8	地图:H201	X:139	Y:161 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:太阳水	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效金创药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:强效魔法药	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:放大镜	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:0] 物品:降妖除魔戒指	怪物:278028A0宝箱6	地图:D2079	X:61	Y:36 
[2024/8/19 21:4:7] 物品:强效太阳水	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效太阳水	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效太阳水	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效太阳水	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效太阳水	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效金创药	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效金创药	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效魔法药	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:强效魔法药	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:蛇眼戒指	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:生铁戒指	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:7] 物品:黑檀手镯	怪物:2DEC4560尸王8	地图:H201	X:132	Y:160 
[2024/8/19 21:4:11] 物品:道士手镯	怪物:283FBB90牛魔侍卫	地图:D2079	X:60	Y:38 
[2024/8/19 21:4:15] 物品:攻杀剑术	怪物:05344720僵尸1	地图:H201	X:103	Y:171 
[2024/8/19 21:4:18] 物品:金创药(小量)	怪物:038AFFB0僵尸4	地图:H201	X:101	Y:170 
[2024/8/19 21:4:18] 物品:强效太阳水	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效太阳水	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效太阳水	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效太阳水	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效太阳水	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效金创药	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效金创药	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效魔法药	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:强效魔法药	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:珍珠戒指	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:道德戒指	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:18] 物品:黑檀手镯	怪物:27C22210尸王8	地图:H201	X:128	Y:155 
[2024/8/19 21:4:19] 物品:金创药(小量)	怪物:267C1B20僵尸4	地图:H201	X:103	Y:171 
[2024/8/19 21:4:19] 物品:魔法药(小量)	怪物:267C1B20僵尸4	地图:H201	X:103	Y:171 
[2024/8/19 21:4:22] 物品:强效太阳水	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效太阳水	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效太阳水	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效太阳水	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效太阳水	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效金创药	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效金创药	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效魔法药	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:强效魔法药	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:珍珠戒指	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:生铁戒指	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:22] 物品:魔力手镯	怪物:23B69910尸王8	地图:H201	X:128	Y:158 
[2024/8/19 21:4:25] 物品:金创药(小量)	怪物:274CB480僵尸5	地图:H201	X:128	Y:155 
[2024/8/19 21:4:26] 物品:金创药(小量)	怪物:19D73840稻草人	地图:0	X:633	Y:603 
[2024/8/19 21:4:32] 物品:强效太阳水	怪物:27867AD0恶灵尸王	地图:H201	X:122	Y:155 
[2024/8/19 21:4:32] 物品:火墙	怪物:27867AD0恶灵尸王	地图:H201	X:122	Y:155 
[2024/8/19 21:4:32] 物品:幽灵盾	怪物:27867AD0恶灵尸王	地图:H201	X:122	Y:155 
[2024/8/19 21:4:32] 物品:爆裂火焰	怪物:27867AD0恶灵尸王	地图:H201	X:122	Y:155 
[2024/8/19 21:4:32] 物品:诱惑之光	怪物:27867AD0恶灵尸王	地图:H201	X:122	Y:155 
[2024/8/19 21:4:32] 物品:大火球	怪物:27867AD0恶灵尸王	地图:H201	X:122	Y:155 
[2024/8/19 21:4:33] 物品:太阳水	怪物:24A2E9C0黑色恶蛆8	地图:H006	X:59	Y:45 
[2024/8/19 21:4:38] 物品:施毒术	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:大火球	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:抗拒火环	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:精神力战法	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:火球术	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:治愈术	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:基本剑术	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:黄色水晶项链	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:魔法药(小量)	怪物:2AD736B0僵尸40	地图:H201	X:104	Y:163 
[2024/8/19 21:4:38] 物品:强效太阳水	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效太阳水	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效太阳水	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效太阳水	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效太阳水	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效金创药	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效金创药	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效魔法药	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:强效魔法药	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:黑色水晶戒指	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:蓝翡翠项链	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:黑檀手镯	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:魔力手镯	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:38] 物品:圣言术	怪物:1871B980尸王8	地图:H201	X:103	Y:162 
[2024/8/19 21:4:41] 物品:强效太阳水	怪物:22505A80牛魔祭司	地图:D2079	X:59	Y:35 
[2024/8/19 21:4:41] 物品:强效太阳水	怪物:22505A80牛魔祭司	地图:D2079	X:59	Y:35 
[2024/8/19 21:4:45] 物品:大火球	怪物:29668200僵尸5	地图:H201	X:114	Y:153 
[2024/8/19 21:4:54] 物品:火球术	怪物:18D9B340僵尸10	地图:H201	X:118	Y:146 
[2024/8/19 21:4:54] 物品:魔鬼项链	怪物:18D9B340僵尸10	地图:H201	X:118	Y:146 
[2024/8/19 21:4:54] 物品:青铜斧	怪物:18D9B340僵尸10	地图:H201	X:118	Y:146 
[2024/8/19 21:4:54] 物品:金创药(中量)	怪物:18D9B340僵尸10	地图:H201	X:118	Y:146 
[2024/8/19 21:5:5] 物品:金创药(小量)	怪物:30788530僵尸4	地图:H201	X:107	Y:140 
[2024/8/19 21:5:5] 物品:刺杀剑术	怪物:30788530僵尸4	地图:H201	X:107	Y:140 
[2024/8/19 21:5:9] 物品:抗拒火环	怪物:2B76AA60僵尸40	地图:H201	X:111	Y:136 
[2024/8/19 21:5:9] 物品:精神力战法	怪物:2B76AA60僵尸40	地图:H201	X:111	Y:136 
[2024/8/19 21:5:9] 物品:火球术	怪物:2B76AA60僵尸40	地图:H201	X:111	Y:136 
[2024/8/19 21:5:9] 物品:治愈术	怪物:2B76AA60僵尸40	地图:H201	X:111	Y:136 
[2024/8/19 21:5:9] 物品:基本剑术	怪物:2B76AA60僵尸40	地图:H201	X:111	Y:136 
[2024/8/19 21:5:9] 物品:青铜头盔	怪物:2B76AA60僵尸40	地图:H201	X:111	Y:136 
[2024/8/19 21:5:17] 物品:金创药(小量)	怪物:30788530僵尸4	地图:H201	X:107	Y:140 
[2024/8/19 21:5:29] 物品:强效太阳水	怪物:2781A1D0牛魔祭司	地图:D2079	X:53	Y:36 
[2024/8/19 21:5:29] 物品:重盔甲(女)	怪物:2781A1D0牛魔祭司	地图:D2079	X:53	Y:36 
[2024/8/19 21:5:29] 物品:破魂	怪物:2781A1D0牛魔祭司	地图:D2079	X:53	Y:36 
[2024/8/19 21:5:29] 物品:生铁戒指	怪物:2781A1D0牛魔祭司	地图:D2079	X:53	Y:36 
[2024/8/19 21:5:29] 物品:瞬息移动	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:29] 物品:抗拒火环	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:29] 物品:精神力战法	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:29] 物品:火球术	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:29] 物品:治愈术	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:29] 物品:基本剑术	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:29] 物品:海魂	怪物:1C4BAD50僵尸40	地图:H201	X:103	Y:121 
[2024/8/19 21:5:30] 物品:魔法药(小量)	怪物:1925E300僵尸5	地图:H201	X:107	Y:138 
[2024/8/19 21:5:33] 物品:强效太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:太阳水	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:金创药(中量)	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:金创药(中量)	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:金创药(中量)	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效金创药	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效金创药	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:魔法药(中量)	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:魔法药(中量)	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:魔法药(中量)	怪物:06267610尸王	地图:H201	X:100	Y:119 
[2024/8/19 21:5:33] 物品:强效魔法药	怪物:06267610尸王	地图:H201	X:100	Y:119 
