[2024/8/21 0:0:0] 物品:魔法药(小量)	怪物:2334F420僵尸5	地图:H201	X:77	Y:73 
[2024/8/21 0:17:43] 物品:强效魔法药	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:43] 物品:强效魔法药	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:43] 物品:强效魔法药	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:43] 物品:强效魔法药	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:43] 物品:强效魔法药	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:43] 物品:强效魔法药	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:43] 物品:蓝翡翠项链	怪物:2339F030虹魔蝎卫8	地图:H204	X:10	Y:56 
[2024/8/21 0:17:48] 物品:强效太阳水	怪物:25745220牛魔祭司0	地图:H010	X:38	Y:361 
[2024/8/21 0:17:48] 物品:强效太阳水	怪物:25745220牛魔祭司0	地图:H010	X:38	Y:361 
[2024/8/21 0:17:48] 物品:太阳水	怪物:25745220牛魔祭司0	地图:H010	X:38	Y:361 
[2024/8/21 0:17:48] 物品:太阳水	怪物:25745220牛魔祭司0	地图:H010	X:38	Y:361 
[2024/8/21 0:17:48] 物品:太阳水	怪物:25745220牛魔祭司0	地图:H010	X:38	Y:361 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:太阳水	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效金创药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:强效魔法药	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:49] 物品:思贝儿手镯	怪物:2AB43EA0虹魔蝎卫8	地图:H204	X:52	Y:14 
[2024/8/21 0:17:50] 物品:生铁戒指	怪物:2B568720牛魔侍卫8	地图:H010	X:38	Y:360 
[2024/8/21 0:17:50] 物品:强效太阳水	怪物:257A4B90牛魔祭司0	地图:H010	X:40	Y:361 
[2024/8/21 0:17:50] 物品:强效太阳水	怪物:257A4B90牛魔祭司0	地图:H010	X:40	Y:361 
[2024/8/21 0:17:50] 物品:太阳水	怪物:257A4B90牛魔祭司0	地图:H010	X:40	Y:361 
[2024/8/21 0:17:50] 物品:太阳水	怪物:257A4B90牛魔祭司0	地图:H010	X:40	Y:361 
[2024/8/21 0:17:50] 物品:无极棍	怪物:257A4B90牛魔祭司0	地图:H010	X:40	Y:361 
[2024/8/21 0:17:54] 物品:强效太阳水	怪物:25D15FA0牛魔祭司8	地图:H010	X:38	Y:359 
[2024/8/21 0:17:54] 物品:强效太阳水	怪物:25D15FA0牛魔祭司8	地图:H010	X:38	Y:359 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25D15FA0牛魔祭司8	地图:H010	X:38	Y:359 
[2024/8/21 0:17:54] 物品:骷髅戒指	怪物:25D15FA0牛魔祭司8	地图:H010	X:38	Y:359 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效魔法药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效魔法药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效魔法药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效魔法药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效金创药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效魔法药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:强效魔法药	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:54] 物品:躲避手链	怪物:25EAB5D0暗之牛魔王8	地图:H010	X:37	Y:361 
[2024/8/21 0:17:55] 物品:强效太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:太阳水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:金创药(中量)	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:金创药(中量)	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效金创药	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效金创药	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效金创药	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:魔法药(中量)	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:魔法药(中量)	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效魔法药	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效魔法药	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:强效魔法药	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:攻击神水	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:骷髅头盔	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:黑檀手镯	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:55] 物品:群体治疗术	怪物:236EC740沃玛卫士8	地图:H204	X:52	Y:12 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:太阳水	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:金创药(中量)	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:金创药(中量)	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:金创药(中量)	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:魔法药(中量)	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:魔法药(中量)	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:魔法药(中量)	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效金创药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:强效魔法药	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:17:56] 物品:黑檀手镯	怪物:24432950白野猪8	地图:H204	X:52	Y:13 
[2024/8/21 0:18:2] 物品:太阳水	怪物:24193E20黑野猪8	地图:H002	X:234	Y:199 
[2024/8/21 0:18:4] 物品:灵魂战衣(女)	怪物:25B23160牛魔法师8	地图:H010	X:42	Y:354 
[2024/8/21 0:18:4] 物品:降魔	怪物:25B23160牛魔法师8	地图:H010	X:42	Y:354 
[2024/8/21 0:18:8] 物品:强效太阳水	怪物:25935870牛魔将军0	地图:H010	X:43	Y:358 
[2024/8/21 0:18:12] 物品:强效太阳水	怪物:25A995E0牛魔将军0	地图:H010	X:45	Y:358 
[2024/8/21 0:18:12] 物品:强效太阳水	怪物:25A995E0牛魔将军0	地图:H010	X:45	Y:358 
[2024/8/21 0:18:12] 物品:太阳水	怪物:25A995E0牛魔将军0	地图:H010	X:45	Y:358 
[2024/8/21 0:18:12] 物品:小手镯	怪物:25A995E0牛魔将军0	地图:H010	X:45	Y:358 
[2024/8/21 0:18:13] 物品:金创药(中量)	怪物:28AD42A0祖玛弓箭手8	地图:H204	X:63	Y:34 
[2024/8/21 0:18:15] 物品:魔法长袍(男)	怪物:2C8F2090牛魔法师8	地图:H010	X:46	Y:354 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:太阳水	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:金创药(中量)	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:金创药(中量)	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:金创药(中量)	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:魔法药(中量)	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:魔法药(中量)	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:魔法药(中量)	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效金创药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:22] 物品:强效魔法药	怪物:2479FFC0白野猪8	地图:H204	X:61	Y:37 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效魔法药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效魔法药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效魔法药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效魔法药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效金创药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效魔法药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:24] 物品:强效魔法药	怪物:25EAE230暗之牛魔王8	地图:H010	X:25	Y:371 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:强效太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
[2024/8/21 0:18:31] 物品:太阳水	怪物:2AB30120虹魔蝎卫8	地图:H204	X:61	Y:38 
