[2024/8/22 17:0:4] 物品:生铁戒指	怪物:242583F0祖玛雕像8	地图:H204	X:69	Y:27 
[2024/8/22 17:7:15] 物品:强效太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:太阳水	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:金创药(中量)	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:金创药(中量)	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:强效金创药	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:强效金创药	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:强效金创药	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:魔法药(中量)	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:魔法药(中量)	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:强效魔法药	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:强效魔法药	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:强效魔法药	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:辟邪手镯	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:道士头盔	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:15] 物品:道德戒指	怪物:2303C3E0沃玛卫士8	地图:H204	X:35	Y:62 
[2024/8/22 17:7:19] 物品:蓝翡翠项链	怪物:234C3360祖玛卫士8	地图:H204	X:36	Y:63 
[2024/8/22 17:7:30] 物品:偃月	怪物:25FD2210祖玛弓箭手8	地图:H204	X:40	Y:60 
[2024/8/22 17:7:34] 物品:珍珠戒指	怪物:1AC53770祖玛雕像8	地图:H204	X:41	Y:58 
[2024/8/22 17:7:44] 物品:魅力戒指	怪物:2340DC50祖玛卫士8	地图:H204	X:44	Y:53 
[2024/8/22 17:7:49] 物品:骷髅头盔	怪物:24D9D1B0祖玛弓箭手8	地图:H204	X:44	Y:51 
[2024/8/22 17:7:49] 物品:凤凰明珠	怪物:24D9D1B0祖玛弓箭手8	地图:H204	X:44	Y:51 
[2024/8/22 17:7:49] 物品:白色虎齿项链	怪物:24D9D1B0祖玛弓箭手8	地图:H204	X:44	Y:51 
[2024/8/22 17:7:57] 物品:太阳水	怪物:2BBF0690黑色恶蛆8	地图:H004	X:45	Y:155 
[2024/8/22 17:8:1] 物品:坚固手套	怪物:2552D9B0祖玛卫士8	地图:H204	X:49	Y:52 
[2024/8/22 17:8:3] 物品:回城卷	怪物:27CA3720电僵王8	地图:T3063	X:20	Y:22 
[2024/8/22 17:8:7] 物品:太阳水	怪物:1EC7EA10祖玛弓箭手8	地图:H204	X:51	Y:52 
[2024/8/22 17:8:7] 物品:竹笛	怪物:1EC7EA10祖玛弓箭手8	地图:H204	X:51	Y:52 
[2024/8/22 17:8:13] 物品:灵魂战衣(女)	怪物:1DC76270祖玛卫士8	地图:H204	X:51	Y:48 
[2024/8/22 17:8:13] 物品:魔法手镯	怪物:1DC76270祖玛卫士8	地图:H204	X:51	Y:48 
[2024/8/22 17:8:13] 物品:珊瑚戒指	怪物:1DC76270祖玛卫士8	地图:H204	X:51	Y:48 
[2024/8/22 17:8:27] 物品:强效太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:太阳水	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:金创药(中量)	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:金创药(中量)	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效金创药	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效金创药	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效金创药	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:魔法药(中量)	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:魔法药(中量)	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效魔法药	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效魔法药	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:强效魔法药	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:幽灵项链	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:天珠项链	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:道士头盔	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:27] 物品:困魔咒	怪物:25A678A0沃玛卫士8	地图:H204	X:53	Y:44 
[2024/8/22 17:8:47] 物品:金创药(中量)	怪物:28FB01A0祖玛卫士8	地图:H204	X:59	Y:41 
[2024/8/22 17:8:47] 物品:八荒	怪物:28FB01A0祖玛卫士8	地图:H204	X:59	Y:41 
[2024/8/22 17:8:56] 物品:死神手套	怪物:28AADB30祖玛卫士8	地图:H204	X:59	Y:38 
[2024/8/22 17:8:56] 物品:金戒指	怪物:28AADB30祖玛卫士8	地图:H204	X:59	Y:38 
[2024/8/22 17:9:4] 物品:偃月	怪物:2B406B60祖玛卫士8	地图:H204	X:58	Y:39 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:太阳水	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效金创药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:5] 物品:强效魔法药	怪物:04F89D10虹魔蝎卫8	地图:H204	X:60	Y:40 
[2024/8/22 17:9:16] 物品:强效太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:太阳水	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:金创药(中量)	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:金创药(中量)	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效金创药	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效金创药	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效金创药	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:魔法药(中量)	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:魔法药(中量)	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效魔法药	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效魔法药	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:强效魔法药	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:井中月	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:16] 物品:野蛮冲撞	怪物:1BE01350沃玛卫士8	地图:H204	X:63	Y:34 
[2024/8/22 17:9:25] 物品:强效金创药	怪物:13E9C640祖玛卫士8	地图:H204	X:67	Y:32 
[2024/8/22 17:9:25] 物品:骷髅头盔	怪物:13E9C640祖玛卫士8	地图:H204	X:67	Y:32 
[2024/8/22 17:9:36] 物品:小手镯	怪物:267E7B50祖玛弓箭手8	地图:H204	X:67	Y:26 
[2024/8/22 17:10:5] 物品:蓝翡翠项链	怪物:14167460祖玛卫士8	地图:H204	X:59	Y:16 
[2024/8/22 17:10:7] 物品:放大镜	怪物:255B8690祖玛卫士8	地图:H204	X:58	Y:17 
[2024/8/22 17:10:7] 物品:斩马刀	怪物:13938BC0祖玛卫士8	地图:H204	X:56	Y:16 
[2024/8/22 17:10:19] 物品:强效太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:太阳水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:金创药(中量)	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:金创药(中量)	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效金创药	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效金创药	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效金创药	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:魔法药(中量)	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:魔法药(中量)	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效魔法药	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效魔法药	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:强效魔法药	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:MP强化药水	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:辟邪手镯	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:19] 物品:集体隐身术	怪物:28B0D7C0沃玛卫士8	地图:H204	X:45	Y:42 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:太阳水	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:金创药(中量)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:金创药(中量)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:金创药(中量)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:魔法药(中量)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:魔法药(中量)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:魔法药(中量)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效金创药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:强效魔法药	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:43] 物品:战神盔甲(男)	怪物:2CA4CC10白野猪8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:49] 物品:灵魂战衣(男)	怪物:26737A70祖玛卫士8	地图:H204	X:37	Y:38 
[2024/8/22 17:10:57] 物品:强效魔法药	怪物:2C2682A0祖玛卫士8	地图:H204	X:31	Y:31 
[2024/8/22 17:11:0] 物品:太阳水	怪物:2B5C8090黑色恶蛆8	地图:H004	X:114	Y:125 
[2024/8/22 17:11:2] 物品:降妖除魔戒指	怪物:178015F0祖玛雕像8	地图:H204	X:31	Y:29 
[2024/8/22 17:11:10] 物品:冰核	怪物:28B42160冰雪法王1	地图:JZ001	X:150	Y:142 
[2024/8/22 17:11:13] 物品:黑色水晶戒指	怪物:13D329E0祖玛卫士8	地图:H204	X:23	Y:37 
[2024/8/22 17:11:13] 物品:蛇眼戒指	怪物:13D329E0祖玛卫士8	地图:H204	X:23	Y:37 
[2024/8/22 17:11:24] 物品:海魂	怪物:29E408E0祖玛雕像8	地图:H204	X:15	Y:43 
[2024/8/22 17:11:24] 物品:破魂	怪物:29E408E0祖玛雕像8	地图:H204	X:15	Y:43 
[2024/8/22 17:11:32] 物品:太阳水	怪物:15A977D0黑色恶蛆8	地图:H004	X:83	Y:98 
[2024/8/22 17:11:48] 物品:海魂	怪物:04C4F050祖玛雕像8	地图:H204	X:32	Y:76 
[2024/8/22 17:12:0] 物品:龙之戒指	怪物:1BC836B0祖玛卫士83	地图:H008	X:59	Y:55 
[2024/8/22 17:12:0] 物品:辟邪手镯	怪物:23B596D0祖玛弓箭手83	地图:H008	X:61	Y:51 
[2024/8/22 17:12:16] 物品:重盔甲(女)	怪物:2580C9F0祖玛弓箭手8	地图:H204	X:58	Y:89 
[2024/8/22 17:12:20] 物品:强效太阳水	怪物:1EC7A780祖玛弓箭手83	地图:H008	X:70	Y:54 
[2024/8/22 17:12:20] 物品:道士手镯	怪物:1EC7A780祖玛弓箭手83	地图:H008	X:70	Y:54 
