[2024/8/19 17:0:2] 物品:道德戒指	怪物:2DD03840祖玛卫士8	地图:H204	X:36	Y:62 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:太阳水	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:金创药(中量)	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:金创药(中量)	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:金创药(中量)	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:魔法药(中量)	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:魔法药(中量)	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:魔法药(中量)	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效金创药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:强效魔法药	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:4] 物品:黑色水晶戒指	怪物:2A5963E0白野猪8	地图:H204	X:39	Y:84 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:太阳水	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效金创药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:23] 物品:强效魔法药	怪物:2A6253F0虹魔蝎卫8	地图:H204	X:35	Y:80 
[2024/8/19 17:23:38] 物品:强效太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:太阳水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:金创药(中量)	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:金创药(中量)	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效金创药	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效金创药	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效金创药	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:魔法药(中量)	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:魔法药(中量)	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效魔法药	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效魔法药	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:强效魔法药	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:攻击神水	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:红宝石戒指	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:召唤神兽	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:幽灵盾	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:集体隐身术	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:火墙	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:38] 物品:地狱火	怪物:1C9BDC70沃玛卫士8	地图:H204	X:27	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:太阳水	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:金创药(中量)	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:金创药(中量)	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:金创药(中量)	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:魔法药(中量)	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:魔法药(中量)	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:魔法药(中量)	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:19DEA190虹魔猪卫8	地图:H204	X:29	Y:72 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:太阳水	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:金创药(中量)	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:金创药(中量)	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:金创药(中量)	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:魔法药(中量)	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:魔法药(中量)	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:魔法药(中量)	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效金创药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:强效魔法药	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:43] 物品:幽灵手套	怪物:2A6A0BE0白野猪8	地图:H204	X:29	Y:70 
[2024/8/19 17:23:53] 物品:红蛇果	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:疗伤药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:疗伤药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:疗伤药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:疗伤药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效太阳水	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
[2024/8/19 17:23:53] 物品:强效金创药	怪物:2AF9D710红蛇王	地图:H106	X:88	Y:76 
