[2024/8/20 4:0:5] 物品:强效太阳水	怪物:19CF9500魔龙射手	地图:66	X:34	Y:49 
[2024/8/20 4:8:35] 物品:金创药(中量)	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:强效金创药	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:强效金创药	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:强效金创药	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:魔法药(中量)	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:魔法药(中量)	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:强效魔法药	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:强效魔法药	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:强效魔法药	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:降魔	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:蛇眼戒指	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:困魔咒	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:35] 物品:召唤骷髅	怪物:2E79A3E0沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 4:8:47] 物品:强效太阳水	怪物:0DDE7FB0白野猪0	地图:D717	X:47	Y:52 
[2024/8/20 4:8:47] 物品:强效太阳水	怪物:0DDE7FB0白野猪0	地图:D717	X:47	Y:52 
[2024/8/20 4:8:47] 物品:太阳水	怪物:0DDE7FB0白野猪0	地图:D717	X:47	Y:52 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:太阳水	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:金创药(中量)	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:金创药(中量)	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:金创药(中量)	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:魔法药(中量)	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:魔法药(中量)	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:魔法药(中量)	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效金创药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:强效魔法药	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:心灵手镯	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:50] 物品:夏普儿手镯	怪物:2FCE3750白野猪8	地图:H204	X:59	Y:17 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:太阳水	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效金创药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:强效魔法药	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:58] 物品:金戒指	怪物:2070AC10虹魔蝎卫8	地图:H204	X:33	Y:30 
[2024/8/20 4:8:59] 物品:金创药(中量)	怪物:2D506220红野猪	地图:D717	X:46	Y:53 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:236014C0魔龙射手	地图:66	X:35	Y:51 
[2024/8/20 4:9:0] 物品:灵魂战衣(女)	怪物:236014C0魔龙射手	地图:66	X:35	Y:51 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:太阳水	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效金创药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:0] 物品:强效魔法药	怪物:1F9AE300虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:太阳水	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:金创药(中量)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:金创药(中量)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:金创药(中量)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:魔法药(中量)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:魔法药(中量)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:魔法药(中量)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效金创药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:强效魔法药	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:战神盔甲(女)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:10] 物品:灵魂战衣(女)	怪物:15B3C6D0白野猪8	地图:H204	X:51	Y:12 
[2024/8/20 4:9:13] 物品:强效魔法药	怪物:245BA420魔龙射手	地图:66	X:38	Y:46 
[2024/8/20 4:9:17] 物品:强效太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:太阳水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:金创药(中量)	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:金创药(中量)	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效金创药	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效金创药	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效金创药	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:魔法药(中量)	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:魔法药(中量)	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效魔法药	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效魔法药	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:强效魔法药	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:攻击神水	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:烈火剑法	怪物:2E0EE2E0沃玛卫士8	地图:H204	X:52	Y:11 
[2024/8/20 4:9:17] 物品:青铜斧	怪物:037FA3E0黑色恶蛆	地图:D717	X:40	Y:50 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:强效太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
[2024/8/20 4:9:21] 物品:太阳水	怪物:2AF81CD0虹魔蝎卫8	地图:H204	X:51	Y:11 
