[2024/8/17 21:0:0] 物品:金创药(小量)	怪物:1A3F92A0僵尸5	地图:H201	X:34	Y:89 
[2024/8/17 21:5:58] 物品:强效太阳水	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效太阳水	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效太阳水	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效太阳水	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效金创药	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效金创药	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效魔法药	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:强效魔法药	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:珍珠戒指	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:蓝翡翠项链	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:5:58] 物品:群体治疗术	怪物:30895820尸王8	地图:H201	X:28	Y:155 
[2024/8/17 21:6:2] 物品:重盔甲(女)	怪物:29B34760钳虫8	地图:H004	X:76	Y:74 
[2024/8/17 21:6:3] 物品:强效太阳水	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效太阳水	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效太阳水	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效太阳水	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效太阳水	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效金创药	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效金创药	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效魔法药	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:强效魔法药	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:死神手套	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:魅力戒指	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:蓝翡翠项链	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:3] 物品:地狱雷光	怪物:2A5FD080尸王8	地图:H201	X:27	Y:155 
[2024/8/17 21:6:11] 物品:金创药(小量)	怪物:289DBAF0僵尸5	地图:D406	X:151	Y:145 
[2024/8/17 21:6:11] 物品:魔法药(小量)	怪物:289DBAF0僵尸5	地图:D406	X:151	Y:145 
[2024/8/17 21:6:14] 物品:强效太阳水	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效太阳水	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效太阳水	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效太阳水	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效太阳水	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效金创药	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效金创药	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效魔法药	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:强效魔法药	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:死神手套	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:魅力戒指	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:14] 物品:魔力手镯	怪物:0D9BD4C0尸王8	地图:H201	X:25	Y:163 
[2024/8/17 21:6:17] 物品:斗笠23号	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效太阳水	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效金创药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:强效魔法药	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:炼狱	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:心灵手镯	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:记忆项链	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:恶魔长袍(女)	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:重盔甲(男)	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:重盔甲(女)	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:偃月	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:破魂	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:降魔	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:斩马刀	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:修罗	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:凝霜	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:骷髅头盔	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:道士头盔	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:蓝翡翠项链	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:放大镜	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:竹笛	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:小手镯	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:魔法手镯	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:黑檀手镯	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:道士手镯	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:死神手套	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:金手镯	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:黑色水晶戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:蛇眼戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:珍珠戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:金戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:骷髅戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:魅力戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:17] 物品:道德戒指	怪物:2A738DF0祖玛教主	地图:H204	X:42	Y:50 
[2024/8/17 21:6:22] 物品:金创药(小量)	怪物:2A250720僵尸5	地图:H201	X:38	Y:157 
[2024/8/17 21:6:23] 物品:魔法药(小量)	怪物:18444E90僵尸3	地图:E602	X:19	Y:79 
[2024/8/17 21:6:26] 物品:魔法药(小量)	怪物:0D85FBD0僵尸5	地图:D406	X:151	Y:148 
[2024/8/17 21:6:26] 物品:太阳水	怪物:0D85FBD0僵尸5	地图:D406	X:151	Y:148 
[2024/8/17 21:6:32] 物品:强效太阳水	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效太阳水	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效太阳水	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效太阳水	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效太阳水	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效金创药	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效金创药	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效魔法药	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:强效魔法药	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:生铁戒指	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:死神手套	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:魅力戒指	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:魔力手镯	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:群体治疗术	怪物:30B76470尸王8	地图:H201	X:41	Y:166 
[2024/8/17 21:6:32] 物品:轻型盔甲(男)	怪物:0511BFB0骷髅战士	地图:D001	X:97	Y:326 
[2024/8/17 21:6:33] 物品:金创药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:金创药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:金创药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:金创药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:魔法药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:魔法药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:魔法药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:33] 物品:魔法药(小量)	怪物:2F28EC10骷髅0	地图:D001	X:37	Y:334 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效金创药	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效金创药	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效魔法药	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效魔法药	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:道德戒指	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:蓝翡翠项链	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:黑檀手镯	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:魔力手镯	怪物:1981EC10尸王8	地图:H201	X:101	Y:176 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:太阳水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:金创药(中量)	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:金创药(中量)	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效金创药	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效金创药	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效金创药	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:魔法药(中量)	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:魔法药(中量)	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效魔法药	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效魔法药	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:强效魔法药	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:精神力药水	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:重盔甲(男)	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:金手镯	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:黑色水晶戒指	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:野蛮冲撞	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:35] 物品:爆裂火焰	怪物:309ACBE0沃玛卫士8	地图:H204	X:25	Y:72 
[2024/8/17 21:6:37] 物品:强效太阳水	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效太阳水	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效太阳水	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效太阳水	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效太阳水	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效金创药	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效金创药	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效魔法药	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:强效魔法药	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:生铁戒指	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:黑檀手镯	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:魔力手镯	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:37] 物品:困魔咒	怪物:282B3A10尸王8	地图:H201	X:40	Y:167 
[2024/8/17 21:6:41] 物品:金创药(小量)	怪物:1CCA1910僵尸4	地图:E602	X:21	Y:53 
[2024/8/17 21:6:41] 物品:魔法药(小量)	怪物:1CCA1910僵尸4	地图:E602	X:21	Y:53 
[2024/8/17 21:6:42] 物品:凝霜	怪物:057BE9C0祖玛卫士8	地图:H204	X:26	Y:72 
[2024/8/17 21:6:42] 物品:轻型盔甲(男)	怪物:2B2B0B20蜈蚣	地图:D601	X:15	Y:175 
[2024/8/17 21:6:43] 物品:金创药(小量)	怪物:0D85FBD0僵尸5	地图:D406	X:150	Y:147 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:太阳水	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:金创药(中量)	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:金创药(中量)	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:金创药(中量)	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:魔法药(中量)	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:魔法药(中量)	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:魔法药(中量)	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效金创药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:强效魔法药	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:52] 物品:道士手镯	怪物:17F59B60白野猪8	地图:H204	X:27	Y:74 
[2024/8/17 21:6:54] 物品:降魔	怪物:1CDE8BA0钳虫	地图:E602	X:46	Y:95 
