[2024/8/22 16:0:1] 物品:白金项链	怪物:1780B140祖玛弓箭手8	地图:H204	X:40	Y:57 
[2024/8/22 16:10:38] 物品:太阳水	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:太阳水	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:金创药(中量)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:金创药(中量)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:金创药(中量)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:魔法药(中量)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:魔法药(中量)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:魔法药(中量)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效金创药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:强效魔法药	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:精神力药水	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:38] 物品:魔法长袍(女)	怪物:2B7852A0白野猪8	地图:H204	X:64	Y:23 
[2024/8/22 16:10:44] 物品:金创药(小量)	怪物:1ED17C60僵尸5	地图:H201	X:39	Y:118 
[2024/8/22 16:10:50] 物品:强效太阳水	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效太阳水	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效太阳水	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效太阳水	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效太阳水	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效金创药	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效金创药	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效魔法药	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:强效魔法药	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:魅力戒指	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:50] 物品:黑檀手镯	怪物:1EC7A780尸王8	地图:H201	X:40	Y:121 
[2024/8/22 16:10:52] 物品:强效太阳水	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效太阳水	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效太阳水	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效太阳水	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效太阳水	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效金创药	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效金创药	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效魔法药	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:强效魔法药	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:52] 物品:道德戒指	怪物:2CB5DD80尸王8	地图:H201	X:40	Y:120 
[2024/8/22 16:10:54] 物品:重盔甲(男)	怪物:266DA500祖玛卫士8	地图:H204	X:75	Y:19 
[2024/8/22 16:10:54] 物品:骷髅头盔	怪物:266DA500祖玛卫士8	地图:H204	X:75	Y:19 
[2024/8/22 16:11:3] 物品:魔法长袍(男)	怪物:1EFCE830祖玛雕像8	地图:H204	X:77	Y:20 
[2024/8/22 16:11:3] 物品:坚固手套	怪物:1EFCE830祖玛雕像8	地图:H204	X:77	Y:20 
[2024/8/22 16:11:5] 物品:金创药(小量)	怪物:1296AAA0僵尸5	地图:H201	X:47	Y:112 
[2024/8/22 16:11:7] 物品:魔法药(中量)	怪物:153256F0恶灵尸王	地图:H201	X:47	Y:114 
[2024/8/22 16:11:7] 物品:火墙	怪物:153256F0恶灵尸王	地图:H201	X:47	Y:114 
[2024/8/22 16:11:10] 物品:金创药(小量)	怪物:2C6916A0僵尸4	地图:H201	X:43	Y:114 
[2024/8/22 16:11:15] 物品:魔法手镯	怪物:18401420祖玛弓箭手8	地图:H204	X:80	Y:20 
[2024/8/22 16:11:17] 物品:瞬息移动	怪物:17A25740僵尸1	地图:H201	X:52	Y:109 
[2024/8/22 16:11:17] 物品:精神力战法	怪物:1B1E69F0僵尸1	地图:H201	X:50	Y:108 
[2024/8/22 16:11:27] 物品:精神力战法	怪物:23928D00僵尸1	地图:H201	X:58	Y:105 
[2024/8/22 16:11:30] 物品:魔法药(小量)	怪物:14DB4F20僵尸5	地图:H201	X:55	Y:103 
[2024/8/22 16:11:36] 物品:魔法药(小量)	怪物:1DCC2540僵尸4	地图:H201	X:56	Y:103 
[2024/8/22 16:11:37] 物品:强效太阳水	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效太阳水	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效太阳水	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效太阳水	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效太阳水	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效金创药	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效金创药	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效魔法药	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:强效魔法药	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:蛇眼戒指	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:黑檀手镯	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:魔力手镯	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:37] 物品:圣言术	怪物:25D07E80尸王8	地图:H201	X:54	Y:105 
[2024/8/22 16:11:38] 物品:坚固手套	怪物:14B9C240祖玛雕像8	地图:H204	X:80	Y:40 
[2024/8/22 16:11:38] 物品:火墙	怪物:20974100恶灵尸王	地图:D2053	X:14	Y:157 
[2024/8/22 16:11:41] 物品:强效太阳水	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效太阳水	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效太阳水	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效太阳水	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效太阳水	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效金创药	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效金创药	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效魔法药	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:强效魔法药	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:41] 物品:黑檀手镯	怪物:15684BC0尸王8	地图:H201	X:57	Y:104 
[2024/8/22 16:11:46] 物品:坚固手套	怪物:24D9BB80祖玛卫士8	地图:H204	X:88	Y:47 
[2024/8/22 16:11:48] 物品:魔法药(小量)	怪物:2663E6B0僵尸5	地图:H201	X:57	Y:100 
[2024/8/22 16:11:49] 物品:疾光电影	怪物:20AB3A60恶灵尸王	地图:D2053	X:14	Y:158 
[2024/8/22 16:11:49] 物品:灵魂火符	怪物:20AB3A60恶灵尸王	地图:D2053	X:14	Y:158 
[2024/8/22 16:11:49] 物品:雷电术	怪物:20AB3A60恶灵尸王	地图:D2053	X:14	Y:158 
[2024/8/22 16:11:51] 物品:魔法药(小量)	怪物:1E3E9AC0僵尸4	地图:H201	X:58	Y:98 
[2024/8/22 16:11:51] 物品:金创药(小量)	怪物:123E9370僵尸4	地图:H201	X:59	Y:97 
[2024/8/22 16:11:58] 物品:魔法药(小量)	怪物:123E9370僵尸4	地图:H201	X:59	Y:97 
[2024/8/22 16:12:9] 物品:金创药(小量)	怪物:2688F3A0僵尸5	地图:H201	X:56	Y:97 
[2024/8/22 16:12:18] 物品:强效太阳水	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效太阳水	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效太阳水	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效太阳水	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效太阳水	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效金创药	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效金创药	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效魔法药	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:强效魔法药	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:珍珠戒指	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:死神手套	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:18] 物品:黑檀手镯	怪物:1EEF5EA0尸王8	地图:H201	X:54	Y:93 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:太阳水	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:金创药(中量)	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:金创药(中量)	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:金创药(中量)	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:魔法药(中量)	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:魔法药(中量)	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:魔法药(中量)	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效金创药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:强效魔法药	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:辟邪手镯	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:铂金戒指	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:21] 物品:斩马刀	怪物:1BC87940白野猪8	地图:H204	X:83	Y:64 
[2024/8/22 16:12:30] 物品:太阳水	怪物:2B5D3510僵尸5	地图:H201	X:53	Y:94 
[2024/8/22 16:12:34] 物品:强效太阳水	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效太阳水	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效太阳水	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效太阳水	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效太阳水	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效金创药	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效金创药	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效魔法药	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:强效魔法药	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:生铁戒指	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:魅力戒指	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:黑檀手镯	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:34] 物品:魔力手镯	怪物:23F2CF70尸王8	地图:H201	X:52	Y:91 
[2024/8/22 16:12:46] 物品:太阳水	怪物:2663E6B0僵尸5	地图:H201	X:53	Y:96 
[2024/8/22 16:12:48] 物品:魔法药(中量)	怪物:28FE2080祖玛卫士8	地图:H204	X:77	Y:81 
[2024/8/22 16:12:48] 物品:金戒指	怪物:28FE2080祖玛卫士8	地图:H204	X:77	Y:81 
[2024/8/22 16:12:57] 物品:魔法药(小量)	怪物:19BE6290僵尸5	地图:H201	X:43	Y:88 
[2024/8/22 16:13:3] 物品:火墙	怪物:1D1D7A10僵尸5	地图:H201	X:51	Y:92 
[2024/8/22 16:13:3] 物品:攻击力药水	怪物:1D1D7A10僵尸5	地图:H201	X:51	Y:92 
[2024/8/22 16:13:13] 物品:治愈术	怪物:29F81C30僵尸1	地图:H201	X:37	Y:94 
[2024/8/22 16:13:16] 物品:金创药(小量)	怪物:19D13600僵尸4	地图:H201	X:38	Y:95 
[2024/8/22 16:13:18] 物品:强效太阳水	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效太阳水	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效太阳水	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效太阳水	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效太阳水	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效金创药	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效金创药	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效魔法药	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:强效魔法药	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:骷髅戒指	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:黑色水晶戒指	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:凝霜	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:黑檀手镯	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:魔力手镯	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:18] 物品:魔法盾	怪物:1B916D90尸王8	地图:H201	X:36	Y:93 
[2024/8/22 16:13:22] 物品:隐身术	怪物:22EDE8F0恶灵尸王	地图:H201	X:34	Y:93 
[2024/8/22 16:13:22] 物品:雷电术	怪物:22EDE8F0恶灵尸王	地图:H201	X:34	Y:93 
[2024/8/22 16:13:22] 物品:地狱火	怪物:22EDE8F0恶灵尸王	地图:H201	X:34	Y:93 
[2024/8/22 16:13:22] 物品:大火球	怪物:22EDE8F0恶灵尸王	地图:H201	X:34	Y:93 
[2024/8/22 16:13:22] 物品:召唤骷髅	怪物:22EDE8F0恶灵尸王	地图:H201	X:34	Y:93 
[2024/8/22 16:13:26] 物品:强效太阳水	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效太阳水	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效太阳水	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效太阳水	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效太阳水	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效金创药	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效金创药	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效魔法药	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:强效魔法药	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:生铁戒指	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:凝霜	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:26] 物品:魔力手镯	怪物:1BE540A0尸王8	地图:H201	X:33	Y:93 
[2024/8/22 16:13:30] 物品:金创药(小量)	怪物:23B1FFC0僵尸5	地图:H201	X:37	Y:93 
[2024/8/22 16:13:30] 物品:珊瑚戒指	怪物:121EB600蝎蛇8	地图:H006	X:80	Y:29 
[2024/8/22 16:13:32] 物品:斩马刀	怪物:2B1AFC70祖玛卫士8	地图:H204	X:28	Y:33 
[2024/8/22 16:13:32] 物品:琥珀项链	怪物:2B1AFC70祖玛卫士8	地图:H204	X:28	Y:33 
[2024/8/22 16:13:35] 物品:魔力手镯	怪物:2C65AE30祖玛卫士8	地图:H204	X:32	Y:29 
[2024/8/22 16:13:40] 物品:强效太阳水	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效太阳水	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效太阳水	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效太阳水	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效太阳水	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效金创药	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效金创药	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效魔法药	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:强效魔法药	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:道德戒指	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:40] 物品:蓝翡翠项链	怪物:289C3CF0尸王8	地图:H201	X:35	Y:95 
[2024/8/22 16:13:41] 物品:金创药(小量)	怪物:19D13600僵尸4	地图:H201	X:37	Y:94 
[2024/8/22 16:13:46] 物品:强效太阳水	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效太阳水	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效太阳水	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效太阳水	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效太阳水	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效金创药	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效金创药	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效魔法药	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:强效魔法药	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:魅力戒指	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:黑檀手镯	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:46] 物品:魔力手镯	怪物:28398210尸王8	地图:H201	X:32	Y:97 
[2024/8/22 16:13:49] 物品:金创药(小量)	怪物:23B1FFC0僵尸5	地图:H201	X:37	Y:93 
[2024/8/22 16:13:50] 物品:强效太阳水	怪物:1E6E2210祖玛雕像8	地图:H204	X:39	Y:19 
[2024/8/22 16:13:50] 物品:破魂	怪物:1E6E2210祖玛雕像8	地图:H204	X:39	Y:19 
[2024/8/22 16:13:52] 物品:八荒	怪物:24B25430祖玛卫士8	地图:H204	X:39	Y:19 
[2024/8/22 16:13:52] 物品:灯笼项链	怪物:24B25430祖玛卫士8	地图:H204	X:39	Y:19 
[2024/8/22 16:13:56] 物品:魔法力药水	怪物:167ED080僵尸5	地图:H201	X:25	Y:98 
[2024/8/22 16:14:2] 物品:刺杀剑术	怪物:1D0FFA30恶灵尸王	地图:H201	X:29	Y:100 
